1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,6,2,-35,-6,0,0,-3,0,-3,0,0,0,-29,-62,0,20,-82,33,0,0,0,0,0,0,33,0,3,-48,-48,0,-112,0,-112,0,64,0,-8
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,12,2,481,20,0,0,-77,0,-77,0,0,0,537,490,0,107,383,47,0,0,0,0,0,0,47,0,1,456,456,0,381,0,381,0,75,0,-15
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1965:Q4,10,1,663,32,0,-8,64,0,64,0,0,0,567,101,0,-94,195,466,356,0,356,-1,0,-1,111,0,8,645,645,0,121,0,121,207,317,0,-9
1966:Q1,10,1,899,-29,0,12,-20,0,-43,23,0,0,937,-36,0,274,-310,973,751,0,751,0,0,0,222,0,-1,871,871,0,964,0,964,-98,5,0,-19
1966:Q2,12,1,2412,58,0,10,311,0,281,30,0,0,2081,1421,0,325,1096,660,438,0,438,0,0,0,222,0,-48,2432,2432,0,2570,0,2570,-238,100,0,32
1966:Q3,11,1,920,-58,0,15,-112,0,-113,1,0,0,982,497,0,105,392,485,369,0,369,0,0,0,116,0,93,888,888,0,731,0,731,401,-244,0,-22
1966:Q4,9,1,798,32,0,12,756,0,761,-5,0,0,133,-302,0,-62,-240,435,318,0,318,0,0,0,117,0,-135,798,798,0,793,0,793,-298,303,0,9
1967:Q1,8,1,-185,-35,0,-18,987,0,974,13,0,0,-1064,-1442,0,318,-1760,378,206,0,206,-1,0,-1,173,0,-55,-206,-206,0,-646,0,-646,-47,487,0,-14
1967:Q2,7,1,-265,-10,0,-11,157,0,142,15,0,0,-398,-561,0,312,-873,163,-10,0,-10,0,0,0,173,0,-3,-241,-241,0,-645,0,-645,-56,460,0,30
1967:Q3,4,1,-269,-10,0,0,-822,0,-826,4,0,0,437,-116,0,64,-180,553,401,0,401,0,0,0,152,0,126,-301,-301,0,-203,0,-203,497,-595,0,-29
1967:Q4,3,1,670,58,0,-20,-298,0,-284,-14,0,0,957,274,0,10,264,683,530,0,530,0,0,0,153,0,-27,661,661,0,940,0,940,-461,182,0,-7
1968:Q1,4,2,1111,-53,0,2,164,0,160,4,0,0,1005,178,0,295,-117,827,641,0,641,2,0,2,184,0,-7,1077,1077,0,1112,0,1112,26,-61,0,-31
1968:Q2,8,2,1623,23,0,8,161,0,148,13,0,0,1440,802,0,182,620,638,458,0,458,0,0,0,180,0,-9,1651,1651,0,1394,0,1394,-6,263,0,35
1968:Q3,9,2,-74,3,0,-2,-413,0,-413,0,0,0,375,63,0,-74,137,312,218,0,218,3,0,3,91,0,-37,-48,-48,0,155,0,155,238,-441,0,34
1968:Q4,11,2,597,30,0,4,-32,0,-35,3,0,0,529,144,0,-89,233,385,321,0,321,2,0,2,62,0,66,562,562,0,568,0,568,-11,5,0,-25
1969:Q1,16,1,930,13,0,34,-268,0,-275,7,0,0,1138,425,0,353,72,713,520,0,520,2,0,2,191,0,13,909,893,0,1149,0,1149,-283,27,16,-6
1969:Q2,17,1,2407,22,0,44,60,0,59,1,0,0,2173,1447,0,365,1082,726,484,0,484,2,0,2,240,0,108,2451,2435,0,2331,0,2331,0,104,16,60
1969:Q3,17,1,2440,178,0,32,-619,0,-609,-10,0,0,2762,1492,0,-35,1527,1270,1143,0,1143,8,0,8,119,0,87,2552,2536,0,2697,0,2697,0,-161,16,128
1969:Q4,12,1,3398,-164,0,71,239,0,239,0,0,0,3104,1442,0,93,1349,1662,1621,0,1621,3,0,3,38,0,148,3298,3282,0,2889,0,2889,0,393,16,-89
1970:Q1,16,3,3901,-70,0,7,1254,-37,1292,-1,0,0,2601,933,0,477,456,1668,1527,0,1527,22,0,22,119,0,109,3673,3645,0,3633,0,3633,0,12,28,-215
1970:Q2,12,3,2004,13,0,287,-649,-92,-555,-2,0,0,2174,853,0,362,491,1321,1062,0,1062,97,0,97,162,0,179,2048,2020,0,1544,0,1544,0,476,28,53
1970:Q3,14,3,1725,7,0,415,-234,248,-489,7,0,0,1875,298,0,9,289,1577,1375,0,1375,96,0,96,106,0,-338,1732,1704,0,1593,0,1593,0,111,28,18
1970:Q4,23,3,2678,13,0,64,729,-119,847,1,0,0,1055,239,0,149,90,816,655,0,655,75,0,75,86,0,817,2673,2645,0,1464,0,1464,0,1181,28,15
1971:Q1,22,4,36,13,0,-727,1107,-41,1138,10,0,0,-355,-396,0,529,-925,41,-233,0,-233,114,0,114,160,0,-2,10,4,0,-1031,0,-1031,0,1035,6,-8
1971:Q2,26,4,-2268,-18,0,54,-839,-76,-773,10,0,0,-1692,-2032,0,417,-2449,340,-42,0,-42,150,0,150,232,0,227,-2279,-2285,0,-924,0,-924,0,-1361,6,12
1971:Q3,28,4,1487,193,0,311,-1032,248,-1279,-1,0,0,2038,166,0,-230,396,1872,1461,0,1461,223,0,223,188,0,-23,1448,1442,0,1711,0,1711,0,-269,6,-14
1971:Q4,29,4,1417,-134,0,-252,218,-131,348,1,0,0,1634,261,0,-38,299,1373,891,0,891,332,0,332,150,0,-49,1438,1432,0,1386,0,1386,0,46,6,47
1972:Q1,27,6,956,-80,0,-5,1595,-77,1667,5,0,0,-669,-1466,0,478,-1944,797,315,0,315,260,0,260,222,0,115,920,916,0,430,0,430,0,486,4,-15
1972:Q2,28,6,1251,25,0,773,-906,18,-932,8,0,0,1368,364,0,281,83,1004,520,0,520,193,0,193,291,0,-9,1258,1254,0,1434,0,1434,0,-180,4,29
1972:Q3,28,6,750,5,0,-153,-773,490,-1271,8,0,0,1707,591,0,-70,661,1116,525,0,525,276,0,276,315,0,-36,719,715,0,668,0,668,0,47,4,-9
1972:Q4,37,7,1035,2,0,-215,-717,-17,-712,12,0,0,2354,1266,0,23,1243,1088,489,0,489,250,0,250,349,0,-389,1044,1040,0,989,0,989,0,51,4,40
1973:Q1,44,7,2780,35,0,462,-564,-255,-310,1,0,0,2545,1342,0,901,441,1203,475,0,475,255,0,255,473,0,302,2776,2680,0,2004,0,2004,0,676,96,33
1973:Q2,52,7,5045,-24,0,729,-499,31,-598,68,0,0,4792,3113,0,388,2725,1679,595,0,595,574,0,574,510,0,47,5064,4968,0,5038,0,5038,0,-70,96,64
1973:Q3,62,7,6734,4,0,450,18,-96,111,3,0,0,5664,3377,0,224,3153,2287,1306,0,1306,533,0,533,448,0,598,6727,6631,0,6087,0,6087,0,544,96,48
1973:Q4,65,7,4217,83,0,640,833,127,697,9,0,0,2621,717,0,-132,849,1904,999,0,999,482,0,482,423,0,40,4266,4170,0,3166,0,3166,0,1004,96,107
1974:Q1,69,9,282,-26,0,-1408,92,122,-21,-9,0,0,1865,736,0,888,-152,1129,217,0,217,561,0,561,351,0,-241,318,182,0,40,0,40,0,142,136,97
1974:Q2,75,9,5693,-54,0,329,-451,-82,-368,-1,0,0,6542,3271,0,624,2647,3271,1809,0,1809,584,0,584,878,0,-673,5715,5579,0,5514,0,5514,0,65,136,89
1974:Q3,100,9,7955,22,0,301,67,6,63,-2,0,0,7255,3866,0,736,3130,3389,2115,0,2115,574,0,574,700,0,310,7922,7786,0,7657,0,7657,110,19,136,59
1974:Q4,102,9,4220,45,0,-191,1591,830,622,139,0,0,3987,1432,0,400,1032,2555,1461,0,1461,487,0,487,607,0,-1212,4265,4129,0,3391,0,3391,585,153,136,138
1975:Q1,93,8,643,-50,0,-606,3444,702,2807,-65,0,0,-2074,-3511,0,129,-3640,1437,3,0,3,219,0,219,1215,0,-71,612,589,0,-367,0,-367,258,698,23,54
1975:Q2,69,8,1216,-4,0,678,-792,-82,-725,15,0,0,910,-521,0,840,-1361,1431,583,0,583,40,0,40,808,0,424,1016,993,0,-50,0,-50,294,749,23,-139
1975:Q3,71,8,643,-26,0,-923,-1349,-850,-499,0,0,0,2036,787,0,108,679,1249,1170,0,1170,-21,0,-21,100,0,905,468,445,0,934,0,934,161,-650,23,-112
1975:Q4,86,9,2687,77,0,564,255,319,-89,25,0,0,2086,837,0,474,363,1249,737,0,737,3,0,3,509,0,-295,2916,2893,0,1825,0,1825,151,917,23,307
1976:Q1,81,4,813,4,0,306,1513,409,1158,-54,0,0,-801,-1462,0,626,-2088,661,130,0,130,-135,0,-135,666,0,-209,812,757,0,248,0,248,-25,534,55,76
1976:Q2,76,5,243,-20,0,-381,27,265,-246,8,0,0,1020,521,0,1004,-483,499,-208,0,-208,4,0,4,703,0,-403,84,29,0,527,0,527,0,-498,55,-87
1976:Q3,86,5,2086,-48,0,-392,-194,-530,358,-22,0,0,2520,1234,0,446,788,1286,684,0,684,5,0,5,597,0,200,2011,1956,0,1315,0,1315,-44,685,55,7
1976:Q4,99,5,1328,18,0,752,109,-177,187,99,0,0,510,-7,0,193,-200,517,-110,0,-110,66,0,66,561,0,-61,1356,1301,0,370,0,370,-318,1249,55,123
1977:Q1,87,5,346,-1,0,534,-857,239,-1190,94,0,0,737,432,0,1832,-1400,36,-774,0,-774,1,0,1,809,269,-67,131,10,0,877,0,877,-1172,305,121,-133
1977:Q2,94,5,3385,-10,0,808,-1042,941,-1801,-182,0,0,3241,1427,0,172,1255,1794,811,0,811,121,0,121,862,20,388,3271,3150,0,2553,0,2553,20,577,121,-25
1977:Q3,104,5,1197,48,0,-282,-1190,-594,-571,-25,0,0,2595,1574,0,237,1337,941,185,0,185,56,0,56,700,80,26,1167,1046,0,1351,0,1351,80,-385,121,69
1977:Q4,125,5,2983,32,0,-904,-480,-353,131,-258,0,0,3709,2954,0,-165,3119,750,266,0,266,-125,0,-125,609,5,626,3136,3015,0,2175,0,2175,5,835,121,272
1978:Q1,124,5,5251,-40,0,1462,-230,-237,-119,126,0,0,3537,1086,0,-19,1105,2376,1648,0,1648,-33,0,-33,761,75,522,5283,5066,0,4424,0,4424,75,567,217,152
1978:Q2,141,5,8184,34,0,-169,544,-361,478,427,0,0,7872,5078,0,1082,3996,2694,1998,0,1998,-194,0,-194,890,100,-97,8174,7957,0,6658,0,6658,100,1199,217,126
1978:Q3,159,5,7678,-50,0,248,-1057,-552,-223,-282,0,0,8334,4661,0,777,3884,3618,2718,0,2718,70,0,70,830,55,203,7673,7456,0,5989,0,5989,55,1412,217,148
1978:Q4,176,6,7471,86,0,-118,135,-48,345,-162,0,0,7550,3820,0,308,3512,3560,2660,0,2660,149,0,149,751,170,-182,7750,7533,0,5998,0,5998,170,1365,217,449
1979:Q1,180,4,7271,-33,0,2222,-566,-18,-580,32,0,0,5331,558,0,1347,-789,4658,3425,0,3425,65,0,65,1168,115,317,7293,7074,0,6088,0,6088,115,871,219,198
1979:Q2,192,4,7624,55,0,-1171,962,-123,965,120,0,0,8237,4806,0,1616,3190,3321,1974,0,1974,-48,0,-48,1395,110,-459,7446,7227,0,5205,0,5205,110,1912,219,10
1979:Q3,208,4,4998,14,0,-1165,-846,5,-896,45,0,0,6963,4095,0,570,3525,2733,1437,0,1437,110,0,110,1186,135,32,4913,4694,0,4417,0,4417,135,142,219,119
1979:Q4,232,4,11263,136,0,678,804,284,308,212,0,0,9121,5165,0,1923,3242,3726,2350,0,2350,61,0,61,1315,230,524,11755,11536,0,8546,0,8546,230,2760,219,720
1980:Q1,210,4,9726,-24,0,-445,731,152,571,8,0,0,9408,4075,0,1791,2284,5106,3199,0,3199,36,0,36,1871,227,56,9345,9387,0,8773,0,8773,280,334,-42,-175
1980:Q2,297,4,6365,-16,0,3398,775,671,7,97,0,0,2234,-1613,0,145,-1758,3457,1448,0,1448,-62,0,-62,2071,390,-26,6334,6376,0,4581,0,4581,395,1400,-42,262
1980:Q3,204,4,2549,-100,0,-2442,-204,-501,238,59,0,0,4945,2738,0,941,1797,2051,761,0,761,86,0,86,1204,156,350,2507,2549,0,1868,0,1868,165,516,-42,159
1980:Q4,182,4,10860,167,0,1292,-598,-284,-373,59,0,0,9129,5230,0,428,4802,3538,2222,0,2222,101,0,101,1215,361,870,10821,10863,0,9182,0,9182,375,1306,-42,139
1981:Q1,245,6,4554,-149,0,932,-1931,-107,-1679,-145,0,0,4323,1284,0,1072,212,2267,292,0,292,-20,0,-20,1995,772,1379,4602,4472,0,3457,0,3457,675,340,130,287
1981:Q2,246,6,10759,0,0,-173,1947,33,1731,183,0,0,10946,7905,0,985,6920,2803,574,0,574,-19,0,-19,2248,238,-1961,10542,10412,0,10015,0,10015,5,392,130,23
1981:Q3,323,6,16944,66,0,2444,78,102,94,-118,0,0,13944,9017,0,765,8252,4245,2391,0,2391,12,0,12,1842,682,412,16941,16811,0,13321,0,13321,900,2590,130,314
1981:Q4,369,6,5241,260,0,265,595,284,73,238,0,0,3310,-499,0,-1346,847,3314,1794,0,1794,-54,0,-54,1574,495,811,5491,5361,0,3712,0,3712,300,1349,130,613
1982:Q1,232,13,3204,-189,0,4,-392,-254,-30,-108,0,0,3558,595,0,-373,968,2747,1308,0,1308,-23,0,-23,1462,216,223,3094,3011,0,1783,0,1783,400,828,83,109
1982:Q2,503,13,9864,-30,0,1459,493,54,231,208,0,0,8105,3926,0,690,3236,3803,2539,0,2539,-25,0,-25,1289,376,-163,9446,9363,0,8795,0,8795,0,568,83,72
1982:Q3,366,12,4811,-64,0,722,3756,-240,4031,-35,0,0,2963,-2177,0,-421,-1756,4539,3855,0,3855,-38,0,-38,722,601,-2566,4513,4430,0,6093,0,6093,0,-1663,83,55
1982:Q4,378,12,4276,133,0,3194,-2692,158,-2731,-119,0,0,214,-3180,0,-1539,-1641,3000,2624,0,2624,-35,0,-35,411,394,3427,4478,4395,0,-1729,0,-1729,0,6124,83,568
1983:Q1,306,41,-2864,-61,0,713,-79,254,5,-469,131,0,-4003,-5571,475,-61,-5985,2191,1912,0,1912,-10,0,-10,289,-623,566,-3013,-3125,0,-3180,0,-3180,0,55,112,116
1983:Q2,263,41,781,-143,0,-1345,-258,-354,-209,96,209,0,2144,-289,776,158,-1223,2860,2389,0,2389,38,0,38,433,-427,383,676,564,0,476,0,476,0,88,112,117
1983:Q3,225,43,1262,267,0,-619,870,216,666,-236,224,0,927,-139,800,-8,-931,1424,1205,0,1205,-96,0,-96,315,-358,-183,1118,1006,0,911,0,911,0,95,112,38
1983:Q4,241,46,2548,142,0,-1035,-1422,263,-2040,177,178,0,4549,1050,545,-586,1091,3923,3863,0,3863,-9,0,-9,69,-424,314,2830,2718,0,3200,0,3200,0,-482,112,477
1984:Q1,254,69,5510,-1,0,710,411,-29,588,-292,144,0,3422,-382,327,636,-1345,4028,3884,0,3884,52,0,52,92,-224,968,5451,5278,0,5543,0,5543,0,-265,173,126
1984:Q2,304,73,11953,-101,0,-533,847,-135,636,221,125,0,10995,8029,146,-368,8251,2295,1559,0,1559,454,0,454,282,671,745,12072,11899,0,9045,0,9045,0,2854,173,350
1984:Q3,290,75,14779,289,0,425,3638,-167,3363,329,113,0,9569,7350,96,108,7146,1818,1470,0,1470,124,0,124,224,401,858,14781,14608,0,12456,0,12456,0,2152,173,217
1984:Q4,258,77,8960,394,0,7741,-3395,231,-3704,-30,108,0,3643,-218,177,-2011,1616,3717,3828,0,3828,229,0,229,-340,144,577,9056,8883,0,3386,0,3386,0,5497,173,278
1985:Q1,105,112,3308,-402,0,-2797,2088,-157,2626,-475,94,0,4544,-778,231,-1079,70,5253,5158,0,5158,242,0,242,-147,69,-125,3424,3162,0,3922,0,3922,0,-760,262,109
1985:Q2,9,114,13150,203,0,3257,2041,-96,1387,678,72,0,7631,4351,259,-846,4938,2840,3305,0,3305,525,0,525,-990,440,18,13117,12855,0,8804,0,8804,0,4051,262,-138
1985:Q3,-22,112,10282,861,0,-23,4058,-79,3837,222,78,0,7022,5933,261,-444,6116,767,1923,0,1923,534,0,534,-1690,322,-1636,11035,10773,0,3596,0,3596,300,6877,262,619
1985:Q4,2,115,1992,121,0,5560,-4262,-253,-3771,-351,113,0,1936,790,237,-2537,3090,751,6827,0,6827,646,0,646,-6722,395,-1363,3981,3719,0,4263,0,4263,785,-1329,262,1877
1986:Q1,17,137,-472,-23,0,916,2920,-62,3249,-420,153,0,-4809,-2638,210,-1244,-1604,-2319,-122,0,-122,-585,0,-585,-1612,148,524,277,96,0,-1242,0,-1242,115,1223,181,630
1986:Q2,-118,136,5062,344,0,-228,3292,4,3280,-191,199,0,5584,7690,175,-94,7609,-2967,-2605,0,-2605,1267,0,1267,-1629,861,-3930,5456,5275,0,4748,0,4748,289,238,181,141
1986:Q3,-149,135,8367,212,0,5451,784,42,529,21,192,0,998,3127,190,-1259,4196,-2308,-961,0,-961,301,0,301,-1648,179,922,8237,8056,0,5922,0,5922,-433,2567,181,-414
1986:Q4,-90,137,9526,995,0,-3652,2575,5,2444,-9,135,0,5221,9399,253,-463,9609,-4365,-2008,0,-2008,-709,0,-709,-1648,187,4387,9839,9658,0,5787,0,5787,-336,4207,181,87
1987:Q1,49,100,-3005,-592,0,-298,2352,17,2290,20,25,0,-6293,-2660,140,-915,-1885,-3764,-2023,0,-2023,-531,0,-531,-1210,131,1826,-2979,-3296,0,-4634,0,-4634,-720,2058,317,-24
1987:Q2,116,102,5573,-699,0,2346,-3347,-35,-3464,-20,172,0,5831,8774,970,229,7575,-3597,-2650,0,-2650,276,0,276,-1223,654,1442,5440,5123,0,7395,0,7395,-30,-2242,317,-119
1987:Q3,158,105,4392,-273,0,-3639,2034,-35,1942,-35,162,0,6694,6215,225,235,5755,-124,1236,0,1236,-123,0,-123,-1237,603,-424,4752,4435,0,7954,0,7954,0,-3519,317,414
1987:Q4,259,105,20989,1494,0,-616,3717,6,3934,-39,-184,0,12366,12716,109,-361,12968,-831,334,0,334,72,0,72,-1237,481,4028,21060,20743,0,19489,0,19489,0,1254,317,225
1988:Q1,326,87,15781,-234,0,11834,4020,222,3469,349,-20,0,4,-3470,-281,363,-3552,2826,3229,0,3229,171,0,171,-574,648,157,15139,14866,0,10305,0,10305,0,4561,273,-404
1988:Q2,309,90,1222,-213,0,-4336,-4441,-62,-4351,-75,47,0,9311,6088,-70,829,5329,2419,2680,0,2680,313,0,313,-574,804,901,1144,871,0,4363,0,4363,0,-3492,273,142
1988:Q3,308,90,12954,161,0,2859,1033,0,1193,0,-160,0,7153,7104,174,203,6727,-923,-590,0,-590,247,0,247,-580,972,1748,13420,13147,0,10605,0,10605,0,2542,273,684
1988:Q4,420,92,17382,255,0,-3764,5710,195,4960,-61,616,0,10467,9056,-111,-2052,11219,676,885,0,885,372,0,372,-581,735,4714,17382,17109,0,19610,0,19610,0,-2501,273,327
1989:Q1,490,84,16123,-455,0,6933,809,5,1011,-18,-189,0,10965,11231,24,205,11002,-737,-672,0,-672,315,0,315,-380,471,-2129,15025,15215,0,16219,0,16219,0,-1004,-190,-692
1989:Q2,503,85,6207,299,0,19635,-19408,400,-20008,249,-49,0,746,-1449,-394,854,-1909,1625,1520,0,1520,491,0,491,-386,570,4935,5592,5782,0,4670,0,4670,0,1112,-190,-197
1989:Q3,464,88,5490,-231,0,-1629,8933,597,7450,813,73,0,-6992,-10285,332,147,-10764,2620,2468,0,2468,541,0,541,-389,673,5409,6096,6286,0,1443,0,1443,0,4843,-190,981
1989:Q4,359,87,4700,-885,0,3072,5151,1854,-1724,4879,142,0,-4467,-8106,524,683,-9313,2526,1762,0,1762,1154,0,1154,-389,1113,1829,4019,4209,0,2898,0,2898,0,1311,-190,-409
1990:Q1,446,74,-1502,-229,0,-2098,7273,-224,5517,1746,234,0,-5546,-8579,449,-83,-8945,2302,2444,0,2444,75,0,75,-217,731,-902,-2280,-1476,0,1525,0,1525,0,-3001,-804,-405
1990:Q2,454,73,4472,179,0,1813,6518,-712,5435,1382,413,0,-7368,-5571,686,300,-6557,-2332,-2097,0,-2097,-17,0,-17,-219,535,3330,3113,3917,0,2904,0,2904,0,1013,-804,-977
1990:Q3,382,74,1026,-122,0,-9085,17257,-69,16137,1050,139,0,-5557,-7871,338,200,-8409,1741,1357,0,1357,606,0,606,-222,573,-1467,-206,598,0,3436,0,3436,0,-2838,-804,-925
1990:Q4,432,73,19383,-3,0,16268,-2795,1519,-5753,1443,-4,0,4192,-1124,-441,100,-783,3941,3637,0,3637,526,0,526,-221,1375,1721,17741,18545,0,9284,0,9284,-120,9381,-804,-1283
1991:Q1,515,72,5457,-154,0,1429,11754,-2451,15160,-772,-183,0,-6925,-10829,-530,-200,-10099,3020,3298,0,3298,-108,0,-108,-170,884,-647,3994,4288,0,3278,0,3278,0,1010,-294,-1020
1991:Q2,520,71,-5120,-100,0,1840,1406,-108,486,1088,-60,0,-7102,-10422,211,1629,-12262,2830,2724,0,2724,277,0,277,-171,490,-1164,-5894,-5600,0,-7371,0,-7371,0,1771,-294,-325
1991:Q3,483,70,12182,-102,0,4025,16701,6421,4788,5508,-16,0,-9486,-9968,151,678,-10797,330,402,0,402,101,0,101,-173,152,1044,11024,11318,0,5140,0,5140,0,6178,-294,-746
1991:Q4,367,70,6712,-548,0,-8415,5838,3232,-2248,5299,-445,0,2803,-2882,1315,683,-4880,5350,4814,0,4814,709,0,709,-173,335,7034,6143,6437,0,8162,0,8162,-30,-1695,-294,-271
1992:Q1,478,71,15181,64,0,1208,15743,-2706,12852,5522,75,0,6300,-2549,-390,631,-2790,8053,7527,0,7527,504,0,504,23,796,-8134,14725,14713,0,2833,0,2833,0,11880,12,-49
1992:Q2,369,74,9287,-260,0,-1319,3588,800,-2462,5231,19,0,5995,791,61,146,584,4431,4151,0,4151,256,0,256,23,774,1283,8173,8161,0,12553,0,12553,0,-4392,12,-818
1992:Q3,340,75,22188,-82,0,4292,6772,3222,3648,-143,45,0,10493,2890,-494,85,3299,6588,6240,0,6240,326,0,326,23,1015,713,21746,21734,0,16925,0,16925,0,4809,12,-177
1992:Q4,298,77,9306,269,0,-5173,7437,1351,3910,2108,68,0,12941,-539,-750,488,-277,12996,12429,0,12429,544,0,544,23,484,-6168,8538,8526,0,8395,0,8395,-30,161,12,-547
1993:Q1,490,130,-3626,-185,0,-9273,-7237,-4038,-2397,-1639,-163,1000,10493,4846,-11,-233,5089,5193,4974,0,4974,332,0,332,-113,454,2576,-3846,-4439,0,8068,0,8068,0,-12507,593,140
1993:Q2,476,134,23975,-160,0,-7737,7269,554,3053,1682,-20,2000,25318,7176,-240,312,7104,17439,17334,0,17334,218,0,218,-114,703,-715,23976,23383,0,17164,0,17164,0,6219,593,343
1993:Q3,369,135,40375,452,0,-966,17984,3313,5996,5051,-376,4000,17801,6750,-440,341,6849,10336,9937,0,9937,514,0,514,-115,715,5104,39855,39262,0,41923,0,41923,0,-2661,593,-286
1993:Q4,331,141,18121,820,0,1732,2768,-1489,-13761,13465,500,4053,14129,5059,-138,989,4208,8310,7800,0,7800,625,0,625,-115,760,-1328,18031,17438,0,13407,0,13407,0,4031,593,100
1994:Q1,401,126,23820,-403,0,3597,17533,-1629,5473,11618,24,2047,4880,-1720,154,835,-2708,5858,5480,0,5480,446,0,446,-68,741,-1786,22867,22786,0,39994,0,39994,-4790,-12418,81,-678
1994:Q2,350,128,30262,-141,0,7842,16249,3354,-1585,11802,578,2100,8702,7155,-605,-319,8078,390,258,0,258,200,0,200,-68,1157,-2389,29496,29415,0,36628,0,36628,0,-7213,81,-544
1994:Q3,358,131,36189,70,0,7470,22173,6393,-9076,21957,799,2100,8459,8356,601,70,7685,-628,-642,0,-642,82,0,82,-68,732,-1983,35783,35702,0,37998,0,37998,0,-2296,81,-178
1994:Q4,388,136,60384,-312,0,16528,34561,6318,5537,19375,642,2689,8694,9820,-128,244,9703,-2060,-2122,0,-2122,131,0,131,-69,935,913,59336,59255,0,62253,0,62253,0,-2998,81,-796
1995:Q1,387,102,12926,-61,0,6527,11851,-995,4679,5344,-426,3249,-5153,-5317,-263,840,-5894,-926,-1254,0,-1254,243,0,243,85,1090,-238,11771,11926,0,15739,0,15739,0,-3813,-155,-869
1995:Q2,450,103,38625,327,0,11066,22825,-3227,-283,22764,491,3080,2885,928,-187,576,538,306,264,0,264,-43,0,-43,85,1652,1522,37407,37562,0,31781,0,31781,0,5781,-155,-870
1995:Q3,499,103,28422,-505,0,4172,6992,5978,-2611,5040,758,-2173,7679,2337,-404,1163,1577,4409,4161,0,4161,161,0,161,87,934,10084,27822,27977,0,25529,0,25529,0,2448,-155,-204
1995:Q4,472,105,35160,414,0,-1279,36197,-2588,4269,26887,1854,5775,12054,9241,-2210,1298,10153,2523,2259,0,2259,178,0,178,86,290,-12226,34349,34504,0,32914,0,32914,0,1590,-155,-445
1996:Q1,489,134,9972,-448,0,-2306,14899,-964,-3801,17676,2507,-519,-5464,-52,-519,1357,-890,-4957,-5372,0,-5372,173,0,173,242,-455,3291,8696,8805,0,7901,0,7901,0,904,-109,-921
1996:Q2,459,137,27090,-353,0,-543,18656,-923,6615,13929,1460,-2425,13137,13464,-413,303,13573,-97,67,0,67,-405,0,-405,241,-229,-3807,26201,26310,0,31660,0,31660,0,-5350,-109,-567
1996:Q3,435,142,20977,-106,0,70,14949,1005,-59,14313,112,-422,6045,7953,95,-487,8345,-1123,-1128,0,-1128,-243,0,-243,248,-785,19,19813,19922,0,20037,0,20037,0,-115,-109,-870
1996:Q4,418,146,33707,175,0,-9011,26395,10507,-15694,19885,187,11510,8728,8025,-301,247,8078,-182,-145,0,-145,-289,0,-289,252,886,7420,35858,35967,0,30838,0,30838,0,5129,-109,2424
1997:Q1,486,110,5925,390,0,1597,20847,5470,297,15280,-153,-47,-9559,-4931,-330,124,-4725,-3722,-3710,0,-3710,-372,0,-372,360,-906,-7350,5091,5263,0,-1630,0,-1630,0,6893,-172,-459
1997:Q2,487,112,44831,2080,0,6117,19586,1617,-5592,22604,-242,1198,13076,16421,-49,746,15723,-1985,-1834,0,-1834,-538,0,-538,387,-1359,3972,43176,43661,0,49719,0,49719,0,-6058,-485,-1280
