1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,1315,92,1130,93,0,1315,517,6,0,-2,0,407,0,6,8,365,6,0,0,0,2,0
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,1116,215,992,-91,0,1116,305,14,0,0,0,425,0,14,7,344,5,2,0,0,0,0
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,669,245,582,-158,0,669,124,-6,0,-7,0,212,0,-6,17,325,6,2,0,0,2,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,621,300,369,-48,0,621,0,-1,0,5,0,294,0,-1,11,303,4,2,0,0,4,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1956:Q3,617,218,73,326,0,617,177,1,0,-2,0,228,0,1,2,197,9,2,0,0,2,0
1956:Q4,604,74,508,22,0,604,169,3,0,2,0,180,0,3,0,237,9,3,0,0,-2,0
1957:Q1,518,17,499,2,0,518,165,4,0,1,0,115,0,4,0,222,9,4,0,0,-6,0
1957:Q2,473,45,65,363,0,473,131,5,0,14,0,121,0,5,0,187,9,3,0,0,-2,0
1957:Q3,684,200,96,388,0,684,224,5,0,0,0,233,0,5,0,204,8,5,0,0,0,0
1957:Q4,781,133,599,49,0,781,240,4,0,4,0,229,0,4,0,284,11,5,0,0,0,0
1958:Q1,553,323,271,-41,0,553,159,4,0,-1,0,173,0,4,0,196,9,6,0,0,3,0
1958:Q2,684,280,197,207,0,684,209,4,0,1,0,313,0,4,0,134,10,5,0,0,4,0
1958:Q3,708,73,236,399,0,708,205,4,0,-1,0,278,0,4,0,199,10,6,0,0,3,0
1958:Q4,1018,-58,928,148,0,1018,290,3,0,-1,0,415,0,3,-1,285,13,7,0,0,4,0
1959:Q1,553,244,-5,314,0,553,169,1,0,-3,0,284,0,1,0,77,14,6,0,0,4,0
1959:Q2,804,162,-7,649,0,804,248,0,0,-1,0,454,0,0,-2,85,16,6,0,0,-2,0
1959:Q3,771,102,-23,692,0,771,238,0,0,-2,0,298,0,0,-3,213,17,7,0,0,3,0
1959:Q4,945,-9,780,174,0,945,286,0,0,-1,0,364,0,0,-9,272,19,11,0,0,3,0
1960:Q1,671,440,-80,311,0,671,191,1,0,-1,0,251,0,1,-1,198,19,11,0,0,1,0
1960:Q2,769,133,74,562,0,769,208,1,0,-1,0,306,0,1,0,220,22,14,0,0,-2,0
1960:Q3,863,138,195,531,0,863,239,1,0,0,0,355,0,1,2,226,22,15,0,0,2,0
1960:Q4,876,128,489,259,0,876,244,0,0,0,0,315,0,0,2,280,21,15,0,0,-1,0
1961:Q1,714,121,-118,711,0,714,165,2,0,5,0,310,0,2,4,193,18,14,1,0,0,0
1961:Q2,1052,125,246,681,0,1052,275,2,0,3,0,442,0,2,3,288,17,15,2,0,3,0
1961:Q3,912,146,176,591,0,912,243,2,0,1,0,390,0,2,1,235,16,13,1,0,8,0
1961:Q4,1318,143,921,254,0,1318,436,3,0,2,0,587,0,3,-2,246,19,14,0,0,10,0
1962:Q1,971,141,298,532,0,971,-32,5,0,1,0,704,0,5,-1,256,21,13,1,0,-2,0
1962:Q2,1210,166,369,675,0,1210,87,6,0,1,0,841,0,6,-4,228,23,12,1,0,9,0
