date,All sectors; one-to-four-family residential mortgages; asset,Households and nonprofit organizations; one-to-four-family residential mortgages; liability,Nonfinancial corporate business; one-to-four-family residential mortgages; liability,Nonfinancial noncorporate business; one-to-four-family residential mortgages; liability,All sectors; one-to-four-family residential mortgages; asset,Households and nonprofit organizations; one-to-four-family residential mortgages; asset,Nonfinancial corporate business; one-to-four-family residential mortgages; asset,Nonfinancial noncorporate business; one-to-four-family residential mortgages; asset,Federal government; one-to-four-family residential mortgages; asset,State and local governments; one-to-four-family residential mortgages; asset,U.S.-chartered depository institutions; one-to-four-family residential mortgages, including farm houses; asset,Foreign banking offices in the U.S.; one-to-four-family residential mortgages; asset,Banks in U.S.-affiliated areas; one-to-four-family residential mortgages; asset,Credit unions; one-to-four-family residential mortgages; asset,Life insurance companies; one-to-four-family residential mortgages, including farm houses; asset,Private pension funds; one-to-four-family residential mortgages; asset,State and local government employee defined benefit retirement funds; one-to-four-family residential mortgages; asset,Government-sponsored enterprises; one-to-four-family residential mortgages; asset,Agency-and GSE-backed mortgage pools; one-to-four-family residential mortgages; asset,Issuers of asset-backed securities; one-to-four-family residential mortgages; asset,Finance companies; one-to-four-family residential mortgages; asset,Real estate investment trusts; one-to-four-family residential mortgages; asset,All sectors; one-to-four-family residential mortgage charge-offs,All sectors; home equity loans; asset,U.S.-chartered depository institutions; home equity loans; asset,Foreign banking offices in the U.S.; home-equity lines of credit; asset,Credit unions; home equity loans; asset,Issuers of asset-backed securities; home equity loans; asset,Finance companies; home equity loans; asset
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1955:Q2,3460,3460,0,0,3460,49,0,0,59,8,2592,0,7,38,530,9,10,9,0,0,149,0,0,ND,ND,ND,ND,ND,ND
1955:Q3,3335,3335,0,0,3335,-43,0,0,10,8,2577,0,7,-17,537,11,11,21,0,0,213,0,0,ND,ND,ND,ND,ND,ND
1955:Q4,2904,2904,0,0,2904,74,0,0,0,11,1854,0,6,-2,871,12,9,56,0,0,13,0,0,ND,ND,ND,ND,ND,ND
1956:Q1,2420,2420,0,0,2420,133,0,0,-15,13,1576,0,4,-2,690,13,10,70,0,0,-72,0,0,ND,ND,ND,ND,ND,ND
1956:Q2,2971,2971,0,0,2971,80,0,0,-12,12,2064,0,3,127,599,15,9,77,0,0,-3,0,0,ND,ND,ND,ND,ND,ND
1956:Q3,2847,2847,0,0,2847,-18,0,0,-13,17,2138,0,2,-53,560,16,11,119,0,0,68,0,0,ND,ND,ND,ND,ND,ND
1956:Q4,2571,2571,0,0,2571,84,0,0,-4,29,1592,0,2,-3,620,16,13,297,0,0,-75,0,0,ND,ND,ND,ND,ND,ND
1957:Q1,2106,2106,0,0,2106,235,0,0,9,39,1018,0,1,85,485,16,17,382,0,0,-181,0,0,ND,ND,ND,ND,ND,ND
1957:Q2,2188,2188,0,0,2188,170,0,0,29,51,1455,0,0,8,299,15,19,218,0,0,-76,0,0,ND,ND,ND,ND,ND,ND
1957:Q3,2358,2358,0,0,2358,95,0,0,51,55,1666,0,0,-35,289,16,22,196,0,0,3,0,0,ND,ND,ND,ND,ND,ND
1957:Q4,1977,1977,0,0,1977,59,0,0,77,50,1407,0,1,-59,238,16,22,191,0,0,-25,0,0,ND,ND,ND,ND,ND,ND
1958:Q1,1601,1601,0,0,1601,13,0,0,52,48,939,0,6,74,247,17,23,82,0,0,100,0,0,ND,ND,ND,ND,ND,ND
1958:Q2,2167,2167,0,0,2167,183,0,0,27,46,1950,0,9,-35,171,16,25,-324,0,0,99,0,0,ND,ND,ND,ND,ND,ND
1958:Q3,2893,2893,0,0,2893,75,0,0,27,48,2429,0,9,34,186,19,27,-61,0,0,100,0,0,ND,ND,ND,ND,ND,ND
1958:Q4,3142,3142,0,0,3142,128,0,0,124,52,2352,0,4,-46,329,21,30,48,0,0,100,0,0,ND,ND,ND,ND,ND,ND
1959:Q1,2788,2788,0,0,2788,20,-14,0,317,57,1834,0,1,104,233,25,30,83,0,0,98,0,0,ND,ND,ND,ND,ND,ND
1959:Q2,3439,3439,0,0,3439,0,-12,0,333,64,2736,0,-2,7,194,28,30,110,0,0,-49,0,0,ND,ND,ND,ND,ND,ND
1959:Q3,3716,3716,0,0,3716,-113,-41,0,208,63,2871,0,-3,50,319,31,35,203,0,0,93,0,0,ND,ND,ND,ND,ND,ND
1959:Q4,3092,3092,0,0,3092,-115,0,0,67,55,2243,0,-3,-28,463,31,43,263,0,0,73,0,0,ND,ND,ND,ND,ND,ND
1960:Q1,2481,2481,0,0,2481,57,0,0,-123,47,1474,0,0,178,403,34,53,330,0,0,28,0,0,ND,ND,ND,ND,ND,ND
1960:Q2,2786,2786,0,0,2786,242,0,0,10,40,1967,0,1,-24,297,38,64,230,0,0,-79,0,0,ND,ND,ND,ND,ND,ND
1960:Q3,3216,3216,0,0,3216,200,0,0,55,38,2326,0,2,-31,242,38,67,206,0,0,73,0,0,ND,ND,ND,ND,ND,ND
1960:Q4,2796,2796,0,0,2796,263,0,0,87,41,1936,0,2,-22,354,33,62,95,0,0,-55,0,0,ND,ND,ND,ND,ND,ND
1961:Q1,2267,2267,0,0,2267,398,0,0,55,45,1442,0,3,140,231,30,60,-133,0,0,-4,0,0,ND,ND,ND,ND,ND,ND
1961:Q2,2958,2958,0,0,2958,238,0,0,46,48,2555,0,3,-67,227,28,61,-248,0,0,67,0,0,ND,ND,ND,ND,ND,ND
1961:Q3,3576,3576,0,0,3576,215,0,0,42,46,2702,0,5,89,76,27,59,84,0,0,231,0,0,ND,ND,ND,ND,ND,ND
1961:Q4,3848,3848,0,0,3848,128,0,0,70,37,2573,0,7,68,363,30,53,266,0,0,253,0,0,ND,ND,ND,ND,ND,ND
1962:Q1,2461,2461,0,0,2461,435,0,0,58,31,1666,0,10,51,49,32,47,150,0,0,-68,0,0,ND,ND,ND,ND,ND,ND
1962:Q2,3749,3749,0,0,3749,243,0,0,-30,25,3254,0,13,-39,141,35,44,-157,0,0,220,0,0,ND,ND,ND,ND,ND,ND
1962:Q3,4108,4108,0,0,4108,256,0,0,-13,20,3395,0,13,63,93,36,42,-23,0,0,226,0,0,ND,ND,ND,ND,ND,ND
1962:Q4,3962,3962,0,0,3962,392,0,0,33,16,3049,0,11,69,315,35,42,-5,0,0,5,0,0,ND,ND,ND,ND,ND,ND
1963:Q1,3045,3045,0,0,3045,314,0,0,-43,12,2734,0,10,100,164,35,45,-318,0,0,-8,0,0,ND,ND,ND,ND,ND,ND
1963:Q2,4449,4449,0,0,4449,545,0,0,-330,6,4116,0,9,-6,169,35,46,-390,0,0,249,0,0,ND,ND,ND,ND,ND,ND
1963:Q3,4861,4861,0,0,4861,167,0,0,-45,3,4115,0,8,74,195,37,48,-57,0,0,316,0,0,ND,ND,ND,ND,ND,ND
1963:Q4,4444,4444,0,0,4444,186,0,0,46,4,3461,0,9,87,429,44,50,-30,0,0,158,0,0,ND,ND,ND,ND,ND,ND
1964:Q1,3670,3670,0,0,3670,505,0,0,-27,5,2921,0,10,4,243,61,54,-17,0,0,-89,0,0,ND,ND,ND,ND,ND,ND
1964:Q2,4592,4592,0,0,4592,265,0,0,-100,4,3868,0,11,-58,236,66,54,-13,0,0,259,0,0,ND,ND,ND,ND,ND,ND
1964:Q3,4708,4708,0,0,4708,428,0,0,7,3,3765,0,12,57,228,59,57,-38,0,0,130,0,0,ND,ND,ND,ND,ND,ND
1964:Q4,4259,4259,0,0,4259,458,0,0,19,3,3160,0,13,-35,487,58,65,14,0,0,17,0,0,ND,ND,ND,ND,ND,ND
1965:Q1,3556,3556,0,0,3556,289,0,0,-27,2,2588,0,16,139,328,62,77,33,0,0,49,0,0,ND,ND,ND,ND,ND,ND
1965:Q2,4438,4438,0,0,4438,440,0,0,-96,1,3521,0,19,-3,167,113,86,30,0,0,160,0,0,ND,ND,ND,ND,ND,ND
1965:Q3,4713,4713,0,0,4713,100,0,0,-12,1,3921,0,19,-81,187,54,91,105,23,0,305,0,0,ND,ND,ND,ND,ND,ND
1965:Q4,4407,4407,0,0,4407,418,0,0,12,5,3200,0,15,-79,382,37,91,356,27,0,-57,0,0,ND,ND,ND,ND,ND,ND
1966:Q1,3569,3569,0,0,3569,-388,0,0,95,9,2471,0,11,246,260,51,93,751,34,0,-64,0,0,ND,ND,ND,ND,ND,ND
1966:Q2,3874,3874,0,0,3874,487,0,0,126,14,2572,0,7,-49,177,31,100,438,38,0,-67,0,0,ND,ND,ND,ND,ND,ND
1966:Q3,3040,3040,0,0,3040,366,0,0,208,13,1986,0,6,-121,57,47,97,369,66,0,-54,0,0,ND,ND,ND,ND,ND,ND
1966:Q4,2470,2470,0,0,2470,589,0,0,208,8,1318,0,9,-68,150,85,83,318,78,0,-308,0,0,ND,ND,ND,ND,ND,ND
1967:Q1,1605,1605,0,0,1605,455,0,0,150,2,609,0,14,1,10,31,78,206,90,0,-41,0,0,ND,ND,ND,ND,ND,ND
1967:Q2,2855,2855,0,0,2855,222,0,0,88,-3,2214,0,18,-7,-171,-11,79,-10,102,0,334,0,0,ND,ND,ND,ND,ND,ND
1967:Q3,4471,4471,0,0,4471,337,0,0,225,-4,3454,0,18,-3,-225,34,38,401,93,0,103,0,0,ND,ND,ND,ND,ND,ND
1967:Q4,4427,4427,0,0,4427,536,0,0,253,-3,3143,0,13,-41,-84,9,38,530,101,0,-68,0,0,ND,ND,ND,ND,ND,ND
1968:Q1,3404,3404,0,0,3404,628,0,0,268,1,2007,0,11,-65,-119,1,70,641,109,0,-148,0,0,ND,ND,ND,ND,ND,ND
1968:Q2,4405,4405,0,0,4405,452,0,0,239,1,3026,0,8,-8,-194,-21,58,458,117,0,259,10,0,ND,ND,ND,ND,ND,ND
1968:Q3,4508,4508,0,0,4508,463,0,0,234,3,3643,0,7,-32,-252,7,-2,218,58,0,145,16,0,ND,ND,ND,ND,ND,ND
1968:Q4,4751,4751,0,0,4751,464,0,0,161,5,3576,0,9,-3,-168,-6,38,321,58,0,287,9,0,ND,ND,ND,ND,ND,ND
1969:Q1,3872,3872,0,0,3872,-142,0,0,108,7,2858,0,8,-17,-101,4,31,520,58,0,523,15,0,ND,ND,ND,ND,ND,ND
1969:Q2,4881,4881,0,0,4881,-50,0,0,27,9,3705,0,8,-77,-183,-6,7,484,56,0,867,34,0,ND,ND,ND,ND,ND,ND
1969:Q3,4774,4774,0,0,4774,399,0,0,41,17,3722,0,8,-95,-244,27,-37,1143,128,0,-380,45,0,ND,ND,ND,ND,ND,ND
1969:Q4,4177,4177,0,0,4177,1545,0,0,30,25,1904,0,8,-32,-853,30,25,1621,133,0,-343,84,0,ND,ND,ND,ND,ND,ND
1970:Q1,1815,1091,145,579,1815,-1048,0,0,1,36,495,0,72,-310,128,0,50,1527,153,0,559,152,0,ND,ND,ND,ND,ND,ND
1970:Q2,3395,2860,107,428,3395,-54,0,0,-25,2,1920,0,15,19,-329,-15,113,1062,164,0,462,61,0,ND,ND,ND,ND,ND,ND
1970:Q3,3983,3673,62,248,3983,-29,0,0,-44,4,2992,0,15,20,-384,-23,-61,1375,319,0,-264,63,0,ND,ND,ND,ND,ND,83
1970:Q4,3891,3668,45,178,3891,-144,0,0,-59,33,2890,0,18,16,-325,-10,10,655,527,0,164,116,0,ND,ND,ND,ND,ND,84
1971:Q1,4109,3577,106,426,4109,129,0,100,-196,15,3003,0,21,13,-351,-49,-38,-233,1051,0,580,64,0,ND,ND,ND,ND,ND,84
1971:Q2,6857,5771,217,869,6857,143,0,125,-82,2,5552,0,74,11,-561,-5,4,-42,1458,0,75,103,0,ND,ND,ND,ND,ND,83
1971:Q3,8173,7459,143,571,8173,-222,0,125,-85,11,7209,0,6,11,-640,-103,-44,1461,676,0,-203,-29,0,ND,ND,ND,ND,ND,84
1971:Q4,7656,7256,80,320,7656,356,0,125,-256,66,5703,0,6,12,-542,-136,166,891,1000,0,223,42,0,ND,ND,ND,ND,ND,84
1972:Q1,7342,6584,152,606,7342,75,0,125,45,1,6461,0,4,34,-472,-154,14,315,919,0,-126,101,0,ND,ND,ND,ND,ND,83
1972:Q2,9973,8424,310,1239,9973,-250,0,100,-64,72,8902,0,15,46,-552,-22,-37,520,1045,0,-30,228,0,ND,ND,ND,ND,ND,85
1972:Q3,11621,9946,335,1340,11621,-102,0,100,-153,6,10457,0,5,45,-685,-166,22,525,906,0,693,-32,0,ND,ND,ND,ND,ND,83
1972:Q4,10034,9144,178,712,10034,-565,0,100,-462,35,9460,0,-2,28,-621,-70,50,489,1114,0,350,128,0,ND,ND,ND,ND,ND,83
1973:Q1,9376,8800,115,461,9376,704,0,63,-200,32,8113,0,-42,155,-458,-160,91,475,655,0,-148,96,0,ND,ND,ND,ND,ND,84
1973:Q2,12069,10264,361,1444,12069,-138,0,45,-913,53,11346,0,-41,109,-581,-34,8,595,1144,0,470,6,0,ND,ND,ND,ND,ND,83
1973:Q3,11870,10320,310,1240,11870,87,0,0,689,129,9734,0,48,105,-534,-18,-18,1306,422,0,-427,347,0,ND,ND,ND,ND,ND,85
1973:Q4,9946,10084,-28,-110,9946,-31,0,-33,-346,336,6581,0,49,72,-316,-18,86,999,714,0,1632,221,0,ND,ND,ND,ND,ND,83
1974:Q1,8069,7640,86,343,8069,608,0,-1,-206,149,5292,0,-17,35,-322,-6,39,217,1633,0,506,142,0,ND,ND,ND,ND,ND,84
1974:Q2,10929,10581,70,278,10929,516,0,-4,489,124,8089,0,-18,-5,-521,-11,-40,1809,530,0,-20,-9,0,ND,ND,ND,ND,ND,83
1974:Q3,10021,10942,-184,-737,10021,1632,0,-11,57,97,6032,0,88,-1,-351,-4,8,2115,1353,0,-738,-256,0,ND,ND,ND,ND,ND,84
1974:Q4,6500,8141,-328,-1313,6500,277,0,-17,1066,373,3208,0,1,43,-206,-6,64,1461,886,0,-601,-49,0,ND,ND,ND,ND,ND,84
1975:Q1,4655,4854,-40,-159,4655,590,-521,-39,-104,319,2422,0,-36,92,-276,-68,-83,3,2782,0,-180,-246,0,ND,ND,ND,ND,ND,84
1975:Q2,10875,10262,123,490,10875,951,1,-23,1188,141,6831,0,15,139,-385,-35,-25,583,1531,0,206,-243,0,ND,ND,ND,ND,ND,77
1975:Q3,12139,11938,40,161,12139,1046,-3,15,1413,116,7457,0,8,143,-410,-30,-15,1170,1135,0,375,-281,0,ND,ND,ND,ND,ND,379
1975:Q4,11136,12672,-307,-1229,11136,148,26,50,1553,193,7245,0,7,106,-365,-28,-247,737,1853,0,56,-198,0,ND,ND,ND,ND,ND,368
1976:Q1,11850,10555,259,1036,11850,826,-555,51,431,58,8627,0,50,126,-430,-21,-20,130,2361,0,255,-39,0,ND,ND,ND,ND,ND,96
1976:Q2,14840,13996,169,675,14840,643,-185,68,-1229,301,12535,0,49,132,-305,-15,-11,-208,2927,0,183,-45,0,ND,ND,ND,ND,ND,64
1976:Q3,17739,17131,122,486,17739,536,-128,106,143,182,13871,0,16,130,-407,-15,-31,684,2886,0,-185,-49,0,ND,ND,ND,ND,ND,60
1976:Q4,16238,15952,57,229,16238,-21,-78,140,-85,275,12241,0,14,119,-360,-26,39,-110,3744,0,400,-54,0,ND,ND,ND,ND,ND,0
1977:Q1,15260,14237,205,818,15260,439,382,52,-59,2,11347,0,36,90,-379,-10,-55,-774,4496,0,-278,-29,0,ND,ND,ND,ND,ND,327
1977:Q2,25556,22781,555,2220,25556,498,324,72,724,-226,20471,0,36,66,-275,4,52,811,2649,0,380,-30,0,ND,ND,ND,ND,ND,321
1977:Q3,27359,25820,308,1231,27359,289,267,120,847,162,20374,0,-51,65,-396,-26,-7,185,4428,0,1133,-31,0,ND,ND,ND,ND,ND,264
1977:Q4,24527,23086,288,1153,24527,-270,282,162,947,265,18505,0,-33,79,-298,37,79,266,4158,0,380,-32,0,ND,ND,ND,ND,ND,350
1978:Q1,19003,18672,66,265,19003,1064,193,183,32,434,12845,0,53,115,-323,65,13,1648,2362,0,332,-13,0,ND,ND,ND,ND,ND,476
1978:Q2,28461,27015,289,1157,28461,1733,108,195,847,371,19399,0,66,137,-200,41,2,1998,2643,0,1133,-12,0,ND,ND,ND,ND,ND,601
1978:Q3,32819,30915,381,1523,32819,2041,47,227,991,644,21496,0,14,-350,-59,74,56,2718,3039,0,1898,-17,0,ND,ND,ND,ND,ND,662
1978:Q4,30940,29735,241,964,30940,1170,74,254,617,537,19573,0,15,-190,278,62,-182,2660,4322,0,1758,-8,0,ND,ND,ND,ND,ND,731
1979:Q1,23988,24333,-69,-276,23988,1568,336,225,739,832,11798,0,15,129,59,63,24,3425,4600,0,193,-18,0,ND,ND,ND,ND,ND,523
1979:Q2,31996,29816,436,1744,31996,2260,293,206,667,947,18915,0,15,-9,-26,-14,42,1974,4527,0,2217,-18,0,ND,ND,ND,ND,ND,473
1979:Q3,33981,32506,295,1180,33981,2230,323,160,561,1256,18118,0,15,-133,381,119,99,1437,6506,0,2926,-17,0,ND,ND,ND,ND,ND,733
1979:Q4,25964,29832,-774,-3094,25964,328,270,124,352,1641,12711,0,15,603,1294,158,124,2350,6133,0,-121,-18,0,ND,ND,ND,ND,ND,759
1980:Q1,20732,19922,-38,848,20732,-1032,1561,-117,954,1681,7248,0,20,1375,999,39,137,3199,5092,0,-420,-4,0,ND,ND,ND,ND,ND,666
1980:Q2,16196,17732,-307,-1229,16196,1127,1860,-32,628,1950,4217,0,20,255,661,69,127,1448,3826,0,45,-5,0,ND,ND,ND,ND,ND,652
1980:Q3,29241,27414,165,1662,29241,4286,1972,178,449,2253,11986,0,20,-300,186,60,93,761,5533,0,1769,-5,0,ND,ND,ND,ND,ND,239
1980:Q4,26382,25152,246,984,26382,822,2003,347,678,2025,13862,0,20,213,-47,66,81,2222,4246,0,-151,-5,0,ND,ND,ND,ND,ND,628
1981:Q1,15217,14064,31,1122,15217,2334,-152,542,678,2009,5676,0,20,-140,-144,69,103,292,3138,0,791,1,0,ND,ND,ND,ND,ND,925
1981:Q2,23808,23564,49,195,23808,6833,-1528,607,560,1693,10556,0,20,-369,-250,15,55,574,3602,0,1440,0,0,ND,ND,ND,ND,ND,858
1981:Q3,17634,17695,-212,151,17634,4790,-2008,769,680,1124,6421,0,20,-308,-173,6,61,2391,3378,0,482,1,0,ND,ND,ND,ND,ND,13
1981:Q4,10894,11664,-154,-616,10894,3529,-2244,899,471,996,2100,0,20,-142,-175,-8,89,1794,4163,0,-598,0,0,ND,ND,ND,ND,ND,151
1982:Q1,10448,8724,-55,1779,10448,6521,-4073,625,324,597,-3193,0,-32,-561,-107,0,29,1308,8724,0,289,-3,0,ND,ND,ND,ND,ND,239
1982:Q2,13459,11351,22,2086,13459,2375,1261,574,397,564,-4194,0,-63,-43,-627,279,52,2539,9233,0,1115,-3,0,ND,ND,ND,ND,ND,631
1982:Q3,13418,11624,159,1635,13418,3465,-777,450,461,850,-8971,0,-70,17,407,391,-2,3855,13201,0,144,-3,0,ND,ND,ND,ND,ND,122
1982:Q4,17162,15728,87,1347,17162,7498,-1799,348,271,980,-12171,0,-55,-413,-123,197,-10,2624,18181,0,1638,-4,0,ND,ND,ND,ND,ND,-54
1983:Q1,16952,15083,174,1695,16952,-3139,326,261,-167,1164,-1526,0,-15,79,-329,-536,44,1912,17626,0,1265,-13,0,ND,ND,ND,ND,ND,100
1983:Q2,29157,27493,133,1531,29157,366,-239,312,412,1219,6777,0,10,770,-562,243,-46,2389,16365,0,1154,-13,0,ND,ND,ND,ND,ND,232
1983:Q3,37188,33817,474,2897,37188,-2210,1877,439,377,1123,16521,0,15,516,-326,-126,-5,1205,18045,0,-250,-13,0,ND,ND,ND,ND,ND,201
1983:Q4,32787,28816,594,3377,32787,-503,161,540,126,1649,14171,0,25,330,-215,-66,0,3863,13054,0,-335,-13,0,ND,ND,ND,ND,ND,448
