1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1960:Q3,594,0,0,0,133,49,-119,20,79,56,0,0,48,151,5,146,0,0,-34,-34,0,0,0,0,0,32,0,0,32,0,78,78,357,357,0,0,0,0,0,0,0,0,0,0,0,0,0,-409,-368,-41,0,0,0,0,0,0,0,0,0,0
1960:Q4,1954,0,0,0,128,29,24,-19,-10,-19,0,0,123,129,10,119,0,0,245,245,0,0,0,0,0,-131,0,-6,-125,0,64,64,588,588,0,0,0,0,0,0,0,0,0,0,0,0,0,572,515,57,0,0,0,0,0,0,0,0,0,0
1961:Q1,80,0,0,0,526,46,-5,164,50,-24,0,0,295,152,10,142,0,0,-504,-504,0,0,0,0,0,141,0,4,137,0,373,373,-655,-655,0,0,0,0,0,0,0,0,0,0,0,0,0,-157,-141,-16,0,0,0,0,0,0,0,0,0,0
1961:Q2,1684,0,0,0,-268,32,172,-53,113,-13,0,0,-519,175,25,150,0,0,392,392,0,0,0,0,0,135,0,8,127,0,460,460,690,690,0,0,0,0,0,0,0,0,0,0,0,0,0,60,54,6,0,0,0,0,0,0,0,0,0,0
1961:Q3,87,0,0,0,594,59,-46,80,38,9,0,0,454,122,11,111,0,0,255,255,0,0,0,0,0,62,0,2,60,0,-41,-41,-685,-685,0,0,0,0,0,0,0,0,0,0,0,0,0,-371,-334,-37,0,0,0,0,0,0,0,0,0,0
1961:Q4,1887,0,0,0,304,29,-50,-44,25,95,0,0,249,110,11,99,0,0,538,538,0,0,0,0,0,-141,0,-6,-135,0,282,282,-138,-138,0,0,0,0,0,0,0,0,0,0,0,0,0,671,604,67,0,0,0,0,0,0,0,0,0,0
1962:Q1,-309,0,0,0,635,43,60,163,85,-60,0,0,344,126,11,115,0,0,-511,-511,0,0,0,0,0,146,0,4,142,0,-344,-344,-360,-360,0,0,0,0,0,0,0,0,0,0,0,0,0,184,166,18,0,0,0,0,0,0,0,0,0,0
1962:Q2,1704,0,0,0,576,56,114,-3,161,-44,0,0,292,159,12,147,0,0,616,616,0,0,0,0,0,197,0,8,189,0,-378,-378,650,650,0,0,0,0,0,0,0,0,0,0,0,0,0,40,36,4,0,0,0,0,0,0,0,0,0,0
1962:Q3,435,0,0,0,133,78,14,56,52,34,0,0,-101,139,10,129,0,0,279,279,0,0,0,0,0,7,0,1,6,0,304,304,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,-478,-430,-48,0,0,0,0,0,0,0,0,0,0
1962:Q4,1481,0,0,0,524,46,28,7,206,55,0,0,182,120,10,110,0,0,433,433,0,0,0,0,0,-122,0,-3,-119,0,259,259,-526,-526,0,0,0,0,0,0,0,0,0,0,0,0,0,424,382,42,0,0,0,0,0,0,0,0,0,0
1963:Q1,76,0,0,0,722,62,-35,247,61,-26,0,0,413,124,10,114,0,0,-965,-965,0,0,0,0,0,191,0,6,185,0,81,81,-600,-600,0,0,0,0,0,0,0,0,0,0,0,0,0,584,526,58,0,0,0,0,0,0,0,0,0,0
1963:Q2,3383,0,0,0,442,43,40,-58,21,-63,0,0,459,135,11,124,0,0,756,756,0,0,0,0,0,228,0,13,215,0,778,778,556,556,0,0,0,0,0,0,0,0,0,0,0,0,0,380,342,38,0,0,0,0,0,0,0,0,0,0
