date,Mutual funds; mutual fund shares; liability,Mutual funds; mutual fund shares; liability,Households and nonprofit organizations; mutual fund shares; asset,Nonfinancial corporate business; mutual fund shares; asset,State and local governments; mutual fund shares; asset,U.S.-chartered depository institutions; mutual fund shares; asset,Credit unions; mutual fund shares; asset,Property-casualty insurance companies; mutual fund shares, including those held by U.S. residual market reinsurers; asset,Life insurance companies; mutual fund shares; asset,Private pension funds; mutual fund shares; asset,State and local government employee retirement funds; mutual fund shares; asset,Rest of the world; U.S. mutual fund shares; asset
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q4,185,185,185,0,0,0,0,0,0,0,0,0
1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,163,163,163,0,0,0,0,0,0,0,0,0
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,148,148,148,0,0,0,0,0,0,0,0,0
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,275,275,275,0,0,0,0,0,0,0,0,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,211,211,211,0,0,0,0,0,0,0,0,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,266,266,266,0,0,0,0,0,0,0,0,0
1952:Q1,144,144,144,0,0,0,0,0,0,0,0,0
1952:Q2,128,128,128,0,0,0,0,0,0,0,0,0
1952:Q3,125,125,125,0,0,0,0,0,0,0,0,0
1952:Q4,108,108,108,0,0,0,0,0,0,0,0,0
1953:Q1,137,137,137,0,0,0,0,0,0,0,0,0
1953:Q2,83,83,83,0,0,0,0,0,0,0,0,0
1953:Q3,77,77,77,0,0,0,0,0,0,0,0,0
1953:Q4,86,86,86,0,0,0,0,0,0,0,0,0
1954:Q1,100,100,100,0,0,0,0,0,0,0,0,0
1954:Q2,53,53,53,0,0,0,0,0,0,0,0,0
1954:Q3,114,114,114,0,0,0,0,0,0,0,0,0
1954:Q4,154,154,154,0,0,0,0,0,0,0,0,0
1955:Q1,142,142,142,0,0,0,0,0,0,0,0,0
1955:Q2,121,121,121,0,0,0,0,0,0,0,0,0
1955:Q3,169,169,169,0,0,0,0,0,0,0,0,0
1955:Q4,140,140,140,0,0,0,0,0,0,0,0,0
1956:Q1,314,314,314,0,0,0,0,0,0,0,0,0
1956:Q2,35,35,35,0,0,0,0,0,0,0,0,0
1956:Q3,323,323,323,0,0,0,0,0,0,0,0,0
1956:Q4,114,114,114,0,0,0,0,0,0,0,0,0
1957:Q1,231,231,231,0,0,0,0,0,0,0,0,0
1957:Q2,224,224,224,0,0,0,0,0,0,0,0,0
1957:Q3,193,193,193,0,0,0,0,0,0,0,0,0
1957:Q4,187,187,187,0,0,0,0,0,0,0,0,0
1958:Q1,325,325,325,0,0,0,0,0,0,0,0,0
1958:Q2,467,467,467,0,0,0,0,0,0,0,0,0
1958:Q3,339,339,339,0,0,0,0,0,0,0,0,0
1958:Q4,277,277,277,0,0,0,0,0,0,0,0,0
1959:Q1,428,428,428,0,0,0,0,0,0,0,0,0
1959:Q2,301,301,301,0,0,0,0,0,0,0,0,0
1959:Q3,355,355,355,0,0,0,0,0,0,0,0,0
1959:Q4,335,335,335,0,0,0,0,0,0,0,0,0
1960:Q1,311,311,311,0,0,0,0,0,0,0,0,0
1960:Q2,333,333,333,0,0,0,0,0,0,0,0,0
1960:Q3,268,268,268,0,0,0,0,0,0,0,0,0
1960:Q4,137,137,137,0,0,0,0,0,0,0,0,0
1961:Q1,418,418,418,0,0,0,0,0,0,0,0,0
1961:Q2,288,288,288,0,0,0,0,0,0,0,0,0
1961:Q3,411,411,411,0,0,0,0,0,0,0,0,0
1961:Q4,554,554,554,0,0,0,0,0,0,0,0,0
1962:Q1,389,389,322,31,0,0,0,0,4,32,0,0
1962:Q2,446,446,284,74,0,0,0,0,10,78,0,0
1962:Q3,163,163,56,49,0,0,0,0,7,51,0,0
1962:Q4,252,252,210,20,0,0,0,0,4,18,0,0
1963:Q1,219,219,204,11,0,0,0,0,0,4,0,0
1963:Q2,119,119,141,-2,0,0,0,0,-5,-15,0,0
1963:Q3,356,356,371,-1,0,0,0,0,-3,-11,0,0
1963:Q4,273,273,255,8,0,0,0,0,3,7,0,0
1964:Q1,55,55,26,-1,0,0,0,0,16,14,0,0
1964:Q2,390,390,315,11,0,0,0,0,27,37,0,0
1964:Q3,318,318,256,5,0,0,0,0,24,33,0,0
1964:Q4,427,427,347,22,0,0,0,0,20,38,0,0
1965:Q1,568,568,535,12,0,0,0,0,9,12,0,0
1965:Q2,299,299,247,27,0,0,0,0,6,19,0,0
1965:Q3,723,723,739,2,0,0,0,0,-6,-12,0,0
1965:Q4,560,560,552,10,0,0,0,0,-1,-1,0,0
1966:Q1,1048,1048,1002,25,0,0,0,0,4,17,0,0
1966:Q2,644,644,574,34,0,0,0,0,9,27,0,0
1966:Q3,284,284,140,67,0,0,0,0,20,57,0,0
1966:Q4,506,506,490,15,0,0,0,0,1,0,0,0
1967:Q1,518,518,542,0,0,0,0,0,-4,-20,0,0
1967:Q2,291,291,224,43,0,0,0,0,10,14,0,0
1967:Q3,349,349,318,27,0,0,0,0,4,0,0,0
1967:Q4,-63,-63,-155,54,0,0,0,0,13,25,0,0
1968:Q1,1064,1064,831,126,0,0,0,0,29,78,0,0
1968:Q2,426,426,491,-13,0,0,0,0,-19,-33,0,0
1968:Q3,593,593,550,32,0,0,0,0,3,8,0,0
1968:Q4,429,429,333,33,0,0,0,0,33,30,0,0
1969:Q1,1089,1089,889,56,0,0,0,0,77,67,0,0
1969:Q2,813,813,613,25,0,0,0,0,106,69,0,0
1969:Q3,911,911,787,-19,0,0,0,0,100,43,0,0
1969:Q4,518,518,377,-7,0,0,0,0,98,50,0,0
1970:Q1,471,471,377,-21,0,0,0,0,88,27,0,0
1970:Q2,464,464,-158,139,0,0,0,0,282,201,0,0
1970:Q3,547,547,690,-91,0,0,0,0,2,-54,0,0
1970:Q4,93,93,151,-49,0,0,0,0,-11,2,0,0
1971:Q1,152,152,349,-67,0,0,0,0,-104,-26,0,0
1971:Q2,-2,-2,-24,11,0,0,0,0,-71,82,0,0
1971:Q3,-317,-317,-368,25,0,0,0,0,-79,105,0,0
1971:Q4,284,284,373,-19,0,0,0,0,-105,35,0,0
1972:Q1,-124,-124,-74,-10,0,0,0,0,-90,50,0,0
1972:Q2,-555,-555,-584,15,0,0,0,0,-88,102,0,0
1972:Q3,-183,-183,-218,15,0,0,0,0,-78,98,0,0
1972:Q4,-599,-599,-534,-21,0,0,0,0,-54,10,0,0
1973:Q1,-372,-372,-756,98,0,0,0,0,42,244,0,0
1973:Q2,-248,-248,-622,86,0,0,0,0,81,207,0,0
1973:Q3,-118,-118,-20,-46,0,0,0,0,27,-79,0,0
1973:Q4,-390,-390,-823,97,0,0,0,0,98,238,0,0
1974:Q1,-106,-106,-363,53,0,0,0,0,70,134,0,0
1974:Q2,-24,-24,-399,86,0,0,0,0,102,187,0,0
1974:Q3,-51,-51,-969,218,0,0,0,0,199,501,0,0
1974:Q4,232,232,330,-47,0,0,0,0,-20,-31,0,0
1975:Q1,211,211,492,-96,0,0,0,0,-78,-107,0,0
1975:Q2,-130,-130,51,-77,0,0,0,0,-80,-24,0,0
1975:Q3,-237,-237,-991,126,0,0,0,0,59,569,0,0
1975:Q4,-202,-202,-223,-27,0,0,0,0,-42,90,0,0
1976:Q1,-812,-812,-771,-67,0,0,0,0,-64,90,0,0
1976:Q2,-965,-965,-898,10,0,0,0,0,-20,-57,0,0
1976:Q3,-698,-698,-926,34,0,0,0,0,1,193,0,0
1976:Q4,-47,-47,-309,-9,0,0,0,0,-11,282,0,0
1977:Q1,-723,-723,-931,43,0,0,0,0,43,122,0,0
1977:Q2,838,838,611,-93,0,0,0,0,-25,345,0,0
1977:Q3,569,569,784,-36,0,0,0,0,21,-200,0,0
1977:Q4,-22,-22,-48,-43,0,0,0,0,14,55,0,0
1978:Q1,305,305,263,-25,0,0,0,0,27,40,0,0
1978:Q2,-438,-438,-569,-108,0,0,0,0,-33,272,0,0
1978:Q3,-507,-507,52,-82,0,0,0,0,-23,-454,0,0
1978:Q4,-235,-235,16,39,0,0,0,0,61,-351,0,0
1979:Q1,-184,-184,-848,42,0,0,0,0,22,600,0,0
1979:Q2,68,68,-127,103,0,0,0,0,44,48,0,0
1979:Q3,-361,-361,-720,95,0,0,0,0,29,235,0,0
1979:Q4,-356,-356,-528,110,0,0,0,0,51,11,0,0
1980:Q1,-796,-796,-1859,216,0,0,0,0,131,506,210,0
1980:Q2,1094,1094,437,33,0,0,0,0,-21,831,-186,0
1980:Q3,973,973,428,-1,0,0,0,0,-31,368,209,0
1980:Q4,731,731,404,25,0,0,0,0,28,76,198,0
1981:Q1,767,767,902,65,0,0,0,0,98,-297,-1,0
1981:Q2,795,795,1099,-30,0,0,0,0,69,-401,58,0
1981:Q3,699,699,930,134,0,0,0,0,222,-915,328,0
1981:Q4,1196,1196,1561,87,0,0,0,0,142,-743,149,0
1982:Q1,1327,1327,600,356,0,0,0,0,377,-79,73,0
1982:Q2,1517,1517,-1,367,0,0,0,0,401,637,113,0
1982:Q3,2972,2972,1239,243,0,0,0,0,223,1080,187,0
1982:Q4,3672,3672,1649,147,0,0,0,0,14,1724,138,0
1983:Q1,6282,6282,6504,184,0,0,0,0,-65,-228,-113,0
1983:Q2,8186,8186,8395,35,0,0,0,0,-288,-32,76,0
1983:Q3,5395,5395,4116,409,0,0,0,0,-71,618,323,0
1983:Q4,5166,5166,3718,568,0,0,0,0,40,576,264,0
1984:Q1,6924,6924,5278,819,0,0,0,0,165,307,355,0
1984:Q2,4945,4945,4433,710,0,0,0,0,57,-183,-72,0
1984:Q3,7775,7775,6458,493,0,0,0,0,-11,703,132,0
1984:Q4,5483,5483,3246,825,0,0,0,0,239,911,262,0
1985:Q1,12564,12564,10533,1061,0,0,0,0,434,429,107,0
1985:Q2,19683,19683,17451,1177,0,0,0,0,559,409,87,0
1985:Q3,20175,20175,17524,1504,0,0,0,0,765,288,94,0
1985:Q4,29512,29512,28915,-75,0,0,0,0,-657,1240,89,0
1986:Q1,38702,38702,32990,908,0,0,0,0,2897,1214,693,0
1986:Q2,36113,36113,32632,1170,0,0,0,0,2503,477,-669,0
