1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,33199,0,84,2028,6928,8619,-1691,4900,1408,3492,-2028,814,2843,86,-2,33144,33112,12053,12928,49,1961,235,5885,0,-2,-30,267425
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,15704,0,4822,7326,13144,10385,2759,5817,1550,4267,-7326,-56,7270,4821,1,10938,10962,4479,5930,28,1961,72,-1508,0,-2,-57,283128
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,1740,0,1413,2886,9306,10002,-696,6420,1589,4831,-2886,171,3057,1414,-1,326,325,2562,1067,-64,123,-7,-3356,0,-2,0,284868
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,16909,0,2104,4847,11806,11596,210,6959,1654,5305,-4847,1628,6475,2102,2,14805,14799,7680,3184,85,2127,131,1592,0,-6,0,301777
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2005:Q4,246114,-1442,-13017,28459,84800,82052,2748,56341,17176,39165,-27017,98081,125098,-14434,-25,260798,260822,150533,113191,-133,-5678,374,2535,0,25,-224,7621086
2006:Q1,104730,0,-48544,-18117,39378,36609,2769,57495,18278,39217,18117,113643,95526,-48526,-18,154289,154313,62760,88354,276,9909,938,-7924,0,23,-1015,7725816
2006:Q2,160333,0,11165,44391,102934,102313,621,58543,18621,39923,-44391,113692,158083,11782,-617,149166,149165,35988,114091,-214,-2022,195,1128,1,0,1,7886149
2006:Q3,225118,0,10986,41345,100864,99843,1021,59519,19133,40386,-41345,113684,155029,11141,-155,214132,214132,79576,117275,272,10517,252,6240,0,0,0,8111267
2006:Q4,150527,0,-12333,21261,81830,81281,549,60569,19824,40746,-21261,113704,134965,-12157,-176,162859,162849,104098,53018,321,4606,1078,-271,-1,-11,1,8261793
2007:Q1,70888,0,-62623,-22676,38836,36881,1955,61512,18792,42720,22676,107763,85087,-62638,15,133303,133295,-3273,106822,-178,17168,2030,10727,2,-5,208,8332681
2007:Q2,68459,0,2389,41197,103360,102921,438,62163,19383,42781,-41197,107746,148943,2384,5,65781,65781,-59933,120315,16,3811,947,625,0,0,289,8401141
2007:Q3,52203,0,3301,42038,104821,103883,938,62783,19784,42999,-42038,107757,149795,3513,-212,48471,48470,-66251,105545,-161,5054,384,3900,1,-1,431,8453343
2007:Q4,-66715,0,-11229,30026,93493,92675,818,63468,20451,43017,-30026,107709,137735,-11217,-12,-56122,-56084,-79335,24153,-192,-6836,898,5228,1,39,636,8386629
2008:Q1,-376775,0,-135166,-17995,46108,48013,-1905,64103,17621,46482,17995,7486,-10509,-134964,-202,-242617,-242607,-116681,-150699,-284,10670,1377,13010,0,10,1008,8009854
2008:Q2,-314114,0,-75322,29588,94279,94213,66,64692,18766,45926,-29588,7414,37002,-75320,-2,-240378,-240362,-123579,-132766,-346,204,447,15678,-1,15,1586,7695739
2008:Q3,-163066,-3284,-71725,29307,94638,94346,292,65332,20346,44985,-26023,7329,33352,-75198,189,-88866,-88869,-142692,49400,670,12259,415,-8922,0,-2,808,7532673
2008:Q4,-423197,0,-76264,23150,88793,90685,-1891,65644,21459,44185,-23150,7234,30384,-76082,-182,-349123,-349123,-194309,-140281,94,11863,-1387,-25102,0,0,2190,7109476
2009:Q1,-329472,-891,-53047,-32321,33082,37931,-4848,65404,19240,46164,33212,-21315,-54527,-53609,-329,-278759,-278767,-211293,-79181,-168,16447,-1740,-2832,-2,-11,3225,6780004
2009:Q2,-526637,-1818,1340,5001,69684,75975,-6292,64683,18935,45749,-3183,-21445,-18262,-447,-31,-530866,-530864,-175397,-356283,-426,3579,-1309,-1029,0,3,4707,6253367
2009:Q3,-317196,-1739,3690,7386,71536,78816,-7280,64150,18778,45372,-5647,-21441,-15794,1465,486,-324090,-324090,-109633,-217095,-1283,2138,1023,760,0,0,4943,5936170
2009:Q4,-76933,-1546,1246,4604,68857,71028,-2171,64253,18656,45597,-3058,-21290,-18232,-85,-215,-81338,-81336,-45398,-33346,-858,-6548,1656,3158,-1,0,4705,5859237
2010:Q1,5775,-1102,18043,-36858,27311,28399,-1088,64170,18094,46076,37960,36627,-1333,16970,-29,-11400,-11383,6605,-36672,-652,11606,466,7265,0,18,234,5865012
2010:Q2,303445,-4022,55587,10365,74415,75050,-635,64050,18624,45427,-6343,36699,43042,51491,74,245444,245443,79665,165617,-625,1551,1132,-1898,1,0,6436,6168457
2010:Q3,162454,-1998,53301,8857,72974,71816,1158,64117,18812,45305,-6859,36779,43638,51271,32,106861,106864,75355,17223,-261,7910,-392,7028,-1,1,4290,6330910
2010:Q4,114848,-647,56257,10799,75156,75111,45,64358,19076,45282,-10152,36712,46864,55386,224,47137,47138,16568,22170,-824,-6125,472,14877,0,1,12100,6445758
2011:Q1,81712,-623,17320,-33546,31061,30336,725,64606,17530,47077,34168,39178,5010,16782,-84,62475,62990,-21171,46806,-669,15158,1979,20887,-535,-21,2539,6527469
2011:Q2,52646,-851,52536,11042,76036,74928,1108,64994,18185,46810,-10191,33892,44083,51634,51,-1796,-2752,-5627,-1067,473,3769,1057,-1357,956,0,2756,6580115
2011:Q3,55792,-65,48215,8584,73933,74519,-586,65348,18852,46496,-8519,31965,40484,48144,6,5853,3035,39365,-47949,934,6533,362,3791,2817,-1,1789,6635907
2011:Q4,140155,-53,56978,17207,82871,79323,3548,65665,19411,46254,-17154,34677,51831,57065,-139,81465,81416,11089,71529,315,-2499,-289,1272,41,-8,1765,6776063
2012:Q1,69168,30,-25071,-28710,37370,35731,1639,66080,18194,47886,28680,62138,33458,-25120,79,92483,93511,-26044,101328,402,15897,1332,596,-1075,-48,1726,6845231
2012:Q2,76011,-25,12983,18305,84835,84227,608,66530,18696,47834,-18280,59869,78149,12535,423,61243,60140,45285,20413,-107,267,78,-5795,1103,1,1810,6921242
2012:Q3,214840,-4,9712,11641,78719,80616,-1898,67078,18879,48199,-11637,60959,72596,9673,35,203255,203310,102944,85561,-570,10687,435,4253,-55,0,1877,7136082
2012:Q4,154260,-4917,16355,18923,86528,89192,-2664,67605,18887,48718,-14006,61406,75412,11174,264,144855,145419,86163,66043,-74,-6151,-970,408,-579,-15,-2033,7290342
2013:Q1,148178,-4,-4366,-27596,40667,37495,3172,68264,19759,48505,27601,66351,38750,-4397,26,151120,151643,87239,65254,-589,16190,306,-16756,-522,1,1429,7438520
2013:Q2,278756,-5,50538,31942,100912,95616,5297,68970,19596,49375,-31937,67695,99632,50566,-33,226875,228767,97598,133937,-581,-2131,1331,-1388,-1890,1,1348,7717276
2013:Q3,327592,-3,48208,29649,99234,91919,7315,69585,19401,50184,-29646,66165,95811,47827,378,278232,278734,108829,162105,-677,8610,1314,-1448,-505,-3,1155,8044868
2013:Q4,224889,-2,47976,30214,100634,94992,5642,70420,19222,51198,-30213,66574,96787,48012,-37,176010,176940,109102,70908,-380,-8768,1714,4364,-929,1,904,8269758
2014:Q1,15874,2,-27084,-30183,41562,40286,1276,71745,19874,51871,30181,92941,62760,-26657,-426,42165,41484,29731,-18927,-507,18634,962,11591,660,-21,792,8285632
2014:Q2,131792,0,29924,32883,105177,101848,3329,72294,20441,51853,-32883,92939,125822,29638,286,101127,100548,26038,78004,-1320,408,75,-2657,581,2,741,8417424
2014:Q3,262593,0,29891,31746,104974,101856,3118,73229,20586,52643,-31746,93676,125422,29895,-4,232050,232093,137192,90338,-340,7219,378,-2693,-44,-1,652,8680017
2014:Q4,254085,0,32123,37701,112032,110134,1899,74332,21143,53188,-37701,92948,130649,30535,1588,221283,220350,132889,99493,-762,-9437,417,-2250,931,-1,679,8934102
2015:Q1,231327,0,-9690,-25128,49767,42772,6995,74895,21832,53063,25128,76489,51361,-10373,683,240026,239374,89615,143684,-626,18925,204,-12427,643,-9,991,9165429
2015:Q2,179710,0,50690,39370,114672,109133,5539,75302,21583,53719,-39370,78902,118272,50268,422,128339,129872,98250,43161,-289,-2092,264,-9422,-1524,9,682,9345139
2015:Q3,135148,0,43194,33737,109577,105459,4118,75839,21206,54634,-33737,76747,110484,43025,169,91396,90622,75731,26396,-525,6304,-239,-17044,778,4,559,9480288
2015:Q4,115070,0,44173,32514,108701,105436,3265,76187,20781,55406,-32514,78437,110951,43975,198,68277,69178,81785,8434,-484,-9230,-360,-10967,-899,3,2621,9595358
2016:Q1,-33114,0,-99949,-35129,41235,41126,108,76364,22478,53886,35129,96317,61188,-100113,164,66282,64703,107341,-64938,-651,21125,-705,2532,1424,-156,552,9562244
2016:Q2,103840,0,-37344,38200,115416,114803,613,77217,22459,54758,-38200,92211,130411,-38131,787,140710,139375,106447,38204,-340,-1325,2042,-5654,1351,16,474,9666084
2016:Q3,206613,0,-36890,33511,111351,111310,41,77839,22038,55802,-33511,97799,131310,-37832,942,243041,243678,84879,167143,-954,7818,-285,-14923,-629,8,463,9872697
2016:Q4,59689,0,-42478,30274,108898,107955,943,78623,22060,56564,-30274,97551,127825,-42293,-185,101805,104903,68922,33654,-539,-5610,2157,6320,-3109,-11,362,9932386
2017:Q1,51860,0,-24504,-34839,44519,45485,-966,79358,23474,55884,34839,152024,117185,-24917,413,75941,75928,79330,-41415,-131,24794,1366,11983,58,45,424,9984246
2017:Q2,269330,0,46653,40911,121174,121177,-3,80263,23486,56777,-40911,153396,194307,46146,507,222231,221754,110709,108484,-760,-77,1477,1921,484,8,446,10253576
2017:Q3,210674,-9377,46149,37988,119093,117745,1348,81105,23368,57737,-28612,153967,182579,36771,2,189331,189421,114285,82752,-451,7005,1197,-15367,-91,-1,-15430,10464250
2017:Q4,287968,0,41498,34036,115779,114937,842,81743,23430,58313,-34036,154239,188275,39732,1766,246112,246470,129585,111114,-9,-4802,1076,9506,-337,22,359,10752219
2018:Q1,58179,0,-52344,-33840,48964,48047,916,82804,24792,58012,33840,78339,44499,-52055,-289,110286,111703,125821,-45488,25,25883,1998,3464,-1389,29,237,10810397
2018:Q2,279810,0,14966,42461,126416,126454,-38,83955,24837,59118,-42461,77314,119775,14178,788,264518,264827,109426,155383,1707,1737,1321,-4746,-304,4,326,11090207
2018:Q3,26664,-874,9793,38308,123217,121796,1421,84909,25152,59757,-37434,77927,115361,-4045,12964,26303,27247,95288,-77797,935,13531,417,-5127,-939,5,-8558,11116872
2018:Q4,103395,-2153,3662,35565,121346,119942,1404,85781,25599,60182,-33412,75535,108947,10018,-8509,103043,101604,87024,16510,603,-6807,519,3755,1454,15,-1157,11220267
2019:Q1,176648,0,-52613,-37173,49558,48540,1018,86731,25351,61381,37173,77504,40331,-53272,659,228991,227851,104875,87171,184,28524,1845,5253,1247,107,270,11396915
2019:Q2,292879,0,26726,44604,132228,131853,375,87625,26087,61538,-44604,70659,115263,26332,394,265906,264061,96566,177610,-374,-2039,1296,-8999,1850,5,247,11689794
2019:Q3,213250,0,21231,42130,130524,130634,-110,88395,26242,62153,-42130,96699,138829,24730,-3499,191794,190450,90515,103326,-693,5918,380,-8995,1342,-2,225,11903043
2019:Q4,58623,0,16677,34695,123664,124633,-969,88969,26289,62681,-34695,86680,121375,14904,1773,41717,42929,110953,-70285,-1449,-5905,100,9515,-1190,23,229,11961667
2020:Q1,115931,0,-53615,-35133,54626,56943,-2317,89760,27673,62087,35133,174180,139047,-53632,17,169368,163309,97446,47680,444,27223,2012,-11497,6069,10,178,12077598
2020:Q2,168962,0,14287,25214,115558,125901,-10344,90344,27821,62523,-25214,219877,245091,13620,667,154550,154971,115532,34177,1225,3690,704,-357,-507,-86,124,12246560
2020:Q3,250213,0,24055,31881,123262,123332,-71,91381,26698,64683,-31881,118929,150810,23931,124,226017,226724,205195,-203,2998,11292,2393,5049,-628,79,140,12496772
2020:Q4,425267,0,22638,37588,130238,128743,1494,92649,26102,66548,-37588,30922,68510,22006,632,402529,403882,216944,185027,2151,-8931,4061,4629,-1390,-38,99,12922040
2021:Q1,286470,0,-74717,-45210,49148,52664,-3516,94359,24813,69546,45210,83719,38509,-74628,-89,361111,365373,282997,12435,348,56990,-2829,15433,-4544,-282,76,13208509
2021:Q2,645328,0,25318,40741,137682,143944,-6262,96941,24151,72790,-40741,55528,96269,23435,1883,619945,618774,453412,132732,2174,19659,-2268,13066,1110,-61,65,13853837
2021:Q3,776480,-5168,26248,46281,146259,148964,-2705,99978,24002,75977,-41113,44453,85566,21831,-751,757674,758198,494300,218831,3162,41891,-3790,3804,-621,-98,-2273,14630318
2021:Q4,542099,0,17460,50881,154166,148305,5862,103285,24853,78433,-50881,107599,158480,14827,2633,524564,524960,316042,183405,1929,28423,-4569,-270,-207,189,75,15172417
