1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,37860,15376,7870,9405,0,4696,233,280,0,46330,24502,8200,6928,5878,822,-8470,7518,592,-368,-1176,6259,5918,0,341,6993,149,339,65,0,0,0,857,740,117,0,0,0,5434,149,6652,0,0,-19,3617,3528,1025,2503,89,0,0,0,0,84,2970,3430,0,-460,-7435,483
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,48803,17432,8734,16958,0,5259,233,187,0,46921,23888,10227,5422,6187,1197,1882,6879,547,-201,8415,17235,5531,0,11704,16634,-284,-238,8,0,0,0,955,388,567,0,0,400,15798,-5,4930,0,0,-10,-395,227,-809,1036,-622,0,0,0,1100,309,3926,4183,0,-257,-8820,-429
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,62915,25375,9190,21421,0,6410,308,211,0,58412,37401,7894,5135,6534,1448,4503,7358,291,-289,11859,21187,12543,0,8644,16370,37,119,88,5,5,0,1318,690,628,0,0,900,13956,-53,7726,0,0,24,272,409,170,239,-137,0,0,0,1600,173,5657,5699,0,-42,-9328,197
1952:Q1,19776,10817,2347,4518,0,1956,83,55,0,15768,10876,1977,906,1682,327,4008,1963,77,-91,5985,8424,4162,0,4262,4410,3,3208,12,9,9,0,440,177,263,0,0,300,444,-6,148,0,0,15,-1305,-1268,-1367,99,-37,0,0,0,-200,15,1623,1702,0,-79,-2439,1985
1952:Q2,15027,6088,2509,4553,0,1738,84,55,0,16593,11466,1922,1156,1689,360,-1566,2021,186,-98,367,3689,4191,0,-502,711,29,30,27,-10,-10,0,311,274,37,0,0,400,-70,-6,1213,0,0,7,-169,-14,-329,315,-155,0,0,0,-100,20,1455,1555,0,-100,-3322,631
1952:Q3,15638,6925,2552,4435,0,1580,89,57,0,17483,12251,2076,1177,1713,266,-1845,2105,84,-92,268,2711,4379,0,-1668,3460,8,115,8,-2,-2,0,429,362,67,0,0,200,2715,-13,5128,0,0,9,3621,3273,2832,441,348,0,0,0,100,8,1390,1472,0,-82,-2443,273
1952:Q4,15369,6337,2713,4775,0,1393,92,59,0,18085,12999,2106,1013,1743,224,-2716,2177,41,-66,-514,536,4491,0,-3955,2252,-114,-982,26,0,0,0,395,202,193,0,0,51,2865,11,6207,0,0,6,4176,3951,3756,195,225,0,0,0,275,0,1750,1832,0,-82,-1050,-1092
1953:Q1,21023,11290,2600,4938,0,2040,97,58,0,17828,12601,2204,950,1773,300,3195,2232,51,-137,5514,9148,4672,0,4476,3424,21,802,-6,52,52,0,350,162,188,0,0,326,1868,11,-1052,0,0,3,-2918,-3020,-3428,408,102,0,0,0,108,8,1747,1794,0,-47,-3634,237
1953:Q2,15836,5930,2710,5211,0,1824,102,59,0,18183,12813,2144,1197,1790,239,-2347,2310,137,-39,-135,3854,4825,0,-971,430,-72,-2223,-5,-34,-34,0,497,349,148,0,0,-87,2376,-22,1401,0,0,13,15,460,390,70,-445,0,0,0,-204,18,1559,1625,0,-66,-3989,-1823
1953:Q3,17124,7569,2713,5027,0,1652,105,58,0,17783,12567,2098,1030,1820,268,-659,2330,82,-78,1667,3524,4735,0,-1211,7269,55,2753,4,-19,-19,0,666,577,89,0,0,24,3790,-4,8480,0,0,7,6682,6540,6437,103,142,0,0,0,-12,25,1778,1824,0,-46,-1857,2774
1953:Q4,14624,6517,2684,3959,0,1307,100,57,0,18973,13623,2256,1088,1846,160,-4349,2377,58,-96,-1933,-1554,4439,0,-5993,-470,-90,-2864,-2,-1,-1,0,143,173,-30,0,0,-300,2642,2,5523,0,0,11,3771,1943,1796,147,1828,0,0,0,-67,23,1785,1866,0,-81,-379,-2544
1954:Q1,19198,10466,2370,3869,0,2338,94,61,0,17746,12090,2606,984,1878,188,1451,2430,5,-86,3962,8558,4342,0,4216,2292,-42,1866,2,18,18,0,-83,-15,-68,0,0,313,251,-33,-1924,0,0,22,-3886,-4544,-4614,70,658,0,0,0,163,-13,1790,1834,0,-44,-4596,1350
1954:Q2,13583,4813,2392,4117,0,2110,90,61,0,17322,11455,2707,916,1903,341,-3739,2490,47,-79,-1217,4345,4150,0,195,621,10,451,-9,-10,-10,0,-378,-367,-11,0,0,-111,630,38,426,0,0,10,-758,151,-285,436,-909,0,0,0,-351,-59,1584,1660,0,-76,-5562,667
1954:Q3,15097,6713,2295,4098,0,1849,83,59,0,17472,11666,2592,1072,1926,216,-2376,2542,-123,-75,364,753,3826,0,-3073,410,-175,-2068,9,-2,-2,0,63,-74,137,0,0,192,2324,67,3483,0,0,2,1831,3296,3130,166,-1465,0,0,0,-104,-100,1854,1871,0,-17,-389,-1583
1954:Q4,14633,6076,2450,4491,0,1479,79,58,0,17963,11941,2775,1155,1939,153,-3330,2600,-81,-83,-567,-1249,3785,0,-5034,2345,38,-588,26,-5,-5,0,171,62,109,0,0,-163,2763,103,7379,0,0,2,5629,3828,3487,341,1801,0,0,0,58,-127,1817,1890,0,-73,683,-128
1955:Q1,17881,8281,2384,4788,0,2294,71,63,0,17808,11481,2963,1165,1938,261,73,2624,-109,-76,2882,9163,3565,0,5598,3156,-81,-3,4,6,6,0,239,207,32,0,0,27,2862,102,-2442,0,0,3,-4115,-4372,-4559,187,257,0,0,0,-146,-99,1915,1904,0,11,-6281,223
1955:Q2,18512,7758,2658,5300,0,2659,76,61,0,17127,10858,2931,1090,1933,315,1384,2646,50,-33,4013,8698,3581,0,5117,4902,14,1423,-4,1,1,0,242,148,94,0,0,-139,3266,99,-215,0,0,-1,-1647,-602,-976,374,-1045,0,0,0,-75,-52,1560,1691,0,-131,-4685,516
1955:Q3,17738,7652,2640,5186,0,2112,86,62,0,18155,12108,2772,1097,1992,186,-418,2700,10,-46,2318,2381,3516,0,-1135,2368,-37,-808,-18,-4,-4,0,87,66,21,0,0,-104,3177,75,3503,0,0,0,1819,2461,2194,267,-642,0,0,0,21,1,1662,1720,0,-58,-63,-765
1955:Q4,16942,6779,2746,5547,0,1715,94,61,0,18550,12354,2836,1124,2058,178,-1608,2767,-7,-92,1257,390,3551,0,-3161,2475,-30,-882,5,16,16,0,95,45,50,0,0,45,3159,67,5636,0,0,0,3825,3122,2998,124,703,0,0,0,117,-15,1709,1937,0,-228,867,-648
1956:Q1,19516,9059,2523,5106,0,2646,108,74,0,17907,11418,3094,1002,2076,317,1609,2842,65,-97,4483,9521,3608,0,5913,3739,-41,2481,-6,-5,-5,0,-44,-47,3,0,0,-8,1252,110,-2174,0,0,2,-4278,-4284,-4465,181,6,0,0,0,6,58,2038,1998,0,40,-5038,2593
1956:Q2,20234,8986,2675,5341,0,3041,118,73,0,18323,11688,3128,1082,2162,263,1911,2893,194,-150,4760,9532,3754,0,5778,2162,-51,-600,-20,-1,-1,0,244,235,9,0,0,250,2222,118,-3616,0,0,3,-5449,-4983,-5222,239,-466,0,0,0,13,90,1727,1830,0,-103,-4773,-967
1956:Q3,18303,8367,2726,4834,0,2180,125,71,0,18388,11654,2998,1148,2229,359,-86,2948,84,-109,2887,3245,4070,0,-825,2368,155,-217,-1,-8,-8,0,29,32,-3,0,0,-23,2213,220,3193,0,0,5,1199,1433,974,459,-234,0,0,0,65,86,1838,1580,0,258,-358,-50
1956:Q4,17790,7501,3042,5266,0,1780,132,69,0,19818,12592,3080,1201,2378,567,-2028,3002,52,-103,1025,74,4329,0,-4255,1735,545,-1952,0,3,3,0,423,410,13,0,0,-143,2712,147,5990,0,0,9,3490,3051,3161,-110,439,0,0,0,241,69,2181,2190,0,-9,951,-1524
1957:Q1,20795,9578,2750,5130,0,3124,142,71,0,19883,12604,3470,1089,2365,355,912,3094,35,1,3970,9240,4320,0,4920,5104,-58,3226,10,11,11,0,20,-31,51,0,0,105,1458,332,184,0,0,7,-1648,-1670,-1150,-520,22,0,0,0,-74,46,1853,2209,0,-356,-5270,2747
1957:Q2,21664,9901,2939,5138,0,3464,152,70,0,20024,12030,3737,1159,2445,653,1640,3142,94,-80,4768,8340,4214,0,4126,355,73,-1768,-14,-2,-2,0,-205,-247,42,0,0,183,1800,288,-3771,0,0,11,-6044,-5592,-5430,-162,-452,0,0,0,-55,22,2295,2103,0,192,-3572,-1954
1957:Q3,19383,8823,2885,4915,0,2526,165,69,0,20570,12659,3516,1205,2495,695,-1187,3208,-6,-50,2077,3489,4503,0,-1014,4965,254,1500,14,1,1,0,226,150,76,0,0,-70,2907,133,5979,0,0,8,3948,4170,4612,-442,-222,48,48,0,-52,12,2015,2349,0,-334,-1412,1983
1957:Q4,17476,7692,2926,4678,0,1933,177,70,0,21466,13587,3808,1285,2593,193,-3990,3268,-17,11,-716,-291,4537,0,-4828,-64,35,-2822,-39,-6,-6,0,551,439,112,0,0,-307,2585,-61,4764,0,0,10,1849,874,1174,-300,975,48,48,0,342,7,2508,2349,0,159,-425,-2614
1958:Q1,18783,9147,2623,3716,0,3051,173,73,0,21016,12570,4451,1066,2475,454,-2234,3270,-29,155,910,5657,4514,0,1143,2216,94,1712,-31,42,42,0,275,207,68,0,0,-138,141,121,1073,0,0,16,-952,-1548,-1783,235,596,126,126,0,-102,7,1978,2221,0,-243,-4747,1742
1958:Q2,19854,9308,2867,3966,0,3472,168,73,0,21641,12731,4791,1203,2459,457,-1788,3318,47,244,1239,4390,4611,0,-221,4688,13,3699,4,-29,-29,0,144,87,57,0,0,-177,852,182,4909,0,0,12,2433,3486,3294,192,-1053,125,125,0,-61,11,2389,2147,0,242,-3151,3653
1958:Q3,18907,8925,2713,4525,0,2527,145,72,0,22481,13307,4539,1338,2510,787,-3575,3387,85,234,-507,244,4768,0,-4524,-1490,-9,-5040,26,-19,-19,0,402,349,53,0,0,-130,3180,100,3034,0,0,3,776,707,560,147,69,92,92,0,68,16,2079,2264,0,-185,-751,-5140
1958:Q4,18514,8105,2995,5229,0,1976,138,71,0,22976,13973,4410,1568,2601,424,-4463,3449,-74,370,-1310,-1050,5046,0,-6096,4030,-137,-63,27,-4,-4,0,623,391,232,0,0,-93,3751,-74,10126,0,0,7,7441,7134,7182,-48,307,93,93,0,158,22,2405,2368,0,37,-260,-78
1959:Q1,20122,9076,2812,5054,21,3024,206,68,-139,22035,12329,4826,1856,2832,192,-1914,3492,-35,474,1139,3479,5347,0,-1868,-321,-170,-467,-7,-1,-1,0,713,289,424,0,0,-31,-417,59,1547,0,0,6,-365,-81,22,-103,-284,49,49,0,-30,27,1860,2312,0,-452,-2340,-477
1959:Q2,22441,9518,3139,6048,21,3528,223,70,-106,22526,13119,4630,1881,2741,155,-85,3543,45,301,3112,5480,5455,0,25,2912,315,928,11,4,4,0,794,370,424,0,0,-5,733,132,2887,0,0,15,593,881,928,-47,-288,51,51,0,-123,31,2320,2204,0,116,-2368,539
1959:Q3,21665,9824,3036,5235,21,3387,284,67,-189,23367,13751,4473,1993,2875,275,-1703,3603,187,565,1148,2149,5611,143,-3605,2806,160,1465,-11,9,9,0,461,163,298,0,0,15,886,-179,6411,0,0,5,4189,4276,4502,-226,-87,107,107,0,-10,28,2092,2457,0,-365,-1001,1861
1959:Q4,22375,10048,3224,5236,21,3522,323,68,-67,22580,12601,4649,1901,2993,436,-205,3658,-133,378,3208,-1049,5364,141,-6554,-514,-236,-1268,-35,-13,-13,0,88,-36,124,0,0,20,929,1,6040,0,0,13,3074,3064,3600,-536,10,108,108,0,234,23,2588,2491,0,97,4257,-1311
1960:Q1,22878,10070,3134,5388,22,3805,587,70,-198,22495,12077,5030,1717,3492,179,383,3713,-75,210,3961,5239,5360,73,-194,-1381,-117,-349,-5,45,45,0,202,278,-76,0,0,100,-1398,141,-1187,0,0,13,-3752,-3781,-3697,-84,29,100,100,0,205,21,2226,2464,0,-238,-1278,-593
1960:Q2,24163,10411,3503,5386,25,4297,583,73,-114,23333,12668,4986,1983,3492,204,830,3768,366,235,3997,6507,5335,130,1042,1997,-65,2865,10,-31,-31,0,291,247,44,0,0,-51,-1254,232,955,0,0,9,-1697,-1672,-2126,454,-25,102,102,0,-111,18,2634,2307,0,327,-2510,2582
1960:Q3,23147,10648,3095,4934,24,3987,622,77,-240,23533,13120,4934,1782,3457,240,-386,3819,-84,296,3221,2805,5621,134,-2950,1085,-77,291,-10,-12,-12,0,236,138,98,0,0,-10,568,99,4035,0,0,12,1405,1966,1905,61,-561,101,101,0,81,17,2419,2540,0,-121,416,459
1960:Q4,23367,10710,3340,4842,24,3928,586,82,-144,24037,13113,5163,1801,3437,523,-670,3867,-153,116,3234,-699,5581,115,-6395,-777,-158,-1764,-18,33,33,0,267,138,129,0,0,29,613,221,5618,0,0,13,2531,2235,2120,115,296,102,102,0,281,20,2671,2597,0,74,3933,-1609
1961:Q1,22173,10408,2957,4363,26,4005,565,86,-237,23982,12430,6076,1876,3423,177,-1809,3922,-127,266,1974,2524,6030,95,-3601,-2986,-47,-1760,38,-1,-1,0,621,536,85,0,0,2,-1917,77,615,0,0,5,-1985,-2231,-2662,431,246,54,54,0,85,21,2435,2568,0,-133,-550,-1683
1961:Q2,24190,10615,3474,5215,27,4452,564,86,-242,25290,13303,5949,2080,3437,521,-1100,3973,323,224,2326,4154,6033,140,-2019,1284,129,2156,-12,-23,-23,0,-151,-243,92,0,0,-43,-878,107,3303,0,0,16,837,1115,306,809,-278,54,54,0,-233,22,2607,2357,0,250,-1828,2051
1961:Q3,23695,10806,3153,5280,28,4058,553,91,-274,24915,13394,5731,1901,3494,395,-1220,4038,-112,189,2741,3140,6220,154,-3234,4541,408,1909,12,24,24,0,736,605,131,0,0,49,1400,3,7775,0,0,16,5180,5400,5047,353,-220,57,57,0,154,24,2344,2738,0,-394,-399,1514
1961:Q4,25021,10865,3577,5946,31,4051,597,94,-139,25624,13607,5627,1922,3547,921,-603,4101,-137,225,3410,-830,6362,106,-7298,-183,-330,-2346,-16,-2,-2,0,456,315,141,0,0,-22,1838,239,7115,0,0,17,3850,3291,3165,126,559,57,57,0,253,26,2912,2795,0,117,4241,-1834
1962:Q1,23999,10819,3244,5053,32,4351,613,95,-207,26366,13909,6175,2143,3630,509,-2367,4179,-120,287,1645,2833,6483,145,-3795,-297,-201,353,6,3,3,0,697,646,51,0,0,4,-1208,49,3498,0,0,8,676,377,96,281,299,80,80,0,-208,29,2913,2764,0,149,-1187,332
1962:Q2,26202,11398,3723,5587,36,4923,669,97,-230,26634,14562,5905,2165,3743,259,-432,4230,377,251,3170,7018,6507,177,334,3434,175,3282,10,-30,-30,0,583,588,-5,0,0,41,-780,153,3100,0,0,9,624,571,-293,864,53,81,81,0,55,31,2300,2513,0,-213,-3847,3396
1962:Q3,25853,11945,3379,5389,37,4622,650,100,-269,27806,15547,5785,2036,3830,608,-1953,4330,-138,200,2315,3037,6780,138,-3881,-104,-464,-1009,-30,-3,-3,0,142,143,-1,0,0,65,1131,64,3777,0,0,-8,458,1057,892,165,-599,48,48,0,169,33,3077,2934,0,143,-722,-1569
1962:Q4,27132,12368,3785,5642,40,4729,661,102,-195,27751,15000,5937,2013,3904,897,-619,4431,-81,275,3618,-1930,6730,136,-8795,329,-123,-1673,-1,-5,-5,0,561,534,27,0,0,119,1355,95,9124,0,0,11,5850,5060,4853,207,790,51,51,0,417,32,2763,2947,0,-184,5547,-872
1963:Q1,26403,12279,3345,5159,44,4971,675,110,-180,27791,14549,6668,2214,3950,410,-1388,4495,-117,288,2936,3147,6449,102,-3404,264,53,552,-9,10,10,0,683,732,-49,0,0,287,-1363,52,3668,0,0,9,701,500,73,427,201,25,25,0,-87,33,2987,2923,0,64,-211,477
1963:Q2,28956,12543,3937,6202,48,5628,678,121,-201,27918,15080,6172,2397,4015,254,1038,4567,429,290,4887,8184,6600,175,1409,4311,69,3927,-6,49,49,0,110,453,-343,0,0,253,-366,275,2902,0,0,10,526,776,-733,1509,-250,27,27,0,-206,34,2511,2620,0,-109,-3297,3608
1963:Q3,27803,12418,3505,5969,49,5266,703,114,-221,29371,16119,6010,2141,4101,1000,-1568,4622,-110,321,2843,3516,6988,175,-3647,-716,-136,-2434,-4,-18,-18,0,172,234,-62,0,0,-45,1731,18,2931,0,0,9,-216,337,239,98,-553,4,4,0,167,33,2934,3053,0,-119,-673,-2061
1963:Q4,28175,11898,3899,6368,47,5241,718,118,-114,28419,15459,6118,2096,4188,558,-244,4669,-64,446,4043,-747,6631,75,-7453,-59,50,-2487,10,-12,-12,0,560,505,55,0,0,-10,1721,109,7394,0,0,18,3891,3460,2878,582,431,6,6,0,456,31,2992,3117,0,-125,4791,-2379
1964:Q1,26473,11216,3413,5669,45,5302,873,114,-159,29160,15255,6712,2335,4273,585,-2687,4727,-111,353,1798,4227,6733,183,-2688,547,-15,1346,0,-8,-8,0,706,694,12,0,0,63,-1463,-82,3235,0,0,19,253,384,309,75,-131,-3,-3,0,-113,28,3051,3081,0,-30,-2430,1597
1964:Q2,28746,11375,4192,6434,45,5898,885,104,-187,29254,15766,6344,2512,4333,299,-508,4778,407,342,3521,7130,6774,235,122,2087,-175,2683,-3,-7,-7,0,642,699,-57,0,0,20,-1051,-22,1965,0,0,16,-445,-573,-1715,1142,128,-6,-6,0,-354,24,2730,2833,0,-103,-3610,2198
1964:Q3,27765,11622,3686,6177,45,5376,922,191,-254,30737,16670,6208,2295,4418,1146,-2972,4824,-79,435,1496,2193,6834,243,-4883,1428,-96,-708,-17,6,6,0,791,794,-3,0,0,102,1415,-66,6311,0,0,14,2871,3058,2696,362,-187,18,18,0,174,24,3210,3189,0,21,-698,-1037
1964:Q4,28335,11772,4133,6279,48,5205,852,208,-162,29060,15448,6245,2211,4467,689,-725,4875,-90,367,3873,-1820,6777,-34,-8563,-464,123,-2860,32,-8,-8,0,646,647,-1,0,0,59,1308,236,8099,0,0,-25,4592,3547,3266,281,1045,21,21,0,388,28,3095,3323,0,-228,5693,-2439
1965:Q1,28636,12290,3902,6284,49,5229,828,221,-167,29667,15312,6864,2327,4539,625,-1032,4918,-79,320,3645,4777,6566,149,-1937,1434,-44,1986,-12,6,6,0,753,787,-34,0,0,36,-1150,-141,3371,0,0,34,-79,-165,-593,428,86,24,24,0,7,31,3354,3302,0,52,-1132,1811
1965:Q2,31031,12946,4231,7085,51,5886,842,229,-239,30530,16007,6626,2979,4620,298,500,4974,498,348,4628,8946,6567,39,2341,3177,532,3131,0,7,7,0,676,789,-113,0,0,128,-1386,89,836,0,0,37,-2450,-2108,-3202,1094,-342,26,26,0,48,34,3141,2979,0,162,-4318,3296
