1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1968:Q4,13488,1008,0,-76,4252,7256,-1004,-4,16,-28,936,-168,-3356,0,-112,0,4768,24794,9528,0,0,-132,2362,4776,3980,336,0,0,308,740,0,0,0,0,-740,3668,4,-36,0,0,-11306
1969:Q1,-4202,-10246,0,428,-7700,6984,-5344,-116,0,4,-184,412,1664,0,224,6200,3472,-28959,-16575,0,0,-172,-324,-18788,992,728,0,0,484,920,0,0,0,0,528,1728,0,-40,1560,0,24757
1969:Q2,19769,-16395,0,-1104,936,16688,-444,-160,12,8,1080,76,6396,0,52,6060,6564,28909,5689,0,0,-88,-752,16472,-1012,1200,0,0,500,828,0,0,0,0,1432,3704,0,-36,972,0,-9140
1969:Q3,15119,-6417,0,308,2896,1048,-600,-12,0,4,16,804,1172,0,288,6520,9092,-16819,1453,0,0,-52,1684,-17240,-208,1088,0,0,288,864,0,0,0,0,-112,-3644,0,-36,-904,0,31938
1969:Q4,-12465,-365,0,-1068,5100,-24044,5932,-12,40,36,652,696,-6968,0,-16,-1036,8588,19934,6874,0,0,-128,136,12132,-2880,384,0,0,464,760,0,0,0,0,-424,1288,0,-40,1368,0,-32399
1970:Q1,-930,-40838,30492,-428,-5664,-7028,-9028,-16,-144,8,-472,792,9724,0,192,5336,16144,39654,-2404,0,0,-4,-906,31824,2592,452,0,0,372,912,0,0,0,0,764,3844,0,-36,2244,0,-40584
1970:Q2,-23319,-16751,560,488,-3000,-21040,1272,-16,-120,8,940,328,-208,0,788,8256,5176,29060,23302,0,0,8,-538,-1692,-2512,260,0,0,348,1612,0,0,0,0,1460,2936,-4,-40,3920,0,-52379
1970:Q3,-38289,-1501,1368,1000,552,-12908,-1764,-20,392,4,-184,340,-1752,0,-1068,2536,-25284,-14111,-13075,0,0,-116,552,10316,-2156,152,0,0,336,328,0,0,0,0,-892,-3824,4,-40,-5696,0,-24178
1970:Q4,36638,-9414,1904,1096,9996,34112,2184,-16,108,0,324,624,-10524,0,-528,11412,-4640,-47968,-7682,0,0,-48,-1278,-43616,-3388,160,0,0,328,552,0,0,0,0,1736,1708,0,-36,3596,0,84606
1971:Q1,-15330,-3682,3016,1268,-6320,-9356,-3900,-36,-176,8,-104,-400,15856,0,-856,-1988,-8660,55333,4707,4000,0,-44,254,44092,2380,-704,0,0,492,512,0,0,0,0,236,3656,244,-40,-4452,0,-70663
1971:Q2,-26607,-14347,1616,1528,-4728,-11412,-4044,-32,-164,4,1020,-168,3644,0,108,5140,-4772,10932,476,4000,0,196,224,360,-1092,-652,0,0,596,1032,0,0,0,0,1752,4044,-176,-44,216,0,-37539
1971:Q3,16524,-3632,2740,-936,-1308,2392,2192,-40,340,8,284,1556,5736,0,-156,8056,-708,41172,18608,4000,0,280,-216,16916,1056,932,0,0,596,920,0,0,0,0,432,-3288,348,-40,628,0,-24648
1971:Q4,36689,-8715,4208,1452,11536,30652,1328,-44,-4,-60,860,-1396,-8232,0,-208,2764,2548,-24952,11796,4000,0,-68,280,-42896,164,708,0,0,516,880,0,0,0,0,-1808,2540,252,-40,-1276,0,61641
