1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,24,29,690,-47,-16,0,689,-237,61,865,5,59,759,760,253,122,131,264,264,0,18,1,224,0,224,-1,64,0
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,41,29,1112,131,44,0,946,110,-11,847,7,-16,1213,1214,615,179,436,586,586,0,27,2,-16,0,-16,-1,113,0
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,103,32,1121,84,28,0,931,-243,75,1099,9,69,1160,1161,475,168,307,499,499,0,21,1,165,0,165,-1,110,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,120,30,1728,126,42,0,1392,216,166,1010,10,158,1757,1759,252,38,214,1182,1182,0,65,2,258,0,258,-2,119,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1957:Q2,212,159,1012,24,8,0,884,548,-352,688,28,68,216,216,36,-820,856,-352,-352,0,-148,0,680,0,680,0,-743,0
1957:Q3,204,164,1204,28,12,0,2248,1320,8,920,28,-1112,1084,1084,1964,264,1700,8,8,0,180,0,-1068,0,-1068,0,-80,0
1957:Q4,214,161,1324,16,4,0,432,328,-112,216,36,836,704,708,864,208,656,-112,-112,0,120,-4,-160,0,-160,-4,-567,0
1958:Q1,219,185,532,40,12,0,232,80,456,-304,28,220,1112,1112,3392,2272,1120,456,456,0,128,0,-2864,0,-2864,0,614,0
1958:Q2,197,177,-728,16,8,0,-1800,-908,456,-1348,24,1024,-2340,-2340,-1112,-704,-408,456,456,0,-388,0,-1296,0,-1296,0,-1592,0
1958:Q3,183,175,-2004,24,8,0,-1144,-324,456,-1276,28,-920,-1928,-1928,-2256,-928,-1328,-1144,-1144,0,-8,0,1480,0,1480,0,84,0
1958:Q4,172,184,3072,4,0,0,1524,1348,460,-284,32,1512,3208,3212,-1132,-1180,48,2060,2060,0,-8,4,2288,0,2288,-4,124,0
1959:Q1,609,215,3684,140,48,0,3284,1616,456,1212,28,184,3980,3980,2800,2152,648,2056,2056,0,-32,0,-844,0,-844,0,690,0
1959:Q2,559,222,4036,144,48,0,3348,1860,-228,1716,32,464,3644,3640,2068,1264,804,2172,2172,0,-72,0,-528,0,-528,4,-55,0
1959:Q3,558,230,3120,168,56,0,4092,1004,424,2664,32,-1228,4220,4216,796,-488,1284,2024,2024,0,240,0,1156,0,1156,4,1428,0
1959:Q4,560,231,4848,180,60,0,3076,1208,336,1532,36,1496,4468,4468,1088,-136,1224,1136,1136,0,128,0,2116,0,2116,0,-52,0
1960:Q1,550,228,5700,48,16,0,5848,3280,132,2436,32,-244,5320,5316,9796,4724,5072,-268,-268,0,-88,0,-4124,0,-4124,4,-58,0
1960:Q2,590,233,4560,52,16,0,3924,2624,-364,1664,36,532,2784,2780,2544,48,2496,232,232,0,-104,4,104,0,104,4,-1420,0
1960:Q3,632,225,1372,76,24,0,2784,544,336,1904,36,-1548,340,332,1928,-536,2464,-2320,-2320,0,120,0,604,0,604,8,-625,0
1960:Q4,686,221,2612,88,32,0,1404,1184,-248,468,40,1048,2180,2168,2040,-872,2912,140,140,0,80,-4,-88,0,-88,12,33,0
1961:Q1,707,125,-1684,152,48,0,-1516,-1456,-12,-48,40,-408,-1092,-1096,4708,2908,1800,-5784,-5784,0,48,4,-72,0,-72,4,1174,0
1961:Q2,756,129,1332,140,48,0,-228,-64,308,-472,40,1332,-136,-140,-52,-980,928,-392,-392,0,-240,0,544,0,544,4,-841,0
1961:Q3,795,130,1164,148,48,0,1880,804,1072,4,44,-956,912,908,-1728,-1408,-320,1200,1200,0,60,0,1376,0,1376,4,413,0
1961:Q4,794,135,6884,148,52,0,4092,1528,1172,1392,44,2548,3972,3968,-584,-1064,480,3604,3604,0,12,0,936,0,936,4,-2253,0
1962:Q1,830,188,460,92,28,0,1044,-96,-304,1444,44,-748,12,12,4648,3968,680,-4472,-4472,0,196,4,-364,0,-364,0,194,0
1962:Q2,909,193,4108,92,32,0,1836,-208,1016,1028,48,2100,5248,5244,120,756,-636,3020,3020,0,-84,0,2188,0,2188,4,1856,0
1962:Q3,866,195,2280,96,32,0,3268,532,1048,1688,48,-1164,3680,3676,968,1764,-796,568,568,0,108,0,2032,0,2032,4,2071,0
1962:Q4,835,194,4508,100,32,0,2756,452,44,2260,52,1568,4072,4064,428,-1648,2076,3480,3480,0,-92,-4,252,0,252,8,205,0
1963:Q1,615,93,3376,-140,-44,0,4012,1456,-32,2588,52,-504,2688,2684,5988,4340,1648,-3040,-3040,0,-40,0,-224,0,-224,4,-167,0
1963:Q2,507,97,5432,-144,-48,0,3412,1204,1152,1056,52,2160,6980,6980,1444,1516,-72,2364,2364,0,-168,0,3340,0,3340,0,1958,0
1963:Q3,464,99,4008,-148,-52,0,4976,940,1464,2572,56,-824,4780,4780,-204,-764,560,2348,2348,0,92,0,2544,0,2544,0,1137,0
1963:Q4,439,103,7760,-160,-52,0,5496,2060,748,2688,60,2416,7132,7128,2124,-1012,3136,4044,4044,0,-12,0,972,0,972,4,-292,0
1964:Q1,501,229,4104,-16,-4,0,4944,2444,-396,2896,60,-880,2032,2032,7696,4080,3616,-4880,-4880,0,264,0,-1048,0,-1048,0,-1800,0
1964:Q2,517,235,7648,-32,-12,0,5544,2388,1220,1936,60,2088,10052,10052,3268,1460,1808,4832,4832,0,-340,4,2288,0,2288,0,2686,0
1964:Q3,533,244,3040,-16,-4,0,4684,1604,628,2452,64,-1688,1684,1680,2724,960,1764,-2368,-2368,0,-200,0,1524,0,1524,4,-1067,0
1964:Q4,564,250,3768,-16,-8,0,1768,-76,108,1736,68,1956,5008,5004,2696,-520,3216,2256,2256,0,-44,0,96,0,96,4,1554,0
1965:Q1,541,301,4796,136,48,0,4768,1936,240,2592,68,-224,4028,4024,5532,4052,1480,-2028,-2028,0,56,0,464,0,464,4,-528,0
1965:Q2,546,312,7732,128,40,0,6028,2532,748,2748,72,1464,6968,6972,-344,1780,-2124,7380,7380,0,-4,0,-60,0,-60,-4,-530,0
1965:Q3,548,325,3948,148,52,0,4576,444,1432,2700,72,-900,3156,3160,-244,648,-892,2028,2028,0,148,0,1228,0,1228,-4,-569,0
1965:Q4,533,339,5700,164,52,0,3676,2948,-252,980,76,1732,4928,4928,1352,-1736,3088,5892,5892,0,148,0,-2464,0,-2464,0,-578,0
1966:Q1,381,320,3056,156,52,0,3468,2044,-284,1708,80,-700,2260,2264,8236,6844,1392,-3244,-3244,0,-128,0,-2600,0,-2600,-4,-735,0
1966:Q2,453,331,3140,124,44,0,2668,1660,-300,1308,80,224,2352,2348,1088,64,1024,4800,4800,0,-172,0,-3368,0,-3368,4,-666,0
1966:Q3,515,334,-2956,104,32,0,-624,-2268,-240,1884,84,-2552,-3776,-3780,3404,1708,1696,-6040,-6040,0,96,0,-1240,0,-1240,4,-640,0
1966:Q4,609,339,4484,72,24,0,3560,2860,-1432,2132,88,740,3704,3696,7336,5464,1872,1956,1956,0,68,-4,-5660,0,-5660,8,-510,0
1967:Q1,587,546,-568,64,24,0,-124,448,-172,-400,28,-560,-1324,-1324,7560,7172,388,-7156,-7156,0,-168,4,-1564,0,-1564,0,-716,0
1967:Q2,594,548,1880,60,20,0,-128,-1712,1572,12,28,1900,1128,1124,-3364,-1804,-1560,4104,4104,0,-200,0,584,0,584,4,-706,0
1967:Q3,592,548,-252,84,28,0,1356,60,492,804,32,-1752,-1012,-1016,1192,500,692,-312,-312,0,124,0,-2020,0,-2020,4,-716,0
1967:Q4,580,566,3108,88,28,0,968,-192,-308,1468,28,1996,2368,2368,5520,2244,3276,1916,1916,0,20,0,-5088,0,-5088,0,-726,0
1968:Q1,593,1040,1984,80,28,0,2896,2784,-692,804,32,-1052,1244,1240,6976,6376,600,-8020,-8020,0,172,0,2112,0,2112,4,-1187,0
1968:Q2,521,1034,9132,48,16,0,7768,4308,1208,2252,28,1272,8420,8416,1156,1864,-708,6284,6284,0,-256,0,1232,0,1232,4,-1225,0
1968:Q3,416,1053,1772,36,12,0,3104,12,688,2404,32,-1412,1016,1016,-832,-252,-580,-1556,-1556,0,20,4,3380,0,3380,0,-1393,0
1968:Q4,372,1101,10688,68,20,0,6900,1828,1360,3712,32,3668,9968,9968,5548,3504,2044,7720,7720,0,60,-4,-3356,0,-3356,0,-1450,0
1969:Q1,373,705,6140,56,20,0,4304,864,2080,1360,32,1728,5404,5404,7616,9680,-2064,-4064,-4064,0,184,4,1664,0,1664,0,-1068,0
1969:Q2,338,718,19408,72,24,0,15576,8316,3736,3524,32,3704,18732,18724,3656,5196,-1540,8872,8872,0,-200,0,6396,0,6396,8,-1057,0
1969:Q3,304,744,3272,108,36,0,6740,5292,-1592,3040,32,-3644,2540,2536,8940,5852,3088,-7672,-7672,0,92,4,1172,0,1172,4,-1172,0
1969:Q4,279,749,9088,112,36,0,7620,5404,-996,3212,32,1288,8388,8372,8376,3376,5000,6856,6856,0,116,-8,-6968,0,-6968,16,-1170,0
1970:Q1,277,670,6968,124,44,0,2924,-656,1920,1660,32,3844,6240,6232,980,7252,-6272,-4572,-4572,0,100,0,9724,0,9724,8,-1121,0
1970:Q2,302,677,9660,156,52,0,6484,2688,3256,540,32,2936,8944,8940,-776,-1236,460,10080,10080,0,-160,4,-208,0,-208,4,-1091,0
1970:Q3,335,685,-3356,196,64,0,172,1856,408,-2092,36,-3824,-4124,-4132,-2456,-4768,2312,-64,-64,0,140,0,-1752,0,-1752,8,-1118,0
1970:Q4,389,665,1632,224,76,0,-408,-2472,1640,424,32,1708,888,876,8160,1308,6852,3196,3196,0,48,-4,-10524,0,-10524,12,-1020,0
1971:Q1,457,528,12376,228,76,0,8380,2708,3732,1940,36,3656,11860,11856,-3532,-3676,144,-884,-884,0,136,4,16132,276,15856,4,-587,0
1971:Q2,599,542,9540,216,72,0,5172,1716,2512,944,36,4044,9032,9024,-948,-1428,480,6200,6200,0,-132,0,3904,260,3644,8,-451,0
1971:Q3,660,549,1680,204,68,0,4664,1372,892,2400,32,-3288,1140,1136,2608,-1108,3716,-7868,-7868,0,100,4,6292,556,5736,4,-429,0
1971:Q4,756,563,9120,204,68,0,6272,-420,2656,4036,36,2540,8616,8616,9332,4360,4972,6348,6348,0,0,0,-7064,1168,-8232,0,-311,0
1972:Q1,670,458,10900,200,64,0,12344,4924,1780,5640,36,-1744,10432,10424,512,-2172,2684,-96,-96,0,92,0,9916,1880,8036,8,-256,0
1972:Q2,640,471,11984,196,68,0,8436,3316,2196,2924,36,3248,11544,11536,2836,-1004,3840,3656,3656,0,-204,0,5248,2688,2560,8,-271,0
1972:Q3,649,482,4708,196,64,0,7376,2584,1568,3224,40,-2968,4204,4200,-1312,-4196,2884,2804,2804,0,80,4,2624,2788,-164,4,-337,0
1972:Q4,745,515,18856,192,64,0,11600,5996,3104,2500,36,6964,18512,18508,8932,2372,6560,13456,13456,0,116,0,-3996,2184,-6180,4,-114,0
1973:Q1,766,856,10064,188,64,0,12628,5800,832,5996,36,-2852,9976,9968,4272,-1004,5276,-1900,-1900,0,136,0,7460,1740,5720,8,-178,0
1973:Q2,827,905,18656,188,60,0,14020,7112,3204,3704,40,4348,18280,18264,3884,2900,984,9836,9836,0,-244,8,4780,456,4324,16,-454,0
1973:Q3,887,930,3736,184,64,0,8408,3460,-188,5136,36,-4956,3628,3608,3252,-780,4032,-1412,-1412,0,100,4,1664,240,1424,20,-151,0
1973:Q4,879,947,22112,180,60,0,12520,3476,5496,3548,40,9312,21824,21780,12060,6720,5340,7432,7432,0,8,-4,2284,100,2184,44,-356,0
1974:Q1,1199,1232,11320,176,56,0,11612,5228,3104,3280,40,-564,10900,10880,7360,8720,-1360,-5808,-5808,0,108,4,9216,-280,9496,20,-453,0
1974:Q2,860,1268,6520,172,60,0,4920,2784,-188,2324,40,1328,5656,5660,5408,1388,4020,3236,3236,0,-212,0,-2772,-888,-1884,-4,-1272,0
1974:Q3,401,1310,468,172,56,0,8848,8752,-3324,3420,40,-8648,-40,-36,9372,2444,6928,-6472,-6472,0,84,0,-3020,-636,-2384,-4,-1417,0
1974:Q4,580,1326,-4600,168,56,0,-3860,2592,-5180,-1272,40,-1004,-4760,-4740,14676,1740,12936,396,396,0,20,-12,-19820,472,-20292,-20,-906,0
1975:Q1,378,1298,-5428,164,56,0,-736,1052,-1764,-24,40,-4952,-5444,-5444,2460,-2168,4628,-17136,-17136,0,124,-4,9112,3356,5756,0,-936,0
1975:Q2,764,1300,-7916,164,52,0,820,3504,-128,-2556,44,-8996,-8020,-8020,3240,892,2348,2268,2268,0,-212,4,-13320,3008,-16328,0,-640,0
1975:Q3,1123,1331,4836,160,56,0,10576,8724,1100,752,40,-5996,4988,4984,4036,-2404,6440,-18128,-18128,0,92,0,18984,14644,4340,4,-57,0
1975:Q4,815,1364,4816,156,52,0,1088,1588,-124,-376,44,3476,5004,5004,12532,6176,6356,-2796,-2796,0,-4,4,-4732,13640,-18372,0,-362,0
1976:Q1,714,1422,10628,152,48,0,12632,9156,1908,1568,44,-2248,9508,9504,1148,2400,-1252,-752,-752,0,132,0,8976,3096,5880,4,-1828,0
1976:Q2,832,1458,12512,148,52,0,9552,7632,1420,500,40,2720,11872,11864,6144,248,5896,-380,-380,0,-244,0,6344,4556,1788,8,-1267,0
1976:Q3,921,1510,4176,148,48,0,12912,10236,48,2628,44,-8976,3768,3764,4828,2288,2540,-6496,-6496,0,100,4,5328,4504,824,4,-998,0
1976:Q4,967,1565,17124,144,48,0,11104,7296,1936,1872,44,5784,17628,17616,15016,8104,6912,7696,7696,0,12,-4,-5104,5120,-10224,12,-95,0
1977:Q1,1156,1643,16748,140,48,0,19844,12936,1016,5892,48,-3332,15652,15644,8264,4836,3428,-4468,-4468,0,72,0,11776,288,11488,8,-1583,0
1977:Q2,1123,1716,25316,140,44,0,20880,13820,2896,4164,44,4208,24200,24196,24868,12584,12284,1636,1636,0,112,0,-2420,2904,-5324,4,-1709,0
1977:Q3,1135,1782,19676,136,48,0,24744,12664,5732,6348,44,-5296,19592,19588,2116,-600,2716,7108,7108,0,124,0,10240,4096,6144,4,-731,0
1977:Q4,1170,1872,29560,132,44,0,22420,14568,2612,5240,48,6916,28672,28664,30744,16772,13972,9592,9592,0,116,0,-11788,-1604,-10184,8,-1590,0
1978:Q1,1212,2102,16632,128,40,0,19392,12168,972,6252,176,-3104,15132,15128,11788,5220,6568,-6500,-6500,0,120,0,9720,1788,7932,4,-2391,0
1978:Q2,1349,2305,27316,124,44,0,21048,9312,4156,7580,180,5920,26076,26060,16312,10900,5412,8976,8976,0,148,4,620,9604,-8984,16,-2196,0
1978:Q3,1124,2408,23044,124,40,0,27424,9084,7884,10456,192,-4736,21544,21528,812,408,404,-200,-200,0,120,4,20792,2604,18188,16,-2784,0
1978:Q4,1065,2524,46564,120,40,0,34856,15252,6660,12944,196,11352,45436,45400,22768,14776,7992,11080,11080,0,36,0,11516,4388,7128,36,-2587,0
1979:Q1,1232,2610,26800,116,40,0,29584,15592,1560,12432,208,-3148,25660,25644,22692,19876,2816,-3428,-3428,0,-40,4,6416,-1164,7580,16,-2518,0
1979:Q2,1483,2641,47960,116,36,0,36480,15252,9660,11568,212,11116,47276,47240,17364,17304,60,11660,11660,0,-120,12,18324,1276,17048,36,-1843,0
1979:Q3,1591,2761,33416,112,40,0,34284,6708,13280,14296,224,-1244,33368,33328,-6936,-2532,-4404,8904,8904,0,-152,8,31504,8332,23172,40,-1218,0
1979:Q4,1489,2793,20376,108,36,0,16176,2920,-1104,14360,232,3824,15220,15152,29692,18480,11212,328,328,0,-156,8,-14720,5432,-20152,68,-6460,0
1980:Q1,1510,3187,9004,104,32,0,23196,7108,-1856,17944,244,-14572,11812,12148,-1744,-7740,5996,-1024,-1024,0,-88,-88,15092,-1676,16768,-336,1131,0
1980:Q2,370,3071,30020,100,36,0,5704,-1592,480,6816,252,23928,19524,19192,5300,-4628,9928,-544,-544,0,-72,88,14420,4348,10072,332,-13197,400
1980:Q3,145,3161,6640,100,32,0,14080,3776,8336,1968,264,-7836,2596,1772,2652,-2876,5528,2888,2888,0,-72,212,-3908,4028,-7936,824,-7061,264
1980:Q4,86,3277,11496,96,32,0,12592,6172,716,5704,272,-1496,15492,14972,13532,11396,2136,2428,2428,0,-100,-52,-836,6228,-7064,520,805,420
1981:Q1,409,3182,29472,92,32,0,17604,4520,4560,8524,288,11456,27752,29020,5008,7112,-2104,-3312,-3312,0,-100,-328,27752,-22316,50068,-1268,-4493,84
1981:Q2,434,3306,37552,92,28,0,34380,24528,7220,2632,296,2756,39176,39092,23740,21776,1964,7920,7920,0,-108,24,7516,-4740,12256,84,-1248,60
1981:Q3,-26,3440,18848,88,32,0,27340,7240,2528,17572,308,-8920,17432,16932,9820,9124,696,1576,1576,0,-116,128,5524,-10344,15868,500,-4882,-96
