1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,79,-37,116,0,79,55,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,1126,847,275,4,1126,-53,0,0,197,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,-20,89,-112,3,-20,-66,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,-216,-622,381,25,-216,92,0,0,-100,0,-208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,101,-137,227,11,101,-42,0,5,200,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952:Q1,-756,-308,-456,8,-756,16,0,36,-320,0,-508,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
1952:Q2,2624,2228,388,8,2624,2356,0,-40,820,0,-532,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
1952:Q3,2972,2600,360,12,2972,1208,0,-8,260,0,1492,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
1952:Q4,-3088,-2996,-104,12,-3088,-3900,0,0,-96,0,884,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0
1953:Q1,-168,248,-424,8,-168,52,0,208,-248,0,-188,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
1953:Q2,1048,988,56,4,1048,3100,0,-136,-172,0,-1748,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1953:Q3,2216,1740,468,8,2216,1468,0,-76,-8,0,828,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1953:Q4,3428,3532,-112,8,3428,-4000,0,-4,92,0,7264,0,0,0,0,0,72,0,4,0,0,0,0,0,0,0,0
1954:Q1,1496,2404,-912,4,1496,-284,0,72,124,0,1580,0,0,0,0,0,-8,0,12,0,0,0,0,0,0,0,0
1954:Q2,-620,-1008,384,4,-620,2628,0,-40,84,0,-3304,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
1954:Q3,-4184,-4716,500,32,-4184,1192,0,-8,128,0,-5480,0,0,0,0,0,-28,0,12,0,0,0,0,0,0,0,0
1954:Q4,3580,3660,-112,32,3580,-3564,0,-20,236,0,6920,0,0,0,0,0,-8,0,16,0,0,0,0,0,0,0,0
1955:Q1,688,732,-76,32,688,-728,600,24,292,0,472,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,0
1955:Q2,-444,-1744,1264,36,-444,2748,200,4,128,0,-3552,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,0
1955:Q3,-572,-1576,964,40,-572,1452,200,-16,-68,0,-2168,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,0
1955:Q4,1336,-320,1612,44,1336,-1640,200,64,-284,0,2952,0,0,0,0,0,24,0,20,0,0,0,0,0,0,0,0
1956:Q1,192,-276,424,44,192,164,100,-20,-244,0,120,0,0,0,0,0,64,0,8,0,0,0,0,0,0,0,0
1956:Q2,1136,272,820,44,1136,3084,100,-4,52,0,-2108,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0
1956:Q3,836,-156,972,20,836,1408,100,-32,228,0,-904,0,0,0,0,0,28,0,8,0,0,0,0,0,0,0,0
1956:Q4,-1280,-860,-444,24,-1280,-3240,100,12,292,0,1528,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0,0
1957:Q1,1456,-164,1588,32,1456,-356,400,44,228,0,1040,0,0,0,0,0,72,0,28,0,0,0,0,0,0,0,0
1957:Q2,2400,-40,2404,36,2400,2652,400,-8,56,0,-760,0,0,0,0,0,28,0,32,0,0,0,0,0,0,0,0
1957:Q3,360,-412,756,16,360,260,400,4,-164,0,-208,0,0,0,0,0,40,0,28,0,0,0,0,0,0,0,0
1957:Q4,2772,1908,852,12,2772,-540,400,-24,-196,0,2976,0,0,0,0,0,124,0,32,0,0,0,0,0,0,0,0
1958:Q1,1664,2136,-480,8,1664,-1268,-400,168,-176,0,3204,0,0,0,0,0,116,0,20,0,0,0,0,0,0,0,0
1958:Q2,-3196,-2792,-412,8,-3196,-116,-800,-116,-100,0,-1960,0,0,0,0,0,-124,0,20,0,0,0,0,0,0,0,0
1958:Q3,1496,612,860,24,1496,232,200,-76,-116,0,1216,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0
1958:Q4,88,-280,340,28,88,-1368,200,-16,-176,0,1228,0,0,0,0,200,0,0,20,0,0,0,0,0,0,0,0
1959:Q1,-956,-1440,464,20,-956,32,400,-4,-140,0,-1400,0,0,0,0,44,84,0,28,0,0,0,0,0,0,0,0
1959:Q2,3568,68,3476,24,3568,3644,800,16,44,0,-1160,0,0,0,0,52,140,0,32,0,0,0,0,0,0,0,0
1959:Q3,3240,-12,3248,4,3240,2288,400,36,20,0,372,0,0,0,0,32,64,0,28,0,0,0,0,0,0,0,0
1959:Q4,384,-1212,1592,4,384,-228,800,-52,-128,0,-12,0,0,0,0,-40,16,0,28,0,0,0,0,0,0,0,0
1960:Q1,-904,-252,-656,4,-904,-2916,0,180,-40,0,1052,0,0,0,456,4,308,0,52,0,0,0,0,0,0,0,0
1960:Q2,3624,1000,2616,8,3624,2216,572,-124,344,0,12,0,0,0,304,108,144,0,48,0,0,0,0,0,0,0,0
1960:Q3,-1272,-1728,464,-8,-1272,-1944,-612,-48,684,0,692,0,0,0,-108,20,-8,0,52,0,0,0,0,0,0,0,0
1960:Q4,460,-64,536,-12,460,-2292,-296,132,1028,0,2048,0,0,0,-92,-16,-100,0,48,0,0,0,0,0,0,0,0
1961:Q1,-1360,568,-1928,0,-1360,-3112,-720,-4,948,0,728,0,0,0,800,-40,-32,0,72,0,0,0,0,0,0,0,0
1961:Q2,1276,-68,1348,-4,1276,504,1188,-92,-684,0,-44,0,0,0,448,-40,-80,0,76,0,0,0,0,0,0,0,0
1961:Q3,2000,-168,1992,176,2000,792,60,96,1432,0,-236,0,0,0,-352,88,44,0,76,0,0,0,0,0,0,0,0
1961:Q4,2124,896,1044,184,2124,52,0,-8,184,0,2200,0,0,0,-520,28,112,0,76,0,0,0,0,0,0,0,0
1962:Q1,2328,732,1508,88,2328,-564,-40,12,56,0,1556,0,0,0,536,44,176,0,216,0,0,0,0,0,0,0,336
1962:Q2,2676,1232,1348,96,2676,392,-216,-120,332,0,1244,0,0,0,572,-24,84,0,72,0,0,0,0,0,0,0,340
1962:Q3,896,-1460,2208,148,896,440,496,-12,364,0,-1064,0,0,0,92,108,-12,0,148,0,0,0,0,0,0,0,336
1962:Q4,2820,1668,992,160,2820,-1696,-132,-20,636,0,4296,0,0,0,-404,-148,-108,0,60,0,0,0,0,0,0,0,336
1963:Q1,-2960,340,-3460,160,-2960,-1368,-1380,40,-1188,0,0,0,0,4,612,-20,36,0,-32,0,0,0,0,0,0,0,336
1963:Q2,3804,16,3620,168,3804,980,1536,196,220,0,260,0,0,4,92,72,8,0,-24,0,0,128,0,0,0,0,332
1963:Q3,1544,-1200,2688,56,1544,1012,340,-72,-700,0,928,0,0,4,-388,12,168,0,-120,0,0,24,0,0,0,0,336
1963:Q4,3520,160,3296,64,3520,-1564,836,-48,3808,0,548,0,0,8,-460,72,-28,0,-16,0,0,28,0,0,0,0,336
1964:Q1,-3144,-964,-2284,104,-3144,-440,-1132,-32,-480,0,-2012,0,0,8,604,-72,64,0,-24,0,0,36,0,0,0,0,336
1964:Q2,4564,1516,2928,120,4564,1004,156,-28,1176,0,1044,0,0,8,684,60,-52,0,136,0,0,40,0,0,0,0,336
1964:Q3,800,276,440,84,800,1024,-848,24,688,0,172,0,0,12,-592,12,-44,0,-24,0,0,40,0,0,0,0,336
1964:Q4,3248,2592,568,88,3248,-608,-608,-32,736,0,3368,0,0,12,-468,-40,460,0,48,0,0,44,0,0,0,0,336
1965:Q1,648,-36,476,208,648,-1276,312,24,264,0,1020,0,0,12,232,28,-296,0,-20,0,0,12,0,0,0,0,336
1965:Q2,4552,-376,4712,216,4552,3380,-76,28,320,0,-280,0,0,4,720,60,4,0,20,0,0,36,0,0,0,0,336
1965:Q3,4284,2052,1964,268,4284,2008,780,88,-156,0,792,0,0,16,-220,112,108,0,416,0,0,4,0,0,0,0,336
1965:Q4,924,152,484,288,924,-564,-64,-8,244,0,1004,0,0,44,-140,-48,92,0,28,0,0,0,0,0,0,0,336
1966:Q1,5572,1396,3856,320,5572,2480,-88,88,-8,0,1368,0,0,80,1044,96,44,0,40,0,0,92,0,0,0,0,336
1966:Q2,17668,7052,10280,336,17668,13388,664,156,-940,0,2104,0,0,116,1040,164,40,0,480,0,0,120,0,0,0,0,336
1966:Q3,1324,-2136,2924,536,1324,3804,-1100,1764,-1024,0,-3040,0,0,124,356,36,-132,0,196,0,0,4,0,0,0,0,336
1966:Q4,2868,-892,3172,588,2868,-800,-320,3232,-984,0,1148,0,0,100,256,-20,16,0,-76,0,0,-20,0,0,0,0,336
1967:Q1,3576,5496,-2584,664,3576,-412,-936,1656,-1148,0,2984,0,0,84,944,4,-56,0,68,0,0,52,0,0,0,0,336
1967:Q2,5564,7424,-2580,720,5564,496,-428,-128,208,4,4632,0,0,72,160,20,-168,0,300,0,0,60,0,0,0,0,336
1967:Q3,-252,-84,-812,644,-252,276,-8,-1568,720,-4,968,0,0,72,-992,-16,-112,0,60,0,0,16,0,0,0,0,336
1967:Q4,8212,3784,3760,668,8212,1300,1284,-312,1780,0,4332,0,0,84,-508,-32,-100,0,104,0,0,-56,0,0,0,0,336
1968:Q1,6240,1068,4448,724,6240,-2740,716,-64,4364,0,3220,0,0,120,152,144,84,0,-108,0,0,16,0,0,0,0,336
1968:Q2,11000,4664,5576,760,11000,4200,596,1628,2544,0,-228,0,0,140,624,-56,84,0,1080,0,0,52,0,0,0,0,336
1968:Q3,5676,4716,620,340,5676,-1332,124,-68,3672,0,2144,0,0,148,80,44,88,0,440,0,0,0,0,0,0,0,336
1968:Q4,4792,2192,2272,328,4792,-708,280,-960,3044,0,1336,0,0,140,116,124,-16,0,1088,0,0,12,0,0,0,0,336
1969:Q1,5444,488,4596,360,5444,-916,1344,-1196,4196,20,792,0,0,132,364,92,144,0,108,0,0,28,0,0,0,0,336
1969:Q2,8608,-1056,9324,340,8608,8988,-676,-2520,1608,-20,1384,0,0,116,-976,112,140,0,112,0,0,4,0,0,0,0,336
1969:Q3,5764,-6016,10788,992,5764,5544,-128,-472,-4,144,-2080,0,0,136,1504,148,328,0,348,0,0,-40,0,0,0,0,336
1969:Q4,9944,-2632,11556,1020,9944,7124,428,-1000,-396,-144,3188,0,0,200,-112,32,232,0,56,0,0,0,0,0,0,0,336
1970:Q1,13904,-1808,14532,1180,13904,11632,-800,64,-1812,172,3588,0,0,196,276,232,-120,0,104,0,0,-4,0,0,0,0,376
1970:Q2,5088,-1944,6176,856,5088,3160,40,-12,-1688,-172,2284,0,0,328,396,-12,328,0,68,0,0,-8,0,0,0,0,376
1970:Q3,7652,-396,6372,1676,7652,2980,-1288,-16,-1900,320,6320,0,0,380,-580,172,1024,0,-132,0,0,28,0,0,0,0,344
1970:Q4,8664,316,5856,2492,8664,780,180,-424,-3928,-320,12080,0,0,344,-40,176,-48,0,-340,0,0,4,0,0,0,0,200
1971:Q1,-2144,-2828,-4124,4808,-2144,-3884,-640,0,-4572,740,6080,0,0,136,304,28,-580,0,-308,0,0,40,0,0,0,0,512
1971:Q2,1824,-940,-3696,6460,1824,-7352,-480,-28,-2928,-740,13616,0,0,132,480,0,-664,0,-56,0,0,40,0,0,0,0,-196
1971:Q3,8268,-1764,6844,3188,8268,3264,-108,0,-604,396,4308,0,0,204,228,296,-12,0,192,0,0,-4,0,0,0,0,108
1971:Q4,11464,1332,5544,4588,11464,2660,36,100,-584,1544,7036,0,0,368,64,56,64,0,384,0,0,4,0,0,0,0,-268
1972:Q1,6168,344,1720,4104,6168,-7128,-352,-84,924,1092,8412,280,0,460,612,356,1008,0,496,0,0,20,0,0,0,0,72
1972:Q2,10500,-60,5736,4824,10500,-4664,-60,-4,3848,1232,5900,280,0,644,816,-68,1396,0,528,0,0,32,0,0,0,0,620
1972:Q3,8788,1848,2672,4268,8788,-2872,668,0,2752,-180,4068,280,0,620,644,204,2136,0,576,0,0,32,0,0,0,0,-140
1972:Q4,11776,1464,3956,6356,11776,-8264,244,20,5760,1160,10840,-28,0,544,-508,-60,1348,0,644,0,0,48,0,0,0,0,28
1973:Q1,12084,1044,8016,3024,12084,-1436,244,20,5464,32,3904,336,0,-16,652,116,2080,0,716,0,0,4,0,0,0,0,-32
1973:Q2,24304,-1668,20152,5820,24304,-276,636,-28,6872,400,13804,192,0,316,112,204,760,0,784,0,0,272,0,0,0,0,256
1973:Q3,27884,1768,24348,1768,27884,4060,1612,-8,7144,864,10920,296,0,256,-348,376,720,0,1440,0,0,12,0,0,0,0,540
1973:Q4,17172,576,12664,3932,17172,-4612,1504,8,7052,1208,9832,-60,0,316,-328,-100,896,0,1976,0,0,36,0,0,0,0,-556
1974:Q1,8264,1428,160,6676,8264,-10364,1180,8,6540,40,6508,436,0,272,568,192,240,0,1932,0,0,-36,0,0,0,0,748
1974:Q2,23632,-116,22056,1692,23632,4912,1108,-32,4964,3524,5540,124,0,244,1316,20,48,0,1312,0,0,-4,0,0,0,0,556
1974:Q3,35676,-832,30628,5880,35676,22428,1892,0,2312,4024,2272,-180,0,280,636,208,988,0,1024,0,0,-8,0,0,0,0,-200
1974:Q4,16248,-1000,13564,3684,16248,8632,-508,0,-1472,3472,4720,180,0,472,-1040,304,3176,0,728,0,0,556,0,0,0,0,-2972
1975:Q1,9208,-1172,-1468,11848,9208,-5152,788,0,1132,1368,7684,-892,0,644,1132,180,1472,0,544,0,0,-260,0,0,0,0,568
1975:Q2,4336,-196,-200,4732,4336,-11060,-1776,0,5132,-792,11116,-192,0,880,-196,276,908,0,468,0,0,60,0,0,0,0,-488
1975:Q3,8428,-36,3736,4728,8428,-4340,-284,0,3584,3076,6232,-216,0,876,-340,412,324,0,836,0,0,0,0,0,0,0,-1732
1975:Q4,14196,-8,7300,6904,14196,-392,-880,0,-1200,1828,5952,216,0,744,1892,548,1940,0,836,0,0,100,0,0,0,1320,1292
1976:Q1,11780,224,992,10564,11780,-4392,-704,0,732,2140,8260,-60,0,580,1088,892,1940,0,1128,0,0,-216,0,0,0,88,304
1976:Q2,13732,168,2108,11456,13732,2456,-236,0,1360,792,3224,220,0,500,1252,24,1500,0,1276,0,0,32,0,0,0,88,1244
1976:Q3,18272,1140,5260,11872,18272,-2332,-44,0,4064,-304,11740,-276,0,388,536,1768,764,0,1680,0,0,-88,0,0,0,88,288
1976:Q4,14700,-1616,1480,14836,14700,13840,-600,0,2456,260,-3552,92,0,420,-648,912,-1768,0,2244,0,0,396,0,0,0,224,424
1977:Q1,21792,-616,3508,18900,21792,-16876,-316,0,14364,-416,10668,-268,0,508,1808,916,4056,0,6304,0,0,376,0,0,0,216,452
1977:Q2,20148,-312,10212,10248,20148,444,-428,0,3520,2932,7472,-72,0,272,60,552,2164,0,828,0,0,-728,0,0,0,264,2868
1977:Q3,21140,-1992,5404,17728,21140,1372,-1228,0,6288,-212,5656,-32,0,284,-404,1420,3920,0,880,0,0,-100,0,0,0,352,2944
1977:Q4,26092,-172,8700,17564,26092,1656,1188,0,1212,2536,8252,-84,0,444,644,3848,-436,0,2984,0,0,-1032,0,0,0,308,4572
1978:Q1,27240,-1292,17696,10836,27240,616,900,0,6840,-300,9616,124,0,620,-96,2412,-116,0,5532,0,0,504,0,0,0,-308,896
1978:Q2,38640,-388,26632,12396,38640,-204,1844,0,18500,956,10672,356,0,-488,652,1160,-196,0,1532,800,0,1708,0,0,0,-264,1612
1978:Q3,34324,-2208,23956,12576,34324,176,-2316,0,6164,-872,17068,44,0,-268,-848,3744,6204,0,2280,800,0,-1128,0,0,0,-264,3540
1978:Q4,41148,-1452,23992,18608,41148,2352,-24,0,19656,-216,12464,268,0,-400,2296,2848,-5172,0,8176,800,0,-648,0,0,0,-296,-956
1979:Q1,41440,-2512,24352,19600,41440,5620,2364,0,14000,-1728,8976,-160,0,-504,948,2312,4856,0,1868,2400,0,128,0,0,0,384,-24
1979:Q2,38548,-1788,20820,19516,38548,-744,264,0,14036,1188,13372,-40,0,-1428,924,3468,3356,0,256,2532,0,480,0,0,0,440,444
1979:Q3,44576,-304,17668,27212,44576,4140,-3440,0,14828,1852,11792,140,0,-704,1276,4140,5080,0,-1724,5008,0,180,0,0,0,440,1568
1979:Q4,59532,-528,34184,25876,59532,-4092,-3080,0,36584,-32,16248,144,0,-1236,1188,1432,2220,0,5180,3740,0,848,0,0,0,196,192
1980:Q1,55540,-256,35092,20704,55540,26268,532,0,9496,-20,11328,-212,0,-2224,-248,1956,3136,0,2484,-1652,0,32,0,0,0,68,4596
1980:Q2,33816,-756,18324,16248,33816,-4424,144,0,-5580,2656,17860,-92,0,1080,-292,-524,6736,0,7208,8472,0,388,0,0,0,0,184
1980:Q3,29724,-448,7472,22700,29724,-3392,-1160,0,-3476,-372,25276,-4,0,2556,-244,2256,5680,0,1076,-1304,0,236,0,0,0,88,2508
1980:Q4,53288,-512,36728,17072,53288,6188,2104,0,1016,-172,25496,144,0,1268,1612,3364,7592,0,4124,-2580,0,236,0,0,0,4,2892
1981:Q1,26816,-216,13828,13204,26816,-17388,152,0,3372,-68,15004,232,0,352,472,4448,7840,0,4472,6364,0,-580,0,0,0,-180,2324
1981:Q2,53788,-636,40060,14364,53788,1720,6484,0,8256,-112,11912,52,0,-2008,836,5644,10484,0,2988,4232,0,732,0,0,0,-52,2620
1981:Q3,67112,-248,53284,14076,67112,-3344,2444,0,14500,-132,22992,776,0,-864,1168,2620,11148,0,4692,9008,0,-472,0,0,0,52,2524
1981:Q4,33048,-264,14848,18464,33048,2764,5216,0,11328,1856,18748,-256,0,3596,740,-116,-22056,0,8516,2860,0,952,0,0,0,140,-1240
1982:Q1,39308,-2392,7132,34568,39308,-1936,-7880,0,-13288,-448,34460,-40,0,440,1264,3456,14812,0,11948,-1924,0,-432,0,0,0,-844,-280
1982:Q2,72388,-84,35180,37292,72388,1684,112,0,-6052,-44,38968,8,0,-1208,1456,4468,14712,0,2624,13592,0,832,0,0,0,-876,2112
1982:Q3,77324,-168,24372,53120,77324,-7536,-5324,0,22688,-212,35424,60,0,-1836,1628,4132,8464,0,13784,7400,0,-140,0,0,0,348,-1556
1982:Q4,65868,-368,-6916,73152,65868,-4880,3264,0,1032,-48,46536,-32,0,6320,1784,5308,9204,0,11884,-12660,0,-476,0,0,0,352,-1720
1983:Q1,59416,144,-12720,71992,59416,-2760,-1968,0,1608,-88,61244,-136,0,-1228,1980,2740,4928,0,4116,-8852,1396,-1876,0,0,0,44,-1732
1983:Q2,67908,-172,1904,66176,67908,572,3692,0,1900,-100,33056,-128,0,6996,2224,3784,4848,0,3268,5328,2036,384,0,0,0,20,28
1983:Q3,77456,-96,3644,73908,77456,7744,-2448,0,-2840,-612,39932,376,0,3084,2308,7544,10124,0,1000,3724,1408,-944,7156,0,0,728,-828
1983:Q4,65840,-36,12800,53076,65840,-164,4184,0,-1172,-368,13048,124,0,-1904,2228,14848,7672,0,11384,5412,1772,708,4824,0,0,784,2460
1984:Q1,66516,-148,22172,44492,66516,5620,-6556,0,6340,-348,24020,-180,0,-88,3092,8924,1648,0,3760,9416,2820,-1168,7020,2760,0,-344,-220
1984:Q2,67256,-48,36180,31124,67256,6756,2972,0,272,-228,34616,-16,0,796,3172,9776,-3552,0,-5564,3616,3472,884,7000,2756,0,-200,728
1984:Q3,98572,-28,49824,48776,98572,12384,1696,0,14836,-32,17160,628,0,-748,3568,10740,11952,0,2764,5760,4296,1316,7000,2748,0,640,1864
1984:Q4,67296,-44,13544,53796,67296,27984,6416,0,-3376,-416,-13548,-636,0,-1572,3016,14588,12864,0,15264,-4444,4084,-120,2196,2024,0,656,2316
1985:Q1,75816,-56,15688,60184,75816,-23681,-4544,0,41260,-68,-2824,-64,0,952,6200,12112,6788,0,748,2572,16124,-1900,15461,32,4880,488,1280
