1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,1050,295,870,11617,159,1118,-6,-3815,117,-5470,-208,1599,147,13786,5769,122,5627,2268,24,0,0,6,345,10747,10689,1174,5642,2743,9,123,123,0,383,117,16,482,0,0,482,58,72,-14,-115,0,ND
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,1327,299,670,12617,523,2375,-59,-239,77,-1371,-62,1148,-31,10142,5076,96,4586,384,46,0,0,8,-179,11947,11809,-474,6843,4951,-6,97,97,0,101,162,8,127,0,0,127,138,144,-6,359,0,ND
1952:Q1,287,67,9,1034,-277,220,153,137,48,-307,-127,394,129,542,-338,-32,788,124,24,0,0,0,235,1025,980,-154,-807,1761,224,-32,-32,0,-322,106,0,204,0,0,204,45,45,0,212,0,ND
1952:Q2,307,68,253,2803,-24,-895,-147,322,-56,-78,-133,374,215,3377,975,-42,1513,931,29,0,0,2,139,2550,2502,-292,539,2349,-197,-43,-43,0,64,-30,0,112,0,0,112,48,45,3,-14,0,ND
1952:Q3,351,60,129,5194,134,1200,407,1292,67,532,373,381,-61,2061,-99,38,1556,566,30,0,0,2,68,5065,5038,935,1702,1506,385,39,39,0,62,112,1,296,0,0,296,27,25,2,162,0,ND
1952:Q4,422,66,239,5707,223,-631,-393,1699,-1,1510,222,55,-87,4602,2292,38,1427,845,27,0,0,2,178,5468,5435,-520,3756,2576,-378,38,38,0,149,1,-1,-186,0,0,-186,33,24,9,117,0,ND
1953:Q1,344,106,-24,-362,-203,198,462,-2245,-57,-2637,-47,415,81,1326,-682,-37,1158,887,24,0,0,2,74,-338,-370,407,-3174,1980,577,-37,-37,0,-253,-81,1,210,0,0,210,32,30,2,262,0,ND
1953:Q2,327,107,331,-538,40,-587,-455,-2247,-97,-1806,-437,-5,98,2721,180,-27,1805,763,21,0,0,2,-33,-869,-902,-772,-2532,2847,-579,-28,-28,0,107,-86,1,140,0,0,140,33,30,3,-111,0,ND
1953:Q3,350,111,290,6527,60,-252,189,4063,85,3492,207,174,105,2517,486,87,1606,338,23,0,0,3,-76,6237,6206,760,2965,1635,189,88,88,0,83,110,0,376,0,0,376,31,27,4,-50,0,ND
1953:Q4,348,109,109,4713,-138,851,-217,2998,67,938,1816,166,11,809,-886,58,1486,151,28,0,0,3,379,4604,4572,-755,2866,2767,-196,59,59,0,151,233,-1,-552,0,0,-552,32,27,5,130,0,ND
1954:Q1,335,102,225,-2204,118,-966,107,-1410,146,-2804,395,632,221,-107,-940,7,1215,-389,32,0,0,2,20,-2429,-2460,-664,-4321,2677,37,7,7,0,-322,-126,1,251,0,0,251,31,28,3,8,0,ND
