date,Nonfinancial corporate business; net worth,Nonfinancial corporate business; net investment,Nonfinancial corporate business; net physical investment,Nonfinancial corporate business; total capital expenditures,Nonfinancial corporate business; gross fixed investment,Nonfinancial corporate business; inventories including IVA,Nonfinancial corporate business; acquisition of nonproduced nonfinancial assets (net),Nonfinancial corporate business; consumption of fixed capital, structures, equipment, and intellectual property products (NIPA basis),Nonfinancial corporate business; consumption of fixed capital, residential structures and equipment, current cost basis,Nonfinancial corporate business; consumption of fixed capital, nonresidential structures, equipment, and intellectual property products, current cost basis,Nonfinancial corporate business; inventory valuation adjustment (IVA),Nonfinancial corporate business; net lending (+) or borrowing (-) (financial account),Nonfinancial corporate business; total financial assets,Nonfinancial corporate business; total liabilities and equity,Nonfinancial corporate business; corporate equities; liability,Nonfinancial corporate business; foreign direct investment in U.S.; liability (market value),Nonfinancial corporate business; assets less liabilities with revaluations,Nonfinancial corporate business; nonfinancial assets,Nonfinancial corporate business; real estate at market value,Nonfinancial corporate business; equipment, current cost basis,Nonfinancial corporate business; nonresidential intellectual property products, current cost basis,Nonfinancial corporate business; inventories excluding IVA, current cost basis,Nonfinancial corporate business; financial assets with revaluations with corporate farms (IMA),Nonfinancial corporate business; debt securities; asset,Nonfinancial corporate business; corporate equities; asset,Nonfinancial corporate business; mutual fund shares; asset,Nonfinancial corporate business; U.S. direct investment abroad (market value); asset,Nonfinancial corporate business; total miscellaneous assets,Nonfinancial corporate business; liabilities with revaluations,Nonfinancial corporate business; foreign direct investment in U.S.: intercompany debt; liability (market value),Private defined benefit pension funds; claims of pension fund on sponsor; asset,Nonfinancial corporate business; unidentified miscellaneous liabilities,Nonfinancial corporate business; other volume changes,Nonfinancial corporate business; net worth
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,215967
1965:Q3,9555,5514,8530,17194,15705,1693,-204,9044,50,8995,-380,-3159,4931,8090,13,130,3126,2154,899,804,252,199,973,0,956,18,0,-1,0,-1,-2611,2612,915,673193
1965:Q4,15233,6594,8794,17566,16484,1314,-232,9257,51,9206,-485,-1988,13171,15159,-315,102,7771,7356,7169,-466,188,465,416,0,405,11,5919,-5919,1,-5,-1159,1164,868,688427
1966:Q1,9091,8954,10673,19863,17376,2819,-332,9488,53,9435,-299,-1699,2607,4306,-132,111,-659,-129,-1442,562,273,478,-529,0,-525,-4,0,0,0,-1,544,-542,796,697518
1966:Q2,19878,9175,11601,20659,17925,2951,-216,9725,55,9670,-666,-4012,6259,10271,1508,78,10065,10866,9262,1305,204,95,-802,0,-788,-15,0,1,-1,0,1518,-1519,638,717397
1966:Q3,10456,8596,11551,20614,18247,2630,-264,9966,57,9910,-903,-3192,5559,8751,267,-30,1187,2760,1335,1293,117,15,-1573,0,-1528,-44,0,-1,0,0,3248,-3248,674,727853
1966:Q4,12467,1516,11880,21854,18410,3593,-149,10213,58,10155,-239,-10079,2072,12150,-384,98,10381,9616,6588,2187,159,682,765,0,747,17,-1786,1787,0,-2,-1468,1471,570,740320
1967:Q1,11107,5819,10713,21084,18211,2965,-92,10464,60,10404,-93,-5301,-3635,1666,252,155,4784,2671,792,1489,143,247,2115,0,2070,44,0,1,1,1,-4017,4017,504,751427
1967:Q2,12112,6618,8878,19271,18291,928,53,10724,61,10663,-331,-2910,1083,3993,480,170,5128,5027,3075,1492,372,88,101,0,90,11,0,0,0,0,-87,87,366,763539
1967:Q3,15870,7664,9396,19957,18391,1887,-320,10993,63,10931,-432,-2576,5472,8048,736,108,7478,6215,3868,1749,459,140,1263,0,1232,31,0,0,0,-1,-2133,2134,727,779409
1967:Q4,16463,6008,10647,21220,18955,1997,269,11271,64,11208,-698,-5683,11397,17080,929,115,10346,10394,7374,1939,596,486,-48,0,-48,0,1762,-1762,0,10,419,-428,109,795871
1968:Q1,14693,8299,10930,21319,19675,1203,441,11558,64,11494,-1169,-3275,6521,9795,365,278,6560,7860,5909,1235,650,66,-1299,0,-1230,-69,0,0,0,0,3064,-3063,-166,810564
1968:Q2,17674,7390,10816,21944,19631,2173,139,11859,66,11793,-731,-4062,4861,8922,530,105,10256,8250,5921,2402,367,-440,2006,0,1923,80,0,3,-1,0,-5332,5332,29,828238
1968:Q3,13212,4428,10397,21832,20077,1613,142,12173,67,12106,-738,-5587,6033,11620,-476,94,8693,8006,5424,2350,383,-150,687,0,661,25,0,1,0,0,-1378,1378,91,841451
1968:Q4,20273,5417,10982,22469,20895,1711,-137,12500,69,12432,-1013,-5124,13970,19094,-578,137,14251,13990,10495,2849,575,72,261,0,265,-4,2765,-2765,0,-8,-980,988,605,861724
1969:Q1,21682,11324,12054,23661,21600,2135,-74,12840,69,12771,-1233,-1312,8486,9798,337,245,9552,10152,7355,1422,775,601,-601,0,-548,-56,0,3,0,0,1722,-1723,806,883406
1969:Q2,19729,7547,11799,23682,22064,1720,-102,13188,71,13117,-1305,-4845,8902,13747,421,172,11054,12066,9825,1873,634,-265,-1012,0,-959,-54,0,1,0,1,910,-910,1128,903135
1969:Q3,20708,8454,12799,25108,22740,2452,-84,13544,72,13472,-1234,-5528,9153,14681,990,193,11138,12403,8071,2865,840,627,-1265,0,-1248,-20,0,3,-1,0,1840,-1841,1115,923842
1969:Q4,21207,4896,12606,24414,22842,1644,-72,13906,73,13834,-2098,-9654,10841,20494,1658,286,15489,15823,12298,2876,690,-41,-334,0,-310,-25,3445,-3444,0,-8,-21,28,822,945049
1970:Q1,21099,9955,11013,23090,23055,67,-32,14275,73,14203,-2198,-2841,4882,7723,1317,466,10801,11545,7555,3373,959,-342,-760,0,-756,-5,0,1,-16,0,3981,-3997,343,966149
1970:Q2,28970,9024,10754,24248,23201,1027,20,14638,73,14565,-1145,-3102,10724,13825,1195,176,19840,25448,21562,3069,597,220,-5607,0,-5435,-170,0,-2,1,0,9266,-9266,106,995118
1970:Q3,11003,3118,11347,24780,23332,1483,-35,14995,74,14921,-1562,-9626,-232,9394,1106,290,7797,3912,689,2561,765,-103,3886,0,3818,65,0,3,1,0,-6678,6679,88,1006121
1970:Q4,20236,1844,8926,22623,22714,-152,61,15344,76,15268,-1647,-9326,5740,15065,2076,167,18347,15586,11410,3834,853,-511,2760,0,2726,32,3686,-3684,0,14,-4342,4328,46,1026357
1971:Q1,28513,7511,11010,25794,23171,2126,497,15686,77,15609,-902,-5646,2994,8640,1982,165,21487,18526,12240,4091,952,1244,2961,0,2891,67,0,3,0,0,-6063,6063,-485,1054870
1971:Q2,25742,8076,10121,24974,23614,1500,-140,16021,79,15942,-1167,-5479,8292,13771,3315,119,17505,17755,14101,2728,460,466,-214,0,-217,3,0,0,36,0,128,-92,161,1080612
1971:Q3,26174,11219,10543,25489,23911,1734,-156,16348,81,16267,-1402,-2915,11758,14673,3840,-249,14777,15267,14292,1214,422,-660,-490,0,-483,-7,0,0,1,0,-1498,1499,178,1106786
1971:Q4,21082,6503,9392,24946,24682,404,-141,16667,83,16584,-1113,-5413,14886,20299,2298,226,14293,12925,12355,740,308,-477,1368,0,1335,32,5621,-5620,-1,6,-2511,2505,285,1127868
1972:Q1,35444,11225,10912,26435,25812,784,-161,16977,83,16894,-1454,-1760,9284,11044,2258,-185,23761,21916,17330,3386,820,381,1845,0,1826,21,0,-2,0,0,-3703,3704,458,1163312
1972:Q2,24635,11045,12697,28562,26559,2162,-159,17327,85,17242,-1462,-5269,9175,14444,3428,189,13654,13680,10040,2660,652,328,-26,0,-17,-5,0,-4,0,0,1858,-1858,-64,1187946
1972:Q3,23104,8118,13625,29888,27151,2742,-5,17718,88,17630,-1455,-8397,10277,18674,2596,294,14524,13346,10708,1753,621,264,1178,0,1185,-5,0,-2,0,-1,668,-667,463,1211051
1972:Q4,35799,20522,15121,31028,28485,1892,652,18147,91,18056,-2239,2321,34048,31727,2640,440,15342,12748,11698,331,548,171,2594,0,2565,32,19482,-19485,0,28,-4645,4616,-65,1246849
1973:Q1,36500,20991,19416,34073,29731,3132,1210,18614,92,18522,-3957,-927,19229,20156,1751,751,15897,18182,12005,2595,1091,2491,-2285,0,-2198,-87,0,0,0,0,5511,-5511,-387,1283350
1973:Q2,39373,13282,20296,34204,31095,2920,189,19171,95,19076,-5263,-10087,20367,30454,2169,904,25424,28202,20364,4726,1200,1912,-2780,0,-2705,-75,0,0,-2,0,5768,-5770,667,1322723
1973:Q3,40856,7095,19640,34787,32100,1587,1100,19817,99,19719,-4670,-14206,15059,29264,1287,373,33814,32051,26431,4098,1496,25,1762,0,1701,57,0,4,-2,0,-6652,6650,-53,1363578
1973:Q4,43166,16277,23279,38151,33015,4830,305,20551,102,20450,-5679,-9717,31573,41290,2676,39,26403,31327,25341,2126,1833,2027,-4923,0,-4835,-87,8865,-8866,1,53,8986,-9038,487,1406745
1974:Q1,55383,21904,24676,38107,33821,3452,835,21373,104,21269,-7942,-5762,14726,20488,1555,1435,33678,35436,22186,7636,2174,3441,-1758,0,-1716,-43,0,1,0,0,-2132,2132,-199,1462128
1974:Q2,70307,18433,28984,42087,35079,3630,3377,22288,108,22180,-9186,-12201,18877,31078,1244,405,54771,59278,38857,12839,2145,5438,-4509,0,-4431,-77,0,-1,-2,1,6265,-6267,-2897,1532435
1974:Q3,93013,32770,26487,37278,36191,1251,-164,23295,111,23184,-12504,5032,32526,27494,-5,1256,59711,74078,48461,19863,2191,3563,-14366,0,-14155,-208,0,-3,1,0,17126,-17125,532,1625448
1974:Q4,168374,6604,28251,44055,36552,6313,1190,24394,114,24280,-8589,-23456,1160,24616,1303,506,76563,72965,46682,24435,2206,-358,3599,0,3539,59,0,1,1,0,-5947,5947,85207,1793822
1975:Q1,-76375,3004,9424,31919,35540,-3700,80,25584,116,25467,-3088,-8443,581,9023,1933,90,70518,58858,36642,22265,1655,-1704,11659,0,11545,112,0,2,0,0,-9344,9343,-149897,1717448
1975:Q2,53383,2106,6857,31707,35417,-3748,39,26595,118,26476,-1745,-8584,9819,18403,3223,610,51575,42561,24010,16286,2033,232,9013,0,8917,96,0,0,-1,0,-12131,12130,-298,1770831
1975:Q3,13386,-1673,11182,35676,36193,-468,-50,27426,120,27306,-2932,-14555,11920,26475,1713,-13,15297,23637,12849,8287,1077,1425,-8340,0,-8232,-106,0,-2,0,-1,8711,-8710,-238,1784217
1975:Q4,33997,4090,11341,36639,37157,-432,-86,28078,123,27955,-2779,-11348,6457,17805,3039,1058,29898,25423,16751,8523,960,-811,4476,0,4431,46,0,-1,1,1,-4790,4790,8,1818214
1976:Q1,50447,15867,16215,42078,38596,3379,104,28550,124,28426,-2686,-4579,26619,31198,3152,1079,34789,26212,14013,10541,655,1003,8576,0,8487,89,0,0,-1,0,-9674,9673,-209,1868660
1976:Q2,66902,24507,20266,45682,39652,5384,646,29141,125,29016,-3725,34,29887,29853,3505,702,43113,42093,31196,7512,1761,1624,1020,0,1001,20,0,-1,0,0,916,-916,-718,1935562
1976:Q3,47454,8087,20294,46342,41139,4218,985,29852,128,29725,-3804,-14668,20494,35161,1829,632,40278,39665,27656,9432,1514,1063,612,0,625,-12,0,-1,-1,0,760,-761,-912,1983016
1976:Q4,44994,3108,19084,45869,42649,2973,247,30683,131,30552,-3898,-18329,1083,19412,2038,315,42005,40578,28168,11157,1584,-329,1425,0,1417,9,60765,-60766,-1,603,-602,-3,-118,2028010
1977:Q1,53770,11204,22564,48837,45383,3580,-127,31635,136,31499,-5362,-11814,23383,35197,-160,614,42422,48144,34059,11066,999,2021,-5721,0,-5654,-66,0,-1,1,1,5847,-5847,144,2081780
1977:Q2,54106,17045,22069,50851,47459,3247,145,32613,140,32473,-3831,-6111,19081,25191,432,655,37311,35908,24551,10379,1460,-482,1403,0,1356,47,0,0,1,0,-1695,1695,-250,2135887
1977:Q3,55112,15259,24786,56041,49274,5991,777,33619,144,33475,-2363,-11330,30964,42294,1105,698,40479,43228,29410,11494,1681,644,-2749,0,-2731,-18,0,0,0,0,3301,-3302,-626,2190999
1977:Q4,55951,13750,24679,55190,51558,3367,265,34652,148,34504,-4142,-12681,35754,48435,1350,401,42281,43324,27424,12318,1756,1827,-1044,0,-1036,-8,11904,-11904,-1,772,-689,-84,-80,2246949
1978:Q1,54623,11059,28058,58572,52884,5810,-123,35715,155,35560,-5201,-16362,32723,49084,-1611,973,43458,47947,29651,12523,2249,3525,-4490,0,-4461,-27,0,-2,0,0,2743,-2743,107,2301572
1978:Q2,79760,13997,32589,63653,57620,5342,691,36864,160,36705,-5800,-20940,19967,40907,698,1650,66413,61596,42615,12924,1837,4220,4817,0,4780,37,0,0,0,0,-8962,8962,-651,2381332
1978:Q3,82789,19820,31775,64050,60331,4092,-374,38102,165,37938,-5828,-14049,32155,46204,200,1894,62520,57195,39552,13477,2192,1974,5324,0,5294,30,0,0,0,0,-11429,11428,450,2464121
1978:Q4,81082,21879,37343,69891,63208,6672,12,39429,169,39260,-6880,-17051,49078,66129,612,975,59127,64010,44552,13415,2366,3677,-4884,0,-4848,-36,22937,-22937,-1,1060,4196,-5257,77,2545203
1979:Q1,88199,11760,38789,70867,65851,4491,524,40844,175,40670,-8767,-26233,40072,66305,-1685,889,76758,72611,44914,18007,2268,7423,4145,0,4125,20,0,0,-1,1,-3700,3698,-319,2633402
1979:Q2,102413,22981,40276,72592,67123,5520,-52,42312,180,42133,-9996,-16286,31587,47873,-3112,2103,79412,78395,51013,18207,3014,6160,1017,0,1001,17,0,-1,0,-1,-1209,1210,20,2735815
1979:Q3,108966,22236,39566,72370,70450,1355,565,43834,185,43649,-11030,-17560,58547,76107,-1895,2125,87345,82415,57174,17077,2938,5227,4930,0,4886,44,0,0,0,0,-6903,6903,-616,2844781
1979:Q4,83012,14398,40142,75205,71992,1867,1347,45408,190,45218,-10345,-26654,39469,66123,-1144,2054,69563,70610,42940,18454,3162,6055,-1047,0,-1059,11,26050,-26049,0,1431,4002,-5433,-950,2927793
1980:Q1,79262,1649,44069,77742,74827,2376,539,47037,197,46840,-13364,-45644,29260,74903,1375,1848,78035,82650,38990,28829,3328,11503,-4615,0,-4514,-99,0,-1,1,0,3052,-3051,-422,3007054
1980:Q2,106112,15550,35481,75728,73179,2859,-310,48754,202,48552,-8507,-24580,5052,29632,850,3800,90081,80406,46098,29430,3303,1575,9676,0,9581,94,0,1,1,0,-13791,13791,480,3113167
1980:Q3,126960,31101,30365,70352,75080,-5078,350,50562,208,50354,-10574,-4421,73571,77992,2525,2633,95824,86668,50929,26755,3675,5309,9154,0,9036,118,0,0,-1,0,-12260,12258,34,3240126
1980:Q4,118459,21223,37182,79953,77744,-788,2998,52459,212,52247,-9688,-23583,36400,59983,5625,1999,99630,91104,63976,20533,3518,3078,8528,0,8468,61,32549,-32550,2,3916,-8112,4198,-2394,3358586
1981:Q1,111381,20321,43507,88597,81347,7421,-172,54447,217,54230,-9357,-26322,120792,147114,800,2336,90193,90023,57389,22347,3469,6818,170,0,201,-31,0,0,0,0,-314,314,868,3469967
1981:Q2,106217,27173,35935,86224,84413,601,1209,56366,221,56145,-6077,-10670,30097,40767,-1350,3259,79203,83288,55690,22152,3251,2195,-4086,0,-4078,-7,0,-1,-1,0,5590,-5590,-159,3576184
1981:Q3,59525,10923,44514,98191,87489,7559,3143,58217,225,57992,-4541,-30331,34951,65282,-6650,3390,50694,63820,45600,14592,3085,542,-13128,0,-12987,-140,0,-1,-2,0,16416,-16418,-2092,3635709
1981:Q4,112591,28809,40593,95943,90784,4296,863,60001,230,59772,-4651,-12462,19153,31615,-6250,6928,83937,78315,63118,15129,4238,-4170,5624,0,5585,39,10233,-10233,2,2214,-9351,7139,-155,3748300
1982:Q1,71643,-10291,26607,85100,90536,-6231,796,61718,234,61484,-3225,-34466,27149,61615,-1875,-557,82979,92497,75481,10925,2506,3585,-9518,0,-9419,-98,0,-1,-1,0,-4739,4739,-1046,3819943
1982:Q2,34181,6415,24966,86880,88657,-1947,170,63100,237,62863,-1186,-20072,8062,28134,675,845,28458,30547,10719,16183,2955,690,-2089,0,-2105,16,0,0,0,0,-2556,2556,-691,3854124
1982:Q3,42532,11980,23580,86128,86691,-602,39,64147,240,63907,-1599,-11507,42748,54255,-1875,1782,31185,21250,9994,9478,2791,-1012,9935,0,9752,181,0,2,0,0,-25463,25463,-633,3896656
1982:Q4,36885,14273,13752,77116,85289,-10512,2340,64859,243,64616,-1495,-5057,15719,20776,4975,603,25668,7062,-3510,7141,3001,431,18605,0,18371,234,3876,-3876,-1,-8110,-519,8628,-3057,3933541
1983:Q1,59653,12277,11060,76861,83674,-6742,-71,65239,246,64993,562,-5331,33356,38686,5725,822,47713,36285,28103,5521,2876,-215,11428,0,11273,155,0,1,1,0,-27173,27173,-336,3993194
1983:Q2,39385,38857,25177,89162,84547,1018,3597,65751,249,65502,-1766,3267,50924,47657,9225,1188,4546,-9772,-15002,1758,1972,1500,14317,0,14053,263,0,2,0,0,-31912,31911,-4018,4032579
1983:Q3,24127,23010,32609,95217,87872,6112,1232,66396,251,66145,-3788,-12566,34611,47177,2125,842,3033,5023,-2936,826,3109,4024,-1990,0,-1918,-72,0,0,0,0,7058,-7058,-1916,4056707
1983:Q4,52896,30010,36114,100836,93267,7626,-57,67175,253,66922,-2453,-11430,36165,47594,2925,2400,23055,24254,16721,5007,2255,271,-1199,0,-1086,-111,32047,-32048,0,-1,2629,-2628,-169,4109603
1984:Q1,27556,18783,46335,112774,95953,16204,616,68086,255,67831,-1648,-14293,82110,96403,-15750,2490,9258,15101,2741,3940,2687,5732,-5839,0,-5552,-286,-1,-1,3,0,31736,-31732,-485,4137159
1984:Q2,61967,37847,50842,117495,100716,15315,1464,69106,259,68847,-2452,9164,87632,78468,-26250,4091,25436,31493,22444,5285,2069,1695,-6056,0,-5915,-140,-1,0,1,0,8698,-8697,-1315,4199126
1984:Q3,87863,41031,50114,120417,103914,15521,981,70231,262,69969,72,6632,77425,70793,-17925,2210,47489,34292,27601,3485,2981,225,13198,0,12999,198,-1,1,1,0,-20048,20049,-657,4286989
1984:Q4,80629,48079,45684,117195,106339,10345,512,71462,265,71197,49,17830,24524,6695,-19050,3615,32411,31167,26176,4291,625,76,1243,0,1170,73,-19381,19381,-1,2,-12899,12896,139,4367618
1985:Q1,722,-19358,36249,109183,107222,2128,-168,72795,265,72530,138,-37378,49623,87001,-21750,3520,18469,4028,-397,2923,2523,-1022,14441,0,14043,397,0,1,0,0,-20940,20939,1611,4368340
1985:Q2,25691,1606,38867,113054,108909,4223,-78,74101,269,73832,86,-22383,34814,57197,-17500,2622,22001,10099,5309,5637,1441,-2288,11902,0,11618,284,0,0,0,0,-17384,17384,2084,4394031
1985:Q3,26199,13403,33889,111055,107619,2438,999,75375,273,75101,1792,-3689,58769,62458,-19500,2703,11888,23174,15287,7917,1858,-1888,-11286,0,-10063,-1223,0,0,0,0,17087,-17087,908,4420230
1985:Q4,72040,-364,41096,115717,108863,6923,-69,76616,280,76337,-1995,-20144,81666,101810,-25750,4434,71098,40779,27602,11179,560,1439,30318,0,29836,481,88991,-88990,-1,0,-58325,58324,1306,4492271
1986:Q1,38248,6796,32499,115251,108760,6665,-175,77818,277,77541,4934,-12286,-25215,-12929,-15075,1659,32270,3394,5132,3152,2066,-6956,28877,0,27994,882,1,0,1,0,-53328,53328,-819,4530519
1986:Q2,52460,21053,30403,112833,106679,4488,1666,78949,283,78666,3481,7330,26161,18831,-21825,5145,34680,22142,7400,13898,1157,-313,12538,0,12349,188,1,0,0,0,-6350,6350,-3273,4582979
1986:Q3,28256,19825,23143,104503,105686,-985,-198,80001,289,79712,1359,11579,93641,82062,-21200,6303,9951,30843,14302,14224,1263,1054,-20891,0,-20594,-297,1,-1,0,0,43097,-43097,-1520,4611235
1986:Q4,41500,11492,26783,105044,106739,-2643,948,80974,295,80679,-2713,2221,41764,39543,-26875,9363,32289,20269,10907,8091,1187,84,12020,0,11671,347,107099,-107097,1,-1,-10333,10334,-2280,4652735
1987:Q1,77022,1997,32946,111338,103244,8317,-223,81861,293,81568,-3469,-28071,44031,72102,-10875,7996,74791,19783,8089,9323,2152,219,55009,0,54311,698,0,0,0,0,-89832,89833,234,4729757
1987:Q2,56377,17089,32901,111034,104952,6265,-182,82926,300,82627,-4793,-4884,35491,40375,-19125,8196,39175,25258,16740,2409,3079,3031,13918,0,13548,370,0,-1,1,0,-27079,27080,114,4786134
1987:Q3,70473,24291,28251,108483,107401,1109,-27,84163,305,83859,-3931,4039,45319,41281,-17500,9502,45873,26019,17739,2658,3721,1901,19853,0,19727,126,0,-1,-1,0,-28688,28687,309,4856607
1987:Q4,42520,43305,41903,123429,107768,15713,-52,85572,308,85264,-4046,25577,101603,76027,-28000,3826,-1898,82548,50353,22876,5499,3820,-84446,0,-83071,-1373,17879,-17882,0,-6236,159208,-152972,1113,4899127
1988:Q1,78670,-2828,31206,113860,109131,5001,-271,87230,305,86926,-4576,-24558,55657,80215,-25250,15774,79498,65864,45987,12687,5106,2085,13635,0,13185,453,0,-3,0,0,-1308,1308,1999,4977796
1988:Q2,81708,15038,36157,118591,112089,7337,-836,88803,308,88495,-6370,-3982,46827,50809,-34875,17738,63208,47795,31205,8735,3199,4657,15413,0,15263,150,0,0,0,0,-6925,6925,3463,5059505
1988:Q3,72800,32329,36701,120448,113311,6775,362,90284,312,89972,-6537,4164,45774,41610,-20750,12214,37972,39653,27962,7366,2664,1663,-1682,0,-1544,-135,0,-3,0,0,27502,-27502,2499,5132305
1988:Q4,104312,26518,37742,124722,115914,8833,-26,91671,315,91356,-4691,23444,198664,175220,-48625,13958,75332,70021,41714,23056,2032,3219,5312,0,5238,76,69439,-69441,0,1,8344,-8345,2462,5236617
1989:Q1,223582,-12532,43608,128136,118592,9829,-285,92963,315,92648,-8435,-17077,126096,143173,-43075,4012,226184,211350,191593,11855,4321,3581,14833,0,14224,609,0,0,0,0,-25887,25887,9931,5460200
1989:Q2,9058,5525,38899,128464,120432,7909,124,94288,318,93970,-4723,-17882,21234,39116,-24675,9183,6197,-14010,-22801,7514,3056,-1778,20207,0,19078,1127,0,2,0,0,-26683,26684,-2663,5469258
1989:Q3,-7613,-17948,32604,128137,124676,3554,-93,95641,318,95323,-108,-28227,3174,31401,-36575,14250,14116,-12259,-29087,14856,3517,-1544,26375,0,25612,762,0,1,1,0,-49032,49033,-3780,5461645
1989:Q4,-24351,-279,36879,130823,125977,4934,-89,97026,320,96706,-3082,-32519,13358,45877,-19825,15186,-20170,-23668,-40767,14429,1970,700,3499,0,3475,24,69284,-69284,1,0,10398,-10398,-3902,5437295
1990:Q1,-20760,1420,34533,132083,129422,2898,-237,98444,325,98119,-893,-28119,16675,44794,-17250,12256,-21366,-10045,-27515,13638,3211,621,-11321,0,-10956,-365,1,-1,-1,0,19454,-19455,-814,5416535
1990:Q2,18652,20080,38164,138539,130262,8294,-17,99870,326,99545,505,-16415,-3340,13074,-12000,10331,-662,-15871,-27425,7797,4319,-562,15209,0,14798,411,1,-1,0,0,-35806,35807,-766,5435187
1990:Q3,20584,37092,43669,137428,133137,4297,-6,101308,327,100981,-7549,-6329,85516,91845,-18500,18252,-26992,17494,-11981,16696,4061,8718,-44486,0,-42768,-1718,1,-1,0,0,68666,-68666,10485,5455771
1990:Q4,47884,19576,29945,127749,131954,-3809,-395,102759,330,102428,-4955,-4834,29692,34526,-15250,9715,30572,9900,-12361,22002,598,-338,20671,0,19998,673,-119501,119501,-1,1,-31633,31631,-2264,5503656
1991:Q1,22932,-9354,20211,127283,131388,-3670,-435,104213,325,103888,2859,-38881,-6458,32423,-1500,10816,27661,-11222,-30305,18922,6676,-6514,38882,0,37432,1450,-1,1,0,0,-64800,64800,4624,5526587
1991:Q2,459,35198,18930,126519,131055,-4101,-435,105440,327,105113,2150,18435,33692,15257,3000,-5166,-32859,-29444,-29765,117,4295,-4091,-3415,0,-3395,-20,-1,1,0,0,7059,-7059,-1881,5527046
1991:Q3,-85988,8595,25516,132291,130182,2540,-431,106431,330,106101,344,-21997,44122,66118,4750,326,-92187,-106864,-108283,-888,2895,-589,14679,0,14031,647,-1,1,1,0,-27383,27384,-2396,5441058
1991:Q4,-67563,10321,28826,135586,130063,5959,-437,107186,333,106853,-426,-29803,-19727,10076,12000,-702,-75016,-100315,-105590,6716,-1931,490,25299,0,24680,619,46888,-46888,0,-2,-38454,38456,-2868,5373495
1992:Q1,-151961,-80009,20253,128482,130582,-1660,-439,107676,306,107370,554,-115636,128087,243723,11500,3875,-66168,-54908,-68537,15846,-2152,-65,-11260,0,-11370,110,0,0,1,0,5238,-5237,-5784,5221535
1992:Q2,-28700,27274,32028,137776,134788,3429,-441,108397,310,108087,-2649,-18368,2973,21340,9000,4613,-57300,-60653,-67167,1477,3137,1900,3353,0,3689,-337,0,0,0,0,1453,-1453,1326,5192834
1992:Q3,-47849,16928,31870,140338,137057,3716,-435,109306,300,109006,-838,-18756,2270,21026,3000,814,-59671,-68002,-77801,5399,3013,1387,8331,0,7818,513,0,0,0,0,-16819,16819,-5105,5144986
1992:Q4,-39947,21127,32104,142659,138609,4480,-430,110443,318,110126,112,-11200,15698,26898,3500,-3277,-57851,-72995,-74969,-2903,5369,-492,15143,0,14145,998,-79136,79136,0,1290,-39222,37931,-3223,5105039
1993:Q1,5390,15605,39846,149889,140658,9671,-440,111565,119,111446,-1522,-28273,76411,104684,2050,1982,-7091,-20017,-26518,7376,-2032,1157,12925,0,12291,634,0,0,-1,0,-24149,24148,-3124,5110429
1993:Q2,51656,63816,39100,150450,144150,6723,-422,112931,127,112805,-1581,18537,80551,62014,5800,379,-20075,-19199,-25789,3674,2021,896,-876,0,-907,31,0,0,0,0,-5465,5465,7915,5162085
1993:Q3,58688,51803,33177,147606,143781,4238,-412,114328,125,114203,101,17506,66886,49380,8075,-6955,10076,2194,-169,3505,-636,-506,7882,0,6899,983,0,0,1,0,-26286,26286,-3191,5220772
1993:Q4,87278,63620,38350,153103,149247,4283,-426,115772,131,115641,-1019,13833,99411,85578,5375,6062,22597,16053,278,5661,8121,1993,6546,0,6368,177,139617,-139616,1,0,-13565,13566,1061,5308050
1994:Q1,80495,51857,43317,158513,151732,7161,-380,117261,144,117117,-2064,2502,46331,43829,-2400,8438,33822,52635,34390,16304,2052,-111,-18813,0,-18043,-771,0,1,0,0,18801,-18801,-5184,5388546
1994:Q2,110497,58438,52593,169105,153736,15541,-171,119057,146,118911,-2544,4055,63068,59013,-500,2290,51125,53342,34881,12872,2828,2760,-2216,0,-1283,-933,0,0,0,0,4030,-4030,934,5499043
1994:Q3,113183,51207,49520,166772,157283,10255,-766,121172,148,121024,-3919,-4104,40382,44485,-12500,18291,63241,46516,33242,4692,5201,3381,16725,0,15437,1287,0,1,-1,0,-37942,37941,-1265,5612227
1994:Q4,130849,87855,63834,183518,166975,16938,-395,123593,137,123456,-3909,43528,129077,85549,-29500,9993,40460,43651,35341,-4247,7656,4901,-3190,0,-2808,-382,2408,-2408,1,-11548,-8624,20173,2533,5743075
1995:Q1,93719,24493,71526,189745,174589,15549,-393,126353,147,126206,-8134,-52580,20214,72794,-10900,16447,71003,35200,10308,5556,12264,7073,35804,0,33301,2502,0,1,0,0,-59176,59177,-1778,5836794
1995:Q2,128030,66527,66708,188519,177619,10773,128,128863,150,128714,-7052,361,82382,82021,-13730,13188,58575,20720,-349,17981,2069,1018,37855,0,35332,2521,0,2,0,0,-61371,61370,2928,5964824
1995:Q3,125908,59371,65426,194098,180524,6931,6643,131130,152,130978,-2458,-2663,93768,96431,-19100,15708,72277,37759,26250,8020,6650,-3161,34519,0,31764,2753,0,2,1,0,-63510,63511,-5741,6090732
