date,Nonfinancial noncorporate business; consumption of fixed capital, structures, equipment, and intellectual property products, current cost basis (gross saving) (NIPA basis),Nonfinancial noncorporate business; gross saving less net capital transfers paid,Nonfinancial noncorporate business; gross saving less net capital transfers paid,Nonfinancial noncorporate business; total capital expenditures,Nonfinancial noncorporate business; gross fixed investment,Nonfinancial noncorporate business; inventories,Nonfinancial noncorporate business; net lending (+) or borrowing (-) (financial account),Nonfinancial noncorporate business; total financial assets,Nonfinancial noncorporate business; checkable deposits and currency; asset,Nonfinancial noncorporate business; total time and savings deposits; asset,Nonfinancial noncorporate business; money market fund shares; asset,Nonfinancial noncorporate business; debt securities; asset,Nonfinancial noncorporate business; total U.S. government securities; asset,Nonfinancial noncorporate business; municipal securities; asset,Nonfinancial noncorporate business; loans; asset,Nonfinancial noncorporate business; total mortgages; asset,Nonfinancial noncorporate business; consumer credit; asset,Nonfinancial noncorporate business; trade receivables; asset,Nonfinancial noncorporate business; total miscellaneous assets,Nonfinancial noncorporate business; insurance receivables due from property-casualty insurance companies; asset,Nonfinancial noncorporate business; equity in Farm Credit System; asset,Nonfinancial noncorporate business; Paycheck Protection Program receivables due from federal government; asset,Nonfinancial noncorporate business; unidentified miscellaneous assets,Nonfinancial noncorporate business; total liabilities and equity,Nonfinancial noncorporate business; total liabilities,Nonfinancial noncorporate business; loans; liability,Nonfinancial noncorporate business; depository institution loans n.e.c.; liability,Nonfinancial noncorporate business; other loans and advances; liability,Nonfinancial noncorporate business; total mortgages; liability,Nonfinancial noncorporate business; trade payables; liability,Nonfinancial noncorporate business; taxes payable; liability,Nonfinancial noncorporate business; foreign direct investment in U.S. real estate business: interncompany debt; liability (market value),Nonfinancial noncorporate business; unidentified miscellaneous liabilities,Nonfinancial noncorporate business; equity and investment fund shares excluding mutual fund shares and money market fund shares; liability,Nonfinancial noncorporate business; proprietors' equity in noncorporate business,Nonfinancial noncorporate business; foreign direct investment in U.S. real estate business: equity; liability (market value)
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1955:Q3,9275,9275,9275,13012,14020,-1008,-3737,676,264,0,0,0,0,0,-24,0,-24,180,256,240,16,0,0,4413,7007,4843,1388,611,2844,2160,0,4,0,-2594,-2598,4
1955:Q4,9446,9446,9446,14415,13768,647,-4969,-760,272,0,0,0,0,0,1168,0,1168,-2456,256,240,16,0,0,4209,717,2645,1016,513,1116,-1924,0,-4,0,3492,3476,16
1956:Q1,9656,9656,9656,13693,13390,303,-4037,3280,148,0,0,0,0,0,-1096,0,-1096,4020,208,196,12,0,0,7317,6570,2378,380,-42,2040,4188,0,4,0,747,743,4
1956:Q2,9841,9841,9841,11791,12958,-1167,-1950,1000,76,0,0,0,0,0,404,0,404,324,196,180,16,0,0,2950,5386,4394,780,166,3448,992,0,0,0,-2436,-2444,8
1956:Q3,10004,10004,10004,12306,12820,-514,-2302,2420,140,0,0,0,0,0,160,0,160,1924,196,184,12,0,0,4722,6118,4110,1268,318,2524,2004,0,4,0,-1396,-1400,4
1956:Q4,10144,10144,10144,11298,12691,-1393,-1154,4,320,0,0,0,0,0,1156,0,1156,-1692,220,208,12,0,0,1158,-2013,1483,-256,995,744,-3492,0,-4,0,3171,3159,12
1957:Q1,10263,10263,10263,13415,13070,345,-3152,2968,480,0,0,0,0,0,-1252,0,-1252,3504,236,220,16,0,0,6120,5005,1169,-12,309,872,3832,0,4,0,1116,1116,0
1957:Q2,10383,10383,10383,13605,12865,740,-3222,-1768,556,0,0,0,0,0,484,0,484,-3072,264,236,28,0,0,1454,1483,2795,344,-165,2616,-1312,0,0,0,-29,-33,4
1957:Q3,10509,10509,10509,13899,13299,600,-3390,196,708,0,0,0,0,0,-104,0,-104,-648,240,232,8,0,0,3586,3501,3177,216,393,2568,324,0,0,0,85,81,4
1957:Q4,10642,10642,10642,12338,13526,-1188,-1696,-316,920,0,0,0,0,0,1036,0,1036,-2476,204,192,12,0,0,1380,967,2667,1272,395,1000,-1700,0,0,0,413,409,4
1958:Q1,10782,10782,10782,15422,13546,1876,-4640,5092,1536,0,0,0,0,0,-1600,0,-1600,4956,200,192,8,0,0,9732,6739,1683,-312,511,1484,5052,0,4,0,2993,2989,4
1958:Q2,10897,10897,10897,14959,13697,1262,-4062,2268,2232,0,0,0,0,0,288,0,288,-404,152,152,0,0,0,6330,4435,3935,812,11,3112,500,0,0,0,1895,1887,8
1958:Q3,10997,10997,10997,16299,14174,2125,-5302,3680,1920,0,0,0,0,0,136,0,136,1432,192,152,40,0,0,8982,5753,4593,248,453,3892,1156,0,4,0,3229,3225,4
1958:Q4,11076,11076,11076,17117,15187,1930,-6041,-12,600,0,0,0,0,0,1180,0,1180,-1988,196,180,16,0,0,6029,2571,4987,1472,691,2824,-2412,0,-4,0,3458,3446,12
1959:Q1,11140,11140,11140,15235,15299,-64,-4095,1332,-660,0,0,0,0,0,-1068,0,-1068,2808,252,232,20,0,0,5427,8350,5654,492,1006,4156,2696,0,0,0,-2922,-2930,8
1959:Q2,11190,11190,11190,14559,15962,-1403,-3369,-3248,-1968,0,0,0,0,0,532,0,532,-2092,280,272,8,0,0,121,7840,7812,1288,588,5936,24,0,4,0,-7719,-7727,8
1959:Q3,11234,11234,11234,14055,16103,-2048,-2821,-1660,-2248,0,0,0,0,0,-100,0,-100,368,320,272,48,0,0,1161,7981,6709,1216,349,5144,1268,0,4,0,-6820,-6828,8
1959:Q4,11270,11270,11270,14146,15585,-1439,-2876,-4988,-1520,0,0,0,0,0,1924,0,1924,-5656,264,244,20,0,0,-2112,-1534,4098,1224,134,2740,-5628,0,-4,0,-578,-594,16
1960:Q1,11291,11291,11291,18690,15540,3150,-7399,3020,-1036,0,0,0,0,0,-2244,0,-2244,6084,216,192,24,0,0,10419,10629,4413,548,513,3352,6212,0,4,0,-210,-210,0
1960:Q2,11326,11326,11326,16422,15011,1411,-5096,-2948,-772,0,0,0,0,0,644,0,644,-2980,160,164,-4,0,0,2148,3927,5363,396,99,4868,-1436,0,0,0,-1779,-1783,4
1960:Q3,11361,11361,11361,16399,14648,1751,-5038,204,-556,0,0,0,0,0,-392,0,-392,944,208,160,48,0,0,5242,6103,5091,212,367,4512,1012,0,0,0,-861,-865,4
1960:Q4,11400,11400,11400,13325,14910,-1585,-1925,-1872,-408,0,0,0,0,0,1100,0,1100,-2768,204,188,16,0,0,53,780,4236,904,296,3036,-3460,0,4,0,-726,-730,4
