1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,29324,0,4935,4970,0,-564,-1074,-42,275,277,965,1545,266,0,2728,13803,676,60475,18564,10526,29961,0,1424,35163,5608,6835,22720,25312,12956,3691,7241,0,1424,12387,6542,2328,1403,577,1538,940,43188,7241,291,18,35674,25879,9795,237177,18.20926771802355,15.04116963094091,10.91126036673033,4.129909264210581
1952:Q1,48191,0,5704,5876,0,9792,3828,16,6560,-612,3688,1224,524,0,2672,14816,3895,58370,18176,10087,28967,0,1140,35752,5893,7139,22720,22618,12283,2948,6247,0,1140,13820,6252,1640,2386,198,3343,1034,58023,6247,440,20,51356,27358,23998,243408,23.8378108808383,21.09878833433202,11.23956484585552,9.859223488476502
1952:Q2,47680,0,-284,8092,0,18908,5680,2356,9988,884,1224,776,512,0,2832,15264,356,59462,18666,9942,29185,0,1669,36502,5962,7217,23323,22960,12704,2725,5862,0,1669,17231,6388,3056,6382,457,948,1079,54488,5862,520,24,48130,26163,21967,246447,22.10934819856413,19.52948315658756,10.61607566738487,8.913407489202687
1952:Q3,35440,0,3876,6364,0,1792,-960,1208,2444,-900,584,544,524,0,2956,16160,2640,57660,18659,8930,27735,0,2336,36814,6042,7286,23486,20846,12617,1644,4249,0,2336,14901,6676,2380,4542,359,944,1103,42488,4249,292,24,37971,30082,7889,253057,16.78993942441885,15.00496607849283,11.88744037904504,3.117525699447791
1952:Q4,27388,0,-2608,9564,0,-3252,-696,-3900,1876,-532,2108,616,460,0,3092,16744,664,61858,19544,9886,31741,0,687,37571,6134,7350,24087,24287,13410,2536,7654,0,687,15696,7180,1324,7378,1022,-1208,1004,36983,7654,300,20,29049,27624,1425,258904,14.28448563096949,11.22002930739009,10.66959181781664,0.550437489573449
1953:Q1,49472,0,12164,8276,0,1436,-1204,52,3192,-604,1300,888,492,0,3096,16616,5204,64812,19876,10365,33660,0,911,37207,6175,7471,23561,27605,13701,2894,10099,0,911,22051,7520,948,7897,882,4804,1224,56250,10099,336,24,45839,27936,17903,262968,21.39027894466882,17.43124210368437,10.62334580633385,6.807896297350519
1953:Q2,50896,0,-6100,9448,0,24976,16684,3100,4124,1068,796,1388,332,0,3040,16684,332,63668,19966,10658,33500,0,-456,38002,6270,7529,24203,25666,13696,3129,9297,0,-456,16519,8352,2836,3529,870,932,1052,61096,9297,312,24,51511,29810,21701,266799,22.89956240407501,19.30697022794241,11.17320529687143,8.133764931070985
1953:Q3,27684,0,3524,6488,0,-3756,-6312,1468,2548,-1460,112,116,336,0,2952,16616,1296,64317,19386,11103,33077,0,751,38553,6360,7582,24611,25764,13026,3521,8466,0,751,13344,7192,1824,3097,83,1148,1113,41216,8466,296,24,32478,29135,3343,266957,15.43936677354084,12.166180455145,10.91374266267601,1.252437792468984
1953:Q4,15884,0,-5236,8728,0,-7816,-6572,-4000,1800,956,2264,-100,372,0,2840,16448,-1616,64279,19150,11037,32222,0,1870,38879,6442,7637,24800,25400,12708,3400,7422,0,1870,4184,7024,916,1845,907,-6508,1203,38303,7422,368,20,30533,29880,653,267217,14.33404367411211,11.42629454138478,11.1819233057777,0.244371235607078
1954:Q1,37400,0,3628,8612,0,1220,1012,-284,1564,-1072,668,108,340,0,2768,15876,4180,62286,19252,10516,31830,0,688,40282,6502,7707,26073,22004,12750,2809,5757,0,688,14569,6836,1084,-739,644,6744,1195,46030,5757,148,24,40149,30580,9569,269931,17.05243795700906,14.87373302871257,11.32882106908803,3.544911959624544
1954:Q2,43876,0,3400,10772,0,9424,5344,2628,1840,-388,1500,700,200,0,2716,15860,-696,63295,20563,10555,32542,0,-365,41075,6579,7770,26726,22220,13984,2785,5816,0,-365,15606,8560,3660,1249,757,1380,1142,51632,5816,-56,24,45896,27727,18169,269820,19.13553948758565,17.00967780201749,10.27610999925876,6.733567802758725
1954:Q3,28232,0,10244,6528,0,-9396,-11596,1192,1604,-596,776,-48,496,0,2676,15792,1164,65724,22070,10967,32143,0,544,41028,6658,7845,26525,24696,15412,3122,5618,0,544,20878,10108,2952,1305,1565,4948,1143,33193,5618,-508,28,28111,26988,1123,271778,12.21328652094397,10.34337799265985,9.930163589400172,0.413214403259681
1954:Q4,18316,0,-7252,11272,0,-5256,-2564,-3564,3356,-2484,2860,-776,648,0,2648,16500,-2328,68097,23446,11250,33913,0,-512,41212,6738,7930,26544,26885,16708,3320,7369,0,-512,16021,12168,1532,3581,2448,-3708,1172,30352,7369,-192,28,23203,27288,-4085,276713,10.96859202593389,8.385048787994219,9.861481029080672,-1.476432241086453
1955:Q1,50048,0,8964,9108,0,6568,6120,-728,1584,-408,1096,812,508,0,2728,16320,3944,73332,25295,11360,36601,0,76,42454,6875,7982,27597,30878,18420,3378,9004,0,76,27789,12772,1984,6153,2116,4764,1244,54381,9004,-312,24,45713,26238,19475,282103,19.27689071326194,16.20425412308034,9.300858197183299,6.903395925897043
1955:Q2,43256,0,-3356,9336,0,18112,11360,2748,4796,-792,944,-784,464,0,2836,16936,-1232,76312,25877,12474,38765,0,-804,43123,6992,8092,28039,33189,18885,4382,10726,0,-804,31146,13356,2988,8169,757,5876,1116,46415,10726,-64,28,35781,27459,8322,288631,16.08113037239105,12.39684143599822,9.513531117586121,2.883310318412098
1955:Q3,36748,0,6856,5840,0,1912,-2764,1452,2708,516,596,-184,728,0,3032,17168,800,78092,25502,13203,40395,0,-1008,43886,7144,8216,28526,34206,18358,4987,11869,0,-1008,28024,12484,2712,7577,1207,4044,1244,44174,11869,28,24,32301,29515,2786,295107,14.9687586556371,10.94547218666144,10.00145709861169,0.944015088049748
1955:Q4,24972,0,-6652,10120,0,-404,-3692,-1640,3752,1176,2512,36,588,0,3024,17292,-1544,77718,24445,13191,39435,0,647,44878,7332,8351,29195,32840,17113,4840,10240,0,647,19802,11708,732,6045,561,756,1408,39418,10240,124,28,29082,29581,-499,299354,13.16782256853611,9.715054274142185,9.881611737274264,-0.16655746313208
1956:Q1,53152,0,6916,9528,0,8056,6040,164,1084,768,1936,280,1204,0,3400,17308,4524,74682,24013,12796,37570,0,303,47316,7337,8716,31263,27366,16676,4080,6307,0,303,23155,11036,3128,5397,186,3408,1471,58834,6307,400,28,52155,32065,20090,303616,19.37789301595865,17.17807482455899,10.56103762647555,6.61703719808344
1956:Q2,50760,0,72,10924,0,17796,8716,3084,4204,1792,1508,-1876,108,0,3636,17636,956,73218,24255,12422,37708,0,-1167,48093,7542,8845,31706,25125,16713,3577,6002,0,-1167,21267,11388,3972,3445,510,1952,1723,56341,6002,420,32,49951,34212,15739,308551,18.25986830668639,16.18889786743972,11.08795628599486,5.100941581444856
1956:Q3,36212,0,3568,6064,0,-316,-5108,1408,2704,680,820,-96,1364,0,3564,18816,2428,73318,23831,12420,37581,0,-514,48762,7733,8946,32083,24556,16098,3474,5498,0,-514,18851,10404,3396,2953,514,1584,1619,43536,5498,388,32,37682,35544,2138,313182,13.90112855824288,12.0319279017556,11.34931126309941,0.68261663865619
1956:Q4,32544,0,-2520,11272,0,-3144,-4120,-3240,2912,1304,2700,1008,468,0,3280,20492,-1012,73708,23370,12434,39297,0,-1393,49754,7913,9021,32820,23954,15457,3413,6477,0,-1393,13512,10408,1040,2729,1511,-2176,1603,44589,6477,372,28,37768,36791,977,319894,13.9386377995595,11.80636898551485,11.50099720532426,0.305371780190582
1957:Q1,56704,0,5336,14116,0,6280,1628,-356,2036,2972,1612,-376,892,0,2976,21632,4236,76063,22976,12733,40009,0,345,48659,7759,9392,31508,27404,15217,3341,8501,0,345,19708,9936,940,3195,197,5440,1650,66051,8501,324,32,57258,36089,21169,323789,20.39930880662083,17.6836513877462,11.14583880242998,6.537812585316219
1957:Q2,51596,0,-2680,12968,0,15120,9844,2652,1876,748,2032,460,860,0,2668,22652,-2484,75462,22482,12632,39608,0,740,49475,7911,9452,32112,25987,14571,3180,7496,0,740,16286,8180,2796,3027,1079,1204,1910,63207,7496,-128,32,55871,38093,17778,328145,19.26193404473379,17.02633697636462,11.60858766703744,5.417749309327184
1957:Q3,37048,0,3540,6980,0,496,-2972,260,1964,1244,1264,-1960,860,0,2596,23380,-108,75395,22333,13130,39332,0,600,50422,8055,9514,32853,24973,14278,3616,6479,0,600,14968,8344,3368,2971,433,-148,1880,48933,6479,112,32,42374,37779,4595,332482,14.71751239363699,12.74477401983028,11.36272038787062,1.382053631959662
1957:Q4,29456,0,-7128,13684,0,-2688,-3372,-540,1928,-704,3128,-1824,728,0,2712,22784,-1940,73313,22217,13336,38948,0,-1188,50879,8189,9587,33103,22434,14028,3749,5845,0,-1188,9910,8056,1532,1355,-273,-760,1708,43688,5845,116,28,37755,35589,2166,331974,13.15997260000054,11.37278444671143,10.72041786404959,0.652366582661836
1958:Q1,55704,0,9376,15416,0,-144,-3652,-1268,1548,3228,1584,-1964,1304,0,2884,21628,5620,72794,21249,13101,36568,0,1876,52730,8115,9868,34747,20064,13134,3233,1821,0,1876,13480,8092,2776,-1263,2071,1804,1751,64039,1821,132,36,62122,37174,24948,333104,19.22507097149266,18.64957503028511,11.15987799606129,7.489697034223817
1958:Q2,41800,0,-5796,15464,0,4976,11224,-116,-3404,-2728,3404,-1568,1812,0,3100,20588,-180,71523,21341,13057,35863,0,1262,53693,8228,9947,35518,17830,13113,3110,345,0,1262,13180,7944,4232,-1107,2255,-144,1693,48143,345,-516,36,48350,37235,11115,336028,14.32708121127638,14.38868322063275,11.08092182794291,3.307761392689838
1958:Q3,43120,0,15880,11208,0,-14152,-17088,232,868,1836,2116,-772,1488,0,3176,22076,2100,74736,22842,13201,36568,0,2125,53826,8333,10031,35462,20910,14509,3170,1106,0,2125,18730,10404,4184,781,1129,2232,1653,46953,1106,584,36,45299,39860,5439,343668,13.66239628582576,13.18111784267713,11.59840310997824,1.5827147326989
1958:Q4,39676,0,-2260,14308,0,1376,-1960,-1368,4048,656,4364,-3384,1028,0,3132,22592,-1480,78784,25163,13919,37772,0,1930,54091,8429,10113,35549,24693,16734,3806,2223,0,1930,22428,12772,2592,2681,1935,2448,1684,43625,2223,-84,40,41526,41014,512,348811,12.5068973756339,11.90513883017518,11.75823010168831,0.146908728486879
1959:Q1,57872,0,7360,10408,0,7292,3144,32,2744,1372,2500,-1568,1724,0,3184,23364,3608,82364,27962,13848,40618,0,-64,52754,8579,10137,34038,29610,19383,3711,6580,0,-64,28833,12972,5132,6559,1610,2560,1691,60341,6580,172,44,53633,37871,15762,353222,17.08298444287579,15.18389548465688,10.7215858581855,4.462309626471378
1959:Q2,56664,0,2052,13532,0,14324,7772,3644,3340,-432,2024,-2472,1224,0,3208,24048,-1276,84343,28872,14566,42308,0,-1403,53700,8660,10214,34826,30643,20212,4352,7482,0,-1403,30459,12884,6584,6779,1560,2652,1732,58580,7482,-716,40,51854,38778,13076,360377,16.25529173171925,14.38891291176127,10.76039813861595,3.628514773145317
1959:Q3,45000,0,5544,8068,0,2668,-2644,2288,2884,140,628,-4536,1484,0,3444,26420,1280,84360,28293,14997,43118,0,-2048,54226,8732,10290,35204,30134,19561,4707,7914,0,-2048,31880,13696,5552,8139,345,4148,1882,45136,7914,1068,40,36194,34996,1198,362062,12.46646273391967,9.996719982678174,9.665747855339694,0.33097212733848
1959:Q4,27760,0,-11636,10104,0,9824,3760,-228,6020,272,-1544,-4308,1244,0,3848,25060,-4832,81720,27535,14584,41040,0,-1439,54622,8797,10361,35464,27098,18738,4223,5576,0,-1439,22169,12588,2704,9415,1022,-3560,1915,34604,5576,-268,36,29332,37220,-7888,366634,9.438346652156373,8.000400362396013,10.15181352520497,-2.151413162808961
1960:Q1,62560,0,3608,9620,0,16332,12116,-2916,1844,5288,-300,-2728,1272,0,3756,24196,6804,88110,28537,14636,42424,-637,3150,56111,9067,10210,36834,31999,19470,4426,5590,-637,3150,25525,11872,5112,3428,49,5064,2010,71044,5590,88,32,65398,38266,27132,371359,19.13072703718139,17.61036533866325,10.30431469279053,7.306050645872716
1960:Q2,50036,0,-496,12808,0,13080,3728,2216,5252,1884,2408,-4040,1412,0,3508,23688,-2332,84839,26270,14472,43338,-652,1411,56569,9130,10272,37167,28270,17140,4200,6171,-652,1411,24975,10096,5400,6116,1343,2020,2247,55578,6171,360,32,49079,36543,12536,375715,14.79249407074005,13.06272549615559,9.726255273278948,3.336470222876642
1960:Q3,37496,0,5544,13228,0,-9668,-8724,-1944,692,308,3096,-3900,1072,0,3068,23368,1688,83453,25446,14068,42860,-672,1751,57062,9195,10328,37539,26391,16251,3740,5321,-672,1751,23335,11704,5064,3932,1479,1156,2145,42697,5321,84,36,37328,38569,-1241,377847,11.3001669137374,9.879221398753819,10.2075707892348,-0.328349390480976
1960:Q4,33168,0,-3520,12088,0,-2080,-4680,-2292,2792,2100,6624,-4424,440,0,2580,23428,-1968,79031,25439,14162,41710,-695,-1585,57443,9265,10377,37801,21588,16174,3785,3909,-695,-1585,19008,11444,3548,2664,1184,168,2566,38315,3909,-316,36,34758,38023,-3265,379358,10.0998940070193,9.162257262835709,10.02298620300613,-0.860728940170422
1961:Q1,50628,0,6352,22264,0,-9316,-4944,-3112,-1368,108,-376,-1516,1716,0,2752,23212,5540,78067,25431,14185,39355,-730,-174,57671,9429,10340,37902,20396,16002,3845,1453,-730,-174,25561,11124,6416,1685,3072,3264,2551,48014,1453,-56,48,46665,41746,4919,383653,12.51507082229416,12.16345099917274,10.88118690587588,1.282264093296861
1961:Q2,60968,0,552,19444,0,10056,2188,504,3996,3368,6060,-3140,1320,0,3172,23848,-344,80613,25579,14568,40361,-753,858,57850,9509,10396,37945,22763,16070,4172,2416,-753,858,22009,10612,6416,-519,2324,3176,2391,64113,2416,40,52,61709,42594,19115,389432,16.46314347000533,15.84583415798167,10.93746790197005,4.908366256011621
1961:Q3,38584,0,3372,11780,0,-2820,808,792,-2600,-1820,-256,-4624,1548,0,3692,24024,1868,84682,26942,14746,41535,-773,2232,58264,9595,10463,38206,26418,17347,4283,3329,-773,2232,24177,13196,7068,2157,1320,436,2571,43396,3329,20,52,40099,46222,-6123,396030,10.95773848741494,10.12522579898225,11.67133802994723,-1.546112230964979
1961:Q4,39444,0,-10948,20048,0,6224,948,52,5968,-744,4168,-8056,2100,0,4172,23884,-2148,88108,27796,15182,43494,-788,2424,58733,9688,10538,38507,29375,18108,4644,4987,-788,2424,26621,15664,5188,5425,1904,-1560,2523,44722,4987,-216,56,40007,46978,-6971,404186,11.06463409150868,9.898091954967587,11.62286669998466,-1.724774745017075
1962:Q1,57236,0,9336,25572,0,-5580,-1292,-564,-4256,532,716,-5932,1388,0,4128,23612,3996,90877,28286,15643,44501,-791,3238,59012,9821,10595,38596,31865,18465,5048,5905,-791,3238,26228,12072,5832,3551,233,4540,2418,65291,5905,20,52,59418,47436,11982,409933,15.92735231829664,14.4946791741487,11.57164707403405,2.923032100114646
1962:Q2,55020,0,-1424,25672,0,7872,7628,392,-72,-76,5096,-8816,1252,0,3952,23372,-1956,91577,29100,16146,45756,-804,1379,59503,9923,10671,38909,32074,19177,5475,6847,-804,1379,28268,13552,7536,8067,-607,-280,2727,61554,6847,144,56,54619,47463,7156,415826,14.8027962399353,13.13503135750851,11.4141491874005,1.720882170108014
1962:Q3,45464,0,-2028,23276,0,-592,896,440,1116,-3044,1600,-5180,132,0,3648,23528,1080,92433,29010,16433,46241,-818,1567,60087,10027,10748,39312,32346,18983,5685,6929,-818,1567,32539,15376,6828,5235,2512,2588,2649,47920,6929,-60,60,41111,46688,-5577,419178,11.43186958664776,9.807499987098161,11.13798911202401,-1.330489124925848
1962:Q4,43520,0,-7708,29412,0,-224,-136,-1696,1536,72,1520,-6324,716,0,3340,24728,-1940,93565,28890,16403,48087,-834,1019,60748,10134,10819,39795,32817,18756,5584,8292,-834,1019,31412,16120,6240,6783,2125,144,2758,47683,8292,48,60,39403,45219,-5816,424193,11.24083063088832,9.288888943967507,10.66000617643384,-1.371117232466334
1963:Q1,54388,0,20744,26972,0,-21520,-20448,-1368,-1484,1780,-1080,-4404,900,0,3828,25264,3684,97073,29914,16337,48758,-852,2916,61380,10192,10948,40240,35693,19722,5389,8518,-852,2916,32564,14544,6192,7859,2653,1316,2797,60314,8518,60,60,51796,46176,5620,429107,14.05565734651377,12.07060466734517,10.76095239648852,1.309652270856651
1963:Q2,64984,0,700,26960,0,8708,8972,980,-176,-1068,5172,-7156,616,0,4092,26632,-740,99095,31930,16970,49956,-872,1111,62023,10310,11032,40681,37072,21620,5938,9275,-872,1111,38161,16148,8600,7279,3846,2288,2906,66801,9275,284,72,57314,46441,10873,433739,15.40124217110181,13.2139820907309,10.7071303249189,2.506851765811994
1963:Q3,50648,0,3972,20968,0,-4068,-328,1012,-2704,-2048,320,-5168,1440,0,4380,27728,1076,100127,32154,17391,50716,-893,759,62834,10438,11128,41268,37293,21716,6263,9448,-893,759,36978,18504,7676,9247,3083,-1532,3038,54001,9448,52,64,44565,45933,-1368,440601,12.25627378901517,10.11465359296477,10.42507847235935,-0.310424879394573
1963:Q4,58956,0,-7280,29532,0,12392,8500,-1564,4392,1064,1500,-9540,928,0,4648,28796,-2020,103429,33379,17738,51678,-915,1549,63672,10575,11242,41855,39757,22804,6496,9823,-915,1549,37258,18000,6668,9719,2491,380,2799,64254,9823,156,68,54343,49840,4503,449437,14.29654171619475,12.09133831727566,11.08942966422435,1.001908653051311
1964:Q1,64368,0,3964,20880,0,-2376,-3288,-440,2080,-728,5824,-1984,124,0,4336,29908,3692,106484,35088,18016,53716,-944,608,64548,10728,11370,42450,41936,24360,6646,11266,-944,608,37344,17268,5456,10739,1501,2380,2951,71911,11266,124,68,60589,51084,9505,460392,15.61948959965379,13.16028092530671,11.09576187249127,2.064519052815442
1964:Q2,74240,0,6500,27304,0,12576,11304,1004,2076,-1808,-4432,-4872,1144,0,4348,30860,812,106385,33856,18363,55087,-960,39,65508,10888,11514,43106,40877,22968,6849,11981,-960,39,39772,16460,8880,8855,1205,4372,3349,78694,11981,100,76,66689,56253,10436,473838,16.60783578834831,14.07426946399272,11.8717789624302,2.202490501562528
1964:Q3,75948,0,13624,24360,0,-1200,-6152,1024,3452,476,4864,-5892,1124,0,4428,32304,2336,107713,33421,18757,56849,-973,-341,66441,11062,11665,43714,41272,22359,7092,13135,-973,-341,36303,18004,8084,10079,852,-716,3427,84344,13135,216,84,71077,54746,16331,481587,17.51385035049429,14.75900024033766,11.36783177286762,3.391168467470041
1964:Q4,65460,0,1676,31876,0,6324,852,-608,3432,2648,220,-13316,1384,0,4552,33324,-580,106851,33573,19014,54996,-983,251,67441,11251,11832,44358,39410,22322,7182,10638,-983,251,35033,17184,6832,8255,858,1904,3493,73329,10638,68,80,62703,59044,3659,488675,15.00576814149717,12.8313168190436,12.08246789788714,0.748848921156458
1965:Q1,65756,0,3448,27732,0,-3096,2456,-1276,-3568,-708,1120,-7996,2108,0,4392,34268,3780,115794,33722,20035,60357,-978,2658,68155,11451,12039,44665,47639,22271,7996,15692,-978,2658,37611,16988,5520,11967,1884,1252,3594,79378,15692,292,88,63482,55548,7934,496020,16.00304204121188,12.79833255369122,11.19874198621023,1.599590567480987
1965:Q2,69968,0,3764,23408,0,11484,10560,3380,-680,-1776,832,-10412,564,0,4932,35004,392,116806,34096,20789,60267,-986,2640,69425,11673,12227,45525,47381,22423,8562,14742,-986,2640,39886,15624,9548,11799,1343,1572,3422,80885,14742,364,84,65863,56274,9589,504149,16.0439105663026,13.06423590662858,11.16217626138304,1.902059645245536
1965:Q3,85632,0,22076,24084,0,196,-6844,2008,3848,1184,12,-8840,3348,0,5096,36876,2784,119168,34286,21342,62016,-997,2521,70523,11913,12417,46193,48645,22373,8925,15823,-997,2521,37895,18184,8628,9327,768,988,3614,99996,15823,376,84,83881,62591,21290,519863,19.23498066195831,16.13512550781193,12.0399028205508,4.095222687261132
1965:Q4,67788,0,-1916,34668,0,1280,-1408,-564,7108,-3856,3184,-15152,2272,0,4880,38912,-340,122263,34548,22126,64272,-1011,2328,71619,12173,12616,46830,50644,22375,9510,17442,-1011,2328,38309,17660,7048,7455,3926,2220,3802,83925,17442,76,80,66487,60598,5889,531956,15.77664118213784,12.49855051298475,11.39154366150584,1.107006851478909
1966:Q1,81276,0,6744,18668,0,17580,6776,2480,5412,2912,-2360,-13276,3948,0,4692,40552,4728,126207,34984,22260,67403,-1037,2597,72654,12322,12962,47370,53553,22662,9298,20033,-1037,2597,39324,17184,9072,10067,4065,-1064,3946,99451,20033,284,108,79242,59460,19782,541375,18.37015471180554,14.63725237978061,10.98314477026091,3.654107609519697
