1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,1315,92,1130,93,0,1315,517,6,0,-2,0,407,0,6,8,365,6,0,0,0,2,0
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,1116,215,992,-91,0,1116,305,14,0,0,0,425,0,14,7,344,5,2,0,0,0,0
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,669,245,582,-158,0,669,124,-6,0,-7,0,212,0,-6,17,325,6,2,0,0,2,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,621,300,369,-48,0,621,0,-1,0,5,0,294,0,-1,11,303,4,2,0,0,4,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1968:Q2,6424,648,658,5010,108,6424,-644,-8,0,104,0,4724,0,-8,8,1304,-32,68,100,0,40,768
1968:Q3,7252,724,1851,4465,212,7252,132,-4,0,68,0,4604,0,-4,8,1796,32,20,64,0,28,508
1968:Q4,8368,596,3737,3927,108,8368,-1052,-12,0,72,0,5060,0,-12,4,3116,8,72,60,0,52,1000
1969:Q1,5392,740,2974,1258,420,5392,688,92,0,76,0,2768,0,92,8,1276,16,32,56,0,-4,292
1969:Q2,5700,792,-2116,6992,32,5700,-568,148,400,80,0,3184,0,148,4,1432,-12,36,56,0,60,732
1969:Q3,5916,728,-1166,6330,24,5916,-228,164,400,84,0,3148,0,164,4,1692,68,16,68,0,-20,356
1969:Q4,7732,596,2990,4006,140,7732,-460,140,400,88,0,2776,0,140,12,3528,88,-68,64,0,80,944
1970:Q1,-404,1260,41427,-43099,8,-404,-2948,-168,400,96,368,1224,0,-168,32,1168,24,72,60,0,-256,-308
1970:Q2,9212,744,2523,5905,40,9212,3048,32,400,88,100,1664,0,32,48,1932,-8,200,60,0,808,808
1970:Q3,11216,872,1969,8183,192,11216,4352,24,400,56,192,3128,0,24,52,1400,108,168,48,0,412,852
1970:Q4,9784,672,3117,5923,72,9784,-124,24,400,56,88,4856,0,24,48,2092,-108,420,40,0,404,1564
1971:Q1,4788,1116,3581,-5,96,4788,-2596,20,400,56,256,3628,0,20,0,1616,8,-12,44,0,480,868
1971:Q2,9560,-280,2801,6947,92,9560,-2168,-80,400,48,196,7504,0,-80,-20,1700,-120,52,44,0,732,1352
1971:Q3,12948,940,2553,9411,44,12948,-1960,84,400,144,388,9356,0,84,-28,2600,-48,-32,144,0,560,1256
1971:Q4,14624,524,6157,7815,128,14624,-2212,76,400,152,64,9376,0,76,-40,4024,532,44,140,0,628,1364
1972:Q1,12204,856,11043,177,128,12204,-148,-8,400,44,364,8108,0,-8,-32,1400,28,100,-332,0,1428,860
1972:Q2,17088,744,3629,12171,544,17088,636,-152,400,-24,356,11268,0,-152,-44,2000,-264,-4,144,0,1092,1832
1972:Q3,16072,856,5426,9490,300,16072,460,288,400,-28,24,11152,0,288,-44,2828,-220,160,160,0,-896,1500
1972:Q4,23352,612,9618,12834,288,23352,1864,-180,400,-868,260,12012,0,-180,-48,6192,-236,328,1140,0,-48,2716
1973:Q1,16340,1108,8311,6589,332,16340,-1504,152,268,-24,352,11048,80,152,-20,2796,-16,432,0,0,656,1968
1973:Q2,23020,132,23749,-1229,368,23020,876,144,236,-204,124,13616,-24,144,-12,4224,-148,628,412,0,160,2844
