date,All sectors; taxes payable; liability,Nonfinancial corporate business; total taxes payable; liability,Nonfinancial noncorporate business; taxes payable; liability,U.S.-chartered depository institutions; total taxes payable (net); liability,Property-casualty insurance companies; total taxes payable; liability,Life insurance companies, general accounts; total taxes payable; liability,Finance companies; total taxes payable; liability,Security brokers and dealers; total taxes payable; liability,All sectors; taxes receivable; asset,Federal government; total taxes receivable; asset,State and local governments; taxes receivable; asset,Instrument discrepancies; taxes receivable
1954:Q3,14743,13163,0,884,266,168,233,29,4959,4482,477,9784
1954:Q4,16401,14767,0,948,246,183,235,22,7748,7245,503,8653
1955:Q1,14300,12936,0,738,220,189,198,19,10625,10107,518,3675
1955:Q2,13060,12026,0,533,159,156,171,15,13899,13373,526,-839
1955:Q3,16468,15248,0,582,182,198,238,20,6431,5911,520,10037
1955:Q4,19690,18430,0,573,165,222,274,26,9614,9070,544,10076
1956:Q1,16302,15133,0,531,167,204,250,17,10816,10322,494,5486
1956:Q2,13110,12175,0,468,108,154,192,13,13022,12544,478,88
1956:Q3,15539,14259,0,711,60,244,248,17,5839,5387,452,9700
1956:Q4,18206,16754,0,878,18,262,276,18,8655,8099,556,9551
1957:Q1,15570,14218,0,799,25,261,248,19,10111,9557,554,5459
1957:Q2,13118,11957,0,691,58,185,211,16,11913,11357,556,1205
1957:Q3,14921,13511,0,829,82,224,256,19,5218,4667,551,9703
1957:Q4,16256,14621,0,959,101,264,286,25,7776,7252,524,8480
1958:Q1,13257,11495,0,1020,15,387,318,22,7945,7393,552,5312
1958:Q2,10433,8991,0,824,73,300,221,24,8814,8245,569,1619
1958:Q3,11910,10322,0,899,105,335,219,30,4081,3476,605,7829
1958:Q4,13724,12026,0,934,166,348,217,33,7815,7227,588,5909
1959:Q1,13226,11682,0,813,104,380,209,38,7368,6810,558,5858
1959:Q2,13825,12591,0,571,98,339,191,35,8121,7543,578,5704
1959:Q3,14645,13275,0,528,127,418,251,46,6210,5649,561,8435
1959:Q4,15537,14150,0,475,145,434,283,50,7114,6578,536,8423
1960:Q1,14203,12817,0,595,118,376,261,36,5752,5180,572,8451
1960:Q2,13391,11903,0,772,111,337,235,33,4498,3926,572,8893
1960:Q3,13743,11795,0,1137,124,383,265,39,5557,5000,557,8186
1960:Q4,14924,12560,0,1474,139,418,285,48,6148,5613,535,8776
1961:Q1,13223,10921,0,1381,133,424,297,67,4215,3696,519,9008
1961:Q2,12313,10584,0,969,105,357,237,61,3343,2818,525,8970
1961:Q3,13156,11557,0,788,109,379,252,71,5592,5037,555,7564
1961:Q4,14666,13274,0,582,106,386,255,63,7500,6875,625,7166
1962:Q1,14624,12916,0,713,130,495,304,66,6286,5667,619,8338
1962:Q2,14611,13001,0,746,114,429,283,38,5511,4887,624,9100
1962:Q3,15911,13996,0,979,122,471,310,33,6303,5661,642,9608
1962:Q4,16302,14355,0,1078,114,440,287,28,7668,7016,652,8634
1963:Q1,15799,13596,0,1181,92,613,277,40,6303,5653,650,9496
1963:Q2,15416,13743,0,883,63,452,235,40,5954,5287,667,9462
1963:Q3,16422,14713,0,863,93,443,258,52,7541,6850,691,8881
1963:Q4,17292,15744,0,710,92,434,255,57,9301,8571,730,7991
1964:Q1,17015,15109,0,914,77,538,321,56,7896,7108,788,9119
1964:Q2,16342,14675,0,846,61,474,236,50,6902,6057,845,9440
1964:Q3,17073,15338,0,886,49,556,186,58,7735,6923,812,9338
1964:Q4,17970,16211,0,935,37,552,175,60,9005,8231,774,8965
1965:Q1,17549,15891,0,769,67,566,189,67,7825,7081,744,9724
1965:Q2,16793,15316,0,678,64,483,188,64,6529,5695,834,10264
1965:Q3,18036,16329,0,784,82,534,225,82,7586,6756,830,10450
1965:Q4,20080,18294,0,806,93,532,262,93,9731,8880,851,10349
1966:Q1,20262,18132,0,1062,101,636,230,101,8980,8088,892,11282
1966:Q2,17110,15594,0,624,84,537,187,84,5252,4335,917,11858
1966:Q3,18136,16562,0,613,92,566,211,92,5320,4484,836,12816
1966:Q4,19155,17414,0,731,95,592,228,95,6913,6057,856,12242
1967:Q1,18923,16730,0,897,174,803,186,133,5888,4998,890,13035
1967:Q2,12681,11296,0,558,101,481,136,109,-1656,-2588,932,14337
1967:Q3,13429,11866,0,639,100,512,167,145,5711,4825,886,7718
1967:Q4,14773,13225,0,647,97,481,172,151,7800,6819,981,6973
1968:Q1,19513,17667,0,660,127,643,215,201,10407,9303,1104,9106
1968:Q2,14582,13031,0,562,91,553,151,194,6460,5312,1148,8122
1968:Q3,14719,12930,0,664,115,629,156,225,6816,5720,1096,7903
1968:Q4,16038,14330,0,620,75,643,171,199,8632,7466,1166,7406
1969:Q1,17630,15517,0,774,107,806,217,209,10211,8970,1241,7419
1969:Q2,13886,12220,0,618,101,636,167,144,3697,2411,1286,10189
1969:Q3,14465,12507,0,738,144,723,190,163,4445,3254,1191,10020
1969:Q4,14522,12628,0,704,126,698,219,147,5369,4193,1176,9153
1970:Q1,15408,12846,0,1143,172,884,244,119,6342,5114,1228,9066
1970:Q2,12034,10054,0,857,125,686,204,108,268,-1003,1271,11766
1970:Q3,12519,10159,0,1044,157,785,239,135,2175,943,1232,10344
1970:Q4,12475,9996,0,1062,193,823,251,150,3321,2080,1241,9154
1971:Q1,14633,11698,0,1315,227,948,285,160,6570,5220,1350,8063
1971:Q2,13417,10799,311,860,260,815,252,120,2925,1137,1788,10492
1971:Q3,15348,12131,674,993,248,895,277,130,6238,4120,2118,9110
1971:Q4,16566,13086,1037,1080,150,796,277,140,7681,5194,2487,8885
1972:Q1,18458,14398,1400,1054,216,940,300,150,11425,8420,3005,7033
1972:Q2,16082,12257,1763,749,202,739,249,123,5427,1974,3453,10655
1972:Q3,18348,13824,2126,894,249,835,269,151,8459,4711,3748,9889
1972:Q4,20460,15521,2489,906,270,811,298,165,10510,6244,4266,9950
1973:Q1,23530,17634,2853,1242,296,993,332,180,14859,10116,4743,8671
1973:Q2,21365,15760,3222,918,264,786,271,144,8838,3610,5228,12527
1973:Q3,23799,17565,3599,1024,286,873,296,156,11289,5824,5465,12510
1973:Q4,25898,19305,3985,1027,283,847,298,153,14092,8202,5890,11806
1974:Q1,29869,22325,4419,1318,318,1024,325,140,17004,10595,6409,12865
1974:Q2,28597,21308,4836,1004,286,809,272,82,10985,3898,7087,17612
1974:Q3,33399,25444,5208,1194,307,885,293,68,14253,6768,7485,19146
1974:Q4,32754,24516,5545,1212,303,835,298,45,16035,8481,7554,16719
1975:Q1,31889,22901,5847,1431,330,990,329,61,16529,8729,7800,15360
1975:Q2,26994,18582,6134,933,297,757,276,15,8810,438,8372,18184
1975:Q3,29746,20917,6383,971,312,812,299,52,13894,5002,8892,15852
1975:Q4,31331,22292,6602,1006,308,745,298,80,17591,8458,9133,13740
1976:Q1,35455,25583,6894,1072,340,938,331,297,24131,14398,9733,11324
1976:Q2,32717,22915,7187,1095,316,735,270,199,18315,8014,10301,14402
1976:Q3,36332,26002,7484,1154,349,863,295,185,20032,9648,10384,16300
1976:Q4,38535,27790,7785,1214,362,878,298,208,23565,12988,10577,14970
1977:Q1,40373,29197,8065,1300,386,956,316,153,27085,15976,11109,13288
1977:Q2,35174,23478,8341,1406,416,1060,344,129,16404,4519,11885,18770
1977:Q3,39052,26812,8609,1516,448,1171,375,121,21105,9039,12066,17947
1977:Q4,41889,29134,8871,1613,480,1268,404,119,25286,13044,12242,16603
1978:Q1,45206,32136,8965,1702,513,1360,434,96,29787,17733,12054,15419
1978:Q2,40627,27075,9130,1787,550,1457,471,157,19896,7122,12774,20731
1978:Q3,44793,30596,9470,1867,583,1541,501,235,25736,12747,12989,19057
1978:Q4,48845,34055,9951,1941,604,1597,510,187,31807,18204,13603,17038
1979:Q1,54409,38940,10517,2021,615,1630,500,186,38613,24246,14367,15796
1979:Q2,50247,34071,11141,2116,619,1645,470,185,26548,11333,15215,23699
1979:Q3,55674,38687,11910,2186,615,1638,432,206,30713,14945,15768,24961
1979:Q4,58767,40986,12795,2185,600,1600,393,208,35118,18678,16440,23649
1980:Q1,64925,46024,13870,2118,627,1676,371,239,42992,24756,18236,21933
1980:Q2,59540,39592,14768,1975,674,1805,353,373,26508,7965,18543,33032
1980:Q3,62876,42354,15225,1815,720,1930,335,497,31421,12213,19208,31455
1980:Q4,64413,43864,15328,1688,744,1996,310,483,36902,17413,19489,27511
1981:Q1,67037,46958,15036,1591,746,2002,285,419,42571,22985,19586,24466
1981:Q2,61003,41488,14703,1502,727,1951,258,374,24814,5802,19012,36189
1981:Q3,62864,44008,14266,1427,706,1894,229,334,20275,1720,18555,42589
1981:Q4,58072,39864,13744,1364,699,1882,195,324,19325,1778,17547,38747
1982:Q1,57367,39220,13774,1325,711,1915,159,263,18281,677,17604,39086
1982:Q2,51431,33080,13941,1307,738,1988,114,263,4845,-13394,18239,46586
1982:Q3,53810,34754,14450,1298,765,2062,75,406,18748,1,18747,35062
1982:Q4,55676,35585,15235,1283,778,2099,53,643,21355,2283,19072,34321
1983:Q1,62042,41447,15738,1274,778,2100,56,649,27669,8398,19271,34373
1983:Q2,58334,37404,16224,1270,766,2069,81,520,23561,2688,20873,34773
1983:Q3,62354,41038,16668,1258,752,2033,111,494,23627,2062,21565,38727
1983:Q4,60353,38646,17081,1254,742,2017,127,486,26934,5120,21814,33419
1984:Q1,68022,43234,17188,4299,742,2017,132,410,37230,14692,22538,30792
1984:Q2,64588,39561,17359,4509,744,2019,130,266,27376,4202,23174,37212
1984:Q3,65680,40087,17690,4560,750,2036,126,431,30528,7937,22591,35152
1984:Q4,68097,42167,18151,4387,762,2078,124,428,32509,9726,22783,35588
1985:Q1,69268,42555,18775,4404,779,2146,127,482,36979,12981,23998,32289
1985:Q2,65697,38470,19494,4001,799,2236,131,566,25712,588,25124,39985
1985:Q3,69970,41296,20450,4293,826,2345,136,624,37547,11337,26210,32423
1985:Q4,69436,39009,21596,4583,864,2470,141,773,39650,12875,26775,29786
1986:Q1,71213,40329,21836,4717,910,2624,143,654,46522,19161,27361,24691
1986:Q2,71284,39574,22148,5000,962,2818,139,643,37110,8825,28285,34174
1986:Q3,74018,41274,22637,5294,1027,3007,141,638,46937,18369,28568,27081
1986:Q4,76337,42784,23269,4932,1111,3145,164,932,49857,20348,29509,26480
1987:Q1,77849,43947,23459,4828,1215,3233,211,956,52913,23644,29269,24936
1987:Q2,78928,46928,23480,2970,1340,3271,281,658,46485,16065,30420,32443
1987:Q3,79776,47763,23542,2783,1477,3303,358,550,49739,19251,30488,30037
1987:Q4,80019,47866,23851,2497,1617,3370,424,394,50732,20739,29993,29287
1988:Q1,81289,48823,24369,2001,1696,3459,482,459,58412,28045,30367,22877
1988:Q2,79059,46307,25051,1348,1775,3556,533,489,44867,13212,31655,34192
1988:Q3,79333,45149,25860,1702,1854,3674,587,507,57187,24497,32690,22146
1988:Q4,80792,44371,26761,2701,1933,3829,654,543,59645,26010,33635,21147
1989:Q1,107220,49134,27852,23296,1761,4031,734,412,73461,38582,34879,33759
1989:Q2,103900,43378,29234,24041,1589,4290,825,543,55067,18944,36123,48833
1989:Q3,104708,42076,30543,24497,1417,4550,922,703,60776,23844,36932,43932
1989:Q4,101484,38289,31417,24152,1246,4755,1019,606,63580,26450,37130,37904
1990:Q1,106576,42256,31781,24462,1409,4904,1119,645,72182,34833,37349,34394
1990:Q2,102066,37130,31863,24589,1571,4994,1223,696,55652,18293,37359,46414
1990:Q3,108784,40934,31919,27089,1734,5090,1330,688,59559,22499,37060,49225
1990:Q4,105567,38302,32000,26008,1897,5255,1441,664,59175,22575,36600,46392
1991:Q1,101892,34609,32143,25475,2063,5479,1555,568,67637,30048,37589,34255
1991:Q2,93838,27402,32226,23957,2229,5750,1669,605,54279,16055,38224,39559
1991:Q3,100473,31379,32372,25801,2395,6049,1790,687,54750,16440,38310,45723
1991:Q4,97000,28892,32479,23936,2561,6358,1924,850,55468,17111,38357,41532
1992:Q1,103705,34543,32641,24758,2136,6680,2070,877,70079,31431,38648,33626
1992:Q2,101334,31419,32794,25255,1710,7022,2226,908,52943,14015,38928,48391
1992:Q3,107120,35418,32956,26709,1285,7381,2392,979,55719,16980,38739,51401
1992:Q4,106122,35344,33121,25590,860,7754,2565,888,57953,19663,38290,48169
1993:Q1,113372,41686,32710,25592,1390,8154,2749,1091,71973,34116,37857,41399
1993:Q2,108496,38333,32276,23357,1921,8597,2945,1067,49435,12651,36784,59061
1993:Q3,115833,41382,31850,26529,2452,9027,3146,1447,54799,19112,35687,61034
1993:Q4,116451,40725,31387,27224,2983,9389,3342,1401,60495,24916,35579,55956
1994:Q1,123414,45468,31496,28929,2879,9677,3537,1428,74996,38882,36114,48418
1994:Q2,116539,41256,32000,25535,2775,9886,3734,1353,49291,13138,36153,67248
1994:Q3,121114,42676,32320,28014,2672,10093,3930,1409,55726,19581,36145,65388
1994:Q4,117998,40315,32807,26613,2568,10378,4122,1195,60882,24036,36846,57116
1995:Q1,132259,49454,32898,31083,2745,10741,4291,1047,84753,46832,37921,47506
1995:Q2,123528,40898,33006,29993,2922,11154,4483,1072,54237,16514,37723,69291
1995:Q3,131161,42359,33156,34923,3100,11590,4685,1348,60364,22992,37372,70797
1995:Q4,132063,40309,33358,37163,3277,11975,4864,1117,60078,22353,37725,71985
1996:Q1,142245,49331,33834,37441,3437,12090,5049,1063,83007,44253,38754,59238
1996:Q2,141174,45602,34412,38907,3598,12200,5259,1196,54868,15684,39184,86306
1996:Q3,146626,49068,35249,39652,3759,12350,5469,1079,62479,22988,39491,84147
1996:Q4,150574,49872,35675,42578,7761,7761,5663,1264,69204,29141,40063,81370
1997:Q1,167343,62141,36794,46071,7725,7725,5847,1040,92106,50595,41511,75237
1997:Q2,162932,57173,38074,45369,7688,7688,6051,889,60233,17880,42353,102699
1997:Q3,177568,64368,38974,51541,7652,7652,6271,1110,133202,90200,43002,44366
1997:Q4,174837,59214,39941,52634,7615,7615,6473,1345,131091,86783,44308,43746
1998:Q1,192149,69045,41243,58278,7914,7914,6670,1085,156549,110417,46132,35600
1998:Q2,182113,59915,40730,57063,8213,8213,6884,1095,121878,76493,45385,60235
1998:Q3,199055,68559,43306,62273,8512,8512,7100,793,130758,82900,47858,68297
1998:Q4,196994,64058,44061,62696,8811,8811,7293,1264,125791,76506,49285,71203
1999:Q1,203389,69320,43949,63323,9010,9010,7488,1289,152385,102100,50285,51004
1999:Q2,207092,70936,49595,59056,9209,9209,7702,1385,132536,76650,55886,74556
1999:Q3,216187,73587,50261,64111,9408,9408,7914,1498,135510,79199,56311,80677
1999:Q4,223719,71032,52989,70181,9607,9607,8123,2180,140661,81457,59204,83058
2000:Q1,241832,82756,58902,70171,9621,9621,8338,2423,169451,103882,65569,72381
2000:Q2,240795,80244,61712,69278,9635,9635,8572,1719,140637,72392,68245,100158
2000:Q3,249659,80356,60513,78905,9649,9649,8815,1772,149489,83700,65789,100170
2000:Q4,259200,77992,64640,86072,9663,9663,9074,2096,148258,78475,69783,110942
2001:Q1,268837,82860,64763,84824,12919,12919,9344,1208,165741,96567,69174,103096
2001:Q2,257941,77568,65078,80451,11948,11948,9628,1320,137143,68908,68235,120798
2001:Q3,307844,103125,67078,102444,11912,11912,9926,1447,152651,82200,70451,155193
2001:Q4,272869,81045,68689,88451,11279,11279,10236,1890,135238,62434,72804,137631
2002:Q1,285662,85067,69438,97231,10727,10727,10561,1911,141082,67649,73433,144580
2002:Q2,303434,88580,69679,113981,9332,9332,10898,1632,129221,56194,73027,174213
2002:Q3,311826,101055,69919,109556,9216,9216,11249,1615,162088,89400,72688,149738
2002:Q4,294517,92954,70160,98246,10098,10098,11614,1347,164198,89865,74333,130319
2003:Q1,301771,97214,70033,104578,8160,8160,11992,1634,197035,121658,75377,104736
2003:Q2,303456,96413,69905,106235,8295,8295,12384,1929,175406,99796,75610,128050
2003:Q3,300274,98972,69778,99530,8610,8610,12789,1985,170727,94400,76327,129547
2003:Q4,283687,81222,69650,101479,8188,8188,13209,1751,187795,110752,77043,95892
2004:Q1,306544,90747,71739,108662,9917,9917,13642,1920,221261,141285,79976,85283
2004:Q2,291283,92174,73827,90646,9257,9257,14088,2034,202374,119466,82908,88909
2004:Q3,318225,100406,75915,107048,8987,8987,14549,2333,177862,91400,86462,140363
2004:Q4,316557,87996,78004,113248,10045,10045,15024,2195,190855,100838,90017,125702
2005:Q1,325540,99689,80173,106567,9384,9384,17735,2608,238515,144863,93652,87025
2005:Q2,325083,98061,82342,106051,9544,9544,18287,1254,213193,115906,97287,111890
2005:Q3,326656,96934,84511,106022,8754,8754,19887,1794,191352,90700,100652,135304
2005:Q4,312099,86222,86680,103324,8425,8425,16943,2080,207228,103211,104017,104871
2006:Q1,331388,98139,88932,106966,8839,8839,17107,2566,246544,139079,107465,84844
2006:Q2,328183,95147,91184,106108,8151,8151,16630,2812,205181,94268,110913,123002
2006:Q3,346433,94466,93437,121123,8647,8647,16844,3269,206954,94300,112654,139479
2006:Q4,342795,85421,95689,119367,11272,11272,16969,2805,219056,104662,114394,123739
2007:Q1,322962,73230,96634,114187,9933,9933,15497,3548,253001,138174,114827,69961
2007:Q2,302967,63114,97580,105526,8931,8931,15402,3483,207875,92614,115261,95092
2007:Q3,300589,51882,98525,112474,9272,9272,15695,3469,216817,101500,115317,83772
2007:Q4,279293,35828,99471,106544,9878,9878,15508,2186,199909,84535,115374,79384
2008:Q1,283563,55007,101142,91006,9349,9349,15667,2043,222562,106406,116156,61001
2008:Q2,244335,37941,102812,70520,7392,7392,15661,2617,163159,46222,116937,81176
2008:Q3,246106,54068,104483,59151,5135,5135,15596,2538,233868,115500,118368,12238
2008:Q4,186990,38954,106154,12341,5816,5816,15424,2485,222248,102449,119799,-35258
2009:Q1,187924,40221,104589,14026,5525,5525,15357,2681,248781,130787,117994,-60857
2009:Q2,177433,34647,103024,8881,5909,5909,14563,4500,229625,113436,116189,-52192
2009:Q3,200481,41742,101459,25269,5992,5992,13779,6248,245620,131200,114420,-45139
2009:Q4,186820,35700,99893,18037,7406,7406,12659,5719,257833,145183,112650,-71013
2010:Q1,188285,49464,99710,8290,6941,6941,12555,4384,300463,188200,112263,-112178
2010:Q2,199019,43875,99527,24657,6985,6985,12630,4360,264706,152830,111876,-65687
2010:Q3,218532,47060,99344,36554,8211,8211,12784,6368,253615,141900,111715,-35083
2010:Q4,240577,78398,99161,37292,8025,8025,6028,3648,273668,162114,111554,-33091
2011:Q1,267007,102670,99307,38845,8034,8034,5889,4228,325773,214051,111722,-58766
2011:Q2,263438,86907,99453,51239,7877,7877,5745,4340,286876,174986,111890,-23438
2011:Q3,289513,99887,99599,66313,6731,6731,6563,3689,263446,151500,111946,26067
2011:Q4,279274,91745,99745,64145,7202,7202,6702,2533,272350,160348,112002,6924
2012:Q1,304681,110778,101647,66203,8033,8033,6998,2989,318661,204846,113815,-13980
2012:Q2,295639,100024,103549,66188,8203,8203,6626,2846,289252,173624,115628,6387
2012:Q3,311284,99318,105451,79070,8644,8644,6481,3676,274354,156800,117554,36930
2012:Q4,305177,93102,107353,78207,8359,8359,6717,3080,287948,168468,119480,17229
2013:Q1,312520,106315,108146,70354,8183,8183,6918,4421,331099,210802,120297,-18579
2013:Q2,272550,83694,108940,56053,6335,6335,6756,4437,290253,169138,121115,-17703
2013:Q3,283748,80643,109733,67890,6946,6946,6991,4599,285964,164000,121964,-2216
2013:Q4,277775,83191,110527,59392,7084,7084,6774,3723,301302,178488,122814,-23527
2014:Q1,299307,98508,112239,62157,7217,7217,7448,4521,345232,220650,124582,-45925
2014:Q2,294734,84810,113951,69489,6933,6933,7477,5141,315125,188775,126350,-20391
2014:Q3,323212,104861,115663,76493,6550,6550,7683,5412,289840,161700,128140,33372
2014:Q4,317731,95409,117374,79949,6592,6592,7766,4049,284777,154848,129929,32954
2015:Q1,338029,110474,118665,80296,7663,7663,8395,4873,341660,210361,131299,-3631
2015:Q2,317323,101473,119955,67546,7746,7746,8610,4247,304059,171391,132668,13264
2015:Q3,316452,93886,121245,75594,6471,6471,8707,4078,311482,177400,134082,4970
2015:Q4,293064,74206,122536,70751,7364,7364,7620,3223,310639,175142,135497,-17575
2016:Q1,306791,79163,125038,73065,8436,8436,8580,4073,357172,219050,138122,-50381
2016:Q2,293299,61840,127541,76400,8123,8123,7765,3507,335303,194555,140748,-42004
2016:Q3,302518,64117,130044,82569,6880,6880,7987,4041,328248,184700,143548,-25730
2016:Q4,298277,66113,132547,71640,8411,8411,7870,3285,339582,193234,146348,-41305
2017:Q1,315694,90006,133698,64407,7977,7977,7712,3917,392188,244393,147795,-76494
2017:Q2,303721,74445,134849,69276,6656,6656,7760,4079,327658,178416,149242,-23937
2017:Q3,311853,69590,136000,80231,7222,7222,6807,4781,354240,203800,150440,-42387
2017:Q4,574552,277226,137151,104285,13957,10599,18281,13053,602699,451061,151638,-28147
2018:Q1,573122,284808,141763,90297,14890,10397,17618,13349,646874,490577,156297,-73752
2018:Q2,548256,257824,146376,92985,12516,9499,16035,13021,614836,453879,160957,-66580
2018:Q3,566668,266639,150989,98548,12498,9236,15160,13598,622849,456700,166149,-56181
2018:Q4,581791,266675,155601,109672,13217,7681,15312,13633,631507,460167,171340,-49716
2019:Q1,608689,293240,157580,105461,14254,8345,15515,14294,676964,503066,173898,-68275
2019:Q2,570136,252440,159397,108906,12831,7390,15011,14161,632226,455932,176294,-62090
2019:Q3,591031,262438,161879,119102,11941,7188,14594,13889,562476,383700,178776,28555
2019:Q4,596355,259902,164035,124218,12927,8085,14942,12246,560924,379992,180932,35431
2020:Q1,616673,285261,169066,107559,15578,10620,15012,13577,595854,409891,185963,20819
2020:Q2,658019,314082,175459,109939,15852,11833,15153,15701,640438,448082,192356,17581
2020:Q3,607408,268090,177518,112346,12217,8263,14435,14539,636315,441900,194415,-28907
2020:Q4,615094,273727,177129,113011,13362,9013,14438,14414,631008,436982,194026,-15914
2021:Q1,608125,274736,181826,96276,15000,10230,14854,15203,670208,471485,198723,-62083
2021:Q2,550311,227450,179883,94389,12104,7712,13755,15018,570393,373613,196780,-20082
2021:Q3,536455,204288,181354,101103,11303,7648,14640,16119,704533,507800,196733,-168078
2021:Q4,541616,204151,182138,103176,12553,8448,13729,17421,691357,498800,192557,-149741
