1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1976:Q1,204908,204908,0,20306,2339,0,115991,26367,0,0,39905,14456,58332,0,132120
1976:Q2,213148,213148,0,21319,2378,0,120550,28314,0,0,40587,14889,62227,0,136032
1976:Q3,220688,220688,0,21784,2256,0,125248,30182,0,0,41218,16033,65237,0,139418
1976:Q4,228961,228961,0,23500,2481,0,128870,31169,0,0,42941,17190,66798,0,144973
1977:Q1,229155,229155,0,21220,2162,0,130773,32050,410,0,42540,31441,68787,0,128927
1977:Q2,242048,242048,0,22133,2058,0,138869,34352,430,0,44206,32939,73919,0,135190
1977:Q3,252953,252953,0,22565,1846,0,145949,36373,510,0,45710,34575,78468,0,139910
1977:Q4,264892,264892,0,24361,1997,0,152062,37605,515,0,48352,39274,80894,0,144724
1978:Q1,266971,266971,0,23075,1483,0,155123,38724,590,0,47976,38032,83579,0,145360
1978:Q2,284526,284526,0,23707,1347,0,166318,41936,690,0,50528,39880,90668,0,153978
1978:Q3,298022,298022,0,24315,1203,0,174822,43867,745,0,53070,42587,95805,0,159630
1978:Q4,311305,311305,0,26498,1458,0,179602,45172,915,0,57660,48309,98660,0,164336
1979:Q1,313819,313819,0,25092,952,0,182507,45513,1030,0,58725,46770,102240,0,164809
1979:Q2,327319,327319,0,25782,851,0,190641,46534,1140,0,62371,48545,107621,0,171153
1979:Q3,341528,341528,0,26550,721,0,199130,48000,1275,0,65852,51230,111453,0,178845
1979:Q4,354616,354616,0,28298,883,0,205718,47388,1505,0,70824,56937,112420,0,185259
1980:Q1,349662,349662,0,24914,409,0,203842,45723,1732,0,73042,54146,113413,0,182103
1980:Q2,345637,345637,0,25760,225,0,198657,42968,2122,0,75905,52850,111900,0,180887
1980:Q3,350336,350336,0,26888,150,0,200893,43568,2278,0,76559,53806,112399,0,184131
1980:Q4,358044,358044,0,29401,150,0,202867,44055,2639,0,78932,58506,111971,0,187567
1981:Q1,353902,353902,0,27758,75,0,199513,44395,3411,0,78750,55853,112730,0,185319
1981:Q2,361610,361610,0,28775,50,0,202591,46064,3649,0,80481,57795,115323,0,188492
1981:Q3,371928,371928,0,28923,50,0,206247,47372,4331,0,85005,59807,120059,0,192062
1981:Q4,377882,377882,0,30322,25,0,208179,46714,4826,0,87816,64807,119744,0,193331
1982:Q1,373537,373537,0,28025,25,0,206777,46575,5042,0,87093,60952,119806,0,192779
1982:Q2,380887,380887,0,28902,0,0,209448,47018,5418,0,90101,62578,123483,0,194826
1982:Q3,386815,386815,0,29171,0,0,213353,48201,6019,0,90071,64829,124731,0,197255
1982:Q4,396718,396718,0,30787,0,0,217486,48814,6413,0,93218,70461,127481,0,198776
1983:Q1,391910,391910,0,28889,0,0,214839,48835,5790,0,93557,66743,127370,0,197797
1983:Q2,403838,403838,0,30745,0,0,220288,50665,5363,0,96777,69388,133327,0,201123
1983:Q3,420612,420612,0,31866,0,0,231098,53449,5005,0,99194,73197,141178,0,206237
1983:Q4,444878,444878,0,35365,0,0,245152,56119,4581,0,103661,83802,146237,0,214839
1984:Q1,452010,452010,0,33076,0,0,254624,58462,4357,0,101491,82076,151698,0,218236
1984:Q2,479799,479799,0,34566,0,0,273573,62002,5028,0,104630,88387,161984,0,229428
1984:Q3,501839,501839,0,34980,0,0,289125,64980,5429,0,107325,93907,170368,0,237564
1984:Q4,526584,526584,0,38378,0,0,303070,67866,5573,0,111697,106256,175333,0,244995
1985:Q1,536023,536023,0,35506,0,0,314435,68912,5642,0,111528,106692,182290,0,247041
1985:Q2,559592,559592,0,37091,0,0,327793,70979,6082,0,117647,111191,193997,0,254404
1985:Q3,585905,585905,0,38100,0,0,340901,72859,6404,0,127641,117523,207095,0,261287
1985:Q4,610574,610574,0,42505,0,0,354848,74014,6799,0,132408,131553,211747,0,267274
1986:Q1,606799,606799,0,40118,0,0,354621,72078,6947,0,133035,128649,214870,0,263280
1986:Q2,627891,627891,0,41600,0,0,365225,73372,7808,0,139886,133079,227102,0,267710
1986:Q3,649888,649888,0,42515,0,0,373095,75545,7987,0,150746,136261,244593,0,269034
1986:Q4,666355,666355,0,47017,0,0,383100,77075,8174,0,150989,148902,247921,0,269532
1987:Q1,644317,644317,0,44423,0,0,372059,74654,8305,0,144876,141334,246372,0,256611
1987:Q2,660313,660313,0,46571,0,0,380721,76372,8959,0,147690,148421,254720,0,257172
1987:Q3,679637,679637,0,48075,0,0,388583,79777,9562,0,153640,155365,266000,0,258272
1987:Q4,698640,698640,0,54028,0,0,399425,81028,10043,0,154116,169639,266552,0,262449
1988:Q1,693732,693732,0,50913,0,0,398862,81080,10691,0,152186,165379,270129,0,258224
1988:Q2,710128,710128,0,52830,0,0,408568,83137,11495,0,154098,171371,278049,0,260708
1988:Q3,725838,725838,0,53787,0,0,418134,86523,12467,0,154927,176366,286351,0,263121
1988:Q4,745206,745206,0,60757,0,0,427569,88340,13202,0,155338,194460,285421,0,265325
