1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,17296,5076,1352,9465,6542,1341,1002,580,1403,17296,17229,8602,5073,3293,0,261,-255,101,0,0,0,0,-77,0,-279,0,322,17296,2979,856,627,109,1318,69,14317,0,9875,183,28,56,14,3389,18,0,30,0,362,11,0,422,0,-71,0,0,0
1952:Q1,419,-338,-330,1840,1274,178,225,163,-753,419,855,614,-241,527,0,-45,-629,-322,0,0,0,0,118,0,-425,0,193,419,-431,-116,-1625,842,440,28,850,0,437,79,3,23,2,612,6,0,8,0,-269,2,0,-54,0,1,0,0,0
1952:Q2,6119,975,493,2370,1732,217,214,207,2281,6119,4911,4143,-444,1139,0,73,1046,64,0,0,0,0,146,0,836,0,162,6119,1286,208,556,186,311,25,4833,0,3217,71,1,88,1,494,7,0,9,0,117,2,0,794,0,32,0,0,0
1952:Q3,3948,-99,533,2427,1842,238,234,113,1087,3948,4270,2985,587,562,0,136,-471,62,0,0,0,0,131,0,-664,0,149,3948,819,195,104,65,429,26,3129,0,2043,-55,1,72,1,499,8,0,9,0,59,3,0,478,0,11,0,0,0
1952:Q4,7921,2292,752,2320,1776,206,236,102,2557,7921,6398,4406,1558,276,0,158,1502,149,0,0,0,0,725,0,628,0,21,7921,1745,200,805,321,395,24,6176,0,4515,33,0,54,1,455,8,0,10,0,149,3,0,911,0,37,0,0,0
1953:Q1,2077,-682,261,2119,1590,106,263,160,379,2077,2819,2274,608,163,0,-225,-856,-253,0,0,0,0,-187,0,-416,0,114,2077,-167,353,-670,-221,350,21,2244,0,1279,-20,1,66,2,535,10,0,11,0,-317,2,0,512,0,163,0,0,0
1953:Q2,5482,180,663,2868,2219,179,279,191,1771,5482,4837,4450,-392,853,0,-74,294,107,0,0,0,0,90,0,97,0,351,5482,1164,169,366,111,497,21,4318,0,2588,27,2,104,4,560,11,0,11,0,168,1,0,653,0,189,0,0,0
1953:Q3,4362,486,693,2501,1980,168,273,80,682,4362,3428,2487,404,534,0,3,448,83,0,0,0,0,95,0,270,0,486,4362,756,158,-80,-8,666,20,3606,0,2401,26,1,89,5,527,11,0,12,0,80,2,0,517,0,-65,0,0,0
1953:Q4,3003,-886,287,2342,1733,187,352,70,1260,3003,2300,3352,-354,-630,0,-68,420,151,0,0,0,0,-169,0,438,0,283,3003,1364,310,644,246,143,21,1639,0,717,40,0,52,5,650,11,0,13,0,36,2,0,36,0,77,0,0,0
1954:Q1,-900,-940,-51,1961,1413,53,316,179,-1870,-900,186,-170,15,445,0,-104,-1056,-322,0,0,0,0,-307,0,-427,0,-30,-900,-973,285,-888,-309,-83,22,73,0,-146,12,0,27,4,553,11,0,14,0,-254,1,0,-171,0,22,0,0,0
1954:Q2,4643,346,-10,3045,2263,138,444,200,1262,4643,3778,3775,-908,1104,0,-193,949,45,0,0,0,0,138,0,766,0,-84,4643,500,372,409,73,-378,24,4143,0,2817,37,0,88,2,675,10,0,15,0,147,1,0,194,0,157,0,0,0
1954:Q3,4199,371,201,3391,2722,140,458,71,236,4199,4001,3408,-359,976,0,-24,193,14,0,0,0,0,-46,0,225,0,5,4199,340,376,-72,-50,63,23,3859,0,2521,37,0,74,0,703,11,0,16,0,58,8,0,186,0,245,0,0,0
1954:Q4,7433,831,1058,3823,3020,213,531,59,1721,7433,6480,5282,1182,30,0,-14,695,178,0,0,0,0,76,0,441,0,258,7433,1793,417,897,287,171,21,5640,0,3579,102,2,41,-2,936,14,0,16,0,105,8,0,457,0,382,0,0,0
1955:Q1,3982,380,187,3676,2881,117,452,226,-261,3982,4268,3173,401,686,0,8,-270,-165,0,0,0,0,200,0,-305,0,-16,3982,-519,376,-853,-298,239,17,4501,0,3036,-45,7,51,1,853,17,0,17,0,-32,8,0,289,0,299,0,0,0
1955:Q2,10734,2626,655,4400,3460,207,498,235,3053,10734,9816,7059,1062,1704,0,-9,806,315,0,0,0,0,269,0,222,0,112,10734,1121,183,564,118,242,14,9613,0,6667,14,11,124,2,787,19,0,17,0,463,9,0,1438,0,62,0,0,0
1955:Q3,8035,1592,415,4240,3335,190,556,159,1788,8035,7517,5304,1022,1188,0,3,473,258,0,0,0,16,345,0,-146,0,45,8035,471,298,79,-6,87,13,7564,0,5152,-22,11,117,3,801,22,0,18,0,343,10,0,1009,0,100,0,0,0
1955:Q4,9935,3055,547,3927,2904,311,556,156,2406,9935,9069,5574,3143,342,0,10,830,142,0,0,0,50,113,0,525,0,36,9935,1634,324,908,292,95,15,8301,0,5829,-14,9,70,3,1191,25,0,17,0,115,11,0,1070,0,-25,0,0,0
1956:Q1,3577,623,217,3435,2420,167,579,269,-698,3577,4272,1684,1966,615,0,7,-769,-279,0,0,0,-40,15,0,-465,0,74,3577,-635,547,-880,-274,-44,16,4212,0,2734,19,6,56,4,1007,28,0,18,0,-84,11,0,422,0,-9,0,0,0
1956:Q2,8413,2103,213,4067,2971,170,628,298,2030,8413,8122,5174,1490,1456,0,2,130,35,0,0,0,68,93,0,-66,0,161,8413,1102,338,405,101,244,14,7311,0,5596,64,4,125,3,964,32,0,16,0,312,11,0,181,0,3,0,0,0
1956:Q3,4799,466,-143,3779,2847,145,617,170,697,4799,4928,3297,596,1000,0,35,-141,-31,0,0,0,4,176,0,-290,0,12,4799,448,334,26,40,29,19,4351,0,3058,88,3,117,2,856,34,0,19,0,171,5,0,3,0,-5,0,0,0
1956:Q4,7691,1797,949,3343,2571,92,604,76,1602,7691,6928,4683,2200,21,0,24,594,86,0,0,0,263,12,0,233,0,169,7691,1992,366,883,289,423,31,5699,0,3892,32,5,94,0,946,34,0,24,0,359,6,0,262,0,45,0,0,0
1957:Q1,1403,-430,328,2843,2106,21,518,198,-1338,1403,2595,1083,1138,317,0,57,-1298,-267,0,0,0,-150,-211,0,-670,0,106,1403,-867,477,-1092,-313,20,41,2270,0,899,-10,5,66,0,766,33,0,30,0,242,8,0,358,0,-127,0,0,0
1957:Q2,7612,2357,318,2956,2188,97,473,198,1981,7612,7443,4990,1360,1092,0,2,130,118,0,0,0,-208,-88,0,308,0,39,7612,972,461,543,121,-205,52,6640,0,4737,37,5,152,0,585,32,0,35,0,515,9,0,338,0,195,0,0,0
1957:Q3,4195,-307,398,3356,2358,197,684,117,748,4195,3861,3068,-71,750,48,66,229,40,0,0,0,115,2,0,72,0,105,4195,698,529,-88,-26,226,57,3497,0,2147,28,5,148,0,602,33,0,39,0,304,4,0,291,0,-104,0,0,0
1957:Q4,5663,563,815,3039,1977,232,781,49,1246,5663,4566,3033,1165,294,48,26,500,146,0,0,0,-37,-28,0,419,0,597,5663,2041,501,678,259,551,52,3622,0,2457,5,5,84,0,644,36,0,41,0,321,3,0,327,0,-301,0,0,0
1958:Q1,-1129,-1982,600,2695,1601,414,553,127,-2442,-1129,-729,-934,-433,461,126,51,-567,-569,0,0,0,-74,114,0,-38,0,167,-1129,-779,524,-1230,-400,275,52,-350,0,-942,72,10,-12,0,558,36,0,44,0,-371,2,0,4,0,249,0,0,0
1958:Q2,6554,1372,680,3573,2167,492,684,230,929,6554,4823,3508,-243,1396,125,37,1624,233,0,0,0,-7,114,0,1284,0,107,6554,1596,883,446,72,144,51,4958,0,4056,32,13,105,0,424,36,0,47,0,112,2,0,-301,0,432,0,0,0
1958:Q3,3006,-1646,109,4307,2893,503,708,203,236,3006,4293,3510,-443,1075,92,59,-1627,81,0,0,0,19,-286,0,-1441,0,340,3006,1282,700,93,34,402,53,1724,0,1459,14,13,88,0,476,40,0,50,0,141,6,0,-631,0,68,0,0,0
1958:Q4,11219,3372,1440,4857,3142,545,1018,152,1550,11219,9281,5712,2575,868,93,33,1600,288,0,0,0,41,515,0,756,0,338,11219,2589,759,856,295,623,56,8630,0,6597,-48,7,86,-1,687,47,0,55,0,346,7,0,631,0,216,0,0,0
1959:Q1,3633,-1002,978,4156,2788,567,553,248,-499,3633,4019,2226,254,1465,49,25,-331,-211,0,0,0,25,514,0,-659,0,-55,3633,321,603,-789,-267,713,61,3312,0,1721,-1,2,66,0,484,54,0,56,0,123,5,0,768,0,34,0,0,0
1959:Q2,13122,3554,1504,5177,3439,547,804,387,2887,13122,11837,6966,2376,2381,51,63,998,450,0,0,0,-43,543,0,48,0,287,13122,2038,495,549,133,794,67,11084,0,8262,11,-2,208,-2,482,60,0,55,0,889,6,0,1018,0,97,0,0,0
1959:Q3,9246,1909,73,5224,3716,533,771,204,2040,9246,8213,6161,313,1589,107,43,852,258,0,0,0,-7,506,0,95,0,181,9246,772,384,-114,-25,461,66,8474,0,6386,41,-3,227,-3,671,65,0,64,0,574,1,0,605,0,-154,0,0,0
1959:Q4,11634,3950,-289,4678,3092,488,945,153,3295,11634,10402,6704,2903,633,108,54,1282,339,0,0,0,104,284,0,555,0,-50,11634,1314,-902,1586,481,88,61,10320,0,7439,39,-3,163,-9,928,68,0,81,0,528,1,0,1059,0,26,0,0,0
1960:Q1,2014,-854,503,3821,2481,499,671,170,-1456,2014,3707,833,1561,1175,100,38,-1792,-614,0,0,0,93,-67,0,-1204,0,99,2014,-1928,178,-1799,-561,202,52,3942,0,1804,27,1,115,-1,876,74,0,99,0,-127,1,0,1386,0,-313,0,0,0
1960:Q2,11094,2469,1414,4346,2786,503,769,288,2865,11094,10389,6759,1648,1782,102,98,411,250,0,0,0,-232,58,0,335,0,294,11094,1791,592,704,161,291,43,9303,0,6023,70,2,259,0,793,82,0,118,0,687,2,0,1220,0,47,0,0,0
1960:Q3,5836,-534,594,4808,3216,591,863,138,968,5836,5407,4554,-498,1171,101,79,164,-34,0,0,0,56,-580,0,722,0,265,5836,982,1067,-267,-98,236,44,4854,0,3098,145,3,181,2,704,82,0,124,0,243,-2,0,196,0,78,0,0,0
1960:Q4,9903,1985,1954,4306,2796,493,876,141,1658,9903,8499,5400,2359,648,102,-10,903,245,0,0,0,-19,35,0,642,0,501,9903,2808,1343,870,275,267,53,7095,0,4861,107,2,120,2,814,74,0,117,0,249,-3,0,688,0,64,0,0,0
1961:Q1,114,-1901,80,3844,2267,638,714,225,-1909,114,2427,723,-281,1881,54,50,-2824,-504,0,0,0,-24,-1446,0,-850,0,511,114,-1386,195,-1655,-608,621,61,1500,0,694,431,5,-8,4,692,68,0,114,0,-414,0,0,-459,0,373,0,0,0
1961:Q2,8987,1142,1684,4903,2958,519,1052,374,1258,8987,8147,6070,108,1802,54,113,1068,392,0,0,0,-13,-98,0,787,0,-228,8987,2187,1518,582,169,-151,69,6800,0,4474,160,5,182,3,770,61,0,116,0,361,-1,0,209,0,460,0,0,0
1961:Q3,7074,867,87,5635,3576,847,912,300,485,7074,5891,4215,-324,1905,57,38,578,255,0,0,0,9,300,0,14,0,605,7074,959,72,45,35,736,71,6115,0,5002,-112,7,122,1,551,61,0,113,0,451,44,0,-84,0,-41,0,0,0
1961:Q4,14516,4098,1887,6178,3848,832,1318,180,2353,14516,11391,7032,3171,1106,57,25,2457,538,0,0,0,95,901,0,923,0,668,14516,2571,686,1031,332,456,66,11945,0,8321,-23,10,114,-2,921,69,0,103,0,713,46,0,1391,0,282,0,0,0
1962:Q1,1262,-1365,-309,4333,2461,596,971,305,-1397,1262,3116,1240,-87,1798,80,85,-2405,-511,0,0,0,-60,-1118,0,-716,0,551,1262,-489,183,-1081,-353,697,65,1751,0,1499,-160,15,-2,-1,518,74,0,94,0,-144,22,0,180,0,-344,0,0,0
1962:Q2,12973,1742,1704,6130,3749,719,1210,452,3397,12973,11661,7031,1950,2438,81,161,1162,616,0,0,0,-44,755,0,-165,0,150,12973,3020,1248,881,243,583,65,9953,0,7917,-198,19,276,-4,660,79,0,84,0,731,24,0,743,0,-378,0,0,0
1962:Q3,9441,1456,435,6359,4108,832,1149,270,1191,9441,8656,6156,655,1745,48,52,931,279,0,0,0,34,142,0,476,0,-146,9441,781,543,34,-1,142,63,8660,0,6669,95,19,194,-6,680,81,0,81,0,305,37,0,201,0,304,0,0,0
1962:Q4,15989,5143,1481,6647,3962,963,1473,249,2718,15989,13110,7424,3826,1603,51,206,2573,433,0,0,0,55,870,0,1215,0,306,15989,1949,74,960,296,561,58,14040,0,10532,87,15,152,-10,1342,82,0,87,0,352,40,0,1102,0,259,0,0,0
1963:Q1,2503,-2169,76,5005,3045,650,942,368,-409,2503,5114,2816,311,1901,25,61,-2948,-965,0,0,0,-26,-760,0,-1197,0,337,2503,-932,-282,-1038,-349,683,54,3435,0,2323,144,12,24,-3,739,81,0,89,0,-1019,40,0,924,0,81,0,0,0
1963:Q2,17183,3315,3383,7203,4449,820,1344,590,3282,17183,14177,9390,1919,2820,27,21,2233,756,0,0,0,-63,591,0,949,0,773,17183,2424,1325,729,212,110,48,14759,0,10599,167,9,319,-3,910,78,0,89,0,667,42,0,1104,0,778,0,0,0
1963:Q3,12133,1427,1143,7418,4861,792,1343,422,2145,12133,9942,7379,499,1959,4,102,1983,754,0,0,0,0,587,0,642,0,208,12133,582,140,177,46,172,47,11551,0,8080,204,8,200,-2,988,84,0,92,0,810,14,0,603,0,470,0,0,0
1963:Q4,18189,5173,2316,7192,4444,1030,1469,249,3508,18189,15394,8874,4475,1990,6,49,2050,760,0,0,0,0,1011,0,279,0,745,18189,2087,57,1093,329,560,48,16102,0,11598,-20,13,155,-5,1426,101,0,100,0,673,16,0,1843,0,202,0,0,0
1964:Q1,4424,-3574,2206,5621,3670,912,527,512,171,4424,6468,3790,848,1837,-3,-4,-2735,-616,0,0,0,0,-1220,0,-899,0,691,4424,979,1345,-841,-287,706,56,3445,0,1449,70,15,54,-1,1033,137,0,104,0,-416,26,0,1143,0,-169,0,0,0
1964:Q2,18726,6520,1109,7326,4592,1159,841,734,3771,18726,15229,9504,2788,2868,-6,75,2828,601,0,0,0,4,1208,0,1015,0,669,18726,435,-946,541,138,642,60,18291,0,13911,63,18,347,0,1168,149,0,106,0,899,30,0,1599,0,1,0,0,0
1964:Q3,10258,-1110,1468,7570,4708,1218,1176,468,2330,10258,10217,6717,1311,2073,18,98,-562,68,0,0,0,130,-592,0,-168,0,603,10258,2296,1259,155,33,791,58,7962,0,5633,70,19,271,0,1153,134,0,115,0,195,21,0,514,0,-163,0,0,0
1964:Q4,17561,6324,766,7261,4259,1265,1331,406,3210,17561,15348,8908,4809,1518,21,92,1239,488,0,0,0,-3,564,0,190,0,974,17561,1881,-265,1105,342,646,53,15680,0,12226,-91,18,187,0,1739,138,0,133,0,483,22,0,979,0,-154,0,0,0
1965:Q1,8319,1080,1249,5697,3556,806,803,532,293,8319,9250,3367,3691,2109,24,59,-2024,-578,0,0,0,-104,-507,0,-835,0,1093,8319,-209,144,-872,-284,753,50,8528,0,5848,56,18,107,4,1294,141,0,151,0,-193,52,0,1088,0,-38,0,0,0
1965:Q2,21261,6605,2779,7279,4438,916,1215,710,4598,21261,16843,9432,4101,3152,26,132,4088,839,0,0,0,-27,1845,0,1431,0,330,21261,1906,383,632,167,676,48,19355,0,14325,-71,19,459,6,1180,256,0,168,0,1269,54,0,1670,0,20,0,0,0
1965:Q3,9170,-591,228,7385,4713,943,1216,513,2148,9170,10358,6738,1392,2179,-15,64,-1180,216,0,0,0,129,507,0,-2032,0,-8,9170,584,41,6,8,484,45,8586,0,5810,127,19,252,7,1208,123,0,178,0,481,67,0,486,0,-172,0,0,0
1965:Q4,21849,8529,3107,7115,4407,970,1248,490,3098,21849,17632,9196,6508,1886,-16,58,3671,195,0,0,0,207,1473,0,1796,0,546,21849,3051,458,1183,370,994,46,18798,0,14151,-280,17,199,5,1717,87,0,179,0,567,72,0,1518,0,566,0,0,0
1966:Q1,6360,-1399,1753,6399,3569,974,1346,510,-393,6360,8494,2646,2421,3396,-15,46,-2477,-310,0,0,0,-98,-811,0,-1258,0,343,6360,-849,-695,-1049,-339,1189,45,7209,0,3421,62,16,75,-2,1402,123,0,190,0,937,80,0,754,0,151,0,0,0
1966:Q2,22754,9403,3077,7165,3874,888,1779,624,3109,22754,18883,9516,6096,3199,-15,87,3434,1096,0,0,0,-238,1200,0,1376,0,437,22754,2615,1166,626,129,647,47,20139,0,14757,-18,14,406,0,1589,83,0,207,0,2081,84,0,770,0,166,0,0,0
1966:Q3,4310,-2847,725,5648,3040,633,1521,454,784,4310,6779,3728,1243,1526,-15,297,-2325,392,0,0,0,401,-1510,0,-1608,0,-144,4310,1888,815,-331,-105,1466,43,2422,0,215,140,14,294,0,1540,119,0,201,0,982,134,0,-819,0,-398,0,0,0
1966:Q4,14846,6119,1829,4465,2470,567,1151,277,2433,14846,12055,6300,4011,1564,-17,197,2280,-240,0,0,0,-298,489,0,2329,0,511,14846,2475,615,951,263,606,40,12371,0,8115,264,15,209,3,1504,201,0,172,0,133,147,0,1563,0,45,0,0,0
1967:Q1,661,-2841,2140,3436,1605,693,750,388,-2074,661,3085,-261,1516,1833,-13,10,-3505,-1760,0,0,0,-47,-1789,0,91,0,1081,661,1570,1303,-1002,-334,1569,34,-909,0,-1871,103,15,-22,5,1139,80,0,165,0,-1064,166,0,-154,0,529,0,0,0
1967:Q2,14556,4807,1381,5585,2855,833,1344,553,2783,14556,13732,7094,3182,3422,-15,50,135,-873,0,0,0,-56,1026,0,38,0,689,14556,2345,922,497,76,824,26,12211,0,10367,62,16,385,5,931,-15,0,166,0,-398,180,0,8,0,504,0,0,0
1967:Q3,9307,-1227,1803,7318,4471,947,1347,553,1413,9307,7205,5813,-1007,2310,-17,106,1591,-180,0,0,0,497,-78,0,1352,0,511,9307,1976,810,-200,-103,1442,27,7331,0,4885,82,16,238,5,711,83,0,78,0,437,161,0,-304,0,939,0,0,0
1967:Q4,29362,15831,3218,7290,4427,1067,1325,471,3023,29362,26714,21409,2547,2767,-18,9,1970,264,0,0,0,-461,479,0,1688,0,678,29362,3306,1313,987,245,733,28,26056,0,21332,20,14,182,4,1068,24,0,78,0,957,167,0,968,0,1242,0,0,0
1968:Q1,-5028,-11209,1510,5966,3404,662,1294,606,-1295,-5028,-2484,-8625,4200,1902,-18,57,-3177,-117,0,0,0,26,-2005,145,-1226,0,633,-5028,369,115,-1063,-280,1556,41,-5397,0,-7857,156,5,43,3,734,8,0,145,0,1005,181,0,600,151,-571,0,0,0
1968:Q2,25337,6725,6940,7540,4405,765,1606,764,4132,25337,21323,12336,5035,3875,-18,95,3770,620,0,0,0,-6,1571,142,1443,0,244,25337,4325,2600,414,85,1180,46,21012,0,13797,91,6,517,2,809,-41,0,121,0,1440,190,0,1927,232,1921,0,0,0
1968:Q3,13251,286,2540,7669,4508,899,1813,449,2756,13251,10269,7317,623,2300,-14,43,2635,137,0,0,0,238,-389,208,2441,0,347,13251,3099,2266,-457,-145,1384,51,10152,0,7726,132,6,407,2,831,21,0,6,0,375,85,0,160,156,245,0,0,0
1968:Q4,27331,10851,3022,8294,4751,1110,2092,341,5164,27331,23745,13114,7638,2894,-16,115,3219,233,0,0,0,-11,1930,271,796,0,367,27331,2653,72,1209,320,998,54,24678,0,18269,-10,6,369,1,1332,-4,0,87,0,529,82,0,2480,291,1246,0,0,0
1969:Q1,2169,-1585,-2441,6635,3872,945,1348,470,-440,2169,6700,497,3014,3071,-19,137,-4977,72,0,0,0,-283,-1016,216,-3966,0,446,2169,-3318,-3207,-971,-322,1134,48,5487,0,3124,254,31,218,2,826,12,0,64,0,1138,90,0,950,162,-1734,350,0,0
1969:Q2,29005,8221,7836,8157,4881,1156,1425,695,4791,29005,23595,11154,7265,5126,-25,75,4672,1082,0,0,0,0,2218,96,1276,0,738,29005,3265,1636,401,137,1032,59,25740,0,16246,275,45,733,1,1112,-10,0,49,0,2173,85,0,3866,283,-430,1312,0,0
1969:Q3,8931,-2845,1815,7823,4774,1160,1479,410,2138,8931,12016,5599,2538,3825,-12,66,-3261,1527,0,0,0,0,-1918,76,-2946,0,176,8931,-1498,-2667,-75,18,1096,130,10429,0,3096,434,49,490,1,1331,65,0,75,0,2762,248,0,1084,223,-1625,2196,0,0
1969:Q4,28063,8865,7763,8017,4177,1664,1933,243,3418,28063,21553,10750,7064,3296,-25,468,5904,1349,0,0,0,0,1714,231,2610,0,606,28063,6601,3868,1012,327,1174,220,21462,0,12464,356,43,311,3,1302,82,0,25,0,3104,255,0,2660,509,260,88,0,0
1970:Q1,-1421,-6887,3531,4503,1815,2192,-101,597,-2568,-1421,1335,-3837,12043,-6813,-17,-41,-3089,456,0,0,0,0,-1143,-161,-2241,0,333,-1421,-1796,-1863,-1064,-198,903,426,375,0,-7320,821,30,-53,8,1365,14,0,75,0,2601,295,0,478,348,-1178,2891,0,0
1970:Q2,20338,5968,3997,7615,3395,1587,2303,330,2758,20338,17876,6332,6748,4946,-24,-126,1856,491,0,0,0,0,2520,121,-1276,0,606,20338,2006,732,298,164,703,109,18332,0,10916,94,23,542,12,1201,-17,0,158,0,2174,214,0,2146,389,-766,1246,0,0
1970:Q3,12564,2719,-1378,9220,3983,2114,2804,319,2003,12564,10711,6630,-757,4670,-26,194,1898,289,0,0,0,0,-16,69,1556,0,-45,12564,3313,1769,390,202,786,166,9251,0,7685,1000,21,424,13,867,-20,0,-19,0,1875,419,0,-830,408,263,-2855,0,0
