1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,64531,28250,23362,24367,27258,2390,24868,-2692,-199,-1005,4073,0,914,0,0,0,1962,85,1844,0,33,630,-6,636,0,0,-899,631,836,5078,2389,2899,-4,0,2903,66,-2026,210,1882,-2,-2302,-17,1745,2689,1212,1414,63,4888
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,81298,27678,22719,36031,30530,3052,27478,5770,-269,-13312,18412,47,1548,0,0,0,3218,-122,3173,0,167,1294,-1,1295,0,0,11039,585,681,31724,28185,1669,45,0,1624,7485,4598,602,2285,9231,7255,-69,2615,3539,1288,2102,149,4959
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1957:Q4,22679,11649,6599,11636,12946,838,12108,-1130,-181,-5036,1780,-22,1542,0,0,0,975,90,816,100,-31,937,4,933,0,0,-2281,35,594,6816,5856,1642,58,0,1584,1459,234,344,881,1725,1110,19,-99,960,479,475,6,5049
1958:Q1,21768,11073,-3536,10863,12054,976,11078,-1002,-189,-14398,-2143,29,-2668,550,0,0,-1246,311,-1195,-100,-262,-1630,4,-1634,0,0,2353,319,150,12255,11258,2159,294,0,1865,28,-1286,669,645,-2798,-3126,18,14977,997,221,707,69,14608
1958:Q2,21985,11370,-6560,10484,11735,1002,10733,-1059,-193,-17044,1832,-28,1804,550,0,0,-2080,-291,-2054,-200,465,518,4,514,0,0,55,626,387,18876,17881,1155,75,0,1080,1153,368,-216,1001,1479,-2504,20,16578,995,858,60,77,17930
1958:Q3,23129,11987,-20347,11928,11737,1085,10652,387,-196,-32274,8143,40,1473,-100,0,0,951,-231,835,50,297,127,4,123,0,0,5105,368,179,40417,38981,1450,4,0,1446,632,-153,-464,1249,3521,1331,19,32028,1436,485,879,72,32334
1958:Q4,24585,12833,-4895,13405,12294,1204,11090,1309,-198,-18299,6455,-23,2022,-100,0,0,2932,-14,2917,50,-21,1151,3,1148,0,0,-110,-228,811,24754,23244,1115,-137,0,1252,3443,1306,457,1680,3104,1704,-47,13925,1510,404,1240,-134,17728
1959:Q1,25342,13254,5185,13512,12742,1287,11455,969,-198,-8327,1001,-6,-2984,-100,0,0,1580,292,1188,100,0,-1056,-13,-1043,0,0,2363,536,668,9328,9499,586,-6,0,592,1719,-186,830,1075,549,-344,27,6962,-171,511,-784,102,8069
1959:Q2,26584,13856,-735,14808,13186,1328,11858,1822,-200,-15542,4998,-6,474,-100,0,0,1195,120,824,200,51,682,-12,694,0,0,1551,771,431,20540,22038,668,-194,0,862,4757,2539,693,1525,1823,909,32,13849,-1497,738,-2359,124,14590
1959:Q3,24937,13229,21076,13274,13523,1289,12234,96,-345,7802,3852,8,-1044,-100,0,0,2371,-382,2207,100,446,-139,-41,-98,0,0,2001,499,256,-3951,-2686,637,69,0,568,1902,836,-233,1299,657,684,24,-6590,-1265,260,-1619,94,-7847
1959:Q4,24594,13439,-12355,14165,13481,1251,12231,1030,-346,-26521,3108,-13,1068,-100,0,0,1351,502,1310,200,-661,2067,0,2067,0,0,-1512,-543,790,29628,28975,845,-212,0,1057,3536,1489,560,1487,1851,875,-34,21902,653,569,243,-159,25794
1960:Q1,25601,13834,36140,16578,13899,1259,12640,2800,-121,19562,-494,-11,-2927,-232,0,0,-982,-2,-1635,0,655,-2360,1,-2361,0,0,4083,560,1375,-20056,-20357,534,112,0,422,2736,659,1277,800,988,-1333,19,-23301,301,351,-124,74,-22306
1960:Q2,24730,13422,2318,14644,14017,1187,12830,806,-179,-12326,-711,19,814,-181,0,0,-1849,17,-1739,143,-270,865,1,864,0,0,-228,329,-480,11615,12087,1011,120,0,891,3430,1265,840,1325,544,-914,10,8006,-472,369,-887,46,11104
