1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,-3370,-3879,312,182,8,7,-3436,-32,-3879,0,0,0,475,66,37,37,0,-3916,-3916,0,0,0,-32,0,-32,-7,-25,129,129,0,206,245,39,0,-1,1,-140,-148,8,0,0,0,475,66,72,21,-8,-7,6,66
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,2451,1277,1060,134,5,-25,2352,893,1277,0,0,0,182,99,159,159,0,1118,1118,0,0,0,893,0,893,834,59,161,161,0,151,185,34,87,85,2,43,37,6,0,0,0,182,128,135,16,-5,25,7,99
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,2424,2898,-468,230,-37,-199,3218,-232,2898,0,0,0,552,-794,523,523,0,2375,2375,0,0,0,-232,0,-232,-184,-48,163,163,0,263,311,48,-177,-180,3,51,39,12,0,0,0,552,-540,-536,22,37,199,4,-794
1952:Q1,-211,-57,-267,121,-2,-6,-190,-336,-57,0,0,0,203,-21,-277,-277,0,220,220,0,0,0,-336,0,-336,-474,138,13,13,0,143,169,26,-6,-7,1,-41,-50,9,0,0,0,203,-1,2,15,2,6,3,-21
1952:Q2,-1211,-919,-371,99,1,-21,-1009,-242,-919,0,0,0,152,-202,-24,-24,0,-895,-895,0,0,0,-242,0,-242,-129,-113,-6,-6,0,115,138,23,-1,-2,1,-42,-45,3,0,0,0,152,-170,-169,13,-1,21,1,-202
1952:Q3,2269,1334,1072,-134,2,-5,1595,468,1334,0,0,0,-207,674,134,134,0,1200,1200,0,0,0,468,0,468,157,311,-67,-67,0,-158,-181,-23,-3,-2,-1,-15,2,-17,0,0,0,-207,671,667,-10,-2,5,-4,674
1952:Q4,-928,-408,-516,43,3,-50,-368,1,-408,0,0,0,39,-560,223,223,0,-631,-631,0,0,0,1,0,1,229,-228,6,6,0,60,72,12,34,34,0,-7,-20,13,0,0,0,39,-509,-507,6,-3,50,2,-560
1953:Q1,402,-5,473,-83,0,17,369,406,-5,0,0,0,-32,33,-203,-203,0,198,198,0,0,0,406,0,406,-157,563,45,45,0,-88,-58,30,-27,-28,1,16,22,-6,0,0,0,-32,16,14,-2,0,-17,-2,33
1953:Q2,-1319,-547,-782,58,-1,-47,-1302,-845,-547,0,0,0,90,-17,40,40,0,-587,-587,0,0,0,-845,0,-845,-209,-636,-7,-7,0,60,32,-28,12,12,0,-49,-47,-2,0,0,0,90,35,35,4,1,47,0,-17
1953:Q3,568,-192,774,-13,-1,0,210,359,-192,0,0,0,43,358,60,60,0,-252,-252,0,0,0,359,0,359,84,275,39,39,0,-24,-25,-1,0,0,0,-28,-18,-10,0,0,0,43,358,358,-1,1,0,0,358
1953:Q4,-42,713,-732,38,-1,-60,466,-66,713,0,0,0,-181,-508,-138,-138,0,851,851,0,0,0,-66,0,-66,250,-316,-168,-168,0,60,74,14,8,6,2,65,51,14,0,0,0,-181,-441,-439,8,1,60,2,-508
1954:Q1,-1512,-848,-631,-4,0,-29,-1201,-281,-848,0,0,0,-72,-311,118,118,0,-966,-966,0,0,0,-281,0,-281,-400,119,-81,-81,0,-9,-8,1,-10,-9,-1,-8,-4,-4,0,0,0,-72,-282,-282,0,0,29,0,-311
1954:Q2,15,-153,178,27,1,-38,-239,-78,-153,0,0,0,-8,254,30,30,0,-183,-183,0,0,0,-78,0,-78,32,-110,-9,-9,0,31,40,9,18,16,2,12,14,-2,0,0,0,-8,295,295,4,-1,38,0,254
1954:Q3,-141,-510,386,24,1,-42,-399,96,-510,0,0,0,15,258,170,170,0,-680,-680,0,0,0,96,0,96,-56,152,30,30,0,18,24,6,27,27,0,6,13,-7,0,0,0,15,300,302,3,-1,42,2,258
1954:Q4,-373,184,-575,106,4,-92,363,133,184,0,0,0,46,-736,-361,-361,0,545,545,0,0,0,133,0,133,297,-164,-1,-1,0,130,155,25,27,26,1,56,41,15,0,0,0,46,-640,-636,12,-4,92,4,-736
1955:Q1,173,-127,334,-34,-1,1,218,332,-127,0,0,0,13,-45,361,361,0,-488,-488,0,0,0,332,0,332,-256,588,2,2,0,-46,-54,-8,-34,-33,-1,-23,-15,-8,0,0,0,13,-48,-50,-5,1,-1,-2,-45
1955:Q2,-425,-471,-12,89,-1,-30,-639,-225,-471,0,0,0,57,214,-149,-149,0,-322,-322,0,0,0,-225,0,-225,298,-523,27,27,0,95,110,15,21,20,1,44,45,-1,0,0,0,57,251,253,8,1,30,2,214
1955:Q3,1479,688,847,-26,-2,-28,1190,512,688,0,0,0,-10,289,279,279,0,409,409,0,0,0,512,0,512,-62,574,32,32,0,-41,-49,-8,-21,-21,0,22,34,-12,0,0,0,-10,316,316,-3,2,28,0,289
1955:Q4,-21,252,-215,30,-3,-85,423,255,252,0,0,0,-84,-444,-278,-278,0,530,530,0,0,0,255,0,255,797,-542,-17,-17,0,40,47,7,9,10,-1,98,89,9,0,0,0,-84,-354,-354,2,3,85,0,-444
1956:Q1,-374,-215,-110,24,-4,-69,-272,-193,-215,0,0,0,136,-102,208,208,0,-423,-423,0,0,0,-193,0,-193,-792,599,62,62,0,25,33,8,-11,-12,1,-38,-35,-3,0,0,0,136,-26,-26,3,4,69,0,-102
1956:Q2,-1036,-756,-350,91,-5,-16,-903,-61,-756,0,0,0,-86,-133,-617,-617,0,-139,-139,0,0,0,-61,0,-61,413,-474,-169,-169,0,99,121,22,-16,-18,2,32,32,0,0,0,0,-86,-106,-101,11,5,16,5,-133
1956:Q3,2106,1040,982,88,-6,2,1488,195,1040,0,0,0,253,618,827,827,0,213,213,0,0,0,195,0,195,-146,341,231,231,0,95,116,21,57,55,2,16,19,-3,0,0,0,253,630,632,10,6,-2,2,618
1956:Q4,35,564,-437,24,-6,-110,571,57,564,0,0,0,-50,-536,161,161,0,403,403,0,0,0,57,0,57,605,-548,-63,-63,0,38,47,9,-62,-63,1,87,77,10,0,0,0,-50,-417,-415,5,6,110,2,-536
1957:Q1,-1826,-1060,-675,-23,-7,-61,-1456,-291,-1060,0,0,0,-105,-370,-351,-351,0,-709,-709,0,0,0,-291,0,-291,-858,567,-61,-61,0,-28,-32,-4,10,6,4,6,13,-7,0,0,0,-105,-304,-304,-2,7,61,0,-370
1957:Q2,700,318,289,93,-8,8,707,454,318,0,0,0,-65,-7,40,40,0,278,278,0,0,0,454,0,454,222,232,-109,-109,0,96,111,15,10,6,4,42,43,-1,0,0,0,-65,-7,-1,6,8,-8,6,-7
1957:Q3,501,56,436,-8,-8,25,-65,-92,56,0,0,0,-29,566,90,90,0,-34,-34,0,0,0,-92,0,-92,-44,-48,-53,-53,0,-17,-22,-5,-3,-8,5,-38,-27,-11,0,0,0,-29,546,546,-3,8,-25,0,566
1957:Q4,-342,735,-955,19,-5,-136,399,-287,735,0,0,0,-49,-741,295,295,0,440,440,0,0,0,-287,0,-287,439,-726,-60,-60,0,31,35,4,19,11,8,1,-7,8,0,0,0,-49,-604,-600,0,5,136,4,-741
1958:Q1,-2526,-1053,-1375,60,-6,-152,-1523,-652,-1053,0,0,0,182,-1003,-445,-445,0,-608,-608,0,0,0,-652,0,-652,-720,68,70,70,0,43,50,7,-27,-14,-13,-42,-35,-7,0,0,0,182,-842,-841,4,6,152,1,-1003
1958:Q2,60,269,-285,129,-6,-47,487,102,269,0,0,0,116,-427,127,127,0,142,142,0,0,0,102,0,102,92,10,114,114,0,126,146,20,35,49,-14,89,84,5,0,0,0,116,-368,-363,11,6,47,5,-427
1958:Q3,913,-344,1256,44,-4,-39,-21,362,-344,0,0,0,-39,934,123,123,0,-467,-467,0,0,0,362,0,362,153,209,-50,-50,0,34,40,6,12,11,1,11,22,-11,0,0,0,-39,977,980,3,4,39,3,934
1958:Q4,277,512,-74,-14,-1,-146,387,56,512,0,0,0,-181,-110,109,109,0,403,403,0,0,0,56,0,56,347,-291,-173,-173,0,4,4,0,-4,-5,1,16,-2,18,0,0,0,-181,36,36,-1,1,146,0,-110
1959:Q1,-240,-469,361,-44,3,-91,-330,-24,-469,0,0,0,163,90,-159,-159,0,-310,-310,0,0,0,-24,0,-24,-550,526,166,166,0,-44,-22,22,-37,-36,-1,-4,-2,-2,0,0,0,163,181,178,0,-3,91,-3,90
1959:Q2,827,164,679,-60,9,35,492,420,164,0,0,0,-92,335,170,170,0,-6,-6,0,0,0,420,0,420,100,320,-8,-8,0,-57,-24,33,-2,-2,0,29,29,0,0,0,0,-92,294,291,0,-9,-35,-3,335
1959:Q3,-376,-448,20,-37,9,80,-1034,-458,-448,0,0,0,-128,658,-20,-20,0,-428,-428,0,0,0,-458,0,-458,105,-563,-59,-59,0,-43,-15,28,19,20,-1,7,16,-9,0,0,0,-128,573,570,1,-9,-80,-3,658
1959:Q4,304,186,314,-100,8,-104,948,763,186,0,0,0,-1,-644,-228,-228,0,414,414,0,0,0,763,0,763,639,124,134,134,0,-76,-136,-60,12,12,0,47,29,18,0,0,0,-1,-542,-546,2,-8,104,-4,-644
1960:Q1,-375,-110,-328,102,-1,-38,-227,-405,-110,0,0,0,288,-148,348,348,0,-458,-458,0,0,0,-405,0,-405,-767,362,118,118,0,105,122,17,-19,-19,0,-46,-28,-18,0,0,0,288,-88,-98,11,1,38,-10,-148
