1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,3034,3034,0,786,121,0,1252,28,0,0,847,0,1068,0,1966
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,3042,3042,0,572,64,0,1226,81,0,0,1099,0,1513,0,1529
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,4573,4573,0,1114,181,0,2173,95,0,0,1010,0,1537,0,3036
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1971:Q2,4840,4840,0,512,85,0,3052,689,0,0,502,279,1743,0,2818
1971:Q3,4553,4553,0,233,-34,0,2905,621,0,0,828,506,1273,0,2774
1971:Q4,5778,5778,0,901,205,0,2639,460,0,0,1573,380,1107,0,4291
1972:Q1,-396,-396,0,-1267,-341,0,1277,140,0,0,-205,-272,2153,0,-2277
1972:Q2,7375,7375,0,558,36,0,4502,1100,0,0,1179,413,2645,0,4317
1972:Q3,5307,5307,0,352,-36,0,3571,463,0,0,957,604,1455,0,3248
1972:Q4,7228,7228,0,1041,259,0,3796,491,0,0,1641,427,1090,0,5711
1973:Q1,1007,1007,0,-2736,-339,0,3893,346,0,0,-157,-74,1042,0,39
1973:Q2,8870,8870,0,953,83,0,5342,1079,0,0,1413,588,2717,0,5565
1973:Q3,6297,6297,0,103,-106,0,4044,847,0,0,1409,697,1770,0,3830
1973:Q4,6285,6285,0,1074,169,0,2714,397,0,0,1931,798,381,0,5106
1974:Q1,-2520,-2520,0,-1021,-316,0,-206,-106,0,0,-871,-361,-938,0,-1221
1974:Q2,6317,6317,0,1197,45,0,3048,922,0,0,1105,789,1407,0,4121
1974:Q3,4464,4464,0,386,-126,0,2089,1182,0,0,933,1037,1316,0,2111
1974:Q4,685,685,0,558,43,0,-951,264,0,0,771,507,-1291,0,1469
1975:Q1,-6014,-6014,0,-1350,-438,0,-2561,64,0,0,-1729,-476,-1181,0,-4357
1975:Q2,2721,2721,0,777,14,0,1122,919,0,0,-111,223,850,0,1648
1975:Q3,5250,5250,0,380,-127,0,2959,1809,0,0,229,877,1927,0,2446
1975:Q4,5813,5813,0,1129,136,0,2509,979,0,0,1060,714,1154,0,3945
1976:Q1,-2088,-2088,0,-906,-329,0,-160,701,0,0,-1394,-564,1316,0,-2840
1976:Q2,8240,8240,0,1013,39,0,4559,1947,0,0,682,433,3895,0,3912
1976:Q3,7540,7540,0,465,-122,0,4698,1868,0,0,631,1144,3010,0,3386
1976:Q4,8273,8273,0,1716,225,0,3622,987,0,0,1723,1157,1561,0,5555
1977:Q1,53,53,0,-2280,-319,0,1903,881,269,0,-401,14251,1989,0,-16187
1977:Q2,12893,12893,0,913,-104,0,8096,2302,20,0,1666,1498,5132,0,6263
1977:Q3,10905,10905,0,432,-212,0,7080,2021,80,0,1504,1636,4549,0,4720
1977:Q4,11939,11939,0,1796,151,0,6113,1232,5,0,2642,4699,2426,0,4814
