1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,406,52,3971,80,0,0,257,0,-2452,0,-10,2719,3389,177,3212,55,0,0,0,0,7,183,0,79,0,104,3970,3978,0,0,0,2555,975,57,11,380,0,0,259,0,121,-8,0,-8,353,0,3601,0,0,0
1952:Q1,566,49,4772,-280,0,0,2180,0,-864,0,-36,3080,2448,148,2300,248,0,0,0,0,0,176,0,76,0,100,4284,4284,0,0,0,2612,1080,128,0,464,0,0,272,0,192,0,0,0,29,0,3756,0,0,0
1952:Q2,581,50,3704,248,0,0,1152,0,-1820,0,-40,3012,1976,136,1840,160,0,0,0,0,8,160,0,72,0,88,4548,4544,0,0,0,2752,1136,-68,0,724,0,0,272,0,452,4,0,4,1375,0,3948,0,0,0
1952:Q3,580,44,5548,-48,0,0,3348,0,368,0,160,2820,1996,144,1852,88,0,0,0,0,8,156,0,76,0,80,4760,4760,0,0,0,2924,1152,44,4,636,0,0,284,0,352,0,0,0,-252,0,4136,0,0,0
1952:Q4,571,48,5076,324,0,0,2628,0,-812,0,-40,3480,1820,64,1756,160,0,0,0,0,8,136,0,80,0,56,4820,4820,0,0,0,3092,1132,-40,4,632,0,0,348,0,284,0,0,0,267,0,4288,0,0,0
1953:Q1,560,46,4648,-624,0,0,2868,0,-528,0,200,3196,2140,180,1960,116,0,0,0,0,8,140,0,88,0,52,4796,4792,0,0,0,3064,1120,-40,0,648,0,0,368,0,280,4,0,4,662,0,4252,0,0,0
1953:Q2,560,46,4576,-168,0,0,2256,0,-120,0,60,2316,2240,192,2048,116,0,0,0,0,8,124,0,92,0,32,4644,4636,0,0,0,2968,1116,-56,0,608,0,0,400,0,208,8,0,8,582,0,4160,0,0,0
1953:Q3,595,48,4596,328,0,0,1964,0,-412,0,160,2216,2108,176,1932,56,0,0,0,0,8,132,0,96,0,36,4564,4560,0,0,0,2852,1120,140,4,444,0,0,404,0,40,4,0,4,515,0,4048,0,0,0
1953:Q4,635,47,6208,740,0,0,2624,0,-632,0,160,3096,2600,256,2344,84,0,0,0,0,16,144,0,92,0,52,4580,4568,0,0,0,2748,1144,284,-4,396,0,0,392,0,4,12,0,12,-1040,0,3956,0,0,0
1954:Q1,662,54,4764,-620,0,0,2780,0,-436,0,660,2556,2212,232,1980,212,0,0,0,0,8,172,0,84,0,88,4696,4692,0,0,0,2820,1152,-184,4,900,0,0,372,0,528,4,0,4,540,0,4024,0,0,0
