1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1956:Q4,11046,0,1304,2714,0,355,-407,-156,592,326,655,255,114,0,820,5082,-253,18427,5843,3109,9824,0,-348,12439,1978,2255,8205,5989,3864,853,1619,0,-348,3917,2571,260,1602,250,-766,401,13518,1619,52,-658,11189,10488,701,81264,16.63530448216148,13.76902031486671,12.90612357908662,0.862896735780093
1957:Q1,11748,0,-949,3232,0,2007,653,-26,637,743,164,-102,231,0,744,5362,1059,19016,5744,3183,10002,0,86,12165,1940,2348,7877,6851,3804,835,2125,0,86,2437,2106,235,-1338,132,1302,413,16575,2125,35,373,14788,8372,6416,80297,20.64189894492953,18.41609279461834,10.42601350615062,7.990079288467718
1957:Q2,8820,0,-1998,3523,0,548,-135,221,275,187,582,106,224,0,667,5789,-621,18866,5621,3158,9902,0,185,12369,1978,2363,8028,6497,3643,795,1874,0,185,5832,2188,699,1981,384,580,478,9963,1874,94,705,8700,8642,58,81155,12.27635415702789,10.720063378328,10.64820804761289,0.071855330715112
1957:Q3,13242,0,2816,1887,0,1878,907,-54,714,311,503,-468,193,0,649,5811,-27,18849,5583,3283,9833,0,150,12606,2014,2379,8213,6243,3570,904,1620,0,150,3975,2358,842,748,42,-15,470,15980,1620,-6,-249,14117,9695,4422,83371,19.16727130254147,16.932974501805,11.62877867837341,5.304195823431588
1957:Q4,9891,0,-102,3295,0,369,-143,363,325,-176,760,-461,187,0,678,5650,-485,18328,5554,3334,9737,0,-297,12720,2047,2397,8276,5609,3507,937,1461,0,-297,2975,1977,383,1246,-198,-433,427,12952,1461,-17,-798,10710,10179,530,84276,15.36842699423282,12.70780795311174,12.07854002646083,0.629267926650902
1958:Q1,11725,0,232,3538,0,525,-558,-255,531,807,124,-490,325,0,721,5345,1405,18199,5312,3275,9142,0,469,13183,2029,2467,8687,5016,3284,808,455,0,469,862,1601,694,-2442,603,406,438,16317,455,-29,317,16207,8935,7272,82918,19.67812502715872,19.54636765669814,10.7758383514952,8.770529305202949
1958:Q2,6332,0,-2973,4130,0,-1894,237,-384,-1065,-682,955,-406,467,0,775,5323,-45,17881,5335,3264,8966,0,316,13423,2057,2487,8880,4458,3278,778,86,0,316,5094,2167,1058,929,690,250,423,6119,86,47,758,6744,8668,-1924,83366,7.340293466564411,8.089699137487155,10.3972914637776,-2.307592326290446
1958:Q3,14903,0,5971,2873,0,-1631,-2541,-26,477,459,734,-160,339,0,794,5458,525,18684,5711,3300,9142,0,531,13457,2083,2508,8866,5227,3627,793,277,0,531,4942,2893,1046,236,211,556,413,15601,277,85,-230,15010,10007,5003,85959,18.1497675461225,17.46165129344773,11.64191779686465,5.81973349658308
1958:Q4,12115,0,1070,3558,0,1014,-7,35,822,164,1054,-866,277,0,783,5595,-370,19696,6291,3480,9443,0,483,13523,2107,2528,8887,6173,4184,952,556,0,483,6057,3142,648,1550,344,373,421,12652,556,-74,-808,11363,11211,152,88160,14.3517043310133,12.88873615602994,12.71618233080974,0.172553825220195
1959:Q1,12217,0,-467,2175,0,2673,1401,84,845,343,336,-389,428,0,796,5763,902,20591,6991,3462,10155,0,-16,13189,2145,2534,8510,7403,4846,928,1645,0,-16,4666,2788,1283,-499,490,604,423,15376,1645,-35,-289,13477,9680,3798,88517,17.37104254554909,15.22569799406336,10.9351567067436,4.290541287319764
1959:Q2,10210,0,-1171,3759,0,587,-519,606,608,-108,628,-613,301,0,802,6236,-319,21086,7218,3642,10577,0,-351,13425,2165,2554,8707,7661,5053,1088,1871,0,-351,9453,3439,1646,2887,529,952,433,8851,1871,45,154,7090,9749,-2660,90149,9.818399630451426,7.864412342738861,10.81459583578298,-2.950183493044121
1959:Q3,15106,0,3302,2003,0,2499,986,488,990,35,359,-1118,355,0,861,6525,320,21090,7073,3749,10780,0,-512,13557,2183,2573,8801,7534,4890,1177,1979,0,-512,8179,3716,1388,2040,9,1026,471,14931,1979,187,26,12791,8603,4188,90370,16.52198175388556,14.15447944392478,9.519804801398701,4.634674642526083
1959:Q4,9291,0,-834,2591,0,2768,1140,256,1304,68,-421,-1101,335,0,962,6199,-1208,20430,6884,3646,10260,0,-360,13656,2199,2590,8866,6775,4685,1056,1394,0,-360,6037,3092,676,3295,106,-1132,479,10507,1394,-133,149,9395,9185,210,91538,11.47815054918763,10.26335450819919,10.03353798422513,0.229816523974057
1960:Q1,12974,0,-2045,1997,0,5177,3882,-637,610,1322,-383,-675,311,0,939,5952,1701,22027,7134,3659,10606,-159,787,14028,2267,2553,9209,8000,4868,1107,1398,-159,787,3653,2481,1278,-1456,100,1250,503,17823,1398,-75,-189,16312,9782,6530,93055,19.15348583226175,17.52917762743665,10.51179410026328,7.017383527173364
1960:Q2,8875,0,-1914,3634,0,567,-1283,279,1100,471,753,-990,333,0,877,6198,-583,21210,6568,3618,10835,-163,353,14142,2283,2568,9292,7067,4285,1050,1543,-163,353,8283,2786,1350,2865,490,792,562,8222,1543,366,294,6607,9179,-2572,93972,8.748970543731676,7.030639551521231,9.767803175413952,-2.737163623892722
1960:Q3,13113,0,3488,3125,0,-688,-581,-615,431,77,969,-975,268,0,767,5737,422,20863,6362,3517,10715,-168,438,14266,2299,2582,9385,6598,4063,935,1330,-168,438,6007,3216,1266,968,289,268,536,14240,1330,-84,-21,12973,9561,3412,94380,15.08786365965815,13.7451533396751,10.12979444797627,3.615358891698834
1960:Q4,10853,0,1755,3180,0,-640,-1408,-261,504,525,1618,-1133,137,0,645,5783,-492,19758,6360,3541,10428,-174,-396,14361,2316,2594,9450,5397,4044,946,977,-174,-396,5268,2796,887,1658,135,-208,642,11623,977,-153,-50,10749,9329,1420,94663,12.27877054367975,11.35522881263982,9.854985197450951,1.500243615188872
1961:Q1,9551,0,-2105,5240,0,-984,-99,-674,-238,27,-413,-368,418,0,688,5690,1385,19517,6358,3546,9839,-183,-43,14418,2357,2585,9476,5099,4001,961,363,-183,-43,3637,2267,1604,-1909,856,819,638,11651,363,-127,-59,11355,10570,786,96046,12.13015359046899,11.82248931414379,11.0045941408436,0.817895173300182
1961:Q2,12131,0,-1615,5395,0,137,-1411,-135,841,842,1687,-743,288,0,793,6275,-86,20153,6395,3642,10090,-188,215,14463,2377,2599,9486,5691,4018,1043,604,-188,215,7645,2958,1604,1258,747,1078,598,10775,604,323,343,10190,10649,-458,97358,11.06688234850604,10.46677912150679,10.93769659992861,-0.470917478421828
1961:Q3,12998,0,2993,2637,0,751,1616,20,-430,-455,107,-1180,411,0,923,5889,467,21170,6736,3687,10384,-193,558,14566,2399,2616,9552,6604,4337,1071,832,-193,558,6143,3576,1767,485,243,72,643,14102,832,-112,-84,13298,11438,1860,98890,14.26059425036542,13.44706612196044,11.56661045957514,1.880455662385309
1961:Q4,12726,0,559,5112,0,1132,-356,348,1326,-186,1018,-2043,554,0,1043,5888,-537,22027,6949,3796,10874,-197,606,14683,2422,2635,9627,7344,4527,1161,1247,-197,606,7167,3848,1297,2353,309,-640,631,13533,1247,-137,-147,12276,11729,548,101031,13.39542413291821,12.15124539481437,11.60887058858463,0.542374806229736
1962:Q1,11334,0,-1736,6359,0,208,1137,-25,-1037,133,-170,-1458,322,0,1032,5778,999,22719,7072,3911,11125,-198,810,14753,2455,2649,9649,7966,4616,1262,1476,-198,810,3826,2461,1458,-1397,148,1156,605,16078,1476,-120,-240,14482,12178,2304,102802,15.64013254091739,14.0876373377482,11.84604422568572,2.241593112062477
1962:Q2,10769,0,-2156,6876,0,-234,27,-157,-85,-19,1491,-2175,284,0,988,6184,-489,22894,7275,4037,11439,-201,345,14876,2481,2668,9727,8019,4794,1369,1712,-201,345,9266,3749,1884,3397,27,209,682,10203,1712,377,281,8396,11959,-3563,104050,9.806196329557059,8.069050726481613,11.49375300336377,-3.424702276882153
1962:Q3,14718,0,1843,5343,0,1311,1728,-124,468,-761,542,-1318,56,0,912,5759,270,23108,7253,4108,11560,-205,392,15022,2507,2687,9828,8087,4746,1421,1732,-205,392,8136,4108,1707,1191,535,595,662,15331,1732,-138,-37,13700,11531,2168,104654,14.64889656188996,13.09042397968435,11.01847759874825,2.0719463809361
1962:Q4,13489,0,1593,7405,0,-916,-1118,-51,235,18,370,-1612,210,0,835,6089,-485,23391,7223,4101,12022,-209,255,15187,2534,2705,9949,8204,4689,1396,2073,-209,255,8383,3962,1560,2718,355,-212,690,13999,2073,-81,52,12059,11033,1026,105777,13.23473377022139,11.40091434908343,10.43048314134047,0.970431207742961
1963:Q1,11313,0,1175,6937,0,-3354,-3151,-226,-422,445,-631,-1080,204,0,957,6184,921,24268,7479,4084,12190,-213,729,15345,2548,2737,10060,8923,4931,1347,2130,-213,729,5307,3045,1548,-409,757,366,699,15628,2130,-117,-214,13402,11473,1928,107206,14.57756992299916,12.50072720897196,10.70205958621719,1.798667622754776
1963:Q2,13416,0,-1303,7265,0,-302,-3,-9,-23,-267,1537,-1776,141,0,1023,7016,-185,24774,7983,4243,12489,-218,278,15506,2578,2758,10170,9268,5405,1485,2319,-218,278,11878,4449,2150,3282,1151,846,727,11532,2319,429,397,9182,11319,-2137,108144,10.66401659920033,8.490284474754569,10.46664848095355,-1.976364006198979
1963:Q3,15199,0,2670,4716,0,386,1412,0,-514,-512,186,-1303,371,0,1095,6809,269,25032,8039,4348,12679,-223,190,15709,2610,2782,10317,9323,5429,1566,2362,-223,190,9135,4861,1919,2145,667,-457,760,16147,2362,-110,-13,13882,11340,2543,110007,14.67855484877153,12.61958560604497,10.30802725293505,2.311558353109913
1963:Q4,17316,0,1992,7190,0,2148,916,0,966,266,386,-2408,255,0,1162,7096,-505,25857,8345,4435,12920,-229,387,15918,2644,2811,10464,9939,5701,1624,2456,-229,387,9921,4444,1667,3508,444,-142,700,18034,2456,-64,-104,15539,12966,2573,112865,15.97870873503851,13.76743863358988,11.48783945421521,2.279599179374665
1964:Q1,14586,0,-2704,5809,0,1546,1347,0,381,-182,1058,-491,26,0,1084,7335,923,26621,8772,4504,13429,-236,152,16137,2682,2843,10613,10484,6090,1662,2817,-236,152,6326,3670,1364,171,475,646,738,19482,2817,-111,-41,16736,13553,3183,115880,16.81236954537254,14.44246101931109,11.69571971004487,2.746741309266218
1964:Q2,15901,0,568,7243,0,443,258,0,637,-452,-808,-1247,315,0,1087,8097,203,26596,8464,4591,13772,-240,10,16377,2722,2879,10777,10219,5742,1712,2995,-240,10,12447,4592,2220,3771,502,1362,837,14510,2995,407,498,11606,13619,-2013,118016,12.29518682728889,9.834493104854131,11.54022141159424,-1.70572830674011
1964:Q3,21084,0,4639,5579,0,1132,-13,0,1026,119,1292,-1448,256,0,1107,7943,584,26928,8355,4689,14212,-243,-85,16610,2766,2916,10929,10318,5590,1773,3284,-243,-85,8878,4708,2021,2330,98,-279,857,23381,3284,-79,-81,20096,13405,6691,120115,19.46560041529869,16.73029938024679,11.15974516035707,5.570554219889718
1964:Q4,18433,0,3938,7474,0,710,-913,245,716,662,77,-3330,347,0,1138,8224,-145,26713,8393,4754,13749,-246,63,16860,2813,2958,11090,9852,5581,1796,2660,-246,63,9462,4259,1708,3210,29,256,873,19696,2660,-90,-300,16827,14705,2122,122113,16.12960589495112,13.77993315398018,12.04214957078601,1.737783583194162
1965:Q1,15779,0,-2317,7750,0,1500,2984,-224,-1083,-177,-140,-2007,535,0,1098,8415,945,28949,8431,5009,15089,-245,665,17039,2863,3010,11166,11910,5568,1999,3923,-245,665,6188,3556,1380,293,581,378,899,22399,3923,-79,-312,18243,14223,4021,124341,18.01447972442021,14.67205175933234,11.438526790292,3.23352496904034
1965:Q2,14924,0,317,6267,0,-237,-411,597,21,-444,550,-2709,247,0,1233,9158,98,29201,8524,5197,15067,-247,660,17356,2918,3057,11381,11845,5606,2141,3686,-247,660,12626,4438,2387,4598,547,656,856,14998,3686,498,275,11090,14089,-2999,126058,11.89807739116856,8.797514355575748,11.17662341268188,-2.379109057106137
