date,Rest of the world; U.S. private deposits, including negotiable certificates of deposit; liability,Households and nonprofit organizations; private foreign deposits; asset,Nonfinancial corporate business; private foreign deposits; asset,Money market funds; private foreign deposits; asset,Instrument discrepancies; private foreign deposits
1945:Q4,ND,ND,ND,ND,ND
1946:Q1,ND,ND,ND,ND,ND
1946:Q2,ND,ND,ND,ND,ND
1946:Q3,ND,ND,ND,ND,ND
1946:Q4,35,0,35,0,0
1947:Q1,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND
1947:Q4,-17,0,-17,0,0
1948:Q1,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND
1948:Q4,-41,0,-41,0,0
1949:Q1,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND
1949:Q4,0,0,0,0,0
1950:Q1,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND
1950:Q4,47,0,47,0,0
1951:Q1,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND
1980:Q4,7780,0,4104,-7552,11228
1981:Q1,26140,0,-1248,15940,11448
1981:Q2,4792,0,108,13680,-8996
1981:Q3,3272,0,4336,11592,-12656
1981:Q4,7472,0,7564,7096,-7188
1982:Q1,21452,0,-9280,14480,16252
1982:Q2,4448,0,4976,2952,-3480
1982:Q3,-28508,0,-12168,-1540,-14800
1982:Q4,10624,0,7180,3760,-316
1983:Q1,8900,436,6068,-18308,20704
1983:Q2,-3716,-184,-140,1848,-5240
1983:Q3,9056,444,6524,984,1104
1983:Q4,11564,568,4868,8084,-1956
1984:Q1,19460,1012,4592,7452,6404
1984:Q2,6100,360,3848,-3212,5104
1984:Q3,-20656,-1016,-16340,2720,-6020
1984:Q4,-8692,-364,3464,-9816,-1976
1985:Q1,7120,460,-2864,-1024,10548
1985:Q2,-22068,-820,-2692,-9436,-9120
1985:Q3,20288,1580,2476,1604,14628
1985:Q4,23060,2044,14036,112,6868
1986:Q1,17824,644,6844,584,9752
1986:Q2,25660,696,4480,11492,8992
1986:Q3,38424,1284,-3000,2328,37812
1986:Q4,28480,480,4388,-1888,25500
1987:Q1,4364,-264,-9500,19684,-5556
1987:Q2,1624,-648,-3720,-12688,18680
1987:Q3,4932,-500,-3260,-4884,13576
1987:Q4,23304,888,4724,-4356,22048
1988:Q1,-7532,-140,8288,1952,-17632
1988:Q2,35340,1624,28256,52,5408
1988:Q3,16320,752,3500,1532,10536
1988:Q4,14480,1412,-18876,28740,3204
1989:Q1,54908,1780,-11728,-2660,67516
1989:Q2,10780,-484,-6036,-26748,44048
1989:Q3,20992,944,-12484,28232,4300
1989:Q4,29708,820,2852,-12104,38140
1990:Q1,-22468,-476,3856,2672,-28520
1990:Q2,49476,2228,-472,3976,43744
1990:Q3,56580,2548,-4168,15064,43136
1990:Q4,28056,1340,832,-18924,44808
1991:Q1,-3724,2128,2528,23468,-31848
1991:Q2,-48688,-8,-11000,-22804,-14876
1991:Q3,-9196,1808,3916,-12108,-2812
1991:Q4,-44296,184,11428,-9432,-46476
1992:Q1,-34772,4,-5828,-5528,-23420
1992:Q2,8696,1548,36,-14552,21664
1992:Q3,19920,2204,2608,19160,-4052
1992:Q4,-7592,936,608,-4076,-5060
1993:Q1,-10600,-620,-9208,-6704,5932
1993:Q2,-6348,-372,712,1520,-8208
1993:Q3,-44820,-2620,6444,-20996,-27648
1993:Q4,-12128,-708,-3104,-15716,7400
1994:Q1,-2804,-164,4912,5496,-13048
1994:Q2,77308,4524,1400,-9992,81376
1994:Q3,34888,2040,-13768,-1548,48164
1994:Q4,102164,5976,12104,29792,54292
1995:Q1,32632,5908,-7256,-3124,37104
1995:Q2,111944,8548,2416,1440,99540
1995:Q3,-24500,-1432,5608,23640,-52316
1995:Q4,21140,5236,6188,-5812,15528
1996:Q1,100764,10660,11936,6132,72036
1996:Q2,2988,6688,-2172,-28744,27216
1996:Q3,119888,16000,4312,14272,85304
1996:Q4,120108,16112,29144,22388,52464
1997:Q1,184352,11244,3040,-9692,179760
1997:Q2,24176,1384,17976,-1960,6776
1997:Q3,101676,6220,-844,11176,85124
1997:Q4,120620,7284,-40448,608,153176
1998:Q1,-24144,-1448,15904,20708,-59308
1998:Q2,64556,3872,-26152,-26012,112848
1998:Q3,114320,6860,-8768,19492,96736
1998:Q4,-118324,-7100,48532,14264,-174020
1999:Q1,109508,6572,22868,37656,42412
1999:Q2,74556,4472,-15568,21448,64204
1999:Q3,45600,2736,4588,39516,-1240
1999:Q4,-34088,-2044,-8120,-53092,29168
2000:Q1,299428,17964,17160,82680,181624
2000:Q2,46072,2764,-24032,25340,42000
2000:Q3,-88796,-5328,-62976,-1452,-19040
2000:Q4,250812,15048,40124,69952,125688
2001:Q1,167904,10076,-28404,90724,95508
2001:Q2,-155380,-9324,660,-10996,-135720
2001:Q3,-4736,-284,-10896,2740,3704
2001:Q4,19220,1152,4592,43600,-30124
2002:Q1,-60300,-3620,4620,-29204,-32096
2002:Q2,29848,1792,7312,-7992,28736
2002:Q3,104144,6248,6000,10364,81532
2002:Q4,10428,624,2348,-56,7512
2003:Q1,105816,6764,5384,-38964,132632
2003:Q2,166896,9948,33456,-43404,166896
2003:Q3,-183240,-11876,16864,-23104,-165124
2003:Q4,85552,6780,14528,-47312,111556
2004:Q1,141192,9452,14216,12684,104840
2004:Q2,262556,10740,23704,27084,201028
2004:Q3,-3376,3900,-11712,-33752,38188
2004:Q4,216272,11600,36032,-2608,171248
2005:Q1,365332,22552,30384,-18812,331208
2005:Q2,-191444,-11412,-15220,55076,-219888
2005:Q3,81940,8140,-24308,44500,53608
2005:Q4,-168320,-10948,48608,-49632,-156348
2006:Q1,275500,16128,-86300,22084,323588
2006:Q2,390648,19148,44196,-75340,402644
2006:Q3,66660,-3668,-37392,-33016,140736
2006:Q4,-10984,-7212,22556,45820,-72148
2007:Q1,164244,14352,-16120,-15784,181796
2007:Q2,539376,25580,42072,-37200,508924
2007:Q3,391488,19656,4564,111688,255580
2007:Q4,82924,11516,-26860,81432,16836
2008:Q1,-145596,-14628,19148,41036,-191152
2008:Q2,-446980,-22228,-72800,504,-352456
2008:Q3,-534116,-31928,-21028,-41208,-439952
2008:Q4,-197292,-2536,-27504,-59248,-108004
2009:Q1,-146516,-17508,4128,-42076,-91060
2009:Q2,181456,288,2020,49720,129428
2009:Q3,252768,1712,76,65308,185672
2009:Q4,-463116,-13164,21072,-26672,-444352
2010:Q1,-213940,-17008,26332,-18800,-204464
2010:Q2,169036,11476,2184,780,154596
2010:Q3,165212,10136,-11464,47116,119424
2010:Q4,165936,13584,35760,6508,110084
2011:Q1,193728,9348,43096,14380,126904
2011:Q2,-382136,-17248,19372,18540,-402800
2011:Q3,-154620,-3656,-85636,-178592,113264
2011:Q4,-516876,-28088,-22684,-110940,-355164
2012:Q1,-102488,-4412,-16148,-11508,-70420
2012:Q2,-405456,-22240,-21424,-29124,-332668
2012:Q3,100780,5360,26284,29176,39960
2012:Q4,-182424,-10228,15660,12508,-200364
2013:Q1,203104,12876,118268,22116,49844
2013:Q2,200572,15248,62032,-47492,170784
2013:Q3,-36532,-92,3056,-3336,-36160
2013:Q4,-242616,-17636,90844,-10572,-305252
2014:Q1,-8712,1728,-53208,-58196,100964
2014:Q2,-175288,-10868,76648,29524,-270592
2014:Q3,201860,11576,-37556,-13948,241788
2014:Q4,-488948,-27872,-23120,3568,-441524
2015:Q1,-66072,-4664,-107868,-16128,62588
2015:Q2,-327996,-20424,46200,8020,-361792
2015:Q3,-236356,-13228,-14316,-39704,-169108
2015:Q4,-312820,-17028,-36,-5976,-289780
2016:Q1,149248,2904,-69932,25976,190300
2016:Q2,-111044,-5240,52052,-18576,-139280
2016:Q3,-76928,-2000,27088,-34392,-67624
2016:Q4,-300504,-18120,5712,-9860,-278236
2017:Q1,352208,18128,-39696,6932,366844
2017:Q2,271964,12400,61092,-1316,199788
2017:Q3,444584,23712,501024,9104,-89256
2017:Q4,-40888,-3424,-46568,-7256,16360
2018:Q1,185672,12504,-22768,-9952,205888
2018:Q2,114100,1312,45564,6592,60632
2018:Q3,-9572,-2600,-357024,-3140,353192
2018:Q4,-24764,236,-106812,-2256,84068
2019:Q1,26580,-2896,17712,-300,12064
2019:Q2,-86460,-5548,72644,2764,-156320
2019:Q3,100984,-472,-56960,7136,151280
2019:Q4,39952,4820,65376,13784,-44028
2020:Q1,697936,37432,-78568,-14516,753588
2020:Q2,-525196,-25840,136024,-6556,-628824
2020:Q3,246476,15808,57104,-4868,178432
2020:Q4,-14268,3704,-68032,-708,50768
2021:Q1,131224,5484,-3172,5772,123140
2021:Q2,-14464,-4336,139892,-7604,-142416
2021:Q3,-87780,-2376,-32064,2392,-55732
2021:Q4,-83321,-9318,-49949,-2376,-21678
