1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,459,54,949,63,0,0,663,0,413,0,284,-34,17,131,0,71,4,0,0,0,0,767,754,0,0,0,100,10,644,0,651,-7,13,20,-7,223,0,651,0,0,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,220,71,1014,65,0,0,782,0,427,0,316,39,11,135,0,17,4,0,0,0,0,487,467,0,0,0,-55,29,493,0,519,-26,20,46,-26,-378,0,519,0,0,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1954:Q2,94,19,271,-11,0,0,224,0,7,0,203,14,2,41,0,13,2,0,0,0,0,76,48,0,0,0,-84,0,132,0,131,1,28,27,1,-120,0,131,0,0,0
1954:Q3,89,19,307,-16,0,0,266,0,64,0,190,12,0,40,0,15,2,0,0,0,0,184,156,0,0,0,27,0,129,0,128,1,28,27,1,-53,0,128,0,0,0
1954:Q4,81,19,308,-21,0,0,270,0,80,0,180,10,-2,40,0,19,2,0,0,0,0,154,131,0,0,0,-20,5,146,0,150,-4,23,27,-4,-92,0,150,0,0,0
1955:Q1,71,24,135,-7,0,0,79,0,-115,0,185,9,1,40,0,20,2,0,0,0,0,172,144,0,0,0,-26,0,170,0,169,1,28,27,1,84,0,169,0,0,0
1955:Q2,64,26,215,3,0,0,145,0,-58,0,194,9,2,41,0,22,2,0,0,0,0,153,123,0,0,0,-61,0,184,0,182,2,30,28,2,-24,0,182,0,0,0
1955:Q3,59,28,375,12,0,0,293,0,81,0,203,9,3,41,0,24,2,0,0,0,0,240,213,0,0,0,23,1,189,0,188,1,27,26,1,-104,0,188,0,0,0
1955:Q4,51,29,266,17,0,0,175,0,-45,0,210,10,3,41,0,26,4,0,0,0,0,191,170,0,0,0,-17,3,184,0,185,-1,21,22,-1,-53,0,185,0,0,0
1956:Q1,31,31,122,6,0,0,42,0,-166,0,201,7,4,39,0,29,2,0,0,0,0,206,185,0,0,0,2,0,183,0,181,2,21,19,2,84,0,181,0,0,0
1956:Q2,8,32,106,-9,0,0,42,0,-151,0,188,5,3,35,0,32,3,0,0,0,0,133,117,0,0,0,-59,0,176,0,175,1,16,15,1,3,0,175,0,0,0
1956:Q3,-44,33,198,-25,0,0,151,0,-28,0,173,6,2,32,0,35,3,0,0,0,0,151,137,0,0,0,-48,1,184,0,184,0,14,14,0,-124,0,184,0,0,0
1956:Q4,-53,33,201,-40,0,0,170,0,2,0,159,9,0,30,0,39,2,0,0,0,0,185,168,0,0,0,-42,-2,212,0,209,3,17,14,3,-102,0,209,0,0,0
1957:Q1,-55,31,98,-27,0,0,53,0,-127,0,157,23,0,31,0,39,2,0,0,0,0,260,244,0,0,0,7,0,237,0,236,1,16,15,1,76,0,236,0,0,0
1957:Q2,-45,31,157,-11,0,0,92,0,-107,0,160,39,0,33,0,40,3,0,0,0,0,314,300,0,0,0,33,0,267,0,266,1,14,13,1,82,0,266,0,0,0
1957:Q3,-39,32,315,7,0,0,233,0,14,0,165,54,0,32,0,40,3,0,0,0,0,309,294,0,0,0,24,1,269,0,269,0,15,15,0,-76,0,269,0,0,0
1957:Q4,-28,31,374,23,0,0,278,0,43,0,171,64,0,29,0,41,3,0,0,0,0,295,266,0,0,0,19,-5,252,0,246,6,29,23,6,-138,0,246,0,0,0
1958:Q1,21,27,93,26,0,0,-6,0,-232,0,169,57,0,31,0,39,3,0,0,0,0,169,137,0,0,0,-86,0,223,0,222,1,32,31,1,70,0,222,0,0,0
1958:Q2,19,26,212,23,0,0,123,0,-88,0,167,44,0,27,0,37,2,0,0,0,0,295,256,0,0,0,58,0,198,0,198,0,39,39,0,76,0,198,0,0,0
1958:Q3,23,26,390,16,0,0,303,0,105,0,169,29,0,32,0,36,3,0,0,0,0,275,234,0,0,0,32,0,202,0,202,0,41,41,0,-118,0,202,0,0,0
1958:Q4,29,27,453,8,0,0,364,0,174,0,176,14,-1,44,0,36,2,0,0,0,0,327,295,0,0,0,61,5,229,0,234,-5,32,37,-5,-124,0,234,0,0,0
1959:Q1,70,36,238,3,0,0,136,0,-79,0,204,11,0,56,0,40,3,0,0,0,0,241,205,0,0,0,-62,0,267,0,267,0,36,36,0,37,0,267,0,0,0
1959:Q2,81,38,359,0,0,0,245,0,-4,0,237,12,-2,69,0,44,3,0,0,0,0,333,296,0,0,0,-6,0,302,0,301,1,37,36,1,17,0,301,0,0,0
1959:Q3,92,39,519,-3,0,0,401,0,120,0,265,16,-3,73,0,48,3,0,0,0,0,368,333,0,0,0,29,0,304,0,303,1,35,34,1,-98,0,303,0,0,0
1959:Q4,100,40,562,-8,0,0,456,0,150,0,284,22,-9,69,0,51,3,0,0,0,0,322,292,0,0,0,18,0,274,0,273,1,30,29,1,-180,0,273,0,0,0
1960:Q1,100,35,417,-3,0,0,304,0,-94,114,261,23,-1,66,0,48,3,0,0,0,0,244,223,0,0,0,-27,1,249,0,249,0,21,21,0,-108,0,249,0,0,0
1960:Q2,105,37,340,-1,0,0,231,0,-95,76,227,23,0,66,0,42,2,0,0,0,0,239,226,0,0,0,-7,0,233,0,231,2,13,11,2,-33,0,231,0,0,0
1960:Q3,104,36,295,0,0,0,189,0,2,-27,192,22,2,66,0,35,3,0,0,0,0,252,236,0,0,0,13,0,223,0,221,2,16,14,2,25,0,221,0,0,0
1960:Q4,106,36,266,-1,0,0,168,0,7,-23,165,19,2,66,0,27,4,0,0,0,0,268,237,0,0,0,15,4,218,0,220,-2,31,33,-2,73,0,220,0,0,0
1961:Q1,105,36,293,5,0,0,198,0,-207,200,190,15,4,63,0,20,3,0,0,0,0,265,211,0,0,0,-6,0,217,0,215,2,54,52,2,41,0,215,0,0,0
1961:Q2,102,37,313,7,0,0,227,0,-121,112,227,9,3,58,0,15,3,0,0,0,0,255,183,0,0,0,-28,1,210,0,210,0,72,72,0,7,0,210,0,0,0
1961:Q3,103,37,358,10,0,0,269,0,88,-88,265,4,1,63,0,12,3,0,0,0,0,283,208,0,0,0,4,0,204,0,203,1,75,74,1,-9,0,203,0,0,0
1961:Q4,104,39,415,11,0,0,315,0,152,-130,291,2,-2,76,0,12,3,0,0,0,0,241,194,0,0,0,-3,12,185,0,196,-11,47,58,-11,-109,0,196,0,0,0
1962:Q1,129,36,473,23,0,0,343,0,-83,134,224,68,-1,62,0,42,4,0,0,0,0,247,205,0,0,0,24,1,180,0,180,0,42,42,0,-133,0,180,0,0,0
1962:Q2,140,37,562,34,0,0,409,0,-61,143,217,110,-4,62,0,58,3,0,0,0,0,170,142,0,0,0,-16,0,158,0,157,1,28,27,1,-289,0,157,0,0,0
1962:Q3,111,38,553,32,0,0,401,0,62,23,208,108,-6,62,0,60,4,0,0,0,0,203,174,0,0,0,8,0,166,0,165,1,29,28,1,-277,0,165,0,0,0
1962:Q4,54,38,443,17,0,0,323,0,163,-101,199,62,-10,62,0,48,3,0,0,0,0,247,195,0,0,0,-8,-5,208,0,202,6,52,46,6,-181,0,202,0,0,0
1963:Q1,3,34,330,2,0,0,250,0,-110,153,193,14,-3,39,0,38,4,0,0,0,0,296,233,0,0,0,-22,1,254,0,254,0,63,63,0,-65,0,254,0,0,0
1963:Q2,24,35,247,-11,0,0,188,0,7,23,191,-33,-3,39,0,31,3,0,0,0,0,370,288,0,0,0,-29,-1,318,0,317,1,82,81,1,112,0,317,0,0,0
1963:Q3,32,37,221,-16,0,0,167,0,121,-97,176,-33,-2,39,0,29,4,0,0,0,0,410,330,0,0,0,30,1,299,0,300,-1,80,81,-1,184,0,300,0,0,0
1963:Q4,27,39,240,-14,0,0,183,0,140,-115,147,11,-5,39,0,33,4,0,0,0,0,258,202,0,0,0,-1,5,198,0,203,-5,56,61,-5,6,0,203,0,0,0
1964:Q1,30,56,330,-8,0,0,192,0,-125,151,116,50,-1,107,0,36,4,0,0,0,0,324,280,0,0,0,-15,0,295,0,295,0,44,44,0,-32,0,295,0,0,0
1964:Q2,26,57,253,-6,0,0,187,0,-144,171,83,77,0,30,0,38,4,0,0,0,0,315,284,0,0,0,-16,0,300,0,299,1,31,30,1,31,0,299,0,0,0
1964:Q3,11,59,227,-7,0,0,193,0,170,-148,73,98,0,-2,0,39,4,0,0,0,0,335,310,0,0,0,-12,0,322,0,321,1,25,24,1,61,0,321,0,0,0
1964:Q4,-7,60,211,-15,0,0,215,0,131,-117,86,115,0,-32,0,39,4,0,0,0,0,368,350,0,0,0,-12,8,354,0,361,-7,18,25,-7,90,0,361,0,0,0
1965:Q1,-63,66,276,-16,0,0,218,0,-57,58,79,138,4,27,0,39,4,0,0,0,0,418,393,0,0,0,30,0,363,0,362,1,25,24,1,14,0,362,0,0,0
1965:Q2,-58,69,344,-22,0,0,206,0,-195,180,52,169,6,112,0,38,4,0,0,0,0,396,376,0,0,0,-3,0,379,0,380,-1,20,21,-1,-75,0,380,0,0,0
1965:Q3,15,73,297,-21,0,0,246,0,43,-55,81,177,7,20,0,41,4,0,0,0,0,431,412,0,0,0,18,0,394,0,395,-1,19,20,-1,77,0,395,0,0,0
1965:Q4,163,77,306,-16,0,0,337,0,44,-35,167,161,5,-72,0,47,5,0,0,0,0,437,418,0,0,0,11,-1,408,0,409,-1,19,20,-1,217,0,409,0,0,0
1966:Q1,248,69,244,-3,0,0,272,0,-212,261,77,146,-2,-82,0,55,4,0,0,0,0,450,431,0,0,0,8,0,423,0,424,-1,19,20,-1,385,0,424,0,0,0
1966:Q2,183,72,600,6,0,0,396,0,-159,260,162,133,0,131,0,62,5,0,0,0,0,445,425,0,0,0,-17,1,441,0,440,1,20,19,1,-44,0,440,0,0,0
1966:Q3,158,74,646,7,0,0,409,0,-13,89,197,136,0,160,0,66,4,0,0,0,0,486,464,0,0,0,8,0,456,0,454,2,22,20,2,-76,0,454,0,0,0
1966:Q4,140,75,640,-2,0,0,386,0,-89,64,255,156,3,182,0,66,5,0,0,0,0,503,472,0,0,0,3,-7,476,0,467,9,31,22,9,-72,0,467,0,0,0
1967:Q1,167,83,485,-8,0,0,369,0,-368,236,328,173,5,47,0,66,19,-13,0,0,-13,602,578,0,0,0,79,1,498,0,497,1,24,23,1,201,0,497,0,0,0
1967:Q2,145,83,519,-16,0,0,325,0,-288,40,417,156,5,118,0,67,20,0,0,0,0,469,446,0,0,0,-73,0,519,0,518,1,23,22,1,11,0,518,0,0,0
1967:Q3,176,83,485,-14,0,0,337,0,-10,-248,420,175,5,67,0,69,21,0,0,0,0,565,537,0,0,0,-1,0,538,0,537,1,28,27,1,173,0,537,0,0,0
1967:Q4,215,85,585,-6,0,0,385,0,-39,-127,337,214,4,103,0,76,23,0,0,0,0,555,522,0,0,0,-3,6,519,0,524,-5,33,38,-5,99,0,524,0,0,0
1968:Q1,186,87,667,12,0,0,446,0,-116,38,262,262,3,110,0,71,25,0,0,0,0,650,603,0,0,0,30,0,573,0,572,1,47,46,1,82,0,572,0,0,0
1968:Q2,162,87,739,27,0,0,504,0,-163,156,194,317,2,110,0,70,26,0,0,0,0,597,546,0,0,0,-36,0,582,0,581,1,51,50,1,-67,0,581,0,0,0
1968:Q3,147,89,896,27,0,0,510,0,-12,20,182,320,2,255,0,74,28,0,0,0,0,710,646,0,0,0,24,0,622,0,621,1,64,63,1,-128,0,621,0,0,0
1968:Q4,91,94,869,11,0,0,462,0,-62,29,223,272,1,280,0,85,30,0,0,0,0,734,653,0,0,0,-40,8,685,0,692,-7,81,88,-7,-137,0,692,0,0,0
1969:Q1,206,94,824,-1,0,0,417,0,-152,91,248,230,2,278,0,96,32,0,0,0,0,992,875,0,0,0,32,0,843,0,842,1,117,116,1,280,0,842,0,0,0
1969:Q2,76,97,714,-14,0,0,291,0,158,-244,257,120,1,294,0,108,34,0,0,0,0,980,829,0,0,0,-6,0,835,0,833,2,151,149,2,246,0,833,0,0,0
1969:Q3,26,102,662,-16,0,0,453,0,-460,376,277,260,1,75,0,112,37,0,0,0,0,893,738,0,0,0,43,1,694,0,693,1,155,154,1,155,0,693,0,0,0
1969:Q4,41,105,921,-10,0,0,451,0,-31,-28,311,199,3,332,0,106,39,0,0,0,0,1100,961,0,0,0,-18,-7,986,0,977,9,139,130,9,115,0,977,0,0,0
1970:Q1,55,113,1291,17,0,0,772,0,-98,69,317,484,8,339,0,113,42,0,0,0,0,1004,895,0,0,0,46,0,849,0,847,2,109,107,2,-345,0,847,0,0,0
1970:Q2,155,116,1256,34,0,0,762,0,-108,99,297,474,12,287,0,116,45,0,0,0,0,894,806,0,0,0,-47,0,853,0,851,2,88,86,2,-322,0,851,0,0,0
1970:Q3,370,117,1276,36,0,0,1043,0,146,-145,371,671,13,17,0,119,48,0,0,0,0,979,890,0,0,0,32,1,857,0,856,1,89,88,1,-44,0,856,0,0,0
1970:Q4,479,113,1768,24,0,0,1216,0,10,-10,540,676,12,341,0,124,51,0,0,0,0,1014,902,0,0,0,36,2,864,0,864,0,112,112,0,-388,0,864,0,0,0
1971:Q1,523,115,1373,23,0,0,951,0,-70,76,700,245,0,271,0,73,55,0,0,0,0,1035,897,0,0,0,34,0,863,0,861,2,138,136,2,70,0,861,0,0,0
1971:Q2,496,119,1805,21,0,0,953,0,-108,120,854,87,-5,749,0,28,59,0,0,0,0,1032,871,0,0,0,33,1,837,0,836,1,161,160,1,-396,0,836,0,0,0
1971:Q3,508,121,1812,18,0,0,952,0,-40,57,942,-7,-7,737,0,50,62,0,0,0,0,1034,870,0,0,0,-12,0,882,0,880,2,164,162,2,-392,0,880,0,0,0
1971:Q4,516,126,1869,15,0,0,943,0,3,16,964,-40,-10,714,0,140,67,0,0,0,0,1023,897,0,0,0,-98,17,978,0,993,-15,126,141,-15,-455,0,993,0,0,0
1972:Q1,539,109,1851,12,0,0,953,0,-128,153,1027,-99,-8,588,0,234,72,0,0,0,0,1298,1172,0,0,0,66,0,1106,0,1104,2,126,124,2,-123,0,1104,0,0,0
1972:Q2,595,111,2071,10,0,0,976,0,-169,204,1131,-190,-11,685,0,334,77,0,0,0,0,1313,1204,0,0,0,-14,1,1217,0,1216,1,109,108,1,-274,0,1216,0,0,0
1972:Q3,686,114,2254,6,0,0,944,0,-129,161,1137,-225,-11,888,0,345,82,0,0,0,0,1417,1309,0,0,0,47,0,1262,0,1260,2,108,106,2,-265,0,1260,0,0,0
1972:Q4,625,119,1996,3,0,0,853,0,144,-127,1044,-208,-12,796,0,268,88,0,0,0,0,1363,1262,0,0,0,21,19,1222,0,1239,-17,101,118,-17,-127,0,1239,0,0,0
1973:Q1,559,142,1749,0,0,0,870,0,-167,163,987,-113,-5,582,0,208,94,0,0,0,0,1347,1223,0,0,0,26,1,1196,0,1195,1,124,123,1,16,0,1195,0,0,0
1973:Q2,541,149,1673,-6,0,0,810,0,-60,28,967,-125,-3,604,0,168,100,0,0,0,0,1288,1162,0,0,0,-32,1,1193,0,1187,6,126,120,6,7,0,1187,0,0,0
1973:Q3,433,155,1762,-5,0,0,837,0,64,-87,900,-40,-2,684,0,141,107,0,0,0,0,1358,1219,0,0,0,22,1,1196,0,1190,6,139,133,6,-126,0,1190,0,0,0
1973:Q4,305,160,1680,-2,0,0,944,0,99,-82,788,139,-5,502,0,126,115,0,0,0,0,1350,1207,0,0,0,-3,26,1184,0,1203,-19,143,162,-19,-184,0,1203,0,0,0
1974:Q1,230,175,1586,7,0,0,1060,0,-72,142,656,334,-2,244,0,154,123,0,0,0,0,1305,1177,0,0,0,35,-16,1158,0,1219,-61,128,189,-61,-226,0,1219,0,0,0
