date,Rest of the world; U.S. direct investment abroad, including Netherlands Antillean Financial subsidiaries; liability (market value),Rest of the world; U.S. direct investment abroad: equity; liability (market value),Rest of the world; U.S. direct investment abroad: equity other than reinvested earnings; liability,Rest of the world; U.S. direct investment abroad: reinvested earnings; liability (current cost),Rest of the world; U.S. direct investment abroad: current-cost adjustment on reinvested earnings; liability,Nonfinancial corporate business; U.S. direct investment abroad: equity; asset (market value),U.S.-chartered depository institutions; U.S. direct investment abroad: equity (market value),Property-casualty insurance companies; U.S. direct investment abroad: equity (market value),Life insurance companies, general accounts; U.S. direct investment abroad: equity (market value),Finance companies; U.S. direct investment abroad: equity (market value),Security brokers and dealers; U.S. direct investment abroad: equity (market value),Rest of the world; U.S. direct investment abroad: intercompany debt, including Netherlands Antillean Financial subsidiaries; liability,Rest of the world; U.S. direct investment abroad: intercompany debt, U.S. parents' claims; liability,Rest of the world; foreign direct investment in U.S.: intercompany debt, U.S. parents' liabilities; asset,Nonfinancial corporate business; U.S. direct investment abroad: intercompany debt (market value),U.S.-chartered depository institutions; U.S. direct investment abroad: intercompany debt (market value),Property-casualty insurance companies; U.S. direct investment abroad: intercompany debt (market value),Life insurance companies, general accounts; U.S. direct investment abroad: intercompany debt (market value),Finance companies; U.S. direct investment abroad: intercompany debt (market value),Security brokers and dealers; U.S. direct investment abroad: intercompany debt (market value),Rest of the world; foreign direct investment in U.S.; asset (market value),Nonfinancial corporate business; foreign direct investment in U.S.; liability (market value),Nonfinancial noncorporate business; foreign direct investment in U.S. real estate business: equity; liability (market value),Foreign banking offices in the U.S.; foreign direct investment in U.S.: equity; liability (market value),Property-casualty insurance companies; foreign direct investment in U.S.: equity; liability (market value),Life insurance companies, general accounts; foreign direct investment in U.S.: equity; liability (market value),Finance companies; foreign direct investment in U.S.: equity; liability (market value),Security brokers and dealers; foreign direct investment in U.S.: equity, adjusted for U.S. Intermediate Holding Companies; liability (market value),Holding companies; foreign direct investment in U.S.: equity; liability (market value),Other financial business; foreign direct investment in U.S.: equity; liability (market value),Rest of the world; foreign direct investment in U.S.: equity; asset (market value),Rest of the world; foreign direct investment in U.S.: equity other than reinvested earnings; asset,Rest of the world; foreign direct investment in U.S.: reinvested earnings; asset (current cost),Rest of the world; foreign direct investment in U.S.: current-cost adjustment on reinvested earnings; asset,Nonfinancial corporate business; foreign direct investment in U.S.: intercompany debt; liability (market value),Nonfinancial noncorporate business; foreign direct investment in U.S. real estate business: interncompany debt; liability (market value),Foreign banking offices in the U.S.; foreign direct investment in U.S.: intercompany debt; liability (market value),Property-casualty insurance companies; foreign direct investment in U.S.: intercompany debt; liability (market value),Life insurance companies, general accounts; foreign direct investment in U.S.: intercompany debt; liability (market value),Finance companies; foreign direct investment in U.S.: intercompany debt; liability (market value),Security brokers and dealers; foreign direct investment in U.S.: intercompany debt, adjusted for U.S. Intermediate Holding Companies; liability (market value),Holding companies; foreign direct investment in U.S.: intercompany debt; liability (market value),Other financial business; foreign direct investment in U.S.: intercompany debt; liability (market value),Rest of the world; foreign direct investment in U.S.: intercompany debt; asset,Rest of the world; foreign direct investment in U.S.: intercompany debt, U.S. affiliates' liabilities; asset,Rest of the world; U.S. direct investment abroad: intercompany debt, U.S. affiliates' claims; liability
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,660,634,ND,ND,ND,617,3,1,0,7,6,26,ND,ND,14,1,3,4,2,2,56,64,-1,-4,-7,-5,-1,-2,0,0,44,ND,ND,ND,-19,2,5,10,7,1,6,0,0,12,ND,ND
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,621,597,ND,ND,ND,579,3,1,0,8,6,24,ND,ND,6,3,3,6,2,4,80,147,2,-14,-26,-23,-2,-21,0,0,63,ND,ND,ND,-77,8,16,29,26,2,13,0,0,17,ND,ND
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,508,488,ND,ND,ND,467,5,0,1,7,8,20,ND,ND,-2,3,4,6,5,4,90,103,2,-6,-10,-8,-1,-9,0,0,71,ND,ND,ND,-26,4,8,14,11,1,7,0,0,19,ND,ND
1952:Q1,1512,1452,ND,ND,ND,1452,0,0,0,0,0,60,ND,ND,60,0,0,0,0,0,56,-4,4,0,0,0,0,8,0,0,8,ND,ND,ND,48,0,0,0,0,0,0,0,0,48,ND,ND
1952:Q2,2384,2292,ND,ND,ND,2244,8,8,8,12,12,92,ND,ND,92,0,0,0,0,0,44,-48,0,12,4,4,4,4,0,0,-20,ND,ND,ND,56,4,0,0,0,0,4,0,0,64,ND,ND
1952:Q3,1244,1196,ND,ND,ND,1148,8,4,8,12,16,48,ND,ND,44,0,4,0,0,0,-88,-160,4,8,4,0,4,8,0,0,-132,ND,ND,ND,36,0,4,0,4,0,0,0,0,44,ND,ND
1952:Q4,-1732,-1664,ND,ND,ND,-1728,8,0,8,24,24,-68,ND,ND,-72,0,0,0,0,4,516,508,8,36,4,0,-4,12,0,0,564,ND,ND,ND,-44,-4,-4,0,4,0,0,0,0,-48,ND,ND
1953:Q1,1548,1488,ND,ND,ND,1436,8,8,8,12,16,60,ND,ND,60,0,0,0,0,0,76,-32,0,8,0,4,4,12,0,0,-4,ND,ND,ND,68,4,4,4,0,0,0,0,0,80,ND,ND
1953:Q2,1748,1680,ND,ND,ND,1628,8,8,8,12,16,68,ND,ND,64,0,0,0,4,0,-180,-260,4,12,4,8,4,16,0,0,-212,ND,ND,ND,24,0,4,0,0,0,4,0,0,32,ND,ND
1953:Q3,1524,1464,ND,ND,ND,1408,8,8,8,16,16,60,ND,ND,56,4,0,0,0,0,44,-80,8,16,4,4,4,12,0,0,-32,ND,ND,ND,68,0,0,0,4,0,4,0,0,76,ND,ND
1953:Q4,-1880,-1808,ND,ND,ND,-1864,12,0,12,16,16,-72,ND,ND,-76,0,0,4,0,0,692,672,8,20,4,12,4,28,0,0,748,ND,ND,ND,-36,0,-4,0,-4,0,-12,0,0,-56,ND,ND
1954:Q1,1244,1196,ND,ND,ND,1136,8,8,8,16,20,48,ND,ND,48,0,0,0,0,0,68,-44,4,12,4,4,4,16,0,0,0,ND,ND,ND,56,0,4,0,4,0,4,0,0,68,ND,ND
1954:Q2,1704,1636,ND,ND,ND,1572,12,8,12,16,16,68,ND,ND,64,0,0,0,0,4,200,68,8,12,4,8,4,12,0,0,116,ND,ND,ND,80,0,0,0,0,0,4,0,0,84,ND,ND
1954:Q3,904,868,ND,ND,ND,800,12,8,12,16,20,36,ND,ND,36,0,0,0,0,0,172,56,4,8,4,4,0,12,0,0,88,ND,ND,ND,64,4,4,0,4,4,4,0,0,84,ND,ND
1954:Q4,-1184,-1136,ND,ND,ND,-1208,16,8,8,20,20,-48,ND,ND,-52,0,0,0,4,0,56,172,12,12,-16,0,0,12,0,0,192,ND,ND,ND,-164,-4,0,20,8,0,4,0,0,-136,ND,ND
1955:Q1,1252,1204,ND,ND,ND,1132,12,8,12,16,24,48,ND,ND,48,0,0,0,0,0,56,-68,4,8,4,4,4,12,0,0,-32,ND,ND,ND,72,4,4,0,4,0,4,0,0,88,ND,ND
1955:Q2,2100,2020,ND,ND,ND,1952,12,4,12,20,20,80,ND,ND,72,0,4,0,0,4,16,-144,8,12,8,8,4,16,0,0,-88,ND,ND,ND,96,0,4,0,0,0,4,0,0,104,ND,ND
1955:Q3,1532,1472,ND,ND,ND,1396,12,8,12,20,24,60,ND,ND,56,4,0,0,0,0,-44,-176,4,16,4,4,4,16,0,0,-128,ND,ND,ND,68,4,0,4,4,0,4,0,0,84,ND,ND
1955:Q4,-1592,-1532,ND,ND,ND,-1624,16,16,12,24,24,-60,ND,ND,-60,0,0,0,0,0,760,816,16,16,-4,4,0,24,0,0,872,ND,ND,ND,-120,-4,0,12,4,0,-4,0,0,-112,ND,ND
1956:Q1,2344,2252,ND,ND,ND,2176,12,8,8,20,28,92,ND,ND,88,0,0,4,0,0,372,220,4,16,8,4,4,16,0,0,272,ND,ND,ND,88,4,0,0,4,0,4,0,0,100,ND,ND
1956:Q2,2792,2684,ND,ND,ND,2600,16,12,12,20,24,108,ND,ND,100,0,0,0,4,4,444,320,8,8,4,4,0,12,0,0,356,ND,ND,ND,80,0,4,0,0,4,0,0,0,88,ND,ND
1956:Q3,3444,3312,ND,ND,ND,3220,16,12,12,24,28,132,ND,ND,132,0,0,0,0,0,440,336,4,8,0,4,4,8,0,0,364,ND,ND,ND,60,4,4,4,0,0,4,0,0,76,ND,ND
1956:Q4,-776,-744,ND,ND,ND,-844,24,8,12,28,28,-32,ND,ND,-32,0,0,0,0,0,-328,-340,12,20,12,8,8,28,0,0,-252,ND,ND,ND,-32,-4,-8,-8,-4,-4,-16,0,0,-76,ND,ND
1957:Q1,2540,2440,ND,ND,ND,2352,12,8,12,24,32,100,ND,ND,96,4,0,0,0,0,216,140,0,12,4,0,0,16,0,0,172,ND,ND,ND,28,4,0,0,4,4,4,0,0,44,ND,ND
1957:Q2,5084,4888,ND,ND,ND,4792,20,12,12,24,28,196,ND,ND,188,0,0,0,4,4,260,184,4,0,4,4,0,12,0,0,208,ND,ND,ND,44,0,4,0,0,0,4,0,0,52,ND,ND
1957:Q3,1884,1812,ND,ND,ND,1708,20,12,12,28,32,72,ND,ND,72,0,0,0,0,0,72,32,4,4,0,4,0,12,0,0,56,ND,ND,ND,8,0,0,4,0,0,4,0,0,16,ND,ND
1957:Q4,260,248,ND,ND,ND,132,20,8,16,36,36,12,ND,ND,8,0,4,0,0,0,72,20,4,20,24,20,-4,-28,0,0,56,ND,ND,ND,76,0,-16,-20,-16,-4,-4,0,0,16,ND,ND
1958:Q1,1368,1316,ND,ND,ND,1236,12,12,8,24,24,52,ND,ND,40,0,0,4,4,4,360,272,4,0,4,4,0,0,0,0,284,ND,ND,ND,68,4,4,0,0,0,0,0,0,76,ND,ND
1958:Q2,2596,2496,ND,ND,ND,2404,12,8,16,24,32,100,ND,ND,100,0,0,0,0,0,392,300,8,4,0,0,0,0,0,0,312,ND,ND,ND,80,0,0,0,0,0,0,0,0,80,ND,ND
1958:Q3,1568,1508,ND,ND,ND,1412,12,12,12,28,32,60,ND,ND,60,0,0,0,0,0,368,284,4,4,0,0,0,0,0,0,292,ND,ND,ND,72,4,0,0,0,0,0,0,0,76,ND,ND
1958:Q4,-808,-776,ND,ND,ND,-872,12,8,16,32,28,-32,ND,ND,-40,4,0,0,0,4,-728,-548,12,-4,-20,-20,-4,8,0,0,-576,ND,ND,ND,-184,-4,8,20,20,4,-16,0,0,-152,ND,ND
1959:Q1,2248,2160,ND,ND,ND,2060,12,12,16,24,36,88,ND,ND,84,0,0,0,4,0,516,400,8,4,0,0,0,-4,0,0,408,ND,ND,ND,108,0,0,0,0,0,0,0,0,108,ND,ND
1959:Q2,3192,3068,ND,ND,ND,2960,16,12,12,32,36,124,ND,ND,124,0,0,0,0,0,656,488,8,8,4,4,4,4,0,0,520,ND,ND,ND,124,4,4,0,0,0,4,0,0,136,ND,ND
1959:Q3,2104,2024,ND,ND,ND,1920,12,12,16,32,32,80,ND,ND,76,0,0,0,0,4,504,368,8,8,4,0,4,8,0,0,400,ND,ND,ND,92,4,4,0,4,0,0,0,0,104,ND,ND
1959:Q4,-2056,-1976,ND,ND,ND,-2084,16,12,12,32,36,-80,ND,ND,-88,0,0,4,4,0,-724,-652,16,24,4,4,0,28,0,0,-576,ND,ND,ND,-132,-4,-4,0,0,0,-8,0,0,-148,ND,ND
1960:Q1,2296,2204,ND,ND,ND,2092,16,8,16,32,40,92,ND,ND,88,0,4,0,0,0,416,300,0,12,0,4,4,12,0,0,332,ND,ND,ND,72,4,0,4,0,0,4,0,0,84,ND,ND
1960:Q2,1116,1060,ND,ND,ND,952,12,8,16,36,36,56,ND,ND,52,0,0,0,0,4,292,172,4,16,8,4,4,24,0,0,232,ND,ND,ND,40,0,4,0,4,4,8,0,0,60,ND,ND
1960:Q3,1684,1628,ND,ND,ND,1516,12,12,16,32,40,56,ND,ND,48,4,0,0,4,0,364,208,4,16,8,8,8,28,0,0,280,ND,ND,ND,76,0,4,0,0,0,4,0,0,84,ND,ND
1960:Q4,6664,6412,ND,ND,ND,6284,16,16,16,40,40,252,ND,ND,248,0,0,0,0,4,188,88,4,16,-8,-4,12,52,0,0,160,ND,ND,ND,4,4,4,16,12,-4,-8,0,0,28,ND,ND
1961:Q1,2984,2868,ND,ND,ND,2740,16,12,16,40,44,116,ND,ND,116,0,0,0,0,0,380,240,8,16,8,4,4,20,0,0,300,ND,ND,ND,60,0,4,0,4,4,8,0,0,80,ND,ND
1961:Q2,2564,2452,ND,ND,ND,2324,20,12,12,36,48,112,ND,ND,104,0,0,4,4,0,448,316,8,12,0,4,4,8,0,0,352,ND,ND,ND,88,4,0,4,0,0,0,0,0,96,ND,ND
1961:Q3,3384,3260,ND,ND,ND,3128,16,12,16,44,44,124,ND,ND,120,0,0,0,0,4,220,132,12,8,4,4,4,4,0,0,168,ND,ND,ND,44,0,4,0,0,0,4,0,0,52,ND,ND
1961:Q4,1684,1624,ND,ND,ND,1488,16,12,20,40,48,60,ND,ND,56,0,0,0,4,0,196,272,8,-8,-44,-40,4,-28,0,0,164,ND,ND,ND,-104,4,20,48,44,0,20,0,0,32,ND,ND
1962:Q1,2028,1948,ND,ND,ND,1812,16,12,16,44,48,80,ND,ND,68,4,4,0,0,4,220,140,4,8,0,4,0,16,0,0,172,ND,ND,ND,32,0,4,4,0,4,4,0,0,48,ND,ND
1962:Q2,2496,2384,ND,ND,ND,2240,16,12,20,44,52,112,ND,ND,108,0,0,0,4,0,380,260,4,12,4,4,4,12,0,0,300,ND,ND,ND,76,0,0,0,0,0,4,0,0,80,ND,ND
1962:Q3,2848,2748,ND,ND,ND,2592,20,16,20,48,52,100,ND,ND,96,0,0,0,0,4,228,144,0,8,4,4,4,8,0,0,172,ND,ND,ND,44,4,4,0,0,0,4,0,0,56,ND,ND
1962:Q4,4032,3876,ND,ND,ND,3728,20,12,12,48,56,156,ND,ND,148,0,0,4,4,0,556,320,4,32,24,20,8,44,0,0,452,ND,ND,ND,196,0,-20,-20,-16,-4,-32,0,0,104,ND,ND
1963:Q1,3816,3672,ND,ND,ND,3508,20,16,20,52,56,144,ND,ND,140,0,0,0,0,4,276,184,4,8,0,4,4,12,0,0,216,ND,ND,ND,52,0,4,4,0,0,0,0,0,60,ND,ND
1963:Q2,3496,3352,ND,ND,ND,3200,16,12,20,48,56,144,ND,ND,132,4,0,0,4,4,516,400,4,0,4,0,0,-4,0,0,404,ND,ND,ND,116,0,0,-4,0,0,0,0,0,112,ND,ND
1963:Q3,2912,2812,ND,ND,ND,2636,20,16,20,56,64,100,ND,ND,100,0,0,0,0,0,448,356,4,0,-4,0,0,-8,0,0,348,ND,ND,ND,92,4,0,4,0,0,0,0,0,100,ND,ND
1963:Q4,3708,3556,ND,ND,ND,3388,20,12,20,56,60,152,ND,ND,140,0,4,0,4,4,-316,-148,8,-24,-20,-20,4,-36,0,0,-236,ND,ND,ND,-144,0,12,20,20,0,12,0,0,-80,ND,ND
1964:Q1,3276,3152,ND,ND,ND,2972,24,16,16,60,64,124,ND,ND,116,0,0,4,0,4,340,272,4,0,0,0,0,-8,0,0,268,ND,ND,ND,68,4,0,0,0,0,0,0,0,72,ND,ND
1964:Q2,3864,3708,ND,ND,ND,3528,20,16,20,56,68,156,ND,ND,152,0,0,0,4,0,444,316,8,8,4,4,0,8,0,0,348,ND,ND,ND,92,0,0,0,0,4,0,0,0,96,ND,ND
1964:Q3,4068,3920,ND,ND,ND,3732,20,16,24,60,68,148,ND,ND,136,4,0,0,4,4,212,132,4,4,4,4,4,8,0,0,160,ND,ND,ND,44,4,4,0,0,0,0,0,0,52,ND,ND
1964:Q4,3824,3668,ND,ND,ND,3472,20,16,20,68,72,156,ND,ND,152,0,0,0,0,4,292,284,8,-8,-28,-24,4,8,0,0,244,ND,ND,ND,-44,0,16,32,28,0,16,0,0,48,ND,ND
1965:Q1,6600,6352,ND,ND,ND,6148,24,16,24,64,76,248,ND,ND,244,0,0,0,4,0,720,540,4,8,4,4,4,4,0,0,568,ND,ND,ND,144,4,0,0,0,0,4,0,0,152,ND,ND
1965:Q2,5560,5332,ND,ND,ND,5132,24,16,16,68,76,228,ND,ND,216,0,0,4,4,4,-88,-40,8,-8,-4,-4,-4,-28,0,0,-80,ND,ND,ND,4,0,-4,0,0,0,-8,0,0,-8,ND,ND
1965:Q3,4296,4140,ND,ND,ND,3928,24,12,24,72,80,156,ND,ND,144,4,4,0,0,4,552,476,8,-12,-4,-4,-4,-32,0,0,428,ND,ND,ND,128,4,0,0,0,0,-8,0,0,124,ND,ND
1965:Q4,3588,3440,ND,ND,ND,3184,28,24,32,80,92,148,ND,ND,176,-4,-4,-8,-4,-8,472,508,12,-32,-4,-4,0,-84,0,0,396,ND,ND,ND,84,0,0,-4,-4,0,0,0,0,76,ND,ND
1966:Q1,4460,4300,ND,ND,ND,4072,28,16,24,76,84,160,ND,ND,152,0,0,0,4,4,488,432,0,-12,-4,-4,-4,-24,0,0,384,ND,ND,ND,104,4,0,0,0,0,-4,0,0,104,ND,ND
1966:Q2,5492,5252,ND,ND,ND,5024,24,20,20,76,88,240,ND,ND,228,0,0,4,4,4,420,268,4,16,4,4,4,24,0,0,324,ND,ND,ND,84,0,0,4,4,0,4,0,0,96,ND,ND
1966:Q3,5256,5068,ND,ND,ND,4824,24,16,24,84,96,188,ND,ND,184,4,0,0,0,0,-128,-172,4,12,8,8,4,24,0,0,-112,ND,ND,ND,-24,0,4,0,0,0,4,0,0,-16,ND,ND
1966:Q4,6464,6208,ND,ND,ND,5964,28,20,24,84,88,256,ND,ND,244,0,0,0,4,8,924,500,4,60,36,32,8,116,0,0,756,ND,ND,ND,268,0,-16,-28,-24,-4,-28,0,0,168,ND,ND
1967:Q1,4744,4528,ND,ND,ND,4296,72,72,32,28,28,216,ND,ND,204,4,4,0,0,4,836,616,12,16,4,4,0,12,0,0,664,ND,ND,ND,156,4,0,4,4,4,0,0,0,172,ND,ND
1967:Q2,3856,3716,ND,ND,ND,3472,76,76,32,24,36,140,ND,ND,128,0,4,4,4,0,832,632,16,4,4,4,4,-12,0,0,652,ND,ND,ND,176,4,4,0,0,0,-4,0,0,180,ND,ND
