date,All sectors; capital transfers paid,Domestic business; capital transfers paid,Domestic financial sectors; capital transfers paid,Property-casualty insurance companies; capital transfers paid, disaster-related insurance benefits,Domestic financial sectors; capital transfers paid, other than for disasters,Nonfinancial corporate business; capital transfers paid (includes disaster-related payments by BP to state and local governments),Nonfinancial noncorporate business; capital transfers paid,General government; capital transfers paid,Federal government; capital transfers paid,State and local governments; capital transfers received, investment grants from federal government,Federal government; capital transfers paid, disaster-related insurance benefits,Federal government; capital transfers paid to financial corporations under the financial stabilization program,Federal government; other capital transfers paid to business,Federal government; other capital transfers paid to households,Federal government; capital transfers paid to the rest of the world,State and local governments; capital transfers paid, disaster-related insurance benefits,State and local governments; capital transfers paid, disaster-related insurance benefits,Households and nonprofit organizations; capital transfers paid; estate and gift taxes,Federal government; capital transfers received, estate and gift taxes paid by persons,State and local governments; capital transfers received, estate and gift taxes paid by persons,Rest of the world; capital transfers paid,Rest of the world; capital transfers paid, disaster-related insurance benefits,Rest of the world; capital transfers paid, other than for disasters,All sectors; capital transfers received,Domestic business; capital transfers received,Domestic financial sectors; capital transfers received,Property-casualty insurance companies; capital transfers received, disaster-related insurance benefits,Domestic financial sectors; capital transfers received, other,Nonfinancial corporate business; capital transfers received,Nonfinancial corporate business; capital transfers received, disaster-related insurance benefits,Nonfinancial corporate business; capital transfers received, other,Nonfinancial noncorporate business; capital transfers received,Nonfinancial noncorporate business; capital transfers received, disaster-related insurance benefits,Nonfinancial noncorporate business; capital transfers received, other,General government; capital transfers received,Federal government; capital transfers received, total,Federal government; capital transfers received, estate and gift taxes paid by persons,Federal government; capital transfers received, other,State and local governments; capital transfers received,State and local governments; capital transfers received, disaster-related insurance benefits,State and local governments; capital transfers received, estate and gift taxes paid by persons,State and local governments; capital transfers received, investment grants from federal government,State and local governments; capital transfers received, other (includes disaster-related payments by BP to state and local governments for the 2010 Gulf oil spill),Households and nonprofit organizations; capital transfers received,Households and nonprofit organizations; capital transfers received, disaster-related insurance benefits,Households and nonprofit organizations; capital transfers received, other,Rest of the world; capital transfers received,Rest of the world; capital transfers received from U.S. government,Rest of the world; capital transfers received, disaster-related insurance benefits,Rest of the world; capital transfers received, other,Domestic business; net capital transfers paid,Domestic financial sectors; net capital transfers paid,Property-casualty insurance companies; net capital transfers paid,Life insurance companies; capital transfers paid, tax on foreign earnings retained abroad,U.S.-chartered depository institutions; net capital transfers paid,Government-sponsored enterprises; capital transfers received from the federal government,Finance companies; capital transfers paid, tax on foreign earnings retained abroad,Security brokers and dealers; capital transfers paid, tax on foreign earnings retained abroad,Holding companies; capital transfers received by GMAC from the federal government under the financial stabilization program,Other financial business; capital transfers received by AIG from the federal government under the financial stabilization program,Nonfinancial corporate business; net capital transfers paid,Nonfinancial noncorporate business; net capital transfers paid,General government; net capital transfers paid,Federal government; net capital transfers paid,State and local governments; net capital transfers paid,Households and nonprofit organizations; net capital transfers paid,Rest of the world; net capital transfers paid
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,1382,0,0,0,0,0,0,442,442,442,0,0,0,0,0,0,0,940,731,209,0,0,0,1382,0,0,0,0,0,0,0,0,0,0,1382,731,731,0,651,0,209,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-940,-289,-651,940,0
1952:Q1,373,0,0,0,0,0,0,114,114,114,0,0,0,0,0,0,0,259,205,54,0,0,0,373,0,0,0,0,0,0,0,0,0,0,373,205,205,0,168,0,54,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-259,-91,-168,259,0
1952:Q2,388,0,0,0,0,0,0,118,118,118,0,0,0,0,0,0,0,270,216,54,0,0,0,388,0,0,0,0,0,0,0,0,0,0,388,216,216,0,172,0,54,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-270,-98,-172,270,0
1952:Q3,405,0,0,0,0,0,0,129,129,129,0,0,0,0,0,0,0,276,221,55,0,0,0,405,0,0,0,0,0,0,0,0,0,0,405,221,221,0,184,0,55,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-276,-92,-184,276,0
1952:Q4,380,0,0,0,0,0,0,129,129,129,0,0,0,0,0,0,0,251,195,56,0,0,0,380,0,0,0,0,0,0,0,0,0,0,380,195,195,0,185,0,56,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-251,-66,-185,251,0
1953:Q1,418,0,0,0,0,0,0,112,112,112,0,0,0,0,0,0,0,306,249,57,0,0,0,418,0,0,0,0,0,0,0,0,0,0,418,249,249,0,169,0,57,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-306,-137,-169,306,0
1953:Q2,429,0,0,0,0,0,0,166,166,166,0,0,0,0,0,0,0,263,205,58,0,0,0,429,0,0,0,0,0,0,0,0,0,0,429,205,205,0,224,0,58,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-263,-39,-224,263,0
