date,State and local government employee defined contribution retirement funds; total financial assets,State and local government employee defined contribution retirement funds; money market fund shares, including variable annuity money market fund shares; asset,State and local government employee defined contribution retirement funds; mutual fund shares, including variable annuity mutual fund shares; asset,State and local government employee defined contribution retirement funds; miscellaneous assets,State and local government employee defined contribution retirement funds; unallocated insurance contracts; asset,State and local government employee defined contribution retirement funds; unidentified miscellaneous assets,State and local government employee defined contribution retirement funds; total financial assets
1945:Q4,ND,ND,ND,ND,ND,ND,ND
1946:Q1,ND,ND,ND,ND,ND,ND,ND
1946:Q2,ND,ND,ND,ND,ND,ND,ND
1946:Q3,ND,ND,ND,ND,ND,ND,ND
1946:Q4,0,0,0,0,0,0,0
1947:Q1,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND
1947:Q4,0,0,0,0,0,0,0
1948:Q1,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND
1948:Q4,0,0,0,0,0,0,0
1949:Q1,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND
1949:Q4,0,0,0,0,0,0,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND
1950:Q4,0,0,0,0,0,0,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND
2000:Q2,2916,-1064,10580,-6600,-6600,0,2916
2000:Q3,-13436,-992,-7580,-4864,-4864,0,-13436
2000:Q4,13524,-828,28948,-14596,-14596,0,13524
2001:Q1,20992,2496,38340,-19844,-19844,0,20992
2001:Q2,-20256,564,-23672,2852,2852,0,-20256
2001:Q3,27740,2092,45512,-19864,-19864,0,27740
2001:Q4,-30836,540,-38316,6940,6940,0,-30836
2002:Q1,-14984,-1780,-10932,-2272,-2272,0,-14984
2002:Q2,7308,-1040,22640,-14292,-14292,0,7308
2002:Q3,12628,-560,31356,-18168,-18168,0,12628
2002:Q4,-24260,-576,-27428,3744,3744,0,-24260
2003:Q1,43036,-708,32624,11120,11120,0,43036
2003:Q2,6672,-1832,-18464,26968,26968,0,6672
2003:Q3,29852,-1064,13184,17732,17732,0,29852
2003:Q4,14064,-1672,-10804,26540,26540,0,14064
2004:Q1,17848,-1452,7260,12040,12040,0,17848
2004:Q2,27084,-664,17636,10112,10112,0,27084
2004:Q3,24436,-844,18620,6660,6660,0,24436
2004:Q4,-1176,-1316,-20700,20840,20840,0,-1176
2005:Q1,28084,280,22940,4864,4864,0,28084
2005:Q2,12892,288,3820,8784,8784,0,12892
2005:Q3,5568,544,-8212,13236,13236,0,5568
2005:Q4,16228,236,5556,10436,10436,0,16228
2006:Q1,126272,592,-6152,131832,16024,115808,126272
2006:Q2,38376,1800,28256,8320,6140,2180,38376
2006:Q3,16460,1356,-1588,16692,14488,2204,16460
2006:Q4,6248,1024,-15660,20884,18680,2204,6248
2007:Q1,12288,988,1556,9744,8288,1456,12288
2007:Q2,43368,1344,10072,31952,27580,4372,43368
2007:Q3,8876,5720,-4280,7436,7436,0,8876
2007:Q4,13876,924,7356,5596,1224,4372,13876
2008:Q1,-40472,1688,-5180,-36980,-34064,-2916,-40472
2008:Q2,26176,0,11700,14476,10104,4372,26176
2008:Q3,-46228,1008,-1836,-45400,-42488,-2912,-46228
2008:Q4,-73400,4236,-2056,-75580,-66836,-8744,-73400
2009:Q1,-19020,1076,-7512,-12584,-14040,1456,-19020
2009:Q2,67516,-1804,8108,61212,51012,10200,67516
2009:Q3,52764,-1944,796,53912,46628,7284,52764
2009:Q4,31036,-1228,9656,22608,18236,4372,31036
2010:Q1,28476,-792,8340,20928,18012,2916,28476
2010:Q2,-41408,-472,-7772,-33164,-31708,-1456,-41408
2010:Q3,43760,-640,-1756,46156,38872,7284,43760
2010:Q4,45996,-844,9872,36968,31140,5828,45996
2011:Q1,26220,-828,2564,24484,19732,4752,26220
2011:Q2,-26048,-468,-21944,-3636,-2044,-1592,-26048
2011:Q3,-53900,640,-25096,-29444,-27868,-1576,-53900
2011:Q4,-1696,-760,-10612,9676,11240,-1564,-1696
2012:Q1,-656,-1256,-6540,7140,8984,-1844,-656
2012:Q2,-30560,-412,-11764,-18384,-16568,-1816,-30560
2012:Q3,-10960,-484,-11748,1272,3056,-1784,-10960
2012:Q4,-22120,-368,-17340,-4412,-2660,-1752,-22120
2013:Q1,-8732,-752,-11736,3756,3580,176,-8732
2013:Q2,-17280,-84,-8668,-8528,-8656,128,-17280
2013:Q3,-15128,3792,-15352,-3568,-3648,80,-15128
2013:Q4,-10100,-672,-21444,12016,11988,28,-10100
2014:Q1,-55284,-1288,-34096,-19900,-16768,-3132,-55284
2014:Q2,-63068,-1280,-49252,-12536,-9452,-3084,-63068
2014:Q3,-49440,-1200,-43232,-5008,-1984,-3024,-49440
2014:Q4,-46716,-1316,-34572,-10828,-7856,-2972,-46716
2015:Q1,-33144,-800,-30300,-2044,-1104,-940,-33144
2015:Q2,-33744,-536,-33140,-68,920,-988,-33744
2015:Q3,-45780,-4424,-37792,-3564,-2528,-1036,-45780
2015:Q4,-13252,3272,-18380,1856,2936,-1080,-13252
2016:Q1,-27072,-4584,-30036,7548,9764,-2216,-27072
2016:Q2,-34816,-844,-28464,-5508,-3348,-2160,-34816
2016:Q3,-39048,-876,-31872,-6300,-4196,-2104,-39048
2016:Q4,-14892,-824,-107068,93000,95052,-2052,-14892
2017:Q1,-4776,-848,3828,-7756,-8412,656,-4776
2017:Q2,-1320,-752,-6240,5672,5092,580,-1320
2017:Q3,-6044,-240,-26720,20916,20400,516,-6044
2017:Q4,32596,-380,-3720,36696,36252,444,32596
2018:Q1,-39792,-320,-25064,-14408,-13248,-1160,-39792
2018:Q2,-17428,-472,-20168,3212,4416,-1204,-17428
2018:Q3,340,-416,-28768,29524,30772,-1248,340
2018:Q4,-78068,-152,-32760,-45156,-43864,-1292,-78068
2019:Q1,42556,-48,5148,37456,37244,212,42556
2019:Q2,6832,44,-4904,11692,11480,212,6832
2019:Q3,-2236,112,-484,-1864,-2076,212,-2236
2019:Q4,22800,-16,11368,11448,11236,212,22800
2020:Q1,-24696,1288,-20008,-5976,-6192,216,-24696
2020:Q2,19360,20,10528,8812,8600,212,19360
2020:Q3,10032,-28,-5916,15976,15764,212,10032
2020:Q4,22084,-900,9708,13276,13064,212,22084
2021:Q1,-904,-440,-3588,3124,2912,212,-904
2021:Q2,4204,-680,-5164,10048,9836,212,4204
2021:Q3,-7856,-132,-956,-6768,-6984,216,-7856
2021:Q4,1232,-40,-2876,4148,3936,212,1232
