1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1994:Q3,1580774,1580774,1100712,30922,27255,2036,3000,255,109725,207870,61295,37704
1994:Q4,1544320,1544320,1019327,31061,29298,2007,2633,336,110952,232886,75216,40604
1995:Q1,1649397,1649397,1058545,34725,31595,2125,2700,416,121160,270407,82817,44907
1995:Q2,1800550,1800550,1126823,38408,33791,2447,2830,503,145743,308500,91084,50421
1995:Q3,1954042,1954042,1200705,42323,34751,2580,2830,594,161848,353986,98429,55996
1995:Q4,2058275,2058275,1239948,45668,35430,2323,2840,671,175205,392724,103189,60277
1996:Q1,2201626,2201626,1317576,50177,36221,2463,2870,755,192723,425959,107296,65586
1996:Q2,2351651,2351651,1407588,54306,39602,2311,2915,841,210072,452156,110790,71070
1996:Q3,2461780,2461780,1458120,57743,41007,2226,2746,927,226106,483812,113587,75506
1996:Q4,2623994,2623994,1489156,62566,41582,2610,2577,1040,245837,536840,160476,81310
1997:Q1,2686387,2686387,1508970,62961,41125,7085,2746,1140,257310,555280,165279,84491
1997:Q2,3051401,3051401,1692950,69664,39384,8304,2717,1365,301495,651303,188591,95628
1997:Q3,3368362,3368362,1864889,74632,36428,7922,2707,1573,338794,731126,204790,105501
1997:Q4,3409315,3409315,1884773,74492,34169,8126,2589,1674,344416,740922,210036,108118
1998:Q1,3840596,3840596,2126512,84641,30989,7104,2961,1902,398214,830815,236461,120997
1998:Q2,3977323,3977323,2220616,88194,33513,7000,3309,1989,421349,833026,242195,126132
1998:Q3,3622978,3622978,2024941,83020,26934,7029,3264,1873,381219,749151,227192,118355
1998:Q4,4173531,4173531,2281268,97645,35602,9147,3789,2201,454614,889897,264997,134371
1999:Q1,4327921,4327921,2321695,102125,35430,10060,3906,2268,477610,953675,281182,139970
1999:Q2,4651052,4651052,2477109,110629,35053,11010,4011,2423,520802,1038731,301278,150006
1999:Q3,4498393,4498393,2361899,109252,34634,10112,4131,2350,501042,1028757,298684,147532
1999:Q4,5233194,5233194,2744523,127331,34794,12387,2680,2806,618512,1182367,339403,168391
2000:Q1,5600779,5600779,2951579,132886,34339,13656,3345,3045,682477,1248153,351703,179596
2000:Q2,5463631,5463631,2838840,128352,33577,13489,2394,3057,667897,1253357,352367,170301
2000:Q3,5541139,5541139,2847388,128479,33023,13830,2333,3174,682203,1298077,364744,167888
