1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,1818,5,684,13,1078,586,0,492,0,38,-8,46,0,1818,0,1766,52,0,0
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,-1066,16,-1894,-132,971,499,0,472,0,-27,-12,-15,0,-1066,0,-1201,135,0,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,5769,142,3688,910,1285,1182,0,103,0,-256,80,-336,0,5769,0,5659,110,0,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,5076,231,4209,814,-278,-77,0,-201,0,100,166,-66,0,5076,0,4912,164,0,0
1952:Q1,-338,0,-267,40,-162,118,0,-280,0,51,-78,129,0,-338,0,-423,85,0,0
1952:Q2,975,-17,-422,333,1035,146,0,889,0,46,40,6,0,975,0,895,80,0,0
1952:Q3,-99,-67,461,27,-515,131,0,-646,0,-5,6,-11,0,-99,0,-36,-63,0,0
1952:Q4,2292,-49,1024,-21,1316,725,0,591,0,22,-15,37,0,2292,0,2266,26,0,0
1953:Q1,-682,14,97,-119,-626,-187,0,-439,0,-48,-35,-13,0,-682,0,-669,-13,0,0
1953:Q2,180,140,-366,169,285,90,0,195,0,-48,-32,-16,0,180,0,148,32,0,0
1953:Q3,486,-224,290,136,341,95,0,246,0,-57,-26,-31,0,486,0,477,9,0,0
1953:Q4,-886,131,-583,-696,224,-169,0,393,0,38,37,1,0,-886,0,-914,28,0,0
1954:Q1,-940,105,-323,87,-812,-307,0,-505,0,3,-3,6,0,-940,0,-951,11,0,0
1954:Q2,346,-73,-649,243,857,138,0,719,0,-32,-15,-17,0,346,0,311,35,0,0
1954:Q3,371,71,-172,265,93,-46,0,139,0,114,92,22,0,371,0,338,33,0,0
1954:Q4,831,94,489,-369,416,76,0,340,0,201,125,76,0,831,0,782,49,0,0
1955:Q1,380,129,360,-12,-108,200,0,-308,0,11,-9,20,0,380,0,411,-31,0,0
1955:Q2,2626,582,744,644,601,269,0,332,0,55,13,42,0,2626,0,2582,44,0,0
1955:Q3,1592,65,948,373,127,345,0,-218,0,79,8,71,0,1592,0,1617,-25,0,0
1955:Q4,3055,348,1849,71,724,113,0,611,0,63,-7,70,0,3055,0,3063,-8,0,0
1956:Q1,623,-367,1451,27,-523,15,0,-538,0,35,-5,40,0,623,0,608,15,0,0
1956:Q2,2103,-44,1493,454,164,93,0,71,0,36,17,19,0,2103,0,2044,59,0,0
1956:Q3,466,-514,724,348,-146,176,0,-322,0,54,-3,57,0,466,0,402,64,0,0
1956:Q4,1797,307,1416,-286,230,12,0,218,0,130,64,66,0,1797,0,1797,0,0,0
1957:Q1,-430,326,126,-61,-814,-211,0,-603,0,-7,-23,16,0,-430,0,-409,-21,0,0
1957:Q2,2357,465,1251,365,221,-88,0,309,0,55,45,10,0,2357,0,2312,45,0,0
1957:Q3,-307,-248,-314,76,55,2,0,53,0,124,87,37,0,-307,0,-292,-15,0,0
1957:Q4,563,-156,159,75,330,-28,0,358,0,155,69,86,0,563,0,580,-17,0,0
1958:Q1,-1982,-806,-1163,-123,19,114,0,-95,0,91,26,65,0,-1982,0,-2009,27,0,0
1958:Q2,1372,-429,-121,489,1304,114,0,1190,0,129,95,34,0,1372,0,1304,68,0,0
1958:Q3,-1646,139,-213,60,-1798,-286,0,-1512,0,166,101,65,0,-1646,0,-1674,28,0,0
1958:Q4,3372,767,1177,129,1231,515,0,716,0,68,-8,76,0,3372,0,3403,-31,0,0
1959:Q1,-1002,-458,-273,87,-261,514,0,-775,0,-97,-94,-3,0,-1002,0,-1029,27,0,0
1959:Q2,3554,235,1928,611,745,543,0,202,0,35,0,35,0,3554,0,3529,25,0,0
1959:Q3,1909,304,543,293,688,506,0,182,0,81,20,61,0,1909,0,1862,47,0,0
1959:Q4,3950,104,1425,64,2228,284,0,1944,0,129,70,59,0,3950,0,3950,0,0,0
1960:Q1,-854,-516,538,121,-908,-67,0,-841,0,-89,-28,-61,0,-854,0,-838,-16,0,0
1960:Q2,2469,664,879,386,569,58,0,511,0,-29,-60,31,0,2469,0,2402,67,0,0
1960:Q3,-534,-46,-314,32,-215,-580,0,365,0,9,-12,21,0,-534,0,-621,87,0,0
1960:Q4,1985,596,1109,-24,89,35,0,54,0,215,73,142,0,1985,0,1949,36,0,0
1961:Q1,-1901,-327,-11,113,-1641,-1446,0,-195,0,-35,-12,-23,0,-1901,0,-2291,390,0,0
1961:Q2,1142,1062,-298,243,-1,-98,0,97,0,136,-10,146,0,1142,0,990,152,0,0
1961:Q3,867,-132,-210,181,999,300,0,699,0,29,-46,75,0,867,0,1009,-142,0,0
1961:Q4,4098,267,1453,64,1962,901,0,1061,0,352,195,157,0,4098,0,4174,-76,0,0
1962:Q1,-1365,210,-498,158,-1474,-1118,0,-356,0,239,132,107,0,-1365,0,-1242,-123,0,0
1962:Q2,1742,-118,1384,530,-60,755,0,-815,0,6,80,-74,0,1742,0,1908,-166,0,0
1962:Q3,1456,175,571,185,506,142,0,364,0,19,-37,56,0,1456,0,1349,107,0,0
1962:Q4,5143,191,2184,241,2611,870,0,1741,0,-84,-130,46,0,5143,0,5130,13,0,0
1963:Q1,-2169,-290,-493,66,-1357,-760,0,-597,0,-95,-119,24,0,-2169,0,-2325,156,0,0
1963:Q2,3315,596,1033,582,984,591,0,393,0,120,-34,154,0,3315,0,3169,146,0,0
1963:Q3,1427,-383,231,129,1315,587,0,728,0,135,36,99,0,1427,0,1226,201,0,0
1963:Q4,5173,421,2653,380,1442,1011,0,431,0,277,-5,282,0,5173,0,5229,-56,0,0
1964:Q1,-3574,-233,-587,180,-3112,-1220,0,-1892,0,178,-24,202,0,-3574,0,-3602,28,0,0
1964:Q2,6520,805,1652,482,3447,1208,0,2239,0,134,-72,206,0,6520,0,6467,53,0,0
1964:Q3,-1110,-503,607,136,-1564,-592,0,-972,0,214,-2,216,0,-1110,0,-1175,65,0,0
1964:Q4,6324,1271,3146,-51,1504,564,0,940,0,454,110,344,0,6324,0,6457,-133,0,0
1965:Q1,1080,-825,2197,491,-1409,-507,0,-902,0,626,135,491,0,1080,0,1012,68,0,0
1965:Q2,6605,-17,3006,631,3198,1845,0,1353,0,-213,-40,-173,0,6605,0,6682,-77,0,0
1965:Q3,-591,-363,1193,202,-1655,507,0,-2162,0,32,39,-7,0,-591,0,-726,135,0,0
1965:Q4,8529,778,4481,245,3031,1473,0,1558,0,-6,-9,3,0,8529,0,8824,-295,0,0
1966:Q1,-1399,-1161,978,622,-1735,-811,0,-924,0,-103,-110,7,0,-1399,0,-1461,62,0,0
1966:Q2,9403,1746,4464,954,2237,1200,0,1037,0,2,33,-31,0,9403,0,9427,-24,0,0
1966:Q3,-2847,-585,1176,28,-3370,-1510,0,-1860,0,-96,-30,-66,0,-2847,0,-2997,150,0,0
1966:Q4,6119,671,1956,646,2830,489,0,2341,0,16,3,13,0,6119,0,5902,217,0,0
1967:Q1,-2841,-890,436,199,-2525,-1789,0,-736,0,-61,-72,11,0,-2841,0,-2924,83,0,0
1967:Q2,4807,557,3164,745,527,1026,0,-499,0,-186,3,-189,0,4807,0,4830,-23,0,0
1967:Q3,-1227,-1513,-811,-41,997,-78,0,1075,0,141,79,62,0,-1227,0,-1306,79,0,0
1967:Q4,15831,9872,3766,457,1584,479,0,1105,0,152,5,147,0,15831,0,15845,-14,0,0
1968:Q1,-11209,-8428,-304,238,-2536,-2005,105,-636,0,-179,-48,-131,0,-11209,0,-11361,152,0,0
1968:Q2,6725,1300,3742,864,963,1571,102,-710,0,-144,-71,-73,0,6725,0,6624,101,0,0
1968:Q3,286,-852,548,-50,749,-389,128,1010,0,-109,-38,-71,0,286,0,162,124,0,0
1968:Q4,10851,1384,5851,411,3232,1930,231,1071,0,-27,-44,17,0,10851,0,10882,-31,0,0
1969:Q1,-1585,-1942,1172,869,-1528,-1016,59,-571,0,-156,-14,-142,0,-1585,0,-1832,247,0,0
1969:Q2,8221,1026,4494,1030,1791,2218,85,-512,0,-120,9,-129,0,8221,0,8029,192,0,0
1969:Q3,-2845,-849,-579,591,-1740,-1918,66,112,0,-268,-72,-196,0,-2845,0,-3209,364,0,0
1969:Q4,8865,1985,4469,257,2065,1714,179,172,0,89,68,21,0,8865,0,8553,312,0,0
1970:Q1,-6887,-2358,-2131,-39,-2379,-1143,-164,-1072,0,20,48,-28,0,-6887,0,-7728,841,0,0
1970:Q2,5968,552,3313,616,1478,2520,106,-1148,0,9,-9,18,0,5968,0,5999,-31,0,0
1970:Q3,2719,-118,1799,71,1129,-16,-3,1148,0,-162,-158,-4,0,2719,0,1694,1025,0,0
1970:Q4,6755,1860,3061,-235,2077,799,139,1139,0,-8,-23,15,0,6755,0,6356,399,0,0
1971:Q1,-3976,-2339,-2010,549,-305,-221,255,-339,0,129,-22,151,0,-3976,0,-3787,-189,0,0
1971:Q2,7084,1725,2919,945,1325,1550,128,-353,0,170,21,149,0,7084,0,7193,-109,0,0
1971:Q3,457,-839,1756,107,-915,-1967,199,853,0,348,80,268,0,457,0,109,348,0,0
1971:Q4,6927,1521,1794,574,2559,1587,20,952,0,479,104,375,0,6927,0,6512,415,0,0
1972:Q1,924,-1693,588,425,1283,-24,459,848,0,321,5,316,0,924,0,484,440,0,0
1972:Q2,9746,1728,4373,1363,1830,914,121,795,0,452,73,379,0,9746,0,9740,6,0,0
1972:Q3,3325,-1205,1819,-85,2254,701,-52,1605,0,542,55,487,0,3325,0,2605,720,0,0
1972:Q4,15457,1858,5905,1053,6014,3364,807,1843,0,627,63,564,0,15457,0,15860,-403,0,0
1973:Q1,10974,1446,9402,1572,-1713,-475,1045,-2283,0,267,22,245,0,10974,0,10644,330,0,0
1973:Q2,12938,372,8287,2122,1487,2459,978,-1950,0,670,159,511,0,12938,0,12568,370,0,0
1973:Q3,6244,1624,3393,1957,-196,-353,460,-303,0,-534,-13,-521,0,6244,0,5277,967,0,0
1973:Q4,9412,-164,3869,2015,2980,1858,877,245,0,712,270,442,0,9412,0,8368,1044,0,0
1974:Q1,3046,-1646,4203,2241,-1930,-1452,1087,-1565,0,178,265,-87,0,3046,0,2953,93,0,0
1974:Q2,17804,2642,10276,2844,789,809,1202,-1222,0,1253,304,949,0,17804,0,16009,1795,0,0
1974:Q3,5472,1335,3058,2076,-1002,-1618,781,-165,0,5,-62,67,0,5472,0,4323,1149,0,0
1974:Q4,9336,3241,4404,1141,446,99,180,167,0,104,-242,346,0,9336,0,7482,1854,0,0
1975:Q1,-13142,-1023,-8307,910,-5008,-4284,-511,-213,0,286,6,280,0,-13142,0,-13179,37,0,0
1975:Q2,821,2435,-2446,993,-867,567,-1460,26,0,706,57,649,0,821,0,1129,-308,0,0
1975:Q3,-5982,1339,-4194,891,-5028,-4532,-1381,885,0,1010,149,861,0,-5982,0,-6523,541,0,0
1975:Q4,5101,3565,824,676,-730,-699,-928,897,0,766,47,719,0,5101,0,4391,710,0,0
1976:Q1,-9144,-2369,-6343,973,-1603,-188,-535,-880,0,198,117,81,0,-9144,0,-8509,-635,0,0
1976:Q2,8152,2059,2440,1914,1165,-95,-464,1724,0,574,85,489,0,8152,0,7692,460,0,0
1976:Q3,-2054,-1430,-1040,1311,-987,-1624,-314,951,0,92,-73,165,0,-2054,0,-2166,112,0,0
1976:Q4,11989,1865,2960,1260,4191,1924,-587,2854,0,1713,762,951,0,11989,0,11882,107,0,0
1977:Q1,920,514,2556,1544,-3074,-1117,-522,-1435,0,-620,-446,-174,0,920,0,718,202,0,0
1977:Q2,9190,49,5960,3019,291,409,-598,480,0,-129,227,-356,0,9190,0,8515,675,0,0
1977:Q3,6758,-476,1286,2160,3213,1777,-280,1716,0,575,132,443,0,6758,0,6022,736,0,0
1977:Q4,11985,414,5403,1599,3991,2398,-130,1723,0,578,169,409,0,11985,0,10329,1656,0,0
1978:Q1,5530,-1094,8376,2421,-4459,-1625,-150,-2684,0,286,42,244,0,5530,0,3558,1972,0,0
1978:Q2,16642,1037,6730,4933,3055,2244,-368,1179,0,887,-81,968,0,16642,0,14736,1906,0,0
1978:Q3,5876,-600,-759,4645,-183,-50,-126,-7,0,2773,709,2064,0,5876,0,2857,3019,0,0
1978:Q4,17846,2254,5675,3524,1595,2770,-66,-1109,0,4798,1462,3336,0,17846,0,13125,4721,0,0
1979:Q1,5997,-1346,6741,3287,-2978,-857,-60,-2061,0,293,806,-513,0,5997,0,2874,3123,0,0
1979:Q2,19949,-971,10016,5131,5246,2915,-80,2411,0,527,-819,1346,0,19949,0,17029,2920,0,0
1979:Q3,18177,-206,8294,4334,999,2226,-90,-1137,0,4756,2492,2264,0,18177,0,11797,6380,0,0
1979:Q4,11169,811,6064,2980,-250,82,-100,-232,0,1564,-346,1910,0,11169,0,8683,2486,0,0
1980:Q1,4801,-371,7286,460,-1969,-256,-30,-1683,0,-605,567,-1172,0,4801,0,2521,2214,66,0
1980:Q2,-8201,600,-11120,642,-137,-136,-49,48,0,1814,1354,460,0,-8201,0,-6123,-2175,97,0
1980:Q3,11576,-864,10939,692,-1327,722,-41,-2008,0,2136,774,1362,0,11576,0,8194,3266,116,0
1980:Q4,29586,1993,20051,1105,2680,607,-30,2103,0,3757,1849,1908,0,29586,0,22903,6562,121,0
1981:Q1,-2890,-1614,-1962,1899,-2614,-828,-29,-1757,0,1401,-913,2314,0,-2890,0,-4483,1454,139,0
1981:Q2,23177,1625,10440,4868,5187,1980,-31,3238,0,1057,288,769,0,23177,0,24526,-1466,117,0
1981:Q3,17213,-391,13270,3440,-521,394,-30,-885,0,1415,570,845,0,17213,0,11535,5489,189,0
1981:Q4,35570,2820,10541,1196,2492,363,-30,2159,0,18521,5470,13051,0,35570,0,34323,892,355,0
1982:Q1,16061,-2072,13470,-1276,-3928,1298,-34,-5192,0,9867,1295,8572,0,16061,0,9760,5762,539,0
1982:Q2,28832,1001,20705,-591,1011,9,25,977,0,6706,3248,3458,0,28832,0,23677,4409,746,0
1982:Q3,15868,-645,16061,-1880,1403,-89,22,1470,0,929,1107,-178,0,15868,0,9610,5481,777,0
1982:Q4,13627,2259,10181,-2811,2676,1373,3,1300,0,1322,881,441,0,13627,0,12154,835,638,0
1983:Q1,342,-3630,-677,-551,388,1209,-6,-815,0,4812,2532,2280,0,342,0,-2123,1939,526,0
1983:Q2,8292,120,-266,1385,4066,376,-90,3780,0,2987,2201,786,0,8292,0,10691,-2857,458,0
1983:Q3,13108,-354,5903,579,-2040,105,-60,-2085,0,9020,785,8235,0,13108,0,4669,8025,414,0
1983:Q4,8775,2948,21022,708,3674,738,-69,3005,0,-19577,-4447,-15131,0,8775,0,6288,2085,402,0
1984:Q1,20942,-3079,15653,3954,-2272,-1509,9,-772,0,6686,1098,5588,0,20942,0,18392,2193,357,0
1984:Q2,28705,-2372,20083,6155,3338,3364,21,-47,0,1501,1565,-64,0,28705,0,26541,1875,289,0
1984:Q3,11535,-2498,2864,5050,614,361,14,239,0,5505,1871,3634,0,11535,0,11539,-301,297,0
1984:Q4,34968,4913,20614,2612,4793,976,5,3812,0,2036,-511,2547,0,34968,0,27829,6756,383,0
1985:Q1,3222,-1282,10911,200,-5671,-3556,10,-2125,0,-936,-778,-158,0,3222,0,3492,-757,487,0
1985:Q2,14268,5705,2345,3018,2738,-2155,65,4828,0,462,-224,686,0,14268,0,10237,3417,614,0
1985:Q3,11352,-3720,9195,426,7235,5700,95,1440,0,-1784,641,-2425,0,11352,0,7521,3251,580,0
1985:Q4,27029,5802,18549,-1592,1294,-2443,110,3627,0,2976,-667,3643,0,27029,0,14327,12318,384,0
1986:Q1,1275,-1104,6505,-452,-2026,-1492,90,-624,0,-1648,173,-1821,0,1275,0,2174,-1100,201,0
1986:Q2,10908,-7895,9266,1216,10272,9985,90,197,0,-1951,-1461,-490,0,10908,0,9097,1774,37,0
1986:Q3,-1022,-4085,2090,528,-142,5222,91,-5455,0,587,-148,734,0,-1022,0,-8234,7245,-33,0
1986:Q4,56626,9833,47850,-698,-317,-1067,69,681,0,-42,349,-390,0,56626,0,41621,15011,-6,0
1987:Q1,-25462,-4197,-14966,-42,-7941,-5689,125,-2377,0,1684,2768,-1084,0,-25462,0,-27787,2334,-9,0
1987:Q2,6305,922,4119,4408,1228,227,125,876,0,-4372,-2268,-2105,0,6305,0,3563,2785,-43,0
1987:Q3,8711,6128,3977,3226,-2358,-4981,130,2493,0,-2262,-1290,-972,0,8711,0,5705,3059,-53,0
1987:Q4,10916,1084,11277,1100,-8277,-2260,120,-6137,0,5732,1244,4487,0,10916,0,2555,8398,-37,0
1988:Q1,3543,1760,6493,1423,-3230,-5057,199,1628,0,-2903,366,-3269,0,3543,0,4844,-1366,65,0
1988:Q2,22084,-691,16099,3987,3669,5160,298,-1789,0,-980,-124,-856,0,22084,0,13093,8865,126,0
1988:Q3,138,3047,764,2424,-2700,-2028,90,-762,0,-3397,-224,-3173,0,138,0,129,-126,135,0
1988:Q4,13933,-3903,13105,1458,3603,1718,994,891,0,-330,-606,276,0,13933,0,5755,8088,90,0
1989:Q1,1254,4526,3055,1463,-7072,-8354,740,542,0,-718,137,-855,0,1254,0,-1268,2515,7,0
1989:Q2,14750,1232,8887,5336,4497,1955,116,2426,0,-5202,-503,-4699,0,14750,0,17888,-3020,-118,0
1989:Q3,6283,-2263,3509,3890,2881,1868,63,950,0,-1734,-498,-1236,0,6283,0,3220,3091,-28,0
1989:Q4,8896,547,6145,2074,3430,5351,70,-1991,0,-3300,-1488,-1812,0,8896,0,1782,6837,277,0
1990:Q1,-17397,1456,-6290,13,-8047,-7219,70,-898,0,-4529,-2397,-2132,0,-17397,0,-9695,-8147,674,-229
1990:Q2,7062,-513,2705,2861,2875,3738,70,-933,0,-866,-375,-491,0,7062,0,1751,4376,1165,-230
1990:Q3,-10232,-1832,-8631,1295,880,1495,70,-685,0,-1944,-1202,-742,0,-10232,0,-9228,-1838,1068,-234
1990:Q4,2457,1167,1732,-211,1044,3584,70,-2610,0,-1275,-2354,1079,0,2457,0,-7980,10285,385,-233
1991:Q1,-11779,2545,-8317,-1025,-4910,-5737,70,757,0,-72,-1539,1467,0,-11779,0,-15137,3929,-307,-264
1991:Q2,-12928,-1825,-16053,1671,6097,3627,74,2396,0,-2818,21,-2840,0,-12928,0,-14569,2918,-1009,-268
1991:Q3,-10622,475,-12552,391,892,859,117,-84,0,172,74,97,0,-10622,0,-19126,9862,-1088,-270
1991:Q4,-4476,1392,-10460,-981,4438,887,369,3182,0,1135,-2230,3365,0,-4476,0,-16171,12515,-550,-270
1992:Q1,-13137,1256,-8691,-1166,-4456,-4135,458,-779,0,-80,-1207,1127,0,-13137,0,-8600,-4110,49,-476
1992:Q2,-3410,1208,-11370,3008,2275,1836,151,288,0,1469,-756,2225,0,-3410,0,-8153,5154,66,-477
1992:Q3,-5992,-569,-8212,1457,3315,1901,334,1080,0,-1983,-1970,-13,0,-5992,0,-5254,-313,56,-481
1992:Q4,-1531,1335,-3257,-562,5149,4692,-2198,2655,0,-4196,-569,-3626,0,-1531,0,-6097,5059,-11,-482
1993:Q1,-19469,-1080,-5860,-4463,-4801,-2407,-145,-2249,0,-3265,-1318,-1947,0,-19469,0,-8466,-10969,-87,53
1993:Q2,11041,-3011,-295,5122,10662,5861,-15,4816,0,-1437,-611,-826,0,11041,0,10620,545,-178,54
1993:Q3,-4110,-2059,-6828,271,6343,5112,-59,1290,0,-1837,40,-1877,0,-4110,0,1541,-5531,-175,55
1993:Q4,11410,-2693,5689,3456,5761,2497,28,3236,0,-803,-1187,384,0,11410,0,8604,2836,-84,54
1994:Q1,3613,1696,6717,1854,-4257,-6511,646,1608,0,-2397,-38,-2359,0,3613,0,3402,-114,104,221
1994:Q2,10028,2015,10552,6648,-10087,-5796,700,-4991,0,900,-638,1538,0,10028,0,12571,-2730,-37,224
1994:Q3,12154,457,11346,4874,-3769,-796,800,-3773,0,-754,135,-888,0,12154,0,7343,4129,456,226
1994:Q4,27852,2251,18898,1941,4121,1804,333,1984,0,641,-326,967,0,27852,0,14971,11508,1147,226
1995:Q1,29707,1354,30171,2435,-5029,-1807,-333,-2889,0,776,-215,991,0,29707,0,22146,7185,279,97
1995:Q2,41705,2653,21053,5567,9086,5207,-777,4656,0,3346,-401,3747,0,41705,0,27576,13476,554,99
1995:Q3,17078,2575,10458,3160,1412,933,-444,923,0,-527,152,-679,0,17078,0,10808,5728,443,99
1995:Q4,21260,6790,15637,294,-3255,-1592,545,-2208,0,1794,236,1558,0,21260,0,13567,7071,523,99
1996:Q1,18780,-6964,10538,3588,10724,8848,545,1331,0,894,-498,1392,0,18780,0,13349,4767,516,148
1996:Q2,24459,6552,8509,8368,-1800,-500,763,-2063,0,2830,1081,1749,0,24459,0,14015,9838,516,90
1996:Q3,30342,2628,16561,13196,-2135,-1659,910,-1386,0,92,122,-29,0,30342,0,19251,10679,329,83
1996:Q4,20584,-5531,8223,4043,11376,5786,515,5075,0,2473,-229,2702,0,20584,0,13009,7418,75,82
1997:Q1,39482,8340,19448,12442,-1489,-3386,671,1226,0,741,-975,1716,0,39482,0,32650,6744,85,3
1997:Q2,39748,4023,13041,13967,4550,1622,2553,375,0,4167,49,4119,0,39748,0,28007,11251,387,103
1997:Q3,8154,-13460,7347,8056,5933,4140,687,1106,0,278,123,155,0,8154,0,14916,-7139,307,70
1997:Q4,47077,12166,15251,12275,2450,-3939,5953,436,0,4935,58,4877,0,47077,0,35375,11535,105,62
1998:Q1,22618,3586,8804,950,6765,-1466,5302,2929,0,2513,310,2203,0,22618,0,24839,-2192,-48,19
1998:Q2,48910,-2129,27787,12064,10280,5879,3318,1083,0,908,248,660,0,48910,0,45693,2621,540,56
1998:Q3,30576,3879,23121,7521,-5031,-6223,7244,-6052,0,1086,-225,1312,0,30576,0,27204,3064,244,64
1998:Q4,32917,6234,20942,4995,-1821,-1211,126,-736,0,2567,1110,1457,0,32917,0,38931,-6435,127,294
1999:Q1,7555,-2345,10367,11086,-11132,-4242,-4885,-2005,0,-421,107,-528,0,7555,0,24654,-16605,-508,14
1999:Q2,16872,2130,4180,7477,4850,1997,-324,3177,0,-1765,-403,-1362,0,16872,0,31487,-15147,411,121
1999:Q3,27503,-5590,17187,14738,-1859,2867,-1137,-3589,0,3027,556,2470,0,27503,0,24073,3219,87,124
1999:Q4,46422,-1167,16867,16295,13914,9959,-765,4720,0,513,-106,2918,-2299,46422,0,40393,5370,545,114
2000:Q1,20258,2477,15291,8621,-3565,-5773,-663,2871,0,-2566,-438,-2128,0,20258,0,23278,-4295,947,328
2000:Q2,47080,-2761,21954,24352,2701,7358,-2282,-2375,0,834,179,655,0,47080,0,44880,1830,188,182
2000:Q3,11946,-5313,8066,5585,1722,3045,-2574,1251,0,1886,275,1611,0,11946,0,10023,1380,391,152
2000:Q4,30460,5713,9905,11866,-2285,-981,739,-2043,0,5261,179,5082,0,30460,0,13154,17363,-416,359
2001:Q1,-9670,-11008,-11847,12072,2579,6498,-2924,-995,0,-1466,45,-1511,0,-9670,0,-9440,-379,127,22
2001:Q2,-22272,-5646,-35632,13362,7373,6451,-271,1193,0,-1729,-408,-1321,0,-22272,0,-9515,-13532,318,457
2001:Q3,-8449,7641,-24834,8822,465,-693,-1266,2424,0,-543,570,-1113,0,-8449,0,-6583,-2185,157,162
