1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1962:Q3,54,13,1064,-1664,0,-192,716,2876,2876,0,0,236,-892,-104,-788,13860,-14648,0,0,0,0,0,0,0,0,0,-16,0,-16,1032,1224,2880,-2600,-676,104,-780,0,0,0,-320,-1604,0,0,0,-472,0,16,-488,9
1962:Q4,50,13,4824,-1070,0,68,5048,-2900,-2900,0,0,160,3840,152,3688,14852,-11164,0,0,0,0,0,0,0,0,0,-322,0,-322,5036,-1236,1760,588,416,-100,516,0,0,0,76,96,0,0,0,3924,0,20,3904,249
1963:Q1,55,11,-3380,-338,0,44,-6720,628,628,0,0,-132,3220,-92,3312,1688,1624,0,0,0,0,0,0,0,0,0,-82,0,-82,-3752,-1172,-1880,4304,1104,240,864,0,0,0,-292,3492,0,0,0,-5004,0,44,-5048,-328
1963:Q2,55,11,3332,-768,0,36,1660,-392,-392,0,0,-452,3232,-24,3256,6960,-3704,0,0,0,0,0,0,0,0,0,16,0,16,3300,256,-1636,3892,32,-284,316,0,0,0,0,3860,0,0,0,788,0,12,776,12
1963:Q3,55,11,2436,-364,0,4,-812,1476,1476,0,0,-408,2720,-28,2748,-15016,17764,0,0,0,0,0,0,0,0,0,-180,0,-180,2376,-8,2764,-204,248,76,172,0,0,0,-156,-296,0,0,0,-176,0,24,-200,-16
1963:Q4,59,11,5892,-180,0,-40,4660,-1736,-1736,0,0,-196,3316,216,3100,-11300,14400,0,0,0,0,0,0,0,0,0,68,0,68,6128,-696,-288,3208,-328,-108,-220,0,0,0,144,3392,0,0,0,3904,0,40,3864,284
1964:Q1,-449,12,-400,264,0,4,-4412,96,96,0,0,884,2256,-120,2376,-15176,17552,0,0,0,0,0,0,0,0,0,508,0,508,-872,1416,144,2296,1164,216,948,0,0,0,-168,1300,0,0,0,-4728,0,44,-4772,-933
1964:Q2,-465,12,1956,-512,0,-4,544,96,96,0,0,228,2176,-68,2244,-8968,11212,0,0,0,0,0,0,0,0,0,-572,0,-572,1912,-740,1496,568,-220,-96,-124,0,0,0,88,700,0,0,0,588,0,20,568,-521
1964:Q3,-465,12,4880,102,0,-100,-264,56,56,0,0,268,4312,144,4168,-816,4984,0,0,0,0,0,0,0,0,0,506,0,506,4836,1708,-604,2852,-436,172,-608,0,0,0,-84,3372,0,0,0,880,0,20,860,-521
1964:Q4,-489,12,7056,114,0,-592,4156,252,252,0,0,500,2908,0,2908,4308,-1400,0,0,0,0,0,0,0,0,0,-282,0,-282,9468,820,56,2492,872,712,160,0,0,0,376,1244,0,0,0,6100,0,24,6076,1911
1965:Q1,23,14,-2132,-3196,0,-60,-5968,-188,-188,0,0,44,6612,136,6476,3128,3348,0,0,0,0,0,0,0,0,0,624,0,624,-2592,32,76,2236,272,360,-88,0,0,0,-272,2236,0,0,0,-4936,0,48,-4984,-451
1965:Q2,23,14,2828,-2400,0,88,940,2148,2148,0,0,-548,2592,-360,2952,3740,-788,0,0,0,0,0,0,0,0,0,8,0,8,2800,1704,2224,-652,-172,180,-352,0,0,0,52,-532,0,0,0,-476,0,20,-496,-19
1965:Q3,27,14,4260,510,0,240,224,-2092,-2092,0,0,-496,4928,32,4896,2540,2356,0,0,0,0,0,0,0,0,0,946,0,946,4236,-1008,-180,4364,200,228,-28,0,0,0,76,4088,0,0,0,1060,0,12,1048,-11
1965:Q4,23,15,4388,-852,0,412,3372,-108,-108,0,0,316,1820,256,1564,2820,-1256,0,0,0,0,0,0,0,0,0,-572,0,-572,4800,884,-844,1620,-932,-176,-756,0,0,0,-128,2680,0,0,0,3140,0,28,3112,420
1966:Q1,7,15,664,-880,0,644,-3440,1932,1932,0,0,40,2936,-180,3116,544,2572,0,0,0,0,0,0,0,0,0,-568,0,-568,140,1172,872,3724,940,720,220,0,0,0,560,2224,0,0,0,-5628,0,36,-5664,-532
1966:Q2,7,15,5248,-482,0,968,2276,-1168,-1168,0,0,240,2680,432,2248,4840,-2592,0,0,0,0,0,0,0,0,0,734,0,734,5200,204,1348,3428,1488,436,1052,0,0,0,700,1240,0,0,0,220,0,8,212,-56
1966:Q3,15,15,3468,184,0,432,-1240,2768,2768,0,0,-96,1480,-360,1840,20036,-18196,0,0,0,0,0,0,0,0,0,-60,0,-60,3412,-1672,340,2848,1380,168,1212,0,0,0,-492,1960,0,0,0,1896,0,16,1880,-56
1966:Q4,23,15,8612,-70,0,924,3452,-3224,-3224,0,0,1348,5588,84,5504,2796,2708,0,0,0,0,0,0,0,0,0,594,0,594,9180,5684,-164,-496,-3152,340,-3492,0,0,0,48,2608,0,0,0,4156,0,16,4140,576
1967:Q1,16,18,-2776,-2234,0,748,-5000,-576,-576,0,0,-764,5452,-276,5728,4020,1708,0,0,0,0,0,0,0,0,0,-402,0,-402,-3436,-1548,24,4512,2680,636,2044,0,0,0,-84,1916,0,0,0,-6424,0,32,-6456,-662
1967:Q2,20,18,6380,864,0,432,340,96,96,0,0,-568,4784,144,4636,4796,-160,4,0,4,0,0,0,0,0,0,432,0,432,6384,1284,-1388,6348,2940,548,2392,0,0,0,72,3336,0,0,0,140,0,28,112,6
1967:Q3,24,18,4564,512,0,592,-440,472,472,0,0,-508,3332,96,3240,-17048,20288,-4,0,-4,0,0,0,0,0,0,604,0,604,4540,1892,3192,-3396,-3160,204,-3364,0,0,0,104,-340,0,0,0,2852,0,16,2836,-18
1967:Q4,32,18,10964,-1814,0,96,4992,-120,-120,0,0,-264,7756,60,7696,7512,184,0,0,0,0,0,0,0,0,0,318,0,318,11548,3564,96,4092,1040,-716,1756,0,0,0,-128,3180,0,0,0,3796,0,36,3760,598
1968:Q1,7,18,584,-5194,0,684,-4556,4996,4996,0,0,-1132,6352,100,6252,744,5508,0,0,0,0,0,0,0,0,0,-566,0,-566,-256,3784,-1088,3196,-236,-852,616,0,0,0,208,3224,0,0,0,-6148,0,56,-6204,-851
1968:Q2,12,18,1052,-1018,0,-364,2376,-4392,-4392,0,0,-152,6204,136,6068,8876,-2808,0,0,0,0,0,0,0,0,0,-1602,0,-1602,1016,-1532,-516,2820,-1152,-1172,20,0,0,0,-68,4040,0,0,0,244,0,20,224,-42
