date,All sectors; pension entitlements; liability,Life insurance companies; pension entitlements, including reserve credit from reinsurers and excluding unallocated insurance contracts; liability,Private pension funds; total liabilities,Federal government retirement funds; total financial assets,State and local government employee retirement funds; pension entitlements (total liabilities),Rest of the world; pension entitlement reserve credit from non-U.S. reinsurers; liability,All sectors; pension entitlements; liability,Households and nonprofit organizations; pension entitlements; asset,Life insurance companies; pension entitlements reserve credit from reinsurers; asset,Life insurance companies; assumed pension entitlement reserve credit from non-U.S. insurers; liability,All sectors; IRAs; liability,U.S.-chartered depository institutions; IRAs and Keoghs; liability,Credit unions; IRAs; liability,Life insurance companies; IRAs; liability,Money market funds; IRAs; liability,Mutual funds; IRAs; liability,Households and nonprofit organizations; IRAs; liability
1945:Q4,61172,2700,20697,24792,12983,0,61172,61172,0,0,ND,ND,ND,ND,ND,ND,ND
1946:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q4,69381,3100,22077,29054,15150,0,69381,69381,0,0,ND,ND,ND,ND,ND,ND,ND
1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,77939,3600,23594,32968,17777,0,77939,77939,0,0,ND,ND,ND,ND,ND,ND,ND
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1987:Q2,3683857,349662,1409173,1010852,914170,0,3683857,3683857,0,0,366500,166378,19996,26934,11438,59796,81958
1987:Q3,3791416,362946,1469351,1026373,932746,0,3791416,3791416,0,0,385250,169011,20481,29063,12677,64324,89694
1987:Q4,3793453,350598,1454222,1042047,946586,0,3793453,3793453,0,0,404000,173862,20965,30085,13917,62538,102633
1988:Q1,3889951,377449,1489282,1057825,965395,0,3889951,3889951,0,0,420000,181334,21502,32511,15154,66909,102590
1988:Q2,3975667,396516,1520871,1073921,984359,0,3975667,3975667,0,0,436000,188460,22038,34695,16392,69741,104674
1988:Q3,4041678,415701,1532485,1090222,1003270,0,4041678,4041678,0,0,452000,192808,22243,36735,17629,70944,111641
1988:Q4,4122627,435465,1557430,1106547,1023185,0,4122627,4122627,0,0,468000,196965,22448,38850,18867,73441,117429
1989:Q1,4236703,445494,1598740,1122843,1069626,0,4236703,4236703,0,0,487500,203060,22831,38493,21104,77236,124776
1989:Q2,4363111,465413,1640695,1139870,1117133,0,4363111,4363111,0,0,507000,211544,23213,38300,23342,82945,127656
1989:Q3,4485774,476833,1686090,1156713,1166138,0,4485774,4485774,0,0,526500,215790,23768,38091,25580,88797,134474
1989:Q4,4614121,495465,1730727,1173705,1214224,0,4614121,4614121,0,0,546000,219866,24322,37855,27817,93065,143075
1990:Q1,4693199,512958,1744293,1190301,1245647,0,4693199,4693199,0,0,568750,224728,25345,38792,31250,92887,155748
1990:Q2,4799831,547978,1764914,1207225,1279714,0,4799831,4799831,0,0,591500,231257,26367,40210,34500,98214,160952
1990:Q3,4851462,552389,1764285,1224366,1310422,0,4851462,4851462,0,0,614250,235501,26949,40680,37750,91843,181527
1990:Q4,4970059,569745,1812271,1241789,1346254,0,4970059,4970059,0,0,637000,238905,27531,41975,41000,98011,189578
1991:Q1,5096058,577110,1877447,1258991,1382510,0,5096058,5096058,0,0,671750,243458,28824,44341,41000,111930,202197
1991:Q2,5194232,592780,1906890,1276852,1417710,0,5194232,5194232,0,0,706500,248098,30116,46014,41000,118885,222387
1991:Q3,5314792,605615,1958536,1295087,1455554,0,5314792,5314792,0,0,741250,249032,30629,47991,41000,130834,241764
1991:Q4,5447838,621159,2018205,1313646,1494828,0,5447838,5447838,0,0,776000,251719,31141,49690,41000,143518,258932
1992:Q1,5555013,629576,2032719,1332329,1560389,0,5555013,5555013,0,0,800250,249159,31445,50850,41750,151054,275992
1992:Q2,5688835,646785,2062880,1351508,1627662,0,5688835,5688835,0,0,824500,247443,31749,52307,42500,162459,288042
1992:Q3,5840576,661665,2112074,1370667,1696170,0,5840576,5840576,0,0,848750,244374,31914,53883,43250,174882,300447
1992:Q4,6006234,693328,2157410,1389504,1765992,0,6006234,6006234,0,0,873000,242891,32079,55600,44000,188636,309794
1993:Q1,6144933,713058,2226628,1407641,1797606,0,6144933,6144933,0,0,903000,240065,32031,59512,45500,208554,317338
1993:Q2,6254746,733844,2266238,1425749,1828915,0,6254746,6254746,0,0,933000,236896,31982,63280,47000,227634,326208
1993:Q3,6377592,761115,2312298,1443948,1860231,0,6377592,6377592,0,0,963000,234968,31894,66697,48500,248985,331956
1993:Q4,6475892,774839,2345800,1461982,1893271,0,6475892,6475892,0,0,993000,230922,31806,69465,50000,264670,346137
1994:Q1,6558224,784573,2367985,1479528,1926138,0,6558224,6558224,0,0,1008750,228886,31583,72043,53250,260470,362518
1994:Q2,6658386,786683,2413544,1497361,1960798,0,6658386,6658386,0,0,1024500,226308,31360,74636,56500,263313,372383
1994:Q3,6785910,799660,2472110,1516566,1997574,0,6785910,6785910,0,0,1040250,224650,31561,77326,59750,278069,368894
1994:Q4,6840261,796009,2476579,1534747,2032926,0,6840261,6840261,0,0,1056000,223526,31761,78735,63000,277576,381402
1995:Q1,6997471,814060,2553623,1554271,2075517,0,6997471,6997471,0,0,1114000,225677,32035,82613,66750,302996,403929
1995:Q2,7172590,851452,2627329,1574314,2119495,0,7172590,7172590,0,0,1172000,228655,32308,87028,70500,335528,417981
1995:Q3,7355913,875883,2721215,1594329,2164486,0,7355913,7355913,0,0,1230000,229907,32639,91105,74250,365766,436333
1995:Q4,7513624,889945,2800966,1613663,2209050,0,7513624,7513624,0,0,1288000,228067,32969,94295,78000,384417,470252
1996:Q1,7662701,905485,2878089,1633143,2245984,0,7662701,7662701,0,0,1332750,228101,33231,98438,81250,410545,481185
1996:Q2,7785211,918545,2930461,1653253,2282952,0,7785211,7785211,0,0,1377500,227578,33492,101894,84500,440293,489743
1996:Q3,7918686,928539,2997215,1672507,2320425,0,7918686,7918686,0,0,1422250,226876,33659,104979,87750,467105,501881
1996:Q4,8141805,883659,3106790,1692938,2458418,0,8141805,8141805,0,0,1467000,224912,33825,110326,91000,501000,505937
1997:Q1,8235356,899763,3123063,1711749,2500781,0,8235356,8235356,0,0,1532250,223158,34169,122903,90500,520397,541123
1997:Q2,8562468,960612,3312995,1734620,2554241,0,8562468,8562468,0,0,1597500,222680,34513,135493,90000,598498,516316
1997:Q3,8838969,1004991,3475100,1755207,2603671,0,8838969,8838969,0,0,1662750,224645,34857,149219,89500,663672,500857
1997:Q4,8907665,1000354,3484240,1775198,2647873,0,8907665,8907665,0,0,1728000,218980,35000,161000,89000,674000,550020
1998:Q1,9274601,1057615,3706035,1798087,2712864,0,9274601,9274601,0,0,1833500,217417,35300,171194,95000,760683,553906
1998:Q2,9422029,1094503,3738499,1820266,2768761,0,9422029,9422029,0,0,1939000,213552,34612,177951,101000,790001,621884
1998:Q3,9301580,1069091,3585547,1835298,2811644,0,9301580,9301580,0,0,2044500,215269,34660,175960,107000,732339,779272
1998:Q4,9790792,1138476,3902203,1863531,2886582,0,9790792,9790792,0,0,2150000,213244,35335,190113,113000,853000,745308
1999:Q1,9970504,1154437,3983027,1884703,2948337,0,9970504,9970504,0,0,2275250,212460,35705,202042,117500,891960,815583
1999:Q2,10233818,1196247,4112314,1908658,3016599,0,10233818,10233818,0,0,2400500,212374,36076,215948,122000,963195,850907
1999:Q3,10213581,1167259,4047795,1925479,3073048,0,10213581,10213581,0,0,2525750,210106,36450,219544,126500,943342,989808
1999:Q4,10706177,1310950,4283404,1953287,3153042,5494,10706177,10681406,24714,57,2651000,206797,36242,245463,131000,1104000,927498
2000:Q1,10952574,1360279,4403288,1974034,3209394,5579,10952574,10927434,25081,59,2645500,204430,36160,253851,132000,1175771,843288
2000:Q2,10992897,1356404,4382019,1992529,3256281,5664,10992897,10967400,25438,59,2640000,208865,35976,251299,133000,1148749,862111
2000:Q3,11139156,1386531,4427542,2012443,3306891,5749,11139156,11113294,25801,61,2634500,212896,36100,254269,134000,1169260,827975
2000:Q4,11057135,1351680,4323332,2027892,3348397,5834,11057135,11030931,26143,61,2629000,213429,36686,245529,135000,1086000,912356
2001:Q1,10888879,1326072,4126297,2041755,3388664,6091,10888879,10861690,27125,64,2626500,219630,37000,237494,139000,978387,1014989
2001:Q2,11150816,1360021,4265372,2067040,3452035,6348,11150816,11122594,28155,67,2624000,217754,38749,249237,143000,1040116,935144
2001:Q3,10975394,1338994,4055055,2079956,3494784,6605,10975394,10946202,29122,70,2621500,216806,40288,239160,147000,917133,1061113
2001:Q4,11271365,1373311,4218173,2108340,3564680,6861,11271365,11241123,30170,72,2619000,214693,39930,250950,151000,1012000,950427
2002:Q1,11475311,1373531,4351910,2129353,3613393,7124,11475311,11444040,31197,74,2597250,216503,40824,271578,153750,1024556,890039
2002:Q2,11326434,1356297,4168765,2142856,3651129,7387,11326434,11294187,32169,78,2575500,219107,41523,280147,156500,941600,936623
2002:Q3,11156259,1342433,3961741,2157661,3686776,7648,11156259,11123054,33125,80,2553750,222669,42231,282535,159250,836870,1010195
2002:Q4,11416871,1413021,4072475,2179922,3743542,7911,11416871,11382616,34173,82,2532000,219401,43319,308277,162000,885000,914003
2003:Q1,11506051,1420110,4080432,2199136,3798095,8278,11506051,11470673,35292,86,2647250,222538,44552,306349,159000,882887,1031924
2003:Q2,11911239,1473879,4329738,2230387,3868591,8644,11911239,11874660,36489,90,2762500,223786,46226,321503,156000,1011896,1003089
2003:Q3,12079055,1498134,4384990,2255583,3931337,9011,12079055,12041321,37641,93,2877750,223152,46302,325871,153000,1063579,1065846
2003:Q4,12467243,1555494,4610729,2288994,4002649,9377,12467243,12428322,38824,97,2993000,220905,46804,338433,150000,1180000,1056858
2004:Q1,12723473,1605886,4680017,2314026,4113516,10028,12723473,12682293,41076,104,3069500,221171,46721,340429,146750,1228492,1085937
2004:Q2,12942938,1634866,4737005,2337721,4222667,10679,12942938,12899512,43316,110,3146000,222955,47604,340543,143500,1248481,1142917
2004:Q3,13135786,1675486,4757238,2361846,4329887,11329,13135786,13090120,45549,117,3222500,222520,47167,337449,140250,1264548,1210566
2004:Q4,13627714,1745293,5023528,2396167,4450747,11979,13627714,13579752,47839,123,3299000,221650,47677,348054,137000,1385000,1159619
2005:Q1,13733618,1765385,5022896,2420050,4512332,12955,13733618,13684590,48889,139,3330500,222160,47692,350332,138500,1382784,1189032
2005:Q2,13994578,1817867,5136061,2447489,4579232,13929,13994578,13944456,49967,155,3362000,223026,48814,360102,140000,1430945,1159113
2005:Q3,14290639,1853169,5294111,2477385,4651070,14904,14290639,14239419,51050,170,3393500,224606,48791,371981,141500,1510849,1095773
2005:Q4,14568323,1897075,5430482,2504258,4720630,15878,14568323,14516017,52120,186,3425000,229054,49309,381024,143000,1557000,1065613
2006:Q1,14852329,1946605,5526134,2534671,4827372,17547,14852329,14795187,56924,218,3620500,232303,49796,388708,151500,1654909,1143284
2006:Q2,14954094,1955319,5525735,2556733,4897099,19208,14954094,14892149,61694,251,3816000,236797,51033,387043,160000,1652766,1328361
2006:Q3,15237042,2003081,5650191,2586390,4976477,20903,15237042,15170207,66552,283,4011500,244500,52218,393668,168500,1734522,1418092
2006:Q4,15609102,2065765,5839115,2620823,5060757,22642,15609102,15537275,71512,315,4207000,259609,53231,406002,177000,1858000,1453158
2007:Q1,15820412,2084052,5928699,2647796,5135613,24252,15820412,15746303,73780,329,4340000,264920,54844,426000,184000,1922000,1488236
2007:Q2,16206341,2150382,6120388,2680285,5229352,25934,16206341,16129813,76185,343,4605000,271255,56332,422000,193000,2052000,1610413
2007:Q3,16453113,2183101,6227226,2707276,5307922,27588,16453113,16374238,78518,357,4775000,275224,57372,427000,207000,2119000,1689404
2007:Q4,16495897,2173241,6191356,2728055,5374147,29098,16495897,16414908,80619,370,4748000,281844,58244,425000,221000,2090000,1671912
2008:Q1,16291802,2118494,5995387,2738462,5406436,33023,16291802,16207759,83558,485,4555000,291031,60146,412000,244000,1939000,1608823
2008:Q2,16385927,2110648,6001127,2760182,5476815,37155,16385927,16298536,86790,601,4580000,297737,61717,410000,235000,1940000,1635546
2008:Q3,16138305,2069872,5755556,2769194,5502722,40961,16138305,16048025,89565,715,4225000,307879,62515,402000,253000,1693000,1506606
2008:Q4,15591922,1938936,5331571,2769448,5507445,44522,15591922,15499095,91997,830,3681000,326000,65457,377000,267000,1337000,1308543
2009:Q1,15467090,1879105,5219884,2787541,5537207,43353,15467090,15376057,90168,865,3536000,340774,69653,366000,272000,1235000,1252573
2009:Q2,15981744,1954332,5524847,2830300,5629578,42687,15981744,15891791,89054,899,3925000,351551,72010,380000,253000,1452000,1416439
2009:Q3,16539438,2040456,5860565,2874293,5722057,42067,16539438,16450489,88015,934,4325000,355435,73263,396000,237000,1677000,1586302
2009:Q4,16804649,2075337,5988219,2911255,5788658,41180,16804649,16717090,86591,968,4488000,356711,74203,404000,225000,1772000,1656086
2010:Q1,17226840,2125547,6178571,2968969,5914639,39114,17226840,17141304,84497,1039,4644000,360880,75316,412000,215000,1866000,1714804
2010:Q2,17175608,2089159,6049323,3007398,5993006,36722,17175608,17092594,81904,1110,4405000,369572,76344,407000,213000,1743000,1596084
2010:Q3,17816546,2197619,6371232,3075587,6137317,34791,17816546,17735347,80018,1181,4757000,374761,77171,428000,207000,1935000,1735068
2010:Q4,18380066,2287518,6640669,3143752,6275313,32814,18380066,18300753,78062,1251,5029000,383298,77212,445000,201000,2081000,1841490
2011:Q1,18684047,2303128,6824165,3176922,6347720,32112,18684047,18604350,78305,1392,5255000,385560,77492,457000,196000,2190000,1948948
2011:Q2,18810913,2318616,6870201,3203545,6387263,31288,18810913,18731020,78360,1533,5315000,392565,77858,460000,201000,2213000,1970577
2011:Q3,18385972,2218343,6550121,3204394,6382834,30280,18385972,18306231,78067,1674,4910000,404346,78275,444000,211000,1939000,1833379
2011:Q4,18777326,2286657,6774072,3243639,6443466,29492,18777326,18697286,78225,1815,5153000,403637,78442,456000,210000,2058000,1946921
2012:Q1,19352775,2426245,7096636,3284151,6516385,29358,19352775,19271267,79450,2058,5550000,406705,79251,484000,202000,2271000,2107044
2012:Q2,19311712,2377499,7053786,3304929,6546276,29222,19311712,19228866,80543,2303,5450000,413456,79839,474000,204000,2218000,2060705
2012:Q3,19664645,2447625,7244583,3339362,6603988,29087,19664645,19580403,81696,2546,5700000,420034,80295,487000,208000,2341000,2163671
2012:Q4,19815904,2477157,7295765,3366820,6647211,28951,19815904,19730293,82822,2789,5785000,428019,79852,492000,215000,2375000,2195129
2013:Q1,20530786,2562101,7644849,3403584,6891614,28638,20530786,20443921,84285,2580,6123000,424160,79886,512000,210000,2556000,2340954
2013:Q2,20933320,2574076,7783460,3431303,7116157,28324,20933320,20845209,85740,2371,6189000,433769,79912,514000,225000,2573000,2363319
2013:Q3,21605947,2657310,8092465,3470267,7357896,28009,21605947,21516587,87198,2162,6487000,434354,79887,528000,232000,2722000,2490759
2013:Q4,22365616,2752992,8457092,3524941,7602896,27695,22365616,22275007,88657,1952,6819000,428524,79192,546000,228000,2904000,2633284
2014:Q1,22573895,2786176,8533439,3544187,7684099,25994,22573895,22484379,86872,2644,6961000,420894,78884,555000,224000,2972000,2710222
2014:Q2,22898633,2841336,8693512,3568736,7770756,24293,22898633,22810211,85088,3334,7215000,419159,78496,565000,220000,3102000,2830345
2014:Q3,22939049,2825708,8657148,3587964,7845638,22591,22939049,22851723,83300,4026,7182000,423016,78136,562000,222000,3061000,2835848
2014:Q4,23189066,2869011,8756420,3612482,7930263,20890,23189066,23102834,81516,4716,7292000,428164,77619,570000,218000,3111000,2887217
2015:Q1,23407870,2898496,8842810,3642810,8002767,20987,23407870,23320846,82810,4214,7400000,422865,77408,575000,211000,3207000,2906727
2015:Q2,23494843,2911327,8827669,3665737,8069025,21085,23494843,23407031,84100,3712,7380000,428027,77342,578000,213000,3220000,2863631
2015:Q3,23193044,2838060,8549632,3669668,8114502,21182,23193044,23104454,85380,3210,7165000,442311,77354,566000,221000,3002000,2856335
2015:Q4,23520226,2908516,8685998,3709285,8195149,21278,23520226,23430846,86673,2707,7477000,445825,77293,578000,214000,3091000,3070882
2016:Q1,23715687,2928635,8776974,3729541,8260746,19791,23715687,23626782,85891,3014,7610000,453936,77803,586000,227000,3103000,3162261
2016:Q2,23958232,2976978,8883209,3751679,8328062,18304,23958232,23869799,85112,3321,7770000,459250,78456,596000,227000,3162000,3247294
2016:Q3,24297237,3037396,9060333,3782818,8399873,16817,24297237,24209278,84331,3628,7950000,474913,79160,606000,235000,3271000,3283927
2016:Q4,24405075,3002983,9110051,3808387,8468324,15330,24405075,24317593,83548,3934,8015000,482313,78866,603000,244000,3271000,3335821
2017:Q1,24868365,3076456,9383488,3844530,8547671,16220,24868365,24778823,85505,4037,8415000,477144,78932,620000,243000,3439000,3556924
2017:Q2,25206941,3119990,9570871,3874901,8624070,17109,25206941,25115340,87461,4140,8680000,470262,79083,628000,236000,3546000,3720655
2017:Q3,25593759,3164920,9799768,3909315,8701758,17998,25593759,25500100,89416,4243,8980000,469535,79040,637000,240000,3666000,3888425
2017:Q4,26027302,3221554,10056666,3941456,8788739,18887,26027302,25931585,91372,4345,9439000,469227,78424,647000,240000,3824000,4180349
2018:Q1,26088385,3221994,10023077,3968091,8841667,33556,26088385,25964880,116406,7099,9395000,468510,78108,633000,232000,3820000,4163382
2018:Q2,26351403,3259644,10127394,4010612,8905522,48231,26351403,26200095,141455,9853,9540000,466156,78227,641000,234000,3868000,4252617
2018:Q3,26770552,3313685,10353846,4060652,8979453,62916,26770552,26591412,166534,12606,9910000,469639,78406,651000,240000,4008000,4462955
2018:Q4,26019592,3174843,9732357,4035502,8999375,77515,26019592,25812856,191376,15360,9135000,490190,78264,625000,265000,3535000,4141546
2019:Q1,26931085,3314423,10333289,4103903,9101227,78243,26931085,26722404,193191,15490,9925000,464487,79381,651000,266000,3907000,4557132
2019:Q2,27360163,3375918,10577345,4147115,9180746,79039,27360163,27149356,195162,15645,10225000,464508,80212,663000,279000,4031000,4707280
2019:Q3,27586491,3408553,10665853,4179449,9252356,80280,27586491,27372377,198221,15893,10350000,437518,81253,670000,300000,4032000,4829229
2019:Q4,28209610,3483286,11079404,4222698,9343412,80810,28209610,27994081,199537,15992,10850000,476457,81737,684000,314000,4286000,5007806
2020:Q1,26983689,3263138,10089212,4171105,9369086,91148,26983689,26750974,219720,12995,9365000,524108,82716,642000,369000,3520000,4227176
2020:Q2,28297090,3471795,10963855,4275983,9479271,106186,28297090,28039379,249077,8634,10640000,559587,83567,682000,378000,4092000,4844846
2020:Q3,28969660,3581743,11365408,4336947,9569508,116054,28969660,28695544,268343,5773,11190000,548952,84391,704000,392000,4341000,5119657
2020:Q4,30093539,3804751,12062219,4424311,9674456,127802,30093539,29799896,291277,2366,12210000,600654,84625,747000,391000,4836000,5550721
2021:Q1,30494384,3813731,12317264,4479155,9755971,128263,30494384,30199676,292333,2375,12555000,558808,85075,748000,380000,5034000,5749117
2021:Q2,31242866,3928152,12790044,4546789,9847515,130366,31242866,30943294,297159,2413,13237000,581858,85032,771000,365000,5359000,6075110
2021:Q3,31324863,3934517,12772503,4569314,9916550,131979,31324863,31021611,300809,2443,13163000,553387,85541,773000,365000,5338000,6048072
2021:Q4,32058033,4097756,13188815,4634087,10004157,133218,32058033,31751872,303695,2466,ND,ND,ND,ND,ND,ND,ND
