date,All sectors; pension entitlements; liability,Life insurance companies; pension entitlements, including reserve credit from reinsurers and excluding unallocated insurance contracts; liability,Private pension funds; total liabilities,Federal government retirement funds; total financial assets,State and local government employee retirement funds; pension entitlements (total liabilities),Rest of the world; pension entitlement reserve credit from non-U.S. reinsurers; liability,All sectors; pension entitlements; liability,Households and nonprofit organizations; pension entitlements; asset,Life insurance companies; pension entitlements reserve credit from reinsurers; asset,Life insurance companies; assumed pension entitlement reserve credit from non-U.S. insurers; liability,All sectors; IRAs; liability,U.S.-chartered depository institutions; IRAs and Keoghs; liability,Credit unions; IRAs; liability,Life insurance companies; IRAs; liability,Money market funds; IRAs; liability,Mutual funds; IRAs; liability,Households and nonprofit organizations; IRAs; liability
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1971:Q3,16561,1225,4278,6964,4094,0,16561,16561,0,0,ND,ND,ND,ND,ND,ND,ND
1971:Q4,17354,1158,4696,7218,4282,0,17354,17354,0,0,ND,ND,ND,ND,ND,ND,ND
1972:Q1,18463,1083,5813,7148,4419,0,18463,18463,0,0,ND,ND,ND,ND,ND,ND,ND
1972:Q2,20533,994,6852,8088,4599,0,20533,20533,0,0,ND,ND,ND,ND,ND,ND,ND
1972:Q3,20398,1055,7150,7368,4825,0,20398,20398,0,0,ND,ND,ND,ND,ND,ND,ND
1972:Q4,20044,1258,6304,7490,4992,0,20044,20044,0,0,ND,ND,ND,ND,ND,ND,ND
1973:Q1,19491,1229,5868,7356,5038,0,19491,19491,0,0,ND,ND,ND,ND,ND,ND,ND
1973:Q2,20291,1355,5298,8399,5239,0,20291,20291,0,0,ND,ND,ND,ND,ND,ND,ND
1973:Q3,20027,1499,5521,7570,5437,0,20027,20027,0,0,ND,ND,ND,ND,ND,ND,ND
1973:Q4,21042,1662,6020,7786,5574,0,21042,21042,0,0,ND,ND,ND,ND,ND,ND,ND
1974:Q1,20818,1316,6309,7601,5592,0,20818,20818,0,0,ND,ND,ND,ND,ND,ND,ND
1974:Q2,22769,1543,6705,8709,5812,0,22769,22769,0,0,ND,ND,ND,ND,ND,ND,ND
1974:Q3,22567,1609,7255,7641,6062,0,22567,22567,0,0,ND,ND,ND,ND,ND,ND,ND
1974:Q4,22551,1515,6946,7818,6272,0,22551,22551,0,0,ND,ND,ND,ND,ND,ND,ND
1975:Q1,23061,2084,6960,7683,6334,0,23061,23061,0,0,ND,ND,ND,ND,ND,ND,ND
1975:Q2,24890,1860,7716,8737,6577,0,24890,24890,0,0,ND,ND,ND,ND,ND,ND,ND
1975:Q3,25054,2056,8589,7635,6774,0,25054,25054,0,0,ND,ND,ND,ND,ND,ND,ND
1975:Q4,25255,2663,7845,7892,6855,0,25255,25255,0,0,ND,ND,ND,ND,ND,ND,ND
1976:Q1,25117,3220,7027,8023,6847,0,25117,25117,0,0,ND,ND,ND,ND,ND,ND,ND
1976:Q2,25792,3756,5930,9169,6937,0,25792,25792,0,0,ND,ND,ND,ND,ND,ND,ND
1976:Q3,27013,4006,7980,7868,7159,0,27013,27013,0,0,ND,ND,ND,ND,ND,ND,ND
1976:Q4,28164,3969,8384,8445,7366,0,28164,28164,0,0,ND,ND,ND,ND,ND,ND,ND
1977:Q1,28881,3878,9504,8066,7433,0,28881,28881,0,0,ND,ND,ND,ND,ND,ND,ND
1977:Q2,28638,4047,7184,9665,7742,0,28638,28638,0,0,ND,ND,ND,ND,ND,ND,ND
1977:Q3,30678,4320,9561,8772,8025,0,30678,30678,0,0,ND,ND,ND,ND,ND,ND,ND
1977:Q4,29857,4577,7695,9399,8186,0,29857,29857,0,0,ND,ND,ND,ND,ND,ND,ND
1978:Q1,33305,4599,10941,9615,8150,0,33305,33305,0,0,ND,ND,ND,ND,ND,ND,ND
1978:Q2,32482,4808,7884,11397,8393,0,32482,32482,0,0,ND,ND,ND,ND,ND,ND,ND
1978:Q3,32643,4888,8903,10177,8675,0,32643,32643,0,0,ND,ND,ND,ND,ND,ND,ND
1978:Q4,32743,4838,8116,10890,8899,0,32743,32743,0,0,ND,ND,ND,ND,ND,ND,ND
1979:Q1,30363,4781,6398,10247,8937,0,30363,30363,0,0,ND,ND,ND,ND,ND,ND,ND
1979:Q2,32826,4712,7105,11750,9259,0,32826,32826,0,0,ND,ND,ND,ND,ND,ND,ND
1979:Q3,34392,4812,9506,10517,9557,0,34392,34392,0,0,ND,ND,ND,ND,ND,ND,ND
1979:Q4,41764,5081,15869,11084,9730,0,41764,41764,0,0,ND,ND,ND,ND,ND,ND,ND
1980:Q1,47143,5245,21419,10472,10007,0,47143,47143,0,0,ND,ND,ND,ND,ND,ND,ND
1980:Q2,52916,5299,26022,11776,9819,0,52916,52916,0,0,ND,ND,ND,ND,ND,ND,ND
1980:Q3,54793,5615,27895,10680,10603,0,54793,54793,0,0,ND,ND,ND,ND,ND,ND,ND
1980:Q4,52581,6190,24223,11228,10940,0,52581,52581,0,0,ND,ND,ND,ND,ND,ND,ND
1981:Q1,49256,7685,20008,10682,10881,0,49256,49256,0,0,ND,ND,ND,ND,ND,ND,ND
1981:Q2,47789,6005,18023,12317,11444,0,47789,47789,0,0,ND,ND,ND,ND,ND,ND,ND
1981:Q3,47862,8712,15822,11122,12206,0,47862,47862,0,0,ND,ND,ND,ND,ND,ND,ND
1981:Q4,43750,7110,12795,11473,12372,0,43750,43750,0,0,ND,ND,ND,ND,ND,ND,ND
1982:Q1,42664,7880,11014,11402,12368,0,42664,42664,0,0,7217,4475,325,614,323,436,1044
1982:Q2,50796,9593,15174,13115,12914,0,50796,50796,0,0,7217,4475,325,614,324,436,1043
1982:Q3,59439,11901,22143,11827,13568,0,59439,59439,0,0,7217,4475,325,614,324,436,1043
1982:Q4,64239,10307,28194,11734,14004,0,64239,64239,0,0,7217,4475,325,614,324,436,1043
1983:Q1,64219,6271,32028,12010,13910,0,64219,64219,0,0,9323,5950,400,781,174,950,1068
1983:Q2,73397,7850,37676,13225,14646,0,73397,73397,0,0,9323,5950,400,781,173,950,1069
1983:Q3,65301,7402,30352,12223,15324,0,65301,65301,0,0,9323,5950,400,781,174,950,1068
1983:Q4,66042,11139,25875,13612,15416,0,66042,66042,0,0,9323,5950,400,781,174,950,1068
1984:Q1,53119,9528,13686,14466,15439,0,53119,53119,0,0,12675,4040,625,899,497,1210,5404
1984:Q2,47244,10048,6473,15591,15132,0,47244,47244,0,0,12675,4040,625,899,498,1210,5403
1984:Q3,59125,10571,18266,14570,15718,0,59125,59125,0,0,12675,4040,625,899,497,1210,5404
1984:Q4,63764,18789,14194,14609,16172,0,63764,63764,0,0,12675,17124,654,899,498,1210,-7710
1985:Q1,56141,8812,15969,15319,16041,0,56141,56141,0,0,18204,13517,-504,1942,348,2767,134
1985:Q2,65498,14102,20075,14744,16577,0,65498,65498,0,0,18204,10571,1569,1942,348,2767,1007
1985:Q3,54786,12256,10327,15094,17109,0,54786,54786,0,0,18204,4307,1094,1942,349,2767,7745
1985:Q4,74602,20457,21454,15290,17401,0,74602,74602,0,0,18204,3848,2059,1942,348,2767,7240
1986:Q1,57840,5757,17914,16275,17894,0,57840,57840,0,0,20437,11953,1266,1403,498,4745,572
1986:Q2,57994,14592,9695,16031,17676,0,57994,57994,0,0,20437,9629,3154,1403,498,4745,1008
1986:Q3,69573,20442,14642,16178,18311,0,69573,69573,0,0,20437,777,742,1403,497,4745,12273
1986:Q4,82867,22586,25650,15908,18723,0,82867,82867,0,0,20437,3567,742,1403,498,4745,9482
1987:Q1,58634,6055,17961,15422,19196,0,58634,58634,0,0,18302,5396,973,1971,1239,3963,4760
1987:Q2,56753,6924,14912,15678,19239,0,56753,56753,0,0,18302,7169,972,1971,1240,3963,2987
1987:Q3,75935,9369,31269,15600,19697,0,75935,75935,0,0,18302,2633,485,1971,1239,3963,8011
1987:Q4,67175,10592,20943,15754,19886,0,67175,67175,0,0,18302,4851,484,1971,1240,3963,5793
1988:Q1,83487,22541,24999,15942,20005,0,83487,83487,0,0,13813,7472,537,2007,1237,2010,550
1988:Q2,75318,17411,21086,16262,20559,0,75318,75318,0,0,13813,7126,536,2007,1238,2010,896
1988:Q3,78131,16282,24296,16465,21088,0,78131,78131,0,0,13813,4348,205,2007,1237,2010,4006
1988:Q4,86475,22736,25476,16490,21773,0,86475,86475,0,0,13813,4157,205,2007,1238,2010,4196
1989:Q1,69997,12092,19542,16469,21894,0,69997,69997,0,0,14235,6095,383,-327,2237,2550,3297
1989:Q2,79014,20103,18897,17199,22815,0,79014,79014,0,0,14235,8484,382,-327,2238,2550,908
1989:Q3,73577,12065,20903,17012,23597,0,73577,73577,0,0,14235,4246,555,-327,2238,2550,4973
1989:Q4,83149,18510,23217,17164,24258,0,83149,83149,0,0,14235,4076,554,-327,2237,2550,5145
1990:Q1,82494,19581,21819,16870,24224,0,82494,82494,0,0,24097,4862,1023,1090,3250,2429,11443
1990:Q2,86522,33055,11282,17198,24987,0,86522,86522,0,0,24097,6529,1022,1090,3250,2429,9777
1990:Q3,81755,11259,27289,17435,25772,0,81755,81755,0,0,24097,4244,582,1090,3250,2429,12502
1990:Q4,80851,16405,20270,17677,26499,0,80851,80851,0,0,24097,3404,582,1090,3250,2429,13342
1991:Q1,71908,3529,25144,17326,25909,0,71908,71908,0,0,23899,4553,1293,1770,0,6486,9797
1991:Q2,90290,13763,30805,18032,27690,0,90290,90290,0,0,23899,4640,1292,1770,0,6486,9711
1991:Q3,89034,13184,28633,18366,28851,0,89034,89034,0,0,23899,934,513,1770,0,6486,14196
1991:Q4,90947,12613,29740,18646,29948,0,90947,90947,0,0,23899,2687,512,1770,0,6486,12444
1992:Q1,83662,7891,26914,18553,30304,0,83662,83662,0,0,20726,-2560,304,1237,750,9415,11580
1992:Q2,95903,16787,28863,18972,31281,0,95903,95903,0,0,20726,-1716,304,1237,750,9415,10736
1992:Q3,100237,20237,28989,18916,32095,0,100237,100237,0,0,20726,-3069,165,1237,750,9415,12228
1992:Q4,96072,44515,329,18570,32658,0,96072,96072,0,0,20726,-1483,165,1237,750,9415,10642
1993:Q1,118088,25879,42153,18060,31996,0,118088,118088,0,0,21673,-2826,-48,3140,1500,13442,6465
1993:Q2,104202,21178,32392,18144,32488,0,104202,104202,0,0,21673,-3169,-49,3140,1500,13442,6809
1993:Q3,99609,33136,16723,18143,31607,0,99609,99609,0,0,21673,-1928,-88,3140,1500,13442,5607
1993:Q4,85632,15755,18264,18025,33588,0,85632,85632,0,0,21673,-4046,-88,3140,1500,13442,7725
1994:Q1,105100,5583,48521,17839,33157,0,105100,105100,0,0,21388,-2036,-223,3291,3250,6509,10597
1994:Q2,100340,305,48334,17896,33805,0,100340,100340,0,0,21388,-2578,-223,3291,3250,6509,11139
1994:Q3,91465,21583,15678,19003,35201,0,91465,91465,0,0,21388,-1658,201,3291,3250,6509,9795
1994:Q4,58236,-3146,7880,18237,35265,0,58236,58236,0,0,21388,-1124,200,3291,3250,6509,9262
1995:Q1,91634,29276,8694,18823,34841,0,91634,91634,0,0,30538,2151,274,2797,3750,10836,10730
1995:Q2,94156,19883,21359,19233,33681,0,94156,94156,0,0,30538,2978,273,2797,3750,10836,9904
1995:Q3,101239,13026,32258,19274,36681,0,101239,101239,0,0,30538,1252,331,2797,3750,10836,11572
1995:Q4,91379,9397,25803,18630,37549,0,91379,91379,0,0,30538,-1840,330,2797,3750,10836,14665
1996:Q1,90674,8455,25795,18968,37456,0,90674,90674,0,0,33188,34,262,2585,3250,15971,11086
1996:Q2,85011,6718,20855,19569,37869,0,85011,85011,0,0,33188,-523,261,2585,3250,15971,11644
1996:Q3,85798,5568,23074,18789,38367,0,85798,85798,0,0,33188,-702,167,2585,3250,15971,11917
1996:Q4,111227,30801,21752,19043,39631,0,111227,111227,0,0,33188,-1964,166,2585,3250,15971,13180
1997:Q1,93649,14266,14769,18406,46208,0,93649,93649,0,0,37942,-1754,344,11883,-500,21124,6845
1997:Q2,115025,25225,24878,19272,45650,0,115025,115025,0,0,37942,-478,344,11883,-500,21124,5569
1997:Q3,107005,18964,24515,18671,44855,0,107005,107005,0,0,37942,1965,344,11883,-500,21124,3126
1997:Q4,98297,-3062,32363,19155,49841,0,98297,98297,0,0,37942,-5665,143,11883,-500,21124,10957
1998:Q1,128539,17058,46197,18621,46663,0,128539,128539,0,0,47865,-1563,300,6152,6000,21442,15534
1998:Q2,134301,28220,36402,20947,48732,0,134301,134301,0,0,47865,-3865,-688,6152,6000,21442,18824
1998:Q3,126749,20374,34369,18789,53217,0,126749,126749,0,0,47865,1717,48,6152,6000,21442,12506
1998:Q4,108353,1147,37474,20817,48915,0,108353,108353,0,0,47865,-2025,675,6152,6000,21442,15621
1999:Q1,78000,1524,5933,19125,51418,0,78000,78000,0,0,54916,-784,370,10201,4500,19987,20642
1999:Q2,94687,7592,15190,20784,51121,0,94687,94687,0,0,54916,-86,371,10201,4500,19987,19943
1999:Q3,94684,-3639,20916,20134,57273,0,94684,94684,0,0,54916,-2268,374,10201,4500,19987,22122
1999:Q4,116527,21055,29757,20635,45080,0,116527,116527,0,0,54916,-3309,-208,10201,4500,19987,23745
2000:Q1,104683,8428,37718,19352,39100,85,104683,104318,363,2,57152,-2367,-82,4878,1000,17024,36699
2000:Q2,108046,23525,17744,20095,46597,85,108046,107684,362,0,57152,4435,-184,4878,1000,17024,29999
2000:Q3,109785,26236,19270,20495,43699,85,109785,109421,362,2,57152,4031,124,4878,1000,17024,30095
2000:Q4,123114,22647,28993,20155,51234,85,123114,122752,362,0,57152,533,586,4878,1000,17024,33131
2001:Q1,116533,51115,-7932,20203,52890,257,116533,115515,1015,3,42466,6201,314,6641,4000,14164,11146
2001:Q2,109840,5398,38075,22154,43956,257,109840,108821,1016,3,42466,-1876,1749,6641,4000,14164,17788
2001:Q3,162939,63030,22068,20250,57334,257,162939,161922,1014,3,42466,-948,1539,6641,4000,14164,17070
2001:Q4,90695,-24123,49100,21987,43475,256,90695,89679,1014,2,42466,-2113,-358,6641,4000,14164,20132
2002:Q1,134585,-13114,79260,21160,47016,263,134585,133564,1019,2,43702,1810,894,20500,2750,8246,9502
2002:Q2,108812,44994,-10443,20232,53766,263,108812,107787,1021,4,43702,2604,699,20500,2750,8246,8903
2002:Q3,124111,51392,-5929,22187,56200,261,124111,123092,1017,2,43702,3562,708,20500,2750,8246,7936
