date,All sectors; total debt securities; liability,All sectors; open market paper; liability,Federal government; Treasury securities; liability,All sectors; U.S. government agency securities; liability,Domestic nonfinancial sectors; municipal securities; liability,All sectors; corporate and foreign bonds; liability,All sectors; total debt securities; liability,Domestic nonfinancial sectors; debt securities; liability,Nonprofit organizations; municipal securities; liability,Nonfinancial corporate business; debt securities; liability,Federal government; debt securities; liability,State and local governments; municipal securities; liability,Domestic financial sectors; debt securities; liability,U.S.-chartered depository institutions; debt securities; liability,Foreign banking offices in the U.S.; open market paper; liability,Government-sponsored enterprises; GSE issues; liability,Agency-and GSE-backed mortgage pools; total mortgages; asset,Issuers of asset-backed securities; debt securities; liability,Finance companies; debt securities; liability,Real estate investment trusts; debt securities; liability,Security brokers and dealers; corporate and foreign bonds; liability,Holding companies; debt securities; liability,Other financial business; debt securities; liability,Rest of the world; debt securities, excluding negotiable certificates of deposit; liability,All sectors; total debt securities; liability,Domestic nonfinancial sectors; debt securities; asset,Households and nonprofit organizations; debt securities; asset,Nonfinancial corporate business; debt securities; asset,Nonfinancial noncorporate business; debt securities; asset,Federal government; debt securities; asset,State and local governments; debt securities; asset,Domestic financial sectors; debt securities; asset,Monetary authority; debt securities; asset,U.S.-chartered depository institutions; debt securities; asset,Foreign banking offices in the U.S.; debt securities; asset,Banks in U.S.-affiliated areas; debt securities; asset,Credit unions; debt securities; asset,Property-casualty insurance companies; debt securities; asset,Life insurance companies; debt securities; asset,Private pension funds; debt securities; asset,Federal government retirement funds; debt securities; asset,State and local government employee defined benefit retirement funds retirement funds; debt securities; asset,Money market funds; debt securities; asset,Mutual funds; debt securities; asset (market value),Closed-end funds; debt securities; asset,Exchange-traded funds; debt securities; asset,Government-sponsored enterprises; debt securities; asset,Issuers of asset-backed securities; debt securities; asset,Finance companies; corporate and foreign bonds; asset,Real estate investment trusts; debt securities; asset,Security brokers and dealers; debt securities; asset,Holding companies; long-term debt securities; asset,Other financial business; debt securities; asset,Rest of the world; debt securities, excluding negotiable certificates of deposit; asset
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,1714,171,-5733,1126,1334,4816,1714,742,0,4294,-4886,1334,892,-1,-1,275,4,0,615,0,0,0,0,80,1714,2233,914,715,0,0,604,-620,774,-5950,48,-60,10,906,1268,249,823,419,0,31,20,0,128,0,0,0,584,0,130,101
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,7872,177,3528,-20,986,3201,7872,7502,0,2899,3617,986,379,10,3,-112,3,0,475,0,0,0,0,-9,7872,2402,61,1962,0,0,379,5244,-4448,5606,116,-32,7,663,1239,300,1040,502,0,64,60,0,-3,0,0,0,53,0,77,226
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,6831,206,227,-216,4525,2089,6831,5799,0,1669,-395,4525,781,98,25,381,25,0,252,0,0,0,0,251,6831,4717,806,3218,0,0,693,666,1840,-3902,92,-13,8,782,109,273,784,624,0,79,60,0,-77,0,0,0,-139,0,146,1448
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,7091,509,409,101,2115,3957,7091,5743,0,3356,272,2115,1071,78,19,227,11,0,736,0,0,0,0,277,7091,1072,-564,922,0,5,709,5944,2879,-336,131,-44,10,572,257,755,710,699,0,64,40,0,55,0,0,0,-219,0,371,75
1952:Q1,24272,980,11496,-756,8508,4044,24272,24100,0,4404,11188,8508,16,-104,-12,-456,8,0,580,0,0,0,0,156,24272,7796,9792,-3232,0,36,1200,16864,-992,11500,220,4,8,968,2180,972,716,964,0,156,52,0,548,0,0,0,-1240,0,808,-388
1952:Q2,22924,744,2652,2624,10500,6404,22924,21416,0,6036,4880,10500,1312,-136,-16,388,8,0,1068,0,0,0,0,196,22924,16828,18908,-4748,0,-40,2708,5656,-388,-1028,244,28,4,536,1152,972,748,708,0,36,64,0,-276,0,0,0,3300,0,-444,440
1952:Q3,15748,636,3856,2972,4220,4064,15748,15212,0,4536,6456,4220,868,124,-28,360,12,0,400,0,0,0,0,-332,15748,4192,1792,1804,0,-8,604,9964,2900,1456,-328,32,4,1180,3348,1108,1928,1360,0,24,64,0,-52,0,0,0,-3460,0,400,1592
1952:Q4,10784,-688,5764,-3088,4320,4476,10784,11180,0,4092,2768,4320,-484,124,56,-104,12,0,-572,0,0,0,0,88,10784,372,-3252,2448,0,0,1176,11088,200,1424,200,20,12,1008,2628,1344,440,792,0,92,60,0,48,0,0,0,2608,0,212,-676
1953:Q1,15220,636,4160,-168,5776,4816,15220,13236,0,3052,4408,5776,1780,-120,-24,-424,8,0,2340,0,0,0,0,204,15220,4764,1436,2204,0,208,916,9972,1464,2032,-160,8,4,1184,2868,1392,564,1096,0,12,60,0,800,0,0,0,-2288,0,936,484
1953:Q2,16400,-496,4816,1048,5284,5748,16400,15100,0,4012,5804,5284,1800,-88,-4,56,4,0,1832,0,0,0,0,-500,16400,19052,24976,-6384,0,-136,596,-3576,2116,-11136,108,0,4,884,2256,1368,476,1484,0,-88,60,0,-484,0,0,0,-372,0,-252,924
1953:Q3,28556,1096,17140,2216,5016,3088,28556,26056,0,2160,18880,5016,2680,280,16,468,8,0,1908,0,0,0,0,-180,28556,4456,-3756,7556,0,-76,732,22904,2096,12388,-36,-4,4,1208,1964,1248,708,1436,0,16,60,0,72,0,0,0,1276,0,468,1196
1953:Q4,12084,276,-2424,3428,5344,5460,12084,11572,0,5120,1108,5344,484,188,80,-112,8,0,320,0,0,0,0,28,12084,-2656,-7816,3800,0,-4,1364,14648,-544,6824,232,-4,12,1220,2624,1088,372,892,0,92,60,0,-12,0,0,0,1872,0,-80,92
1954:Q1,9860,1300,-2396,1496,5528,3932,9860,9016,0,3480,8,5528,160,24,4,-912,4,0,1040,0,0,0,0,684,9860,-3208,1220,-5228,0,72,728,12088,320,4880,-116,12,8,764,2780,1108,396,1536,0,192,60,0,1248,0,0,0,-1556,0,456,980
1954:Q2,12548,-276,3756,-620,6072,3616,12548,12648,0,3828,2748,6072,152,28,40,384,4,0,-304,0,0,0,0,-252,12548,-2068,9424,-12020,0,-40,568,15156,696,6976,-4,28,8,896,1664,1168,356,1628,0,52,56,0,-116,0,0,0,2076,0,-328,-540
1954:Q3,9376,80,4176,-4184,5372,3932,9376,10160,0,5328,-540,5372,-392,64,-36,500,32,0,-952,0,0,0,0,-392,9376,-2308,-9396,6172,0,-8,924,10292,-2996,8136,-48,28,8,1064,1544,1332,420,1204,0,160,56,0,96,0,0,0,-448,0,-264,1392
1954:Q4,15884,16,5388,3580,5632,1268,15884,16700,0,2020,9048,5632,-576,856,232,-112,32,0,-1584,0,0,0,0,-240,15884,-16,-5256,4424,0,-20,836,15252,264,9480,328,0,8,1080,1580,1544,500,1224,0,92,68,0,-188,0,0,0,36,0,-764,648
1955:Q1,5844,764,-3108,688,5472,2028,5844,4936,0,1840,-2376,5472,1284,-216,-52,-76,32,0,1596,0,0,0,0,-376,5844,8484,6568,888,0,24,1004,-2636,-736,-7252,-68,-4,12,316,2268,1500,252,1104,0,24,72,0,532,0,0,0,-1940,0,1284,-4
1955:Q2,8740,-4,1688,-444,5144,2356,8740,7716,0,2628,-56,5144,1256,-488,-80,1264,36,0,524,0,0,0,0,-232,8740,16768,18112,-2552,0,4,1204,-7956,-1564,-12164,380,-20,16,580,1224,1448,480,1084,0,204,84,0,-452,0,0,0,128,0,616,-72
1955:Q3,7768,-348,1368,-572,4908,2412,7768,6372,0,1672,-208,4908,1556,48,-36,964,40,0,540,0,0,0,0,-160,7768,10880,1912,7812,0,-16,1172,-3912,188,-10256,108,-20,16,1172,1956,1208,1556,1316,0,268,84,0,-928,0,0,0,-460,0,-120,800
1955:Q4,13492,-1032,2488,1336,4612,6088,13492,12032,0,5252,2168,4612,1464,-96,-16,1612,44,0,-80,0,0,0,0,-4,13492,11760,-404,10776,0,64,1324,1472,220,-4828,240,-12,16,700,340,864,468,1404,0,100,80,0,1196,0,0,0,1280,0,-596,260
1956:Q1,7240,2268,-3984,192,4444,4320,7240,1832,0,1648,-4260,4444,5048,64,12,424,44,0,4504,0,0,0,0,360,7240,100,8056,-8804,0,-20,868,5384,572,-2332,-276,12,16,168,1268,976,344,1820,0,384,80,0,1280,0,0,0,-1184,0,2256,1756
1956:Q2,-4656,-188,-15108,1136,4420,5084,-4656,-6692,0,3724,-14836,4420,1712,76,76,820,44,0,696,0,0,0,0,324,-4656,6400,17796,-12808,0,-4,1416,-11396,-576,-13516,-24,28,16,168,1088,1200,260,984,0,-360,76,0,44,0,0,0,-304,0,-480,340
1956:Q3,8472,472,-2308,836,3956,5516,8472,6000,0,4508,-2464,3956,2176,388,60,972,20,0,736,0,0,0,0,296,8472,804,-316,-52,0,-32,1204,6204,-728,-264,-88,32,16,604,2088,1572,2668,932,0,796,76,0,-40,0,0,0,-792,0,-668,1464
1956:Q4,9624,-640,2268,-1280,3840,5436,9624,9336,0,4088,1408,3840,28,528,112,-444,24,0,-192,0,0,0,0,260,9624,2576,-3144,4656,0,12,1052,8268,1648,2040,-44,28,12,680,1020,1968,180,852,0,104,88,0,-124,0,0,0,592,0,-776,-1220
1957:Q1,21016,2232,5104,1456,3740,8484,21016,14424,0,5744,4940,3740,5724,164,48,1588,32,0,3892,0,0,0,0,868,21016,4984,6280,-1624,0,44,284,15684,-2796,11196,-96,20,16,212,2272,1964,364,1380,0,172,92,0,464,0,0,0,-1580,0,2004,348
1957:Q2,-3456,-924,-16572,2400,4420,7220,-3456,-6336,0,5856,-16612,4420,2376,-128,28,2404,36,0,36,0,0,0,0,504,-3456,7720,15120,-7440,0,-8,48,-10832,-1464,-14868,64,12,16,368,1992,1744,48,1372,0,388,100,0,-292,0,0,0,356,0,-668,-344
1957:Q3,23032,1036,9228,360,4532,7876,23032,19324,0,5976,8816,4532,3584,704,144,756,16,0,1964,0,0,0,0,124,23032,3200,496,3260,0,4,-560,20312,200,12780,-144,12,16,932,2684,1516,772,1624,0,-100,100,0,-528,0,0,0,640,0,-192,-480
1957:Q4,9724,1012,-6632,2772,5336,7236,9724,7340,0,6728,-4724,5336,2140,356,56,852,12,0,864,0,0,0,0,244,9724,524,-2688,3956,0,-24,-720,7868,532,-1396,-104,4,12,1112,2048,1328,556,1352,0,56,108,0,24,0,0,0,2140,0,96,1332
1958:Q1,25956,4236,5128,1664,5264,9664,25956,21048,0,8520,7264,5264,3824,716,188,-480,8,0,3392,0,0,0,0,1084,25956,-6512,-144,-5328,0,168,-1208,34448,2516,20880,-128,32,16,-24,2972,1376,1036,1916,0,472,112,0,2396,0,0,0,-536,0,1412,-1980
1958:Q2,26192,-900,19588,-3196,5428,5272,26192,26996,0,4772,16796,5428,-2164,-568,-80,-412,8,0,-1112,0,0,0,0,1360,26192,-3200,4976,-8392,0,-116,332,31928,6444,15744,140,48,16,492,2668,1440,68,968,0,720,116,0,-444,0,0,0,2880,0,628,-2536
1958:Q3,5272,-1500,-4656,1496,5124,4808,5272,6592,0,5512,-4044,5124,-1672,-232,-68,860,24,0,-2256,0,0,0,0,352,5272,-9940,-14152,4028,0,-76,260,12032,-2308,10424,-152,44,16,1212,3412,1540,1860,1516,0,-4,120,0,-536,0,0,0,-4660,0,-452,3180
1958:Q4,29172,-1888,19056,88,5984,5932,29172,29472,0,4712,18776,5984,-1176,-280,-132,340,28,0,-1132,0,0,0,0,876,29172,13784,1376,11920,0,-16,504,13860,3480,2308,188,16,12,1456,2656,1636,772,1636,0,-96,116,0,-980,0,0,0,1868,0,-1208,1528
1959:Q1,20120,1396,10312,-956,5676,3692,20120,16704,0,2156,8872,5676,2740,-452,-92,464,20,0,2800,0,0,0,0,676,20120,13904,7292,5840,0,-4,776,4524,1216,-4556,-16,-4,12,544,2976,1040,988,1628,0,300,316,0,820,0,0,0,-1668,0,928,1692
1959:Q2,23200,440,8740,3568,5940,4512,23200,17600,0,2852,8808,5940,5340,-232,4,3476,24,0,2068,0,0,0,0,260,23200,20352,14324,4692,0,16,1320,-4836,296,-12032,20,-28,8,980,3324,1572,20,1276,0,136,108,0,-516,0,0,0,-424,0,424,7684
1959:Q3,23476,-712,10192,3240,6680,4076,23476,19044,0,2184,10180,6680,3912,-92,-44,3248,4,0,796,0,0,0,0,520,23476,13260,2668,9732,0,36,824,5412,2076,-7032,-32,-28,8,1604,1904,1428,1908,2024,0,548,116,0,-44,0,0,0,652,0,280,4804
1959:Q4,14784,124,3316,384,5072,5888,14784,10928,0,3752,2104,5072,3420,636,100,1592,4,0,1088,0,0,0,0,436,14784,17140,9824,5724,0,-52,1644,-4908,-2168,-10084,132,-44,12,1824,1408,1908,620,1544,0,400,136,0,140,0,0,0,1400,0,-2136,2552
1960:Q1,13628,5780,-4876,-904,5752,7876,13628,2476,0,1852,-5128,5752,10036,696,196,-656,4,0,9796,0,0,0,0,1116,13628,13360,16332,-4440,0,180,1288,-1276,-1620,-10756,-136,12,8,1216,1668,1328,924,1972,0,196,400,0,816,0,0,0,-2380,0,5076,1544
1960:Q2,13692,928,-2692,3624,5272,6560,13692,7912,0,4332,-1692,5272,5280,52,60,2616,8,0,2544,0,0,0,0,500,13692,6880,13080,-7608,0,-124,1532,7220,2428,-2920,4,28,8,924,1360,1116,972,1516,0,284,228,0,-476,0,0,0,1036,0,712,-408
1960:Q3,12804,1096,1832,-1272,5252,5896,12804,8976,0,3620,104,5252,3524,924,216,464,-8,0,1928,0,0,0,0,304,12804,-14356,-9668,-6436,0,-48,1796,25776,1172,15836,-72,32,8,756,2156,1412,1056,1124,0,348,204,0,52,0,0,0,2036,0,-344,1384
1960:Q4,15672,912,728,460,4964,8608,15672,11328,0,5700,664,4964,3956,1160,232,536,-12,0,2040,0,0,0,0,388,15672,-3620,-2080,-2792,0,132,1120,18196,-428,10120,124,4,16,672,2292,2084,752,1756,0,148,108,0,176,0,0,0,1944,0,-1572,1096
1961:Q1,10656,2880,172,-1360,5380,3584,10656,6680,0,560,740,5380,3636,656,200,-1928,0,0,4708,0,0,0,0,340,10656,-11428,-9316,-2660,0,-4,552,21908,1532,11352,564,16,16,792,2428,520,900,2220,0,192,272,0,1052,0,0,0,-2736,0,2788,176
1961:Q2,22680,-12,8032,1276,3952,9432,22680,20496,0,8580,7964,3952,1492,132,68,1348,-4,0,-52,0,0,0,0,692,22680,9644,10056,-1168,0,-92,848,14488,56,6420,164,8,20,908,2228,1592,1128,1772,0,-220,-76,0,-196,0,0,0,704,0,-20,-1452
1961:Q3,27472,-204,16708,2000,6192,2776,27472,26168,0,3436,16540,6192,1036,488,108,1992,176,0,-1728,0,0,0,0,268,27472,-6632,-2820,-4648,0,96,740,31320,688,22904,372,4,20,1076,2680,1088,992,1672,0,496,-112,0,-292,0,0,0,568,0,-836,2784
1961:Q4,20668,744,5388,2124,5988,6424,20668,18576,0,6304,6284,5988,1644,844,156,1044,184,0,-584,0,0,0,0,448,20668,10708,6224,3636,0,-8,856,9652,4652,-216,-744,-16,24,1260,2172,1660,644,1332,0,1156,-88,0,-864,0,0,0,2072,0,-3392,308
1962:Q1,26044,3096,9188,2328,6644,4788,26044,19712,0,3148,9920,6644,5528,-600,-116,1508,88,0,4648,0,0,0,0,804,26044,-3928,-5580,1892,0,12,-252,29120,3204,9240,856,8,20,1372,3672,1096,1004,2576,0,-116,140,0,2132,0,0,0,-764,0,4680,852
1962:Q2,20844,420,6016,2676,4932,6800,20844,18632,0,6452,7248,4932,952,-504,-108,1348,96,0,120,0,0,0,0,1260,20844,3968,7872,-4960,0,-120,1176,15108,888,4960,1132,8,16,1636,2900,1808,1180,1672,0,-248,-168,0,-1432,0,0,0,464,0,292,1768
1962:Q3,9300,1984,-108,896,4640,1888,9300,5844,0,2772,-1568,4640,3080,-196,-48,2208,148,0,968,0,0,0,0,376,9300,-2932,-592,-3988,0,-12,1660,9592,-892,1896,-496,12,20,1604,2848,800,812,1692,0,968,-116,0,112,0,0,0,184,0,148,2640
1962:Q4,29144,-380,13164,2820,5588,7952,29144,24592,0,4172,14832,5588,3016,1192,244,992,160,0,428,0,0,0,0,1536,29144,4496,-224,2076,0,-20,2664,22976,3840,9460,-844,16,24,1292,1740,2012,976,1192,0,172,56,0,680,0,0,0,3800,0,-1440,1672
1963:Q1,20824,3976,7532,-2960,4908,7368,20824,16364,0,3584,7872,4908,2484,-196,-8,-3460,160,0,5988,0,0,0,0,1976,20824,-2916,-21520,16272,0,40,2292,23164,3220,9248,68,56,40,1000,2936,1520,1088,1668,0,12,488,0,1760,0,0,0,-4164,0,4224,576
1963:Q2,27448,1452,8864,3804,6908,6420,27448,19740,0,3952,8880,6908,5680,348,100,3620,168,0,1444,0,0,0,0,2028,27448,8340,8708,-1712,0,196,1148,16104,3232,1608,-136,92,48,752,2236,1728,1420,2524,0,-636,460,0,504,0,0,0,196,0,2076,3004
1963:Q3,5144,-924,-2632,1544,4052,3104,5144,2124,0,1904,-3832,4052,2736,180,16,2688,56,0,-204,0,0,0,0,284,5144,-3356,-4068,-596,0,-72,1380,7148,2720,-3332,-932,84,48,668,2300,1788,1036,1900,0,928,492,0,-1952,0,0,0,920,0,480,1352
1963:Q4,23136,-372,6528,3520,5092,8368,23136,16504,0,4724,6688,5092,6948,1376,88,3296,64,0,2124,0,0,0,0,-316,23136,15008,12392,1672,0,-48,992,8676,3316,-428,-276,36,44,732,1972,1300,1100,1808,0,416,344,0,1336,0,0,0,-1124,0,-1900,-548
1964:Q1,19524,4620,6316,-3144,5104,6628,19524,12820,0,2364,5352,5104,7148,1432,200,-2284,104,0,7696,0,0,0,0,-444,19524,1880,-2376,4220,0,-32,68,19160,2256,7080,40,-4,32,768,2344,1788,1420,2864,0,284,536,0,-792,0,0,0,-1768,0,2312,-1516
1964:Q2,25736,1808,4800,4564,6612,7952,25736,18152,0,5224,6316,6612,6976,604,56,2928,120,0,3268,0,0,0,0,608,25736,10944,12576,-2396,0,-28,792,14372,2176,-3360,-12,-36,24,748,2016,1484,1088,2908,0,792,184,0,184,0,0,0,3112,0,3064,420
1964:Q3,21736,1076,8316,800,6596,4948,21736,17960,0,2772,8592,6596,3952,664,40,440,84,0,2724,0,0,0,0,-176,21736,-2200,-1200,-3028,0,24,2004,21244,4312,11060,564,-40,24,772,2068,1164,1440,1976,0,332,124,0,-820,0,0,0,1228,0,-2960,2692
1964:Q4,27632,1104,6232,3248,6168,10880,27632,21236,0,6244,8824,6168,4516,1060,104,568,88,0,2696,0,0,0,0,1880,27632,7836,6324,-1344,0,-32,2888,17332,2908,5872,-288,-44,20,860,1092,2720,1048,1496,0,88,68,0,-340,0,0,0,440,0,1392,2464
