date,State and local governments; current receipts, NIPA basis,State and local governments; personal current taxes,State and local governments; taxes on production and imports, receivable (IMA),State and local governments; taxes on corporate income (accrual basis),State and local governments; contributions for government social insurance received,State and local governments; property income (received),State and local governments; other current transfer received,State and local governments; operating surplus, net,State and local governments; current expenditures,State and local governments; consumption expenditures,State and local governments; social contributions paid,State and local governments; other current transfer payments to the rest of the world,State and local governments; interest paid (IMA),State and local governments; subsidies paid,State and local governments; net saving including net capital transfers paid,State and local governments; consumption of fixed capital, equipment, software, and structures, current cost basis (NIPA basis),State and local governments; net capital transfers paid,State and local governments; gross saving less net capital transfers paid,State and local governments; gross investment,State and local governments; gross fixed investment (NIPA basis),State and local governments; acquisition of nonproduced nonfinancial assets (net),State and local governments; net lending (+) or borrowing (-) (financial account),State and local governments; total financial assets,State and local governments; checkable deposits and currency; asset,State and local governments; total time and savings deposits; asset,State and local governments; money market fund shares; asset,State and local governments; security repurchase agreements; asset,State and local governments; debt securities; asset,State and local governments; commercial paper; asset,State and local governments; Treasury securities, including SLGS; asset,State and local governments; agency- and GSE-backed securities; asset,State and local governments; municipal securities; asset,State and local governments; corporate and foreign bonds; asset,State and local governments; total mortgages; asset,State and local governments; corporate equities; asset,State and local governments; mutual fund shares; asset,State and local governments; trade receivables; asset,State and local governments; taxes receivable; asset,State and local governments; unidentified miscellaneous assets,State and local governments; total liabilities,State and local governments; municipal securities; liability,State and local governments; short-term municipal securities; liability,State and local governments; long-term municipal securities; liability,State and local governments; U.S. government loans; liability,State and local governments; trade payables; liability,State and local government employee defined benefit retirement funds; claims of pension fund on sponsor; asset,State and local governments; sector discrepancy
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1955:Q4,7596,606,5469,252,86,219,769,195,6981,5660,812,0,509,0,615,832,-258,1705,2063,2611,169,-717,816,491,43,0,-415,331,0,386,-71,16,0,15,0,0,177,18,156,1533,1029,-91,1120,10,164,330,-358
1956:Q1,7727,666,5610,261,89,234,675,192,7159,5817,817,0,525,0,568,866,-266,1700,920,2216,168,-1464,173,103,152,0,-158,217,0,262,-61,16,0,16,0,0,-31,-48,-78,1637,1235,156,1079,7,169,226,781
1956:Q2,7911,667,5755,267,91,243,698,191,7391,6038,812,0,541,0,520,895,-276,1691,1956,2934,170,-1148,401,619,1,0,-563,354,0,333,13,8,0,14,0,0,96,-20,-100,1549,921,-149,1070,2,173,453,-265
1956:Q3,8190,672,5893,252,94,250,838,191,7002,5627,817,0,558,0,1188,925,-291,2404,2185,3309,172,-1295,583,-1715,-162,0,1878,301,0,248,57,-4,0,19,0,0,107,-20,175,1878,1185,192,993,35,174,484,218
1956:Q4,8331,673,6013,264,96,256,840,189,7621,6198,846,0,577,0,710,945,-293,1948,2044,2926,173,-1054,485,465,53,0,-586,263,0,209,73,-19,0,31,0,0,92,100,67,1539,824,-105,929,24,176,515,-96
1957:Q1,8487,717,6146,272,98,267,801,187,7838,6374,869,0,595,0,649,960,-408,2016,832,2466,172,-1806,-126,-70,184,0,-174,71,0,29,57,-15,0,41,0,0,-32,8,-154,1680,1063,150,913,57,186,374,1184
1957:Q2,8565,722,6253,260,98,270,775,187,8137,6637,887,0,613,0,428,988,-392,1807,1870,3272,174,-1576,-82,1003,139,0,-1118,12,0,-11,14,9,0,52,0,0,-12,-1,-157,1494,911,-166,1077,2,189,392,-63
1957:Q3,8840,726,6339,255,100,273,952,196,7736,6196,912,0,628,0,1104,1000,-414,2518,2127,3678,177,-1728,242,-2142,19,0,2242,-140,0,-139,-41,40,0,57,0,0,55,-3,154,1970,1356,247,1109,66,191,357,390
1957:Q4,8891,727,6378,232,101,274,987,193,8420,6846,933,0,641,0,471,1002,-432,1905,1889,3239,181,-1531,318,599,41,0,-422,-180,0,-207,-49,76,0,52,0,0,100,-36,164,1849,1177,-56,1233,26,197,449,15
1958:Q1,8803,756,6447,222,98,290,802,189,8769,7131,992,0,646,0,34,994,-586,1614,524,2715,189,-2380,-352,-374,650,0,-62,-302,0,-334,-44,76,0,52,0,0,-130,34,-220,2028,1460,211,1249,51,203,314,1090
