1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1958:Q3,9277,4138,2283,-61,6266,170,-7,9238,-23096,7853,8194,-144,-196,-30949,7223,40,993,-100,0,0,951,-231,835,50,297,93,4,89,0,0,4747,368,131,0,38172,37616,1450,4,0,1446,-443,-213,-506,276,3232,1331,18,32028,26,407,31595,556,485,71,32334,-1215
1958:Q4,10779,4831,2218,-217,6379,166,-7,10064,-7664,9125,8497,826,-198,-16789,6458,-23,1872,-100,0,0,2932,-14,2917,50,-21,856,3,853,0,0,387,-228,762,0,23247,22980,1115,-137,0,1252,2575,1177,424,974,3707,1704,-46,13925,29,448,13448,267,404,-137,17728,-773
1959:Q1,11502,5200,2370,-157,6510,173,-11,10469,2400,9703,8917,985,-198,-7304,668,-6,-2819,-100,0,0,1580,292,1188,100,0,-789,-13,-776,0,0,1661,536,605,0,7971,7360,586,-6,0,592,254,-273,491,36,-125,-344,27,6962,15,665,6283,611,511,100,8069,-593
1959:Q2,12639,5719,2464,-249,6643,198,-10,11058,-3532,11168,9195,2173,-200,-14700,5810,-6,966,-100,0,0,1195,120,824,200,51,549,-12,561,0,0,2074,771,361,0,20510,19650,668,-194,0,862,2376,1928,407,41,1817,909,31,13849,26,654,13169,860,738,122,14590,308
1959:Q3,10958,4976,2486,-83,6776,216,-15,10420,18268,9760,9497,608,-345,8508,4267,8,-482,-100,0,0,2371,-382,2207,100,446,-114,-41,-73,0,0,1909,499,176,0,-4241,-4593,637,69,0,568,313,543,-243,13,340,684,23,-6590,10,832,-7431,352,260,92,-7847,-444
1959:Q4,10529,4787,2496,212,6911,240,-13,10622,-15173,10629,9585,1390,-346,-25802,4355,-13,1448,-100,0,0,1351,502,1310,200,-661,1586,0,1586,0,0,-98,-543,724,0,30156,29750,845,-212,0,1057,2903,1425,676,802,3258,875,-33,21902,27,588,21288,406,569,-163,25794,247
1960:Q1,11816,5358,2581,-217,7047,283,-21,11011,33317,11905,10014,2013,-121,21412,-1249,-11,-2668,-232,0,0,-982,-2,-1635,0,655,-1799,1,-1800,0,0,2562,560,1321,0,-22661,-23086,534,112,0,422,1561,538,1061,-38,-565,-1333,18,-23301,2,527,-23830,425,351,74,-22306,1177
1960:Q2,10691,4842,2585,-151,7161,292,-25,10591,-514,10539,10264,453,-179,-11052,26,19,1007,-181,0,0,-1849,17,-1739,143,-270,704,1,703,0,0,517,329,-520,0,11078,10664,1011,120,0,891,1648,879,661,108,903,-914,10,8006,23,359,7624,414,369,45,11104,240
1960:Q3,10179,4603,2674,129,7253,291,-24,10598,37560,10586,10128,642,-185,26975,2253,51,202,259,0,0,-1694,-109,-1801,-153,369,-267,1,-268,0,0,2854,335,513,0,-24722,-25184,1017,235,0,782,-498,-314,-409,225,988,-108,19,-26602,1,195,-26797,462,400,62,-26962,278
1960:Q4,9598,4339,2615,66,7324,273,-23,10330,-39293,8818,10042,-1057,-168,-48111,1811,-56,519,1654,0,0,-794,140,-694,-74,-166,870,0,870,0,0,-1008,1596,-970,0,49922,49666,1314,-13,0,1327,2359,1109,729,521,1509,765,1,43718,40,-120,43798,256,245,11,49622,-1239
1961:Q1,9310,4274,2564,-19,7372,245,-27,10097,-34638,9095,9838,-594,-150,-43733,-1701,41,-1781,272,0,0,-535,-226,-527,-180,398,-1655,2,-1657,0,0,902,723,332,0,42032,41302,215,-146,0,361,-281,-11,-189,-81,-1665,-1639,15,44657,44,63,44551,730,670,60,44735,-757
1961:Q2,10165,4665,2616,254,7494,230,-29,10891,11246,10079,10042,233,-197,1167,5961,24,1307,591,0,0,-239,51,-589,297,2,582,2,580,0,0,2607,686,403,0,4794,3545,2056,103,0,1953,108,-298,119,287,1464,-337,22,232,17,-220,435,1249,1168,81,-355,-582
1961:Q3,10866,4991,2634,81,7691,210,-32,11254,-869,11029,10135,1106,-212,-11898,3731,25,134,743,0,0,-1292,-368,-1348,15,409,45,2,43,0,0,3552,767,-243,0,15629,15204,998,291,0,707,-324,-210,-349,235,1642,973,11,11904,23,-255,12135,425,383,42,12123,-15
1961:Q4,11919,5489,2762,-45,7961,202,-35,11821,-6284,11184,10456,893,-165,-17468,5361,-2,3423,-506,0,0,856,844,808,0,-796,1031,3,1028,0,0,831,343,-615,0,22829,22872,1451,77,0,1374,3171,1453,742,976,3798,1624,-26,12854,43,-546,13357,-43,-100,57,18105,-435
1962:Q1,11641,5122,2848,111,8305,244,-30,12361,12423,11965,10627,1542,-205,458,-209,-2,-3462,1295,0,0,565,-527,121,-10,981,-1081,5,-1086,0,31,1073,467,905,0,-667,-764,863,37,0,826,-87,-498,77,334,-1361,-358,8,171,9,-490,652,97,61,36,-63,-152
1962:Q2,11432,5032,2920,-31,8598,252,-30,12329,10248,11705,10927,1016,-238,-1458,3222,32,1288,159,0,0,-1172,345,-1156,-54,-307,881,6,875,0,74,1227,671,62,0,4680,4468,1505,-39,0,1544,1950,1384,150,416,726,85,19,183,-63,-923,1169,212,144,68,2082,-372
1962:Q3,11823,5199,2970,-188,8839,280,-27,12612,11180,12009,11053,1155,-200,-829,4419,-19,1291,-651,0,0,-1133,172,-1416,124,-13,34,6,28,0,49,3936,608,304,0,5248,5139,848,271,0,577,655,571,-412,496,2499,995,11,131,30,-572,673,109,64,45,1433,-323
1962:Q4,11941,5238,2852,134,9029,282,-39,13335,9350,11405,11017,586,-199,-2054,4538,-136,4453,97,0,0,495,225,662,-33,-359,960,4,956,0,20,-1717,952,-586,0,6592,6425,920,-165,0,1085,3826,2184,568,1074,1071,359,49,200,52,-803,951,167,100,67,3985,-1649
1963:Q1,11969,5231,3014,246,9168,334,-23,13494,10215,11928,11106,988,-166,-1713,-1480,38,-6793,344,0,0,4172,-212,4060,-345,669,-1038,2,-1040,-151,11,1843,892,-798,0,233,190,952,16,0,936,311,-493,417,387,-586,-759,13,259,35,-401,625,43,-5,48,3279,-1232
1963:Q2,12961,5668,3106,54,9310,340,-21,13912,11674,12125,11434,931,-241,-451,4459,121,1530,-184,0,0,-415,-84,-1115,384,400,729,0,729,-157,-2,1680,892,265,0,4910,4815,889,-227,0,1116,1919,1033,309,577,1594,147,29,237,31,-507,713,95,-11,106,2238,-1447
1963:Q3,13378,5851,3136,-58,9456,342,-23,14154,12044,12769,11772,1239,-242,-725,4147,-65,636,-43,0,0,-323,-563,-650,85,805,177,0,177,-162,-1,3125,606,197,0,4872,4677,654,124,0,530,499,231,-367,634,2292,970,23,240,30,-365,574,195,96,99,2110,-1043
1963:Q4,13732,6004,3188,-188,9606,336,-21,14315,7449,12879,12144,879,-144,-5430,4890,-303,3640,570,0,0,475,524,526,209,-784,1093,4,1089,-170,8,-340,921,-1004,0,10320,10796,1046,-143,0,1189,4475,2653,747,1075,4065,1031,-36,215,31,-347,530,-476,-421,-55,6866,-1100
1964:Q1,14400,5933,3270,-59,9760,315,-21,15233,13508,13270,12395,1129,-254,238,-1103,136,-4581,1037,0,68,1146,372,1020,-283,37,-841,5,-846,-109,-1,1087,740,215,0,-1341,-2047,657,-20,0,677,848,-587,845,590,-3161,-635,17,227,45,-399,580,706,637,69,1725,-1649
1964:Q2,14414,5928,3452,-36,9926,304,-18,15246,11650,13538,12742,1104,-308,-1888,4422,92,1979,-272,0,101,-638,-283,-908,39,514,541,7,534,-112,11,1686,953,81,0,6310,5444,1212,-59,0,1271,2788,1652,616,520,1573,-434,23,282,38,-384,628,866,782,84,3595,-1404
1964:Q3,14805,6071,3561,-225,10106,300,-21,15374,13400,14117,13176,1258,-317,-717,5628,56,399,-143,0,-34,-926,671,-838,-212,-547,155,7,148,-116,5,5411,910,-89,0,6345,6116,888,192,0,696,1311,607,-119,823,2983,663,11,260,36,-121,344,229,187,42,1974,-957
1964:Q4,14604,5956,3713,-174,10298,296,-21,15376,6385,14703,13553,1191,-41,-8318,3928,-181,1777,362,0,174,-219,-35,79,-152,-111,1105,5,1100,-116,22,358,962,-316,0,12246,12651,1394,44,0,1350,4809,3146,390,1273,5564,873,-11,22,35,-337,324,-405,-461,56,8991,-377
1965:Q1,16398,6472,3740,-100,10504,295,-21,16905,14217,16471,14473,2221,-223,-2254,2050,-64,-3339,1033,0,-29,199,-699,-389,78,1209,-872,2,-874,11,12,2796,1532,771,0,4304,4223,656,-278,0,934,3691,2197,757,737,-143,-320,36,303,32,-47,318,81,-56,137,2688,-139
1965:Q2,16996,6683,3924,-280,10724,328,-24,17185,14392,16410,15041,1482,-113,-2019,5962,-211,810,897,0,-82,-1542,-317,-1772,-19,566,632,0,632,11,27,3208,1414,798,0,7980,7648,1479,-120,0,1599,4101,3006,667,428,2480,-575,1,162,6,159,-2,332,330,2,2794,-447
1965:Q3,17338,6785,4161,-380,10959,325,-16,17312,14035,17194,15705,1693,-204,-3159,4931,70,-943,611,0,138,-350,215,-491,195,-269,6,0,6,12,2,5567,949,-1131,0,8090,7947,1892,199,0,1693,1392,1193,-331,530,3275,1013,32,343,70,491,-218,143,13,130,3277,207
1965:Q4,18368,7197,4370,-485,11210,371,-20,17917,15578,17566,16484,1314,-232,-1988,13171,-107,3783,-219,0,257,594,477,719,-16,-586,1183,2,1181,12,10,1699,898,5061,0,15159,15372,497,-129,0,626,6508,4481,1065,962,6109,1965,21,272,46,458,-232,-213,-315,102,2339,20
1966:Q1,18928,7476,4394,-299,11475,382,-20,18636,18164,19863,17376,2819,-332,-1699,2607,103,-5109,893,0,-81,861,1005,410,-22,-532,-1049,5,-1054,1023,25,3254,965,1722,0,4306,4327,2986,23,0,2963,2421,978,866,577,-1220,-162,26,276,23,316,-63,-21,-132,111,472,1609
1966:Q2,19028,7476,4234,-666,11736,390,-25,18802,16648,20659,17925,2951,-216,-4012,6259,33,803,-178,0,-73,-1372,98,-1628,166,-8,626,7,619,971,34,4299,1485,-369,0,10271,8685,2608,41,0,2567,6096,4464,501,1131,2298,-2538,21,200,-3,1045,-842,1586,1508,78,2154,2247
