date,Mortgage real estate investment trusts; total financial assets,Mortgage real estate investment trusts; checkable deposits and currency; asset,Mortgage real estate investment trusts; debt securities; asset,Mortgage real estate investment trusts; agency- and GSE-backed securities; asset,Mortgage real estate investment trusts; corporate and foreign bonds; asset,Mortgage real estate investment trusts; total mortgages; asset,Mortgage real estate investment trusts; one-to-four-family residential mortgages; asset,Mortgage real estate investment trusts; multifamily residential mortgages; asset,Mortgage real estate investment trusts; commercial mortgages; asset,Mortgage real estate investment trusts; total miscellaneous assets,Mortgage real estate investment trusts; total liabilities,Mortgage real estate investment trusts; security repurchase agreements; liability,Mortgage real estate investment trusts; debt securities; liability,Mortgage real estate investment trusts; commercial paper; liability,Mortgage real estate investment trusts; corporate and foreign bonds, excluding FHLB advances; liability,Mortgage real estate investment trusts; loans; liability,Mortgage real estate investment trusts; depository institution loans n.e.c.; liability,Mortgage real estate investment trusts; FHLB advances; liability,Mortgage real estate investment trusts; unidentified miscellaneous liabilities,Real estate investment trusts; securitized assets,Mortgage real estate investment trusts; securitized agency- and GSE-backed securities; asset,Mortgage real estate investment trusts; securitized one-to-four-family residential mortgages; asset,Mortgage real estate investment trusts; securitized multifamily residential mortgages; asset,Mortgage real estate investment trusts; securitized commercial mortgages; asset
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1962:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968:Q1,16,0,0,0,0,56,0,0,56,-40,16,0,0,0,0,7,7,0,9,0,0,0,0,0
1968:Q2,16,0,0,0,0,100,10,19,71,-84,16,0,0,0,0,7,7,0,9,0,0,0,0,0
1968:Q3,22,0,0,0,0,71,15,9,47,-49,22,0,0,0,0,9,9,0,13,0,0,0,0,0
1968:Q4,30,0,0,0,0,121,9,20,92,-91,30,0,0,0,0,17,17,0,13,0,0,0,0,0
1969:Q1,24,0,0,0,0,89,15,47,27,-65,24,0,0,0,0,4,4,0,20,0,0,0,0,0
1969:Q2,13,0,0,0,0,144,33,43,68,-131,13,0,4,0,4,6,6,0,3,0,0,0,0,0
1969:Q3,15,0,0,0,0,134,44,57,33,-119,15,0,14,0,14,4,4,0,-3,0,0,0,0,0
1969:Q4,27,0,0,0,0,291,83,121,87,-264,27,0,2,0,2,13,13,0,12,0,0,0,0,0
1970:Q1,5,0,0,0,0,295,149,174,-28,-290,5,0,43,0,43,-12,-12,0,-26,0,0,0,0,0
1970:Q2,24,0,0,0,0,215,59,81,75,-191,24,0,21,0,21,8,8,0,-5,0,0,0,0,0
1970:Q3,8,0,0,0,0,224,62,84,78,-216,8,0,0,0,0,0,0,0,8,0,0,0,0,0
1970:Q4,40,0,0,0,0,416,114,157,145,-376,40,0,42,0,42,9,9,0,-11,0,0,0,0,0
1971:Q1,44,0,0,0,0,231,63,88,80,-187,44,0,24,0,24,18,18,0,2,0,0,0,0,0
1971:Q2,47,0,0,0,0,362,101,136,125,-315,47,0,56,0,56,9,9,0,-18,0,0,0,0,0
1971:Q3,49,0,0,0,0,251,-29,163,117,-202,49,0,294,312,-18,14,14,0,-259,0,0,0,0,0
1971:Q4,72,0,0,0,0,362,41,195,126,-290,72,0,493,468,25,1,1,0,-422,0,0,0,0,0
1972:Q1,138,0,0,0,0,572,99,394,79,-434,138,0,571,542,29,33,33,0,-466,0,0,0,0,0
1972:Q2,132,0,0,0,0,649,224,255,170,-517,132,0,642,615,27,8,8,0,-518,0,0,0,0,0
1972:Q3,95,0,0,0,0,337,-32,230,139,-242,95,0,673,663,10,-4,-4,0,-574,0,0,0,0,0
1972:Q4,180,0,0,0,0,804,126,427,251,-624,180,0,653,640,13,57,57,0,-530,0,0,0,0,0
1973:Q1,133,0,0,0,0,459,94,183,182,-326,133,0,-109,-140,31,73,73,0,169,0,0,0,0,0
1973:Q2,145,0,0,0,0,889,6,620,263,-744,145,0,59,21,38,69,69,0,17,0,0,0,0,0
1973:Q3,146,0,0,0,0,1111,340,420,351,-965,146,0,810,799,11,32,32,0,-696,0,0,0,0,0
1973:Q4,132,0,0,0,0,649,216,301,132,-517,132,0,90,55,35,61,61,0,-19,0,0,0,0,0
1974:Q1,97,0,0,0,0,457,140,223,94,-360,97,0,-567,-595,28,76,76,0,588,0,0,0,0,0
1974:Q2,87,0,0,0,0,-34,-9,-14,-11,121,87,0,-1815,-1816,1,84,84,0,1818,0,0,0,0,0
1974:Q3,5,0,0,0,0,-323,-251,-134,62,328,5,0,-676,-669,-7,55,55,0,626,0,0,0,0,0
1974:Q4,-2,0,0,0,0,-89,-48,31,-72,87,-2,0,-173,-185,12,13,13,0,158,0,0,0,0,0
1975:Q1,-64,0,0,0,0,-1290,-241,-727,-322,1226,-64,0,-19,33,-52,-36,-36,0,-9,0,0,0,0,0
1975:Q2,-240,0,0,0,0,-1271,-238,-687,-346,1031,-240,0,44,97,-53,-102,-102,0,-182,0,0,0,0,0
1975:Q3,-297,0,0,0,0,-1463,-276,-742,-445,1166,-297,0,-108,-56,-52,-97,-97,0,-92,0,0,0,0,0
1975:Q4,-165,0,0,0,0,-1026,-194,-513,-319,861,-165,0,-8,45,-53,-65,-65,0,-92,0,0,0,0,0
1976:Q1,-49,0,0,0,0,-333,-38,-183,-112,284,-49,0,-209,-183,-26,-37,-37,0,197,0,0,0,0,0
1976:Q2,-59,0,0,0,0,-335,-44,-177,-114,276,-59,0,-34,-39,5,-33,-33,0,8,0,0,0,0,0
1976:Q3,-46,0,0,0,0,-334,-48,-169,-117,288,-46,0,50,56,-6,-22,-22,0,-74,0,0,0,0,0
1976:Q4,-43,0,0,0,0,-335,-53,-162,-120,292,-43,0,-116,-104,-12,-41,-41,0,114,0,0,0,0,0
1977:Q1,-50,0,0,0,0,-162,-28,-70,-64,112,-50,0,-51,-45,-6,-37,-37,0,38,0,0,0,0,0
1977:Q2,-97,0,0,0,0,-162,-30,-69,-63,65,-97,0,63,71,-8,-41,-41,0,-119,0,0,0,0,0
1977:Q3,-51,0,0,0,0,-161,-30,-67,-64,110,-51,0,-60,-62,2,-20,-20,0,29,0,0,0,0,0
1977:Q4,-19,0,0,0,0,-164,-32,-68,-64,145,-19,0,-11,-5,-6,-9,-9,0,1,0,0,0,0,0
1978:Q1,-20,0,0,0,0,-49,-12,-25,-12,29,-20,0,1,23,-22,-11,-11,0,-10,0,0,0,0,0
1978:Q2,-8,0,0,0,0,-48,-12,-24,-12,40,-8,0,104,109,-5,-25,-25,0,-87,0,0,0,0,0
1978:Q3,-23,0,0,0,0,-66,-17,-31,-18,43,-23,0,18,16,2,-9,-9,0,-32,0,0,0,0,0
1978:Q4,5,0,0,0,0,-31,-8,-17,-6,36,5,0,-56,-40,-16,-5,-5,0,66,0,0,0,0,0
1979:Q1,-5,0,0,0,0,-23,-17,-1,-5,18,-5,0,27,32,-5,-4,-4,0,-28,0,0,0,0,0
1979:Q2,-7,0,0,0,0,-23,-18,0,-5,16,-7,0,96,91,5,-6,-6,0,-97,0,0,0,0,0
1979:Q3,-7,0,0,0,0,-23,-17,-1,-5,16,-7,0,-115,-91,-24,-6,-6,0,114,0,0,0,0,0
1979:Q4,-10,0,0,0,0,-23,-17,-1,-5,13,-10,0,120,103,17,-7,-7,0,-123,0,0,0,0,0
1980:Q1,-9,0,0,0,0,-26,-4,-13,-9,17,-9,0,-110,-113,3,-2,-2,0,103,0,0,0,0,0
1980:Q2,-9,0,0,0,0,-27,-5,-13,-9,18,-9,0,-60,-76,16,-3,-3,0,54,0,0,0,0,0
1980:Q3,-9,0,0,0,0,-28,-5,-14,-9,19,-9,0,-71,-56,-15,-3,-3,0,65,0,0,0,0,0
1980:Q4,-9,0,0,0,0,-27,-5,-13,-9,18,-9,0,20,17,3,-2,-2,0,-27,0,0,0,0,0
1981:Q1,-2,0,0,0,0,-10,1,-8,-3,8,-2,0,27,15,12,-2,-2,0,-27,0,0,0,0,0
1981:Q2,-1,0,0,0,0,-11,0,-8,-3,10,-1,0,-8,0,-8,-3,-3,0,10,0,0,0,0,0
1981:Q3,-4,0,0,0,0,-11,1,-9,-3,7,-4,0,12,2,10,-2,-2,0,-14,0,0,0,0,0
1981:Q4,-4,0,0,0,0,-10,0,-8,-2,6,-4,0,0,3,-3,-2,-2,0,-2,0,0,0,0,0
1982:Q1,6,0,0,0,0,20,-3,18,5,-14,6,0,-32,-31,-1,-2,-2,0,40,0,0,0,0,0
1982:Q2,-2,0,0,0,0,21,-3,18,6,-23,-2,0,-32,-31,-1,2,2,0,28,0,0,0,0,0
1982:Q3,4,0,0,0,0,20,-3,18,5,-16,4,0,-32,-31,-1,1,1,0,35,0,0,0,0,0
1982:Q4,-2,0,0,0,0,20,-4,18,6,-22,-2,0,-32,-31,-1,0,0,0,30,0,0,0,0,0
1983:Q1,-2,0,0,0,0,-15,-12,7,-10,13,-2,0,-17,-17,0,0,0,0,15,0,0,0,0,0
1983:Q2,-6,0,0,0,0,-17,-13,6,-10,11,-6,0,-16,-17,1,-6,-6,0,16,0,0,0,0,0
1983:Q3,-16,0,0,0,0,-16,-13,7,-10,0,-16,0,-16,-17,1,-5,-5,0,5,0,0,0,0,0
1983:Q4,-4,0,0,0,0,-18,-13,5,-10,14,-4,0,-17,-17,0,-4,-4,0,17,0,0,0,0,0
1984:Q1,76,0,690,690,0,115,6,68,41,-729,76,0,164,55,109,0,0,0,-88,500,500,0,0,0
1984:Q2,86,0,689,689,0,113,6,64,43,-716,86,0,166,56,110,2,2,0,-82,500,500,0,0,0
1984:Q3,88,0,687,687,0,113,5,67,41,-712,88,0,168,57,111,1,1,0,-81,500,500,0,0,0
1984:Q4,83,0,506,506,0,84,1,54,29,-507,83,0,180,59,121,0,0,0,-97,556,556,0,0,0
1985:Q1,20,0,8,8,0,50,6,24,20,-38,20,0,82,35,47,1,1,0,-63,24,24,0,0,0
1985:Q2,15,0,11,11,0,75,11,35,29,-71,15,0,82,34,48,4,4,0,-71,30,30,0,0,0
1985:Q3,20,0,12,12,0,78,10,37,31,-70,20,0,83,33,50,7,7,0,-70,40,40,0,0,0
1985:Q4,108,0,160,160,0,851,48,170,633,-903,108,0,72,33,39,8,8,0,28,32,32,0,0,0
1986:Q1,102,0,1152,1152,0,112,12,44,56,-1162,102,0,117,91,26,6,6,0,-21,103,103,0,0,0
1986:Q2,183,0,1289,1289,0,146,12,59,75,-1252,183,0,72,-41,113,6,6,0,105,459,459,0,0,0
1986:Q3,183,0,1286,1286,0,50,5,20,25,-1153,183,0,281,152,129,7,7,0,-105,631,631,0,0,0
1986:Q4,171,0,1207,1207,0,-309,-33,-122,-154,-727,171,0,859,126,733,4,4,0,-692,3302,3302,0,0,0
1987:Q1,136,0,1730,1730,0,115,12,46,57,-1709,136,0,290,214,76,9,9,0,-163,410,410,0,0,0
1987:Q2,249,0,1951,1951,0,-10,1,-5,-6,-1692,249,0,482,-23,505,9,9,0,-242,2332,2332,0,0,0
1987:Q3,278,0,2040,2040,0,152,-6,76,82,-1914,278,0,452,7,445,9,9,0,-183,1870,1870,0,0,0
1987:Q4,261,0,1305,1305,0,235,23,94,118,-1279,261,0,561,157,404,8,8,0,-308,1713,1713,0,0,0
1988:Q1,164,0,462,462,0,146,15,58,73,-444,164,0,127,25,102,14,14,0,23,343,343,0,0,0
1988:Q2,88,0,844,844,0,19,2,8,9,-775,88,0,105,-8,113,21,21,0,-38,415,415,0,0,0
1988:Q3,117,0,718,718,0,260,26,104,130,-861,117,0,-16,-26,10,6,6,0,127,-22,-22,0,0,0
1988:Q4,276,0,833,833,0,401,40,160,201,-958,276,0,44,-107,151,70,70,0,162,838,838,0,0,0
1989:Q1,-55,0,466,466,0,-127,-12,-51,-64,-394,-55,0,147,-7,154,52,52,0,-254,739,739,0,0,0
1989:Q2,70,0,-613,-613,0,-33,-4,-13,-16,716,70,0,-54,-109,55,8,8,0,116,82,82,0,0,0
1989:Q3,14,0,378,378,0,-74,-7,-30,-37,-290,14,0,7,-36,43,4,4,0,3,173,173,0,0,0
1989:Q4,51,0,45,45,0,80,8,32,40,-74,51,0,-68,-16,-52,5,5,0,114,-270,-270,0,0,0
1990:Q1,-19,0,196,196,0,-36,-4,-14,-18,-179,-19,0,-344,-292,-52,5,5,0,320,-273,-273,0,0,0
1990:Q2,-12,0,-460,-460,0,-15,-2,-6,-7,463,-12,0,48,-51,99,5,5,0,-65,446,446,0,0,0
1990:Q3,19,0,-114,-114,0,-12,-1,-5,-6,145,19,0,-154,25,-179,5,5,0,168,-879,-879,0,0,0
1990:Q4,-9,0,-807,-807,0,-238,4,-107,-135,1036,-9,0,260,116,144,5,5,0,-274,664,664,0,0,0
1991:Q1,60,0,6,6,0,-184,-55,-90,-39,238,60,0,60,-40,100,5,5,0,-5,451,451,0,0,0
1991:Q2,54,0,140,140,0,3,23,0,-20,-89,54,0,-28,36,-64,5,5,0,77,-331,-331,0,0,0
1991:Q3,-31,0,-536,-536,0,-66,-18,0,-48,571,-31,0,-94,4,-98,8,8,0,55,-386,-386,0,0,0
1991:Q4,202,0,-364,-364,0,-89,-2,0,-87,655,202,0,15,-20,35,26,26,0,161,0,0,0,0,0
1992:Q1,61,0,660,530,130,-87,-21,-30,-36,-512,61,398,198,-39,237,32,32,0,-567,971,800,171,0,0
1992:Q2,43,0,-250,-420,170,386,179,81,126,-93,43,473,-239,4,-243,11,11,0,-202,-1308,-1399,91,0,0
1992:Q3,91,0,-478,-730,252,101,284,-110,-73,468,91,508,1,8,-7,23,23,0,-441,-157,-302,145,0,0
1992:Q4,28,0,380,58,322,465,308,67,90,-817,28,504,85,13,72,-154,-154,0,-407,-230,-387,157,0,0
1993:Q1,-126,0,-439,-471,32,152,245,-43,-50,161,-126,532,-186,-207,21,-10,-10,0,-462,0,-125,125,0,0
1993:Q2,51,0,-189,-255,66,267,359,-73,-19,-27,51,592,-382,-138,-244,-1,-1,0,-158,-1292,-1475,183,0,0
1993:Q3,189,0,-1139,-1071,-68,272,302,-17,-13,1056,189,564,-76,23,-99,-4,-4,0,-295,-455,-609,154,0,0
1993:Q4,295,0,1189,1122,67,115,183,-47,-21,-1009,295,448,26,0,26,2,2,0,-181,0,-93,93,0,0
1994:Q1,689,0,-622,-883,261,1068,621,167,280,243,689,1581,-195,-139,-56,45,45,0,-742,-921,-1238,317,0,0
1994:Q2,440,0,-903,-1151,248,1211,919,69,223,132,440,1300,-293,-135,-158,49,49,0,-616,-900,-1369,469,0,0
1994:Q3,660,0,-1230,-1451,221,1093,948,-4,149,797,660,1500,-108,-140,32,56,56,0,-788,-900,-1384,484,0,0
1994:Q4,172,0,-1190,-1416,226,158,279,-80,-41,1204,172,347,-281,-137,-144,23,23,0,83,-847,-989,142,0,0
1995:Q1,84,0,-654,-616,-38,548,705,-131,-26,190,84,193,1,-3,4,-23,-23,0,-87,-316,-676,360,0,0
1995:Q2,253,0,-705,-631,-74,433,463,-50,20,525,253,451,3,-6,9,-54,-54,0,-147,-736,-972,236,0,0
1995:Q3,144,0,-222,-242,20,529,623,-57,-37,-163,144,257,6,1,5,-31,-31,0,-88,-421,-739,318,0,0
1995:Q4,301,0,1028,510,518,-244,25,-133,-136,-483,301,278,30,1,29,38,38,0,-45,141,129,12,0,0
1996:Q1,302,0,1706,1007,699,-126,267,-212,-181,-1278,302,279,31,1,30,38,38,0,-46,142,5,-238,375,0
1996:Q2,422,0,1357,735,622,-269,-29,-115,-125,-666,422,390,42,1,41,53,53,0,-63,198,213,10,-25,0
1996:Q3,503,240,1289,738,551,-150,-1,-21,-128,-876,503,465,51,2,49,64,64,0,-77,236,314,-53,-25,0
1996:Q4,663,50,225,762,-537,1010,830,115,65,-622,663,1660,152,-1,153,36,36,0,-1185,-847,-232,-548,-67,0
1997:Q1,995,94,895,294,601,885,711,6,168,-879,995,1355,308,-1,309,47,47,0,-715,-352,-114,-215,-23,0
