1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,3806,-7,0,0,1239,0,-1514,0,180,2573,2256,183,2073,226,0,0,0,0,4,88,3720,3725,0,0,0,2667,625,45,7,381,-5,0,-5
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,4141,97,0,0,109,0,-1812,0,100,1821,3369,173,3196,317,0,0,0,0,6,243,3693,3716,0,0,0,2636,775,29,26,250,-23,0,-23
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1960:Q3,5780,-20,0,0,2156,164,12,20,612,1348,2816,584,2232,524,0,0,0,0,16,288,5060,5052,0,0,0,3000,1136,184,0,732,8,0,8
1960:Q4,6916,588,0,0,2292,460,-600,-16,312,2136,3256,476,2780,460,0,0,0,0,16,304,4592,4596,0,0,0,2500,1272,140,12,672,-4,0,-4
1961:Q1,5592,-392,0,0,2428,-28,464,-40,420,1612,2768,568,2200,444,0,0,0,0,16,328,4976,4972,0,0,0,2668,1364,24,4,912,4,0,4
1961:Q2,6028,152,0,0,2228,-24,-540,-40,140,2692,3080,600,2480,204,0,0,0,0,16,348,5632,5628,0,0,0,3084,1412,-268,0,1400,4,0,4
1961:Q3,5828,156,0,0,2680,-200,80,88,320,2392,2204,444,1760,428,0,0,0,0,16,344,6072,6068,0,0,0,3596,1424,88,0,960,4,0,4
1961:Q4,7296,332,0,0,2172,-152,-1176,28,320,3152,3684,396,3288,784,0,0,0,0,20,304,5940,5980,0,0,0,4068,1400,28,44,440,-40,0,-40
1962:Q1,5728,-692,0,0,3672,872,692,44,604,1460,2072,460,1612,364,16,0,0,0,16,280,6084,6080,0,0,0,4012,1364,436,0,268,4,0,4
1962:Q2,6564,-24,0,0,2900,276,-112,-24,-60,2820,2640,588,2052,748,40,0,0,0,20,240,5912,5908,0,0,0,3828,1316,-264,0,1028,4,0,4
1962:Q3,6312,304,0,0,2848,196,208,108,196,2140,2720,516,2204,156,28,0,0,0,20,236,5976,5972,0,0,0,3516,1352,168,0,936,4,0,4
1962:Q4,8452,672,0,0,1740,-728,-644,-148,-188,3448,5368,440,4928,364,16,0,0,0,16,276,6408,6388,0,0,0,3212,1468,-124,-16,1848,20,0,20
1963:Q1,5740,-908,0,0,2936,548,-592,-20,12,2988,2956,456,2500,428,0,0,0,0,20,308,6084,6080,0,0,0,3696,1564,692,0,128,4,0,4
1963:Q2,6532,64,0,0,2236,-124,-1104,72,-360,3752,3640,496,3144,252,-20,0,0,0,20,340,6280,6280,0,0,0,3956,1644,-644,0,1324,0,0,0
1963:Q3,7280,416,0,0,2300,208,380,12,-252,1952,3952,380,3572,256,-12,0,0,0,20,348,6632,6632,0,0,0,4248,1716,-36,0,704,0,0,0
1963:Q4,8572,464,0,0,1972,-500,-112,72,-96,2608,5704,352,5352,68,12,0,0,0,20,332,6952,6972,0,0,0,4524,1776,-36,20,688,-20,0,-20
1964:Q1,6576,-688,0,0,2344,68,-100,-72,-36,2484,4132,488,3644,388,64,0,0,0,20,316,6932,6932,0,0,0,4224,1856,416,0,436,0,0,0
1964:Q2,7440,-60,0,0,2016,-468,-292,60,-164,2880,4672,536,4136,384,108,0,0,0,20,300,7096,7092,0,0,0,4252,1944,-256,0,1152,4,0,4
1964:Q3,7776,140,0,0,2068,96,500,12,80,1380,4612,472,4140,528,96,0,0,0,24,308,7276,7272,0,0,0,4332,1992,328,0,620,4,0,4
1964:Q4,9740,696,0,0,1092,-224,-984,-40,-192,2532,6956,444,6512,536,80,0,0,0,20,360,7312,7336,0,0,0,4440,2008,-16,28,876,-24,0,-24
1965:Q1,7820,-808,0,0,2712,596,180,28,-112,2020,5176,516,4660,280,36,0,0,0,24,400,7744,7740,0,0,0,4268,2348,56,0,1068,4,0,4
1965:Q2,7752,-28,0,0,2044,760,-1124,60,-288,2636,4720,600,4120,524,24,0,0,0,20,448,8096,8100,0,0,0,4796,2016,-332,0,1620,-4,0,-4
1965:Q3,9124,68,0,0,2924,492,-240,112,-316,2876,4832,568,4264,836,-24,0,0,0,24,464,8096,8100,0,0,0,4956,1908,204,0,1032,-4,0,-4
1965:Q4,10428,828,0,0,1076,-1668,-716,-48,-260,3768,6868,468,6400,1160,-4,0,0,0,24,476,7744,7748,0,0,0,4744,2028,-8,-4,988,-4,0,-4
1966:Q1,8772,-1720,0,0,4876,-192,208,96,36,4728,5608,732,4876,156,16,0,0,0,24,-188,6632,6636,0,0,0,4576,2084,416,0,-440,-4,0,-4
1966:Q2,7328,96,0,0,720,-32,-1000,164,-692,2280,6356,1248,5108,176,36,0,0,0,24,-80,8460,8456,0,0,0,4452,2084,-396,4,2312,4,0,4
1966:Q3,7952,248,0,0,1320,300,-276,36,-184,1444,6160,1936,4224,224,80,0,0,0,24,-104,9180,9172,0,0,0,4524,2100,116,0,2432,8,0,8
1966:Q4,10444,1552,0,0,1248,272,276,-20,-240,960,6016,1840,4176,380,4,0,0,0,24,1220,7652,7620,0,0,0,4788,2132,104,-24,620,32,0,32
1967:Q1,10804,-956,0,0,3736,688,-264,4,-172,3480,4556,1116,3440,596,-16,0,0,0,32,2856,7688,7684,0,0,0,4964,1264,844,4,608,4,0,4
1967:Q2,8504,304,0,0,3208,1340,-660,20,-240,2748,3724,1096,2628,1044,40,0,0,0,36,148,7488,7484,0,0,0,4852,1424,-1288,0,2496,4,0,4
1967:Q3,9212,188,0,0,5056,1100,108,-16,-112,3976,2844,760,2084,964,16,0,0,0,36,108,8504,8500,0,0,0,4888,1496,124,0,1992,4,0,4
1967:Q4,8744,580,0,0,2148,-2728,-136,-32,64,4980,4272,796,3476,1372,52,0,0,0,32,288,8508,8524,0,0,0,4836,1800,-124,20,1992,-16,0,-16
1968:Q1,8808,-1648,0,0,5756,848,-20,144,120,4664,2936,1108,1828,1152,116,0,0,0,40,456,8520,8516,0,0,0,4800,2236,648,0,832,4,0,4
1968:Q2,8220,244,0,0,2624,-44,-924,-56,-8,3656,3236,1444,1792,1592,-76,0,0,0,36,564,8384,8376,0,0,0,4768,2296,-360,0,1672,8,0,8
1968:Q3,9460,836,0,0,3656,620,324,44,-16,2684,3324,1380,1944,964,12,0,0,0,40,628,7856,7852,0,0,0,4788,1532,304,4,1224,4,0,4
1968:Q4,11180,992,0,0,2492,-1240,-288,124,100,3796,5328,1056,4272,1536,132,0,0,0,36,664,10012,10028,0,0,0,4852,3140,56,24,1956,-16,0,-16
1969:Q1,10080,-1340,0,0,5380,1408,-468,92,144,4204,3304,1676,1628,1552,308,0,0,0,40,836,9076,9068,0,0,0,4904,2668,652,0,844,8,0,8
1969:Q2,7248,-520,0,0,604,-684,-840,112,-24,2040,4448,2544,1904,1396,424,0,0,0,44,852,9460,9452,0,0,0,4932,3068,-680,4,2128,8,0,8
1969:Q3,9968,248,0,0,2628,1396,-164,148,0,1248,5324,3284,2040,680,400,0,0,0,40,648,9564,9552,0,0,0,4988,3116,348,0,1100,12,0,12
1969:Q4,10492,1420,0,0,816,1236,144,32,-12,-584,5208,2572,2636,1668,392,0,0,0,44,944,10404,10360,0,0,0,5064,3628,-100,-32,1800,44,0,44
1970:Q1,10048,-628,0,0,2144,-12,-176,232,56,2044,5460,2876,2584,1888,352,0,0,0,44,788,9208,9200,0,0,0,5088,2612,744,4,752,8,0,8
1970:Q2,8748,-384,0,0,1216,-140,-264,-12,-24,1656,4804,2588,2216,1164,1128,0,0,0,44,776,9120,9112,0,0,0,5052,2604,-792,0,2248,8,0,8
1970:Q3,7252,196,0,0,2236,668,532,172,172,692,3468,2048,1420,528,8,0,0,0,44,772,9644,9640,0,0,0,5220,2876,396,4,1144,4,0,4
1970:Q4,13540,1312,0,0,3928,2592,-420,176,136,1444,4616,1444,3172,2912,-44,0,0,0,48,768,10780,10776,0,0,0,5576,3440,152,4,1604,4,0,4
1971:Q1,12728,-836,0,0,6620,2120,-152,28,32,4592,1560,928,632,4908,-416,0,0,0,48,844,11864,11860,0,0,0,5928,4200,500,4,1228,4,0,4
1971:Q2,10464,-268,0,0,5548,2604,-1128,0,100,3972,844,940,-96,3676,-284,0,0,0,48,900,12788,12776,0,0,0,6264,4748,-532,0,2296,12,0,12
1971:Q3,10440,100,0,0,4116,-1284,116,296,108,4880,2092,1124,968,3504,-316,0,0,0,52,892,13236,13228,0,0,0,6444,4900,320,4,1560,8,0,8
1971:Q4,17176,1024,0,0,7784,-928,308,56,-12,8360,3992,1012,2980,3908,-420,0,0,0,52,836,12904,12948,0,0,0,6484,4632,-396,56,2172,-44,0,-44
1972:Q1,9092,-2396,0,0,5860,-260,648,356,-48,5164,416,808,-392,4588,-360,0,0,0,52,932,13452,13444,0,0,0,6556,4332,576,4,1976,8,0,8
1972:Q2,14288,656,0,0,7368,560,-1072,-68,0,7948,1044,1020,24,4544,-352,0,0,0,52,976,13800,13792,0,0,0,6668,3976,-804,0,3952,8,0,8
1972:Q3,14408,376,0,0,9180,2948,612,204,44,5372,1732,996,736,2400,-312,0,0,0,56,976,13948,13940,0,0,0,6772,4220,384,0,2564,8,0,8
1972:Q4,19852,2236,0,0,6776,-2404,-192,-60,20,9412,6368,928,5440,3708,-216,0,0,0,56,924,13448,13504,0,0,0,6892,5032,-96,64,1612,-56,0,-56
