1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1955:Q2,314,-65,-602,-720,1112,589,314,69,0,604,-1647,1112,303,-122,-31,316,9,0,131,0,0,0,0,-58,314,1167,1505,-640,0,1,301,-835,-82,-2369,95,-5,4,145,306,362,355,271,0,51,21,0,-113,0,0,0,32,0,92,-18
1955:Q3,4047,-27,2461,-391,1401,603,4047,3685,0,465,1819,1401,402,12,4,241,10,0,135,0,0,0,0,-40,4047,4249,2036,1924,0,-4,293,-402,-2,-1912,27,-5,4,293,489,302,273,329,0,67,21,0,-232,0,0,0,-115,0,59,200
1955:Q4,6519,-271,3122,1117,1029,1522,6519,6156,0,1302,3825,1029,364,-24,-6,403,11,0,-20,0,0,0,0,-1,6519,4184,1143,2694,0,16,331,2270,994,-187,60,-3,4,175,85,216,73,351,0,25,20,0,299,0,0,0,320,0,-162,65
1956:Q1,-1269,577,-4284,123,1235,1080,-1269,-2621,0,422,-4278,1235,1262,16,3,106,11,0,1126,0,0,0,0,90,-1269,397,2334,-2149,0,-5,217,-2105,-1097,-2679,-69,3,4,42,317,244,13,455,0,96,20,0,320,0,0,0,-296,0,522,439
1956:Q2,-3146,-105,-4983,-250,921,1271,-3146,-3641,0,887,-5449,921,414,19,5,205,11,0,174,0,0,0,0,81,-3146,-1579,1261,-3193,0,-1,354,-1652,157,-2667,-6,7,4,42,272,300,316,246,0,-90,19,0,11,0,0,0,-76,0,-187,85
1956:Q3,4191,180,1433,14,1185,1379,4191,3563,0,1179,1199,1185,554,97,25,243,5,0,184,0,0,0,0,74,4191,1882,1648,-59,0,-8,301,1943,-165,327,-22,8,4,151,522,393,541,233,0,199,19,0,-10,0,0,0,-198,0,-59,366
1956:Q4,5394,-174,3051,334,824,1359,5394,5318,0,1004,3490,824,11,132,32,-111,6,0,-48,0,0,0,0,65,5394,1770,355,1149,0,3,263,3929,1334,1501,-11,7,3,170,255,492,-7,213,0,26,22,0,-31,0,0,0,148,0,-193,-305
1957:Q1,2507,566,-1670,427,1063,2121,2507,860,0,1445,-1648,1063,1430,41,11,397,8,0,973,0,0,0,0,217,2507,1764,2007,-325,0,11,71,656,-1955,941,-24,5,4,53,568,491,13,345,0,43,23,0,116,0,0,0,-395,0,428,87
1957:Q2,-2996,-278,-5592,158,911,1805,-2996,-3701,0,1432,-6044,911,579,-32,-8,601,9,0,9,0,0,0,0,126,-2996,-1303,548,-1861,0,-2,12,-1607,-31,-3193,16,3,4,92,498,436,300,343,0,97,25,0,-73,0,0,0,89,0,-213,-86
1957:Q3,7796,330,4170,-29,1356,1969,7796,6861,0,1557,3948,1356,904,176,44,189,4,0,491,0,0,0,0,31,7796,2488,1878,749,0,1,-140,5428,111,3494,-36,3,4,233,671,379,46,406,0,-25,25,0,-132,0,0,0,160,0,89,-120
1957:Q4,5272,221,874,1191,1177,1809,5272,4668,0,1642,1849,1177,543,89,22,213,3,0,216,0,0,0,0,61,5272,1158,369,975,0,-6,-180,3781,993,686,-26,1,3,278,512,332,76,338,0,14,27,0,6,0,0,0,535,0,6,333
1958:Q1,3892,1086,-1548,478,1460,2416,3892,2667,0,2159,-952,1460,954,179,45,-120,2,0,848,0,0,0,0,271,3892,-981,525,-1246,0,42,-302,5368,-608,3366,-32,8,4,-6,743,344,165,479,0,118,28,0,599,0,0,0,-134,0,294,-495
1958:Q2,4514,-279,3486,-1154,1143,1318,4514,4731,0,1155,2433,1143,-557,-142,-36,-103,2,0,-278,0,0,0,0,340,4514,-3920,-1894,-2080,0,-29,83,9068,2019,4355,35,12,4,123,667,360,348,242,0,180,29,0,-111,0,0,0,720,0,85,-634
1958:Q3,3440,-300,707,290,1541,1202,3440,3767,0,1450,776,1541,-415,-58,-14,215,6,0,-564,0,0,0,0,88,3440,-634,-1631,951,0,-19,65,3279,-495,2818,-38,11,4,303,853,385,311,379,0,-1,30,0,-134,0,0,0,-1165,0,18,795
1958:Q4,9802,-520,7134,399,1306,1483,9802,9862,0,1115,7441,1306,-279,-70,-18,85,7,0,-283,0,0,0,0,219,9802,4068,1014,2932,0,-4,126,5352,1617,1800,47,4,3,364,664,409,110,409,0,-24,29,0,-245,0,0,0,467,0,-302,382
1959:Q1,2648,391,-81,-163,1578,923,2648,1799,0,586,-365,1578,680,-113,-28,116,5,0,700,0,0,0,0,169,2648,4446,2673,1580,0,-1,194,-2221,-859,-3136,-4,-1,3,136,768,260,133,407,0,75,79,0,205,0,0,0,-417,0,130,423
1959:Q2,3904,50,881,587,1258,1128,3904,2519,0,668,593,1258,1320,-58,-14,869,6,0,517,0,0,0,0,65,3904,2116,587,1195,0,4,330,-133,564,-2720,5,-7,2,245,837,393,385,319,0,34,27,0,-129,0,0,0,-106,0,18,1921
1959:Q3,7878,-82,4276,726,1939,1019,7878,6765,0,637,4189,1939,983,-23,-6,812,1,0,199,0,0,0,0,130,7878,5085,2499,2371,0,9,206,1592,513,-1517,-8,-7,2,401,487,357,323,506,0,137,29,0,-11,0,0,0,163,0,217,1201
1959:Q4,5965,-47,3064,409,1067,1472,5965,4986,0,845,3074,1067,870,159,40,398,1,0,272,0,0,0,0,109,5965,4517,2768,1351,0,-13,411,810,137,-1053,33,-11,3,456,311,477,43,386,0,100,34,0,35,0,0,0,350,0,-491,638
1960:Q1,1151,1510,-3781,-134,1587,1969,1151,-1631,0,534,-3752,1587,2503,174,43,-164,1,0,2449,0,0,0,0,279,1151,4562,5177,-982,0,45,322,-3797,-1477,-4888,-34,3,2,304,462,332,87,493,0,49,100,0,204,0,0,0,-595,0,1161,386
1960:Q2,1852,148,-1672,631,1105,1640,1852,419,0,1011,-1697,1105,1308,13,3,654,2,0,636,0,0,0,0,125,1852,-930,567,-1849,0,-31,383,2884,1155,-504,1,7,2,231,333,279,685,379,0,71,57,0,-119,0,0,0,259,0,48,-102
1960:Q3,4954,390,1966,-447,1571,1474,4954,3993,0,1017,1405,1571,885,231,58,116,-2,0,482,0,0,0,0,76,4954,-1945,-688,-1694,0,-12,449,6553,160,4162,-18,8,2,189,571,353,102,281,0,87,51,0,13,0,0,0,509,0,83,346
1960:Q4,5992,131,2235,427,1047,2152,5992,4892,0,1314,2531,1047,1003,290,72,134,-3,0,510,0,0,0,0,97,5992,-1121,-640,-794,0,33,280,6839,550,4300,31,1,4,168,503,521,52,439,0,37,27,0,44,0,0,0,486,0,-324,274
1961:Q1,665,787,-2231,-236,1449,896,665,-321,0,215,-1985,1449,901,164,42,-482,0,0,1177,0,0,0,0,85,665,-1382,-984,-535,0,-1,138,2003,-615,599,141,4,4,198,680,130,51,555,0,48,68,0,263,0,0,0,-684,0,561,44
1961:Q2,4260,-101,1115,58,830,2358,4260,3723,0,2056,837,830,364,33,8,337,-1,0,-13,0,0,0,0,173,4260,87,137,-239,0,-23,212,4536,606,1574,41,2,5,227,527,398,786,443,0,-55,-19,0,-49,0,0,0,176,0,-126,-363
1961:Q3,8275,91,5400,322,1768,694,8275,7946,0,998,5180,1768,262,122,30,498,44,0,-432,0,0,0,0,67,8275,-332,751,-1292,0,24,185,7911,-125,6011,93,1,5,269,728,272,69,418,0,124,-28,0,-73,0,0,0,142,0,5,696
1961:Q4,7169,75,3291,866,1331,1606,7169,6632,0,1451,3850,1331,425,211,53,261,46,0,-146,0,0,0,0,112,7169,2200,1132,856,0,-2,214,4892,1866,1931,-186,-4,6,315,442,415,10,333,0,289,-22,0,-216,0,0,0,518,0,-805,77
1962:Q1,4802,842,377,698,1688,1197,4802,3227,0,863,676,1688,1374,-150,-37,377,22,0,1162,0,0,0,0,201,4802,713,208,565,0,3,-63,3876,-170,104,214,2,5,343,1020,274,48,644,0,-29,35,0,533,0,0,0,-191,0,1044,213
1962:Q2,3843,-8,571,414,1166,1700,3843,3295,0,1505,624,1166,233,-126,-32,337,24,0,30,0,0,0,0,315,3843,-1142,-234,-1172,0,-30,294,4543,853,997,283,2,4,409,664,452,854,418,0,-62,-42,0,-358,0,0,0,116,0,-47,442
1962:Q3,3519,651,1057,-10,1349,472,3519,2655,0,848,458,1349,770,-49,-12,552,37,0,242,0,0,0,0,94,3519,590,1311,-1133,0,-3,415,2269,-637,656,-124,3,5,401,785,200,15,423,0,242,-29,0,28,0,0,0,46,0,255,660
1962:Q4,9169,-205,5060,1078,1248,1988,9169,8018,0,920,5850,1248,767,298,74,248,40,0,107,0,0,0,0,384,9169,240,-916,495,0,-5,666,8511,1714,4632,-211,4,6,323,321,503,76,298,0,43,14,0,170,0,0,0,950,0,-332,418
1963:Q1,3934,1040,500,-624,1176,1842,3934,2829,0,952,701,1176,611,-49,-12,-865,40,0,1497,0,0,0,0,494,3934,1401,-3354,4172,0,10,573,2389,-164,160,17,14,10,250,849,380,49,417,0,3,122,0,440,0,0,0,-1041,0,883,144
1963:Q2,5087,261,776,697,1748,1605,5087,3163,0,889,526,1748,1417,87,22,905,42,0,361,0,0,0,0,507,5087,-381,-302,-415,0,49,287,4717,1484,-65,-34,23,12,188,478,432,952,631,0,-159,115,0,126,0,0,0,49,0,485,751
1963:Q3,2366,-55,337,133,1175,776,2366,1613,0,654,-216,1175,682,45,2,672,14,0,-51,0,0,0,0,71,2366,390,386,-323,0,-18,345,1638,173,-639,-233,21,12,167,655,447,73,475,0,232,123,0,-488,0,0,0,230,0,390,338
1963:Q4,7751,-213,3460,1271,1141,2092,7751,6078,0,1046,3891,1141,1752,344,37,824,16,0,531,0,0,0,0,-79,7751,2859,2148,475,0,-12,248,5029,1629,2318,-69,9,11,183,379,325,87,452,0,104,86,0,334,0,0,0,-281,0,-538,-137
