date,U.S. national income,Households and nonprofit organizations; compensation of employees received,Households and nonprofit organizations; wages and salaries received (IMA),Households and nonprofit organizations; supplements to wages and salaries,Nonfinancial business; proprietors' income with IVA and CCAdj,Nonfinancial noncorporate business; rental income of persons with CCAdj,Corporate business; corporate profits before tax including IVA and CCAdj,Corporate business; corporate profits before tax with IVA excluding CCAdj,Corporate business; corporate profits before tax excluding IVA and CCAdj,Nonfinancial corporate business; corporate profits before tax excluding IVA and CCAdj,Domestic financial sectors; corporate profits before tax excluding IVA and CCAdj,Rest of the world; corporate profits before tax excluding IVA and CCAdj,Corporate business; taxes on corporate income (accrual basis),Nonfinancial corporate business; taxes on corporate income,Domestic financial sectors; taxes on corporate income,Corporate business; corporate profits after tax excluding IVA and CCAdj,Corporate business; net dividends paid,Nonfinancial corporate business; net dividends paid,Domestic financial sectors; net dividends paid,Rest of the world; net dividends paid,Corporate business; undistributed corporate profits excluding IVA and CCAdj,Nonfinancial corporate business; undistributed corporate profits excluding IVA and CCAdj,Domestic financial sectors; undistributed corporate profits excluding CCAdj,Rest of the world; undistributed corporate profits,Nonfinancial corporate business; inventory valuation adjustment (IVA),Corporate business; capital consumption adjustment (CCADj),Nonfinancial corporate business; capital consumption adjustment (CCADj),Domestic financial sectors; capital consumption adjustment (CCAdj),National income; net interest and miscellaneous payments,General government; taxes on production and imports, receivable (IMA),General government; subsidies paid,Nonfinancial business; other current transfers paid,Households and nonprofit organizations; other current transfers received (IMA),General government; other current transfers received from business,Rest of the world; other current transfers received,General government; operating surplus, net,U.S. national income,Private domestic sectors; consumption of fixed capital, structures, equipment, and intellectual property products, current cost basis,General government; consumption of fixed capital, structures, equipment, and intellectual property products, current cost basis (NIPA basis),Gross domestic product (GDP); statistical discrepancy (calculated from components),Rest of the world; net income payments to the U.S.,Gross domestic product (GDP); sum of pieces
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,239729,144334,134733,9601,34690,7798,29058,31898,30042,25616,3301,1125,10010,9262,748,20032,7431,6040,559,832,12601,10314,1994,293,1856,-2840,-2632,-208,2754,20904,822,689,355,334,0,324,239729,22589,9694,1739,1280,272472
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,266613,158269,147253,11016,37514,8779,36059,38816,43781,39202,3310,1269,17728,16764,964,26053,9035,7375,676,984,17018,15063,1670,285,-4965,-2757,-2502,-255,3061,22950,1197,824,555,269,0,354,266613,24333,9060,1263,1440,299829
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,307637,185705,171607,14098,42594,9720,41198,44181,45380,39909,3727,1744,22304,21104,1200,23076,8825,7042,621,1162,14251,11763,1906,582,-1199,-2983,-2699,-284,3563,24745,1448,1160,873,287,0,400,307637,27746,9979,3440,1892,346910
1952:Q1,79526,49024,45252,3773,10423,2600,10007,10716,10398,8914,1008,476,4882,4557,325,5516,2108,1665,156,287,3408,2692,527,189,318,-709,-636,-73,954,6434,327,304,228,76,0,107,79526,7244,2638,544,500,89520
1952:Q2,80028,49357,45530,3827,10739,2666,9533,10206,9917,8370,1076,470,4593,4244,349,5324,2248,1809,170,269,3076,2317,557,201,289,-673,-600,-73,985,6706,360,301,224,77,0,102,80028,7329,2714,375,505,90126
1952:Q3,81794,50376,46488,3888,11187,2733,9518,10150,9975,8359,1137,479,4577,4209,368,5398,2225,1764,181,280,3173,2386,588,199,175,-632,-558,-74,1001,6853,266,297,219,78,0,97,81794,7428,2823,411,496,92032
1952:Q4,84764,52332,48367,3965,10691,2817,10608,11192,10993,9335,1195,463,5055,4667,388,5938,2271,1815,193,263,3667,2853,614,200,199,-584,-511,-73,1020,7129,224,296,217,79,0,97,84764,7541,2887,1279,485,95663
1953:Q1,86013,53281,49267,4014,10738,2896,10835,11365,11473,9836,1170,468,5321,4941,380,6152,2191,1712,197,282,3961,3183,593,186,-108,-530,-458,-72,1070,7091,300,298,222,76,0,105,86013,7667,2957,243,477,96510
1953:Q2,86786,54052,50007,4046,10587,2974,10627,11110,11509,9846,1188,475,5344,4959,385,6165,2381,1860,217,304,3784,3027,586,171,-399,-483,-410,-72,1105,7271,239,299,221,78,0,110,86786,7785,3031,621,513,97829
1953:Q3,86445,54131,50037,4094,10304,3041,10328,10768,11269,9596,1240,433,5219,4817,402,6050,2350,1854,222,274,3700,2925,616,159,-501,-441,-368,-72,1147,7360,268,288,209,79,0,115,86445,7896,3059,689,452,97666
1953:Q4,84597,53782,49679,4104,10389,3119,8504,8909,8898,7227,1249,422,4060,3652,408,4838,2307,1817,215,275,2531,1758,626,147,11,-405,-332,-73,1191,7380,160,269,190,79,0,123,84597,7999,3096,2236,457,97212
1954:Q1,84822,53278,49100,4178,10670,3199,9127,9502,9505,7786,1259,460,4024,3580,444,5481,2436,1893,212,331,3045,2313,603,129,-3,-375,-300,-75,1254,7110,188,239,153,86,0,133,84822,8094,3142,-86,500,95749
1954:Q2,84941,53171,48989,4182,10525,3254,9462,9776,9785,8044,1277,464,4153,3700,453,5632,2293,1762,197,334,3339,2582,627,130,-9,-314,-240,-74,1315,7195,341,220,133,87,0,140,84941,8190,3233,388,500,96478
1954:Q3,85818,53306,49084,4223,10562,3286,9974,10197,10368,8616,1271,481,4415,3961,454,5953,2392,1856,190,346,3561,2799,627,135,-171,-224,-151,-73,1370,7170,216,221,133,88,0,145,85818,8288,3287,1102,510,97933
1954:Q4,88173,54384,50090,4294,10498,3322,10898,11000,11135,9271,1307,557,4756,4287,469,6379,2437,1846,180,411,3942,3138,658,146,-135,-102,-32,-70,1423,7414,153,236,148,88,0,152,88173,8387,3361,1508,586,100389
1955:Q1,91014,55474,51014,4460,10917,3333,12201,12152,12429,10548,1322,559,5283,4865,418,7146,2565,1996,177,392,4581,3687,727,167,-277,49,115,-66,1455,7450,261,275,183,92,0,170,91014,8488,3377,693,606,102735
1955:Q2,93466,57021,52463,4558,11068,3347,12527,12390,12611,10714,1337,560,5345,4923,422,7266,2599,2054,178,367,4667,3737,737,193,-221,137,200,-64,1491,7834,315,311,219,92,0,183,93466,8632,3413,-613,600,104863
1955:Q3,95335,58478,53812,4666,11159,3360,12544,12385,12933,10997,1335,601,5472,5054,418,7461,2762,2176,189,397,4699,3767,728,204,-548,159,223,-64,1479,7968,186,343,251,92,0,191,95335,8820,3509,696,612,107766
1955:Q4,97088,59598,54863,4735,11130,3382,12896,12778,13468,11494,1340,634,5689,5273,416,7779,2804,2189,192,423,4975,4032,732,211,-690,118,184,-66,1483,8215,178,368,277,91,0,195,97088,9052,3599,1361,632,110117
1956:Q1,97636,60707,55821,4887,11216,3399,12355,12343,13071,11042,1350,680,5421,5021,400,7650,2880,2220,201,459,4770,3801,749,221,-728,12,82,-70,1558,8133,317,394,290,104,0,192,97636,9328,3708,-765,713,109284
1956:Q2,99351,61873,56875,4998,11313,3401,12411,12475,13386,11292,1404,690,5524,5110,414,7862,2895,2236,207,452,4967,3946,783,238,-911,-64,9,-73,1590,8430,263,406,302,104,0,191,99351,9588,3788,-1257,710,111355
1956:Q3,100499,62605,57488,5117,11602,3421,12328,12437,12735,10558,1451,726,5182,4756,426,7553,2899,2217,216,466,4654,3585,809,260,-298,-109,-35,-74,1674,8619,359,419,314,105,0,191,100499,9832,3873,-424,734,112888
1956:Q4,102570,64091,58842,5249,11688,3448,12554,12678,13434,11234,1475,725,5464,5032,432,7970,3008,2334,238,436,4962,3868,805,289,-756,-124,-50,-74,1680,9055,567,433,329,104,0,189,102570,10061,3947,415,640,115825
1957:Q1,104226,65056,59567,5489,11732,3468,12915,13024,13630,11386,1491,753,5586,5109,477,8044,3022,2322,259,441,5022,3955,755,312,-606,-109,-36,-73,1878,8896,355,450,344,106,0,187,104226,10274,4054,-960,771,116873
1957:Q2,104619,65514,59904,5610,11928,3493,12572,12683,13060,10772,1466,822,5339,4874,465,7721,3077,2287,280,510,4644,3611,721,312,-377,-111,-38,-73,1929,9192,653,457,351,106,0,187,104619,10476,4130,-1306,842,117699
1957:Q3,105382,66181,60457,5724,12201,3520,12335,12465,12785,10465,1517,803,5216,4737,479,7569,3115,2308,306,501,4454,3420,732,302,-320,-130,-55,-75,1960,9224,695,460,353,107,0,196,105382,10665,4208,756,808,120058
1957:Q4,104304,65825,60023,5802,11925,3573,11318,11484,11720,9478,1528,714,4739,4261,478,6981,3071,2309,328,434,3910,2908,722,280,-236,-166,-89,-77,1903,9304,193,457,347,110,0,193,104304,10843,4270,1156,634,119410
1958:Q1,102294,64942,59181,5761,12567,3643,9867,10086,10141,7914,1583,645,4082,3508,574,6059,3036,2308,323,405,3023,2098,686,240,-55,-220,-139,-81,2024,9070,454,448,327,121,0,189,102294,11009,4265,-477,658,116354
1958:Q2,103020,64857,59069,5788,12582,3688,10152,10397,10319,8087,1596,637,4169,3587,582,6150,3062,2306,320,436,3088,2194,694,201,78,-245,-161,-84,2178,9401,457,436,315,121,0,186,103020,11163,4338,-539,674,117928
1958:Q3,105838,66807,60959,5848,12531,3722,11190,11432,11493,9277,1590,626,4727,4138,589,6766,3034,2283,302,449,3732,2856,699,177,-61,-242,-157,-85,2373,9398,787,418,303,115,0,187,105838,11305,4432,635,651,121600
1958:Q4,109602,68066,62108,5958,12479,3744,12648,12860,13077,10779,1683,615,5462,4831,631,7615,2958,2218,296,444,4657,3730,756,171,-217,-211,-126,-85,2644,9851,424,402,295,107,0,192,109602,11435,4511,1031,646,125347
1959:Q1,111994,69937,63503,6434,12521,3743,13567,13719,13876,11502,1748,625,5699,5200,499,8177,3197,2370,381,446,4980,3932,868,179,-157,-152,-68,-84,2122,9796,192,401,318,83,0,102,111994,11553,4564,-138,646,126465
1959:Q2,115801,71615,65139,6476,12585,3858,14767,14851,15100,12639,1825,635,6238,5719,519,8862,3309,2464,415,430,5553,4456,891,205,-249,-84,-2,-82,2371,10193,155,415,330,85,0,153,115801,11661,4620,-475,650,131190
1959:Q3,114771,71732,65225,6507,12589,3946,13548,13554,13637,10958,1981,698,5527,4976,551,8110,3443,2486,483,474,4667,3496,947,224,-83,-7,71,-78,2383,10352,275,418,335,83,0,80,114771,11759,4689,1368,708,132063
1959:Q4,116205,72547,65976,6571,12652,4011,13634,13554,13342,10529,2054,760,5352,4787,565,7990,3532,2496,524,512,4458,3246,965,248,212,80,151,-72,2453,10712,436,424,339,85,0,210,116205,11846,4753,-556,758,131936
1960:Q1,119362,74684,67687,6997,12437,4057,14652,14478,14695,11816,2114,765,6041,5358,683,8654,3528,2581,475,472,5126,3877,956,293,-217,175,239,-64,2450,10745,179,433,333,100,0,84,119362,11924,4822,344,732,134976
1960:Q2,120078,75429,68350,7080,12679,4095,13699,13456,13607,10691,2124,792,5529,4842,687,8078,3549,2585,475,489,4529,3264,962,303,-151,243,301,-58,2466,11308,204,432,327,105,0,175,120078,12006,4891,-649,751,135979
1960:Q3,119875,75643,68491,7152,12718,4136,13452,13168,13039,10179,2091,769,5283,4603,680,7756,3607,2674,466,467,4149,2902,945,302,129,284,337,-53,2627,11051,240,435,325,110,0,54,119875,12093,4958,230,791,136463
1960:Q4,119583,75526,68327,7199,12755,4176,12877,12579,12513,9598,2103,811,5032,4339,693,7481,3579,2615,436,528,3902,2644,974,283,66,298,349,-51,2734,11443,523,443,327,116,0,154,119583,12185,5021,-1228,839,134964
1961:Q1,120023,75778,68447,7331,13082,4230,12561,12276,12295,9310,2138,847,4989,4274,715,7306,3566,2564,409,593,3740,2472,1014,254,-19,285,335,-50,2835,11187,177,463,330,133,0,66,120023,12281,5093,-500,894,135271
1961:Q2,122690,76828,69408,7420,13162,4271,13621,13278,13024,10165,2064,794,5356,4665,691,7668,3577,2616,406,555,4091,2884,967,239,254,343,391,-48,2963,11835,521,468,335,133,0,64,122690,12385,5161,-42,850,139851
1961:Q3,124891,78080,70563,7517,13331,4322,14311,13839,13758,10866,2057,836,5679,4991,688,8079,3652,2634,400,618,4427,3241,969,218,81,472,516,-45,3051,11677,395,479,342,137,0,36,124891,12498,5243,232,876,142029
1961:Q4,128435,79735,72101,7634,13624,4378,15454,14783,14828,11919,2070,839,6179,5489,690,8649,3793,2762,402,629,4856,3668,978,210,-45,671,712,-40,3232,12269,921,492,354,138,0,173,128435,12618,5326,-603,899,145059
1962:Q1,130674,81371,73319,8052,13831,4435,15638,14696,14585,11641,2102,843,5786,5122,664,8799,3831,2848,394,589,4968,3671,1044,254,111,942,977,-35,3184,12113,509,509,370,139,0,104,130674,12747,5429,401,900,147484
1962:Q2,133204,82857,74687,8170,13742,4488,15630,14476,14507,11432,2168,906,5715,5032,683,8792,3948,2920,385,643,4844,3480,1100,263,-31,1155,1187,-32,3424,12713,259,523,383,140,0,87,133204,12879,5504,-431,998,150650
1962:Q3,133920,83560,75294,8267,13722,4538,16061,14751,14939,11823,2187,929,5888,5199,689,9051,3998,2970,389,639,5053,3654,1109,290,-188,1310,1342,-32,3544,12508,608,537,393,144,0,59,133920,13014,5624,1204,1013,152756
1962:Q4,136150,84415,76059,8356,13940,4586,16714,15308,15174,11941,2139,1094,5907,5238,669,9267,4049,2852,397,800,5218,3851,1073,294,134,1407,1442,-36,3647,13049,897,549,403,146,0,148,136150,13153,5749,-1202,1183,153033
1963:Q1,137808,85664,76991,8673,13994,4636,16799,15353,15107,11969,2103,1036,5930,5231,699,9177,4149,3014,447,688,5028,3724,957,348,246,1446,1488,-42,3587,12748,412,610,449,161,0,184,137808,13296,5834,-654,1127,154297
1963:Q2,140759,86890,78089,8801,13950,4672,17557,16070,16016,12961,2066,989,6353,5668,685,9663,4236,3106,495,635,5427,4187,886,354,54,1487,1531,-44,3636,13504,257,630,459,171,0,178,140759,13450,5931,-1256,1084,158421
1963:Q3,141687,88161,79211,8950,14057,4711,17914,16384,16442,13378,2061,1003,6529,5851,678,9913,4305,3136,522,647,5608,4391,861,356,-58,1530,1572,-42,3753,13291,1003,634,471,163,0,170,141687,13617,6009,1430,1110,161647
1963:Q4,145120,89694,80560,9134,14397,4709,18238,16663,16851,13732,2066,1053,6679,6004,675,10172,4426,3188,534,704,5746,4540,857,349,-188,1575,1610,-35,3864,13844,562,655,489,166,0,282,145120,13796,6085,-983,1156,163087
1964:Q1,147704,91294,82056,9238,14479,4710,19263,17642,17701,14400,2162,1140,6599,5933,666,11102,4741,3270,659,812,6361,5197,837,328,-59,1621,1646,-25,4039,13586,588,680,518,162,0,242,147704,13987,6167,294,1265,166109
1964:Q2,151219,93156,83708,9447,14705,4695,19330,17663,17699,14414,2184,1102,6600,5928,672,11099,4896,3452,659,785,6203,5034,853,317,-36,1667,1686,-19,4178,14544,302,696,543,153,0,218,151219,14196,6243,-865,1219,170354
1964:Q3,152608,95003,85352,9651,14822,4716,19610,17898,18123,14805,2201,1118,6745,6071,674,11378,5004,3561,637,806,6374,5173,890,312,-225,1712,1730,-18,4365,14285,1148,802,560,242,0,155,152608,14424,6313,1777,1262,173854
1964:Q4,155507,96523,86672,9852,15126,4710,19505,17749,17923,14604,2209,1109,6629,5956,673,11294,5135,3713,622,800,6159,4935,914,309,-174,1756,1776,-20,4403,14855,691,827,566,261,0,250,155507,14669,6391,-1253,1175,174145
1965:Q1,159944,98233,88204,10029,15487,4771,21461,19661,19761,16398,2170,1193,7086,6472,614,12675,5105,3740,479,886,7570,6186,1077,307,-100,1800,1827,-27,4639,14856,627,876,583,293,0,249,159944,14933,6471,-966,1359,178172
1965:Q2,163506,99981,89719,10262,15794,4818,22012,20172,20452,16996,2219,1236,7308,6683,625,13144,5290,3924,473,893,7854,6389,1121,343,-280,1840,1873,-33,4745,15403,302,876,575,301,0,179,163506,15222,6565,-1096,1410,183295
1965:Q3,164574,102085,91554,10531,15992,4876,22315,20439,20819,17338,2328,1154,7440,6785,655,13379,5466,4161,491,814,7913,6392,1182,340,-380,1876,1915,-39,4883,14876,1466,872,561,311,0,141,164574,15536,6658,2467,1313,187823
1965:Q4,170798,105116,94280,10836,16390,4873,23502,21593,22078,18368,2587,1123,7934,7197,737,14144,5641,4370,533,738,8503,6801,1317,385,-485,1908,1953,-45,4876,15574,612,861,546,315,0,219,170798,15875,6748,334,1197,192999
1966:Q1,175411,108277,96441,11837,17307,4959,24344,22408,22707,18928,2692,1087,8177,7476,701,14530,5682,4394,598,690,8848,7058,1393,397,-299,1937,1987,-50,5168,14948,559,855,538,317,0,113,175411,16239,6839,1739,1250,197633
1966:Q2,178989,111103,98976,12127,16801,4939,24093,22135,22801,19028,2652,1122,8157,7476,681,14644,5614,4234,663,717,9030,7318,1308,405,-666,1958,2011,-53,5332,16109,371,845,527,318,0,138,178989,16606,6979,-142,1263,201805
1966:Q3,179406,113917,101533,12384,16790,5005,23707,21735,22638,18789,2713,1137,8039,7351,688,14599,5562,4143,720,699,9037,7295,1305,438,-903,1972,2025,-54,5535,15813,2189,842,522,320,0,-15,179406,16976,7096,3182,1242,205576
1966:Q4,184286,115951,103371,12580,17036,5007,23978,21999,22238,18372,2684,1182,7859,7189,670,14379,5461,3980,745,736,8918,7203,1269,446,-239,1979,2031,-52,5800,16341,830,851,526,325,0,151,184286,17349,7226,304,1316,208401
1967:Q1,185365,117502,104710,12792,17225,5064,23332,21353,21446,17550,2725,1172,7658,6884,774,13788,5733,4276,752,705,8055,6390,1199,467,-93,1979,2026,-48,5989,16041,736,867,539,328,0,82,185365,17725,7342,1002,1305,209569
1967:Q2,187827,118912,105901,13011,17124,5093,23038,21070,21401,17516,2771,1113,7586,6799,787,13815,5885,4474,743,668,7930,6243,1241,445,-331,1969,2013,-44,6211,16832,346,892,554,338,0,70,187827,18118,7470,241,1270,213359
1967:Q3,189650,121318,108002,13316,17631,5108,23304,21355,21787,17735,2797,1255,7652,6860,792,14135,5987,4390,726,871,8148,6485,1279,384,-432,1949,1990,-41,6311,17113,2067,922,574,348,0,10,189650,18528,7627,2387,1422,216433
1967:Q4,195592,124059,110396,13663,17493,5082,24192,22272,22970,18833,2902,1235,8096,7285,811,14874,5812,4133,743,936,9062,7415,1348,299,-698,1920,1959,-39,6414,17952,662,947,595,352,0,115,195592,18955,7791,-268,1396,220595
1968:Q1,200341,127718,113553,14166,17920,5019,24531,22650,23819,19376,3139,1305,9114,8215,899,14705,6219,4662,833,724,8486,6499,1407,581,-1169,1881,1919,-38,6499,18149,589,978,626,352,0,116,200341,19399,7975,1428,1454,226318
1968:Q2,206148,130998,116481,14517,18294,5018,25529,23667,24398,19773,3251,1373,9266,8345,921,15132,6451,4651,874,926,8681,6777,1456,447,-731,1862,1898,-36,6582,18930,345,1032,680,352,0,111,206148,19877,8109,1289,1500,234778
1968:Q3,208419,134455,119583,14873,18738,5053,25661,23797,24535,19821,3283,1432,9279,8359,920,15256,6629,4844,927,858,8627,6618,1436,574,-738,1864,1898,-34,6782,19326,2678,1068,722,346,0,14,208419,20390,8244,1927,1563,237427
1968:Q4,215335,137579,122356,15224,18877,5006,26028,24142,25155,20413,3216,1526,9505,8615,890,15650,6700,4881,959,860,8950,6917,1367,666,-1013,1886,1917,-32,7088,20002,562,1105,760,345,0,212,215335,20936,8427,-1511,1568,242125
1969:Q1,218964,140692,124767,15925,18908,5055,25869,23941,25174,20182,3426,1565,9675,8745,930,15499,6681,4757,994,930,8818,6680,1502,635,-1233,1928,1957,-28,7844,19939,567,1179,815,364,0,46,218964,21517,8600,1190,1584,247502
1969:Q2,223442,144180,127846,16334,19278,5072,25083,23146,24451,19492,3350,1609,9367,8480,887,15084,6771,4790,1057,924,8313,6222,1406,685,-1305,1938,1965,-28,8046,20896,345,1207,839,368,0,26,223442,22086,8791,-280,1540,253541
1969:Q3,224949,148359,131608,16751,19492,5112,24355,22442,23676,18639,3349,1687,9017,8139,878,14659,6835,4703,1116,1016,7824,5797,1355,671,-1234,1913,1943,-30,8326,21182,3014,1209,842,367,0,-71,224949,22643,8938,1992,1487,257044
1969:Q4,229897,151229,134113,17117,19328,5109,23110,21255,23353,18108,3511,1734,8899,7980,919,14454,6971,4776,1229,966,7483,5352,1363,768,-2098,1855,1891,-35,8525,21838,608,1203,835,368,0,162,229897,23188,9134,-1320,1504,259528
