date,All sectors; pension entitlements; liability,Life insurance companies; pension entitlements, including reserve credit from reinsurers and excluding unallocated insurance contracts; liability,Private pension funds; total liabilities,Federal government retirement funds; total financial assets,State and local government employee retirement funds; pension entitlements (total liabilities),Rest of the world; pension entitlement reserve credit from non-U.S. reinsurers; liability,All sectors; pension entitlements; liability,Households and nonprofit organizations; pension entitlements; asset,Life insurance companies; pension entitlements reserve credit from reinsurers; asset,Life insurance companies; assumed pension entitlement reserve credit from non-U.S. insurers; liability,All sectors; IRAs; liability,U.S.-chartered depository institutions; IRAs and Keoghs; liability,Credit unions; IRAs; liability,Life insurance companies; IRAs; liability,Money market funds; IRAs; liability,Mutual funds; IRAs; liability,Households and nonprofit organizations; IRAs; liability
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q4,6705,400,1380,4047,878,0,6705,6705,0,0,ND,ND,ND,ND,ND,ND,ND
1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,7057,500,1517,3946,1094,0,7057,7057,0,0,ND,ND,ND,ND,ND,ND,ND
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1958:Q2,20588,1404,6356,9276,3552,0,20588,20588,0,0,ND,ND,ND,ND,ND,ND,ND
1958:Q3,22076,1452,6408,10544,3672,0,22076,22076,0,0,ND,ND,ND,ND,ND,ND,ND
1958:Q4,22592,1644,7076,10124,3748,0,22592,22592,0,0,ND,ND,ND,ND,ND,ND,ND
1959:Q1,23364,1872,7668,10092,3732,0,23364,23364,0,0,ND,ND,ND,ND,ND,ND,ND
1959:Q2,24048,2136,8612,9460,3840,0,24048,24048,0,0,ND,ND,ND,ND,ND,ND,ND
1959:Q3,26420,2108,8920,11440,3952,0,26420,26420,0,0,ND,ND,ND,ND,ND,ND,ND
1959:Q4,25060,1784,8856,10400,4020,0,25060,25060,0,0,ND,ND,ND,ND,ND,ND,ND
1960:Q1,24196,1484,8064,10592,4056,0,24196,24196,0,0,ND,ND,ND,ND,ND,ND,ND
1960:Q2,23688,1208,7472,10864,4144,0,23688,23688,0,0,ND,ND,ND,ND,ND,ND,ND
1960:Q3,23368,1136,6944,10988,4300,0,23368,23368,0,0,ND,ND,ND,ND,ND,ND,ND
1960:Q4,23428,1272,6844,10892,4420,0,23428,23428,0,0,ND,ND,ND,ND,ND,ND,ND
1961:Q1,23212,1364,6468,10928,4452,0,23212,23212,0,0,ND,ND,ND,ND,ND,ND,ND
1961:Q2,23848,1412,6484,11320,4632,0,23848,23848,0,0,ND,ND,ND,ND,ND,ND,ND
1961:Q3,24024,1424,6100,11696,4804,0,24024,24024,0,0,ND,ND,ND,ND,ND,ND,ND
1961:Q4,23884,1400,6004,11552,4928,0,23884,23884,0,0,ND,ND,ND,ND,ND,ND,ND
1962:Q1,23612,1364,5564,11748,4936,0,23612,23612,0,0,ND,ND,ND,ND,ND,ND,ND
1962:Q2,23372,1316,4848,12104,5104,0,23372,23372,0,0,ND,ND,ND,ND,ND,ND,ND
1962:Q3,23528,1352,4604,12288,5284,0,23528,23528,0,0,ND,ND,ND,ND,ND,ND,ND
1962:Q4,24728,1468,5380,12464,5416,0,24728,24728,0,0,ND,ND,ND,ND,ND,ND,ND
