date,Domestic nonfinancial sectors; gross saving less net capital transfers paid,Domestic nonfinancial sectors; gross investment,Domestic nonfinancial sectors; total capital expenditures,Households and nonprofit organizations; gross fixed investment, consumer durable goods,Domestic nonfinancial sectors; gross fixed investment, residential equipment and structures,Domestic nonfinancial sectors; gross fixed investment, nonresidential structures, equipment, and intellectual property products,Nonfinancial business; inventories,Domestic nonfinancial sectors; acquisition of nonproduced nonfinancial assets (net),Domestic nonfinancial sectors; net lending (+) or borrowing (-) (financial account),Domestic nonfinancial sectors; total financial assets,Federal government; U.S. official reserve assets,Domestic nonfinancial sectors; private foreign deposits; asset,Domestic nonfinancial sectors; checkable deposits and currency; asset,Domestic nonfinancial sectors; total time and savings deposits; asset,Domestic nonfinancial sectors; money market fund shares; asset,Domestic nonfinancial sectors; security repurchase agreements; asset,Domestic nonfinancial sectors; debt securities; asset,Domestic nonfinancial sectors; commercial paper; asset,Domestic nonfinancial sectors; Treasury securities; asset,Domestic nonfinancial sectors; agency- and GSE-backed securities; asset,Domestic nonfinancial sectors; municipal securities; asset,Domestic nonfinancial sectors; corporate and foreign bonds; asset,Domestic nonfinancial sectors; loans; asset,Domestic nonfinancial sectors; other loans and advances; asset,Domestic nonfinancial sectors; total mortgages; asset,Domestic nonfinancial sectors; consumer credit; asset,Domestic nonfinancial sectors; corporate equities; asset,Domestic nonfinancial sectors; mutual fund shares; asset,Domestic nonfinancial sectors; trade receivables; asset,Households and nonprofit organizations; life insurance reserves; asset,Households and nonprofit organizations; pension entitlements; asset,Domestic nonfinancial sectors; taxes receivable; asset,Households and nonprofit organizations; proprietors' equity in noncorporate business,Nonfinancial corporate business; U.S. direct investment abroad (market value); asset,Domestic nonfinancial sectors; total miscellaneous assets,Domestic nonfinancial sectors; total liabilities and equity,Domestic nonfinancial sectors; total liabilities,Federal government; special drawing rights (SDRs) allocations; liability,Monetary authority; SDR certificates issued by federal government; asset,Federal government; Treasury currency; liability,Domestic nonfinancial sectors; debt securities; liability,Nonfinancial corporate business; commercial paper; liability,Federal government; Treasury securities; liability,Federal government; budget agency securities; liability,Domestic nonfinancial sectors; municipal securities; liability,Nonfinancial corporate business; corporate bonds; liability,Domestic nonfinancial sectors; loans; liability,Domestic nonfinancial sectors; depository institution loans n.e.c.; liability,Domestic nonfinancial sectors; other loans and advances; liability,Domestic nonfinancial sectors; total mortgages; liability,Households and nonprofit organizations; consumer credit; liability,Domestic nonfinancial sectors; trade payables; liability,Federal government; life insurance reserves; liability,Nonfinancial business; taxes payable; liability,Nonfinancial business; foreign direct investment in U.S.: intercompany debt; liability (market value),Domestic nonfinancial sectors; total miscellaneous liabilities,Nonfinancial business; equity and investment fund shares excluding mutual fund shares and money market fund shares; liability (IMA),Nonfinancial corporate business; corporate equities; liability,Nonfinancial noncorporate business; proprietors' equity in noncorporate business,Nonfinancial business; foreign direct investment in U.S.; liability (market value),Domestic nonfinancial sectors; sector discrepancy
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,107407,109072,111285,29961,19315,52099,9910,0,-2214,57012,37,34,7105,5210,0,0,1072,-53,189,163,496,277,2979,612,1634,733,1545,266,4402,2728,13803,13956,1709,465,1701,59225,55304,0,0,24,5743,62,409,-137,2115,3294,17229,5254,1107,9465,1403,1716,173,4476,-22,25966,3921,2107,1709,105,-1664
1952:Q1,26860,33994,27207,7242,4718,14064,1183,0,6787,14089,3,-7,1292,1398,0,80,2016,48,376,-27,1772,-153,-431,32,321,-784,293,144,2430,668,3671,449,1376,378,329,7302,5309,0,0,15,2081,59,-1268,-37,2246,1081,855,-227,-5,1840,-753,-1361,15,-1725,12,5416,1993,573,1376,44,-7133
1952:Q2,25800,22869,26419,7296,4825,14679,-381,0,-3550,8995,29,18,-563,2296,0,87,1490,294,-1108,72,2011,221,1286,221,324,741,194,128,-1036,708,3872,-71,-285,584,258,12545,12111,0,0,7,3741,-24,-14,-155,2464,1470,4911,-106,366,2370,2281,-1997,20,-2202,15,7616,434,664,-285,55,2931
1952:Q3,26424,33467,27511,6934,4867,14317,1394,0,5956,21509,8,-4,2821,1530,0,512,2288,-21,1602,63,869,-225,819,344,307,168,142,125,4481,739,4051,2709,490,298,500,15553,14635,0,0,9,6005,42,3273,348,1215,1127,4270,421,335,2427,1087,2965,8,628,9,741,918,390,490,38,-7043
1952:Q4,27451,37884,29234,7935,5125,14856,1319,0,8650,16495,-114,-23,1598,2408,0,-432,1503,-216,1293,-25,584,-133,1745,239,381,1125,161,108,-84,773,4152,2877,956,-450,1317,7845,6255,0,0,6,6150,-15,3951,225,962,1027,6398,954,567,2320,2557,2399,0,143,-12,-8829,1590,693,956,-59,-10433
1953:Q1,28424,42686,29766,8415,5181,15198,973,0,12920,11980,21,27,-1540,1918,0,9,1254,17,372,43,973,-151,-167,185,540,-892,208,137,2311,774,4121,1870,377,374,286,-940,-1903,0,0,3,-555,39,-3020,102,1564,760,2819,-8,329,2119,379,-569,8,-1374,18,-2253,963,518,377,68,-14262
1953:Q2,28874,40741,30474,8375,5172,16032,894,0,10268,9527,-72,-28,-3107,2711,0,-256,2029,-18,808,6,966,267,1164,251,437,476,347,83,-925,760,4230,2372,-407,423,203,-741,-899,0,0,13,2113,-73,460,-445,1158,1013,4837,-57,255,2868,1771,357,18,-806,6,-7437,158,545,-407,20,-11867
1953:Q3,29013,38856,30364,8269,5035,16477,583,0,8492,22058,55,11,4921,1536,0,815,2374,20,1720,53,946,-365,756,601,243,-88,36,77,1619,738,4162,3781,238,366,573,13566,12948,0,0,7,8678,50,6540,142,1416,530,3428,202,43,2501,682,1255,25,2198,17,-2660,618,315,238,65,-9842
1953:Q4,25847,10811,28385,8056,5052,15778,-502,0,-17574,10669,-90,29,-394,2390,0,-640,747,-10,146,-33,405,239,1364,218,256,890,-18,86,-3488,710,4078,2600,2708,-485,1072,28243,25220,0,0,11,6255,55,1943,1828,1217,1212,2300,-1148,-154,2342,1260,-532,23,587,-9,16585,3023,388,2708,-73,15036
1954:Q1,26845,24492,27704,7958,4925,15313,-492,0,-3212,4493,-42,1,-2148,2380,0,-391,-698,108,-1135,35,562,-268,-973,63,161,-1197,12,100,1387,692,3937,237,-453,296,156,7705,7365,0,0,22,-1482,123,-4544,658,1504,777,186,-131,226,1961,-1870,-962,-13,-3646,14,13246,340,737,-453,56,2354
1954:Q2,27304,14414,28241,8136,5227,15722,-845,0,-13827,6113,10,13,1192,3034,0,216,-3342,26,-3590,11,308,-97,500,-320,338,482,172,53,-431,679,4026,637,-1066,409,11,19940,20411,0,0,10,1486,-41,151,-909,1350,935,3778,-479,-50,3045,1262,212,-59,-3016,20,17980,-471,522,-1066,73,12890
1954:Q3,27527,11244,29013,8036,5645,15856,-523,0,-17769,16288,-175,22,2777,1773,0,1006,835,-38,310,42,670,-149,340,12,450,-122,-2,114,2748,669,3952,2349,-720,209,391,34057,34477,0,0,2,4716,100,3296,-1465,1510,1275,4001,164,210,3391,236,2238,-100,1839,17,21764,-420,228,-720,72,16283
1954:Q4,28588,22625,29879,8478,6016,15464,-79,0,-7254,16970,38,8,2495,2799,0,-834,1305,-9,1194,49,692,-621,1793,163,447,1183,-186,154,28,662,4092,2791,1158,-315,982,24224,23101,0,0,2,7411,-53,3828,1801,1287,548,6480,214,722,3823,1721,2714,-127,1604,-42,5059,1123,96,1158,-131,5963
1955:Q1,30271,35542,31504,9150,6352,15051,951,0,4037,13906,-81,-11,-1803,2029,0,230,2373,-10,1762,121,602,-102,-519,210,425,-1154,188,142,3216,682,4049,2889,-151,295,378,9869,9411,0,0,3,-2146,-31,-4372,257,1492,508,4268,477,376,3676,-261,232,-99,-1831,19,8965,458,531,-151,78,-5271
