year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1992,90-100,268.79071,1722.712,1935.0499,689.64276,101.35358,107.06114,12.148669,473.39911,299.53632,178.25111,51.691849,453.40051,213.58716,200.63724,356.1666,1256.3667,443.24628,38.719513,334.14114,691.86639,1207.9229,111.2686,706.16815,233.37328,195.45157,155.3187,27.581852,69.755554,7.7273302,37.932171,188.22177,53.933472,20.943804,19.377943,30.40251
1995,Less than 20,11.100297,74.516289,100.30214,26.707277,6.8126149,28.956245,9.2619915,124.76317,42.843452,62.213093,10.817968,197.38345,42.787487,23.946972,40.132832,94.178505,93.879776,9.3565302,90.706207,120.46269,289.33054,21.76922,68.119156,20.589592,50.972973,43.096695,9.5883522,2.4554241,2.9706385,11.568502,51.714058,18.234715,8.2483644,10.880804,5.9682074
1995,20-39.9,29.3745,134.02539,159.68658,56.235115,9.1658926,45.898766,9.236412,94.115562,56.364067,117.78192,18.865114,103.54049,42.18457,18.946966,57.374615,114.91969,130.88626,13.017618,75.626747,79.858849,131.79889,17.68873,67.49485,33.004173,57.522881,53.531609,10.862546,3.3860369,4.1172891,7.375936,57.990299,18.317831,9.2818804,11.363542,5.0798621
1995,40-59.9,50.289562,169.46153,211.30817,69.848907,13.727195,46.871944,6.0817685,67.295982,50.509472,80.940834,21.05472,107.15244,38.893932,19.311636,44.852161,149.7403,147.86223,18.735041,114.43111,94.860771,146.86568,22.65069,79.986847,52.009876,75.116142,65.234924,14.966542,13.751965,4.5766258,10.347344,74.943832,27.088966,12.37649,16.052324,7.2978826
1995,60-79.9,77.260803,266.68878,344.70969,115.24618,16.742519,55.023193,6.8439217,90.473045,47.600754,99.535103,32.364491,187.08545,53.306137,33.108131,74.042023,236.02773,180.52429,25.762794,148.48232,131.12141,189.35031,42.40839,85.691177,88.049194,100.29482,74.629181,16.450336,6.9491744,4.6491065,8.7053347,100.55215,18.338196,14.71698,11.122272,6.8742805
1995,80-89.9,116.19244,431.72516,544.30292,202.02829,24.266581,61.661205,8.9401522,146.46504,95.125237,118.86659,42.348785,254.70558,85.800934,52.426319,118.59636,345.17996,231.37085,33.105495,171.06235,136.82332,287.91757,67.786949,121.26806,124.938,125.93528,85.635971,21.450741,14.27015,5.9428511,10.593059,125.54792,32.972862,17.160564,18.002745,10.813495
1995,90-100,293.33682,1836.1256,2028.269,832.84106,107.25246,141.54524,14.218203,631.8338,413.99783,291.13684,74.849937,489.57135,284.23257,169.29951,476.40588,1200.1769,395.16895,44.411404,313.19507,540.50958,1697.2261,179.60454,680.32007,222.94768,189.24915,152.60461,24.458096,46.45892,9.4089165,79.473701,185.51361,44.535027,18.193136,16.808731,27.323082
1998,Less than 20,12.369493,77.953758,102.11963,32.586609,6.1229115,38.96159,5.5028515,78.552628,63.164001,44.132149,13.564299,145.96417,28.775909,16.826885,54.992233,93.825996,109.45943,9.8505888,214.68484,174.47195,183.09193,15.237182,73.093956,22.805561,52.376125,86.357979,12.563922,1.7309935,3.2923717,4.6013012,53.393242,19.641481,9.1480942,15.34463,7.2175627
1998,20-39.9,31.677456,153.65401,182.72273,66.768837,14.112907,55.115429,5.6382108,140.15376,71.545708,85.7939,19.825457,110.95603,41.164165,16.66383,58.157791,130.7592,137.52347,13.958247,139.11604,151.82941,134.9431,17.407501,80.943863,38.842922,68.934647,73.556541,14.600362,4.4795022,4.7281365,7.1690607,70.590378,23.784859,11.259104,19.266665,7.3135591
1998,40-59.9,53.371433,197.76093,250.42867,81.913696,13.408741,44.558601,4.4051499,95.749313,59.220909,60.368877,29.639528,73.763504,46.498798,15.317779,60.662617,177.19075,157.70674,19.12521,110.45126,109.45914,204.90959,38.521885,91.342125,63.49762,79.735008,55.59182,18.168226,6.6024017,6.7519565,9.098341,80.077988,25.01132,14.358928,22.701403,8.650094
