year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995,Hispanic,35.90015,20.866446,92.146225,8.6804419,3.0047681,13.354526,.33386314,230.36557,33.386314,7.5119205,16.693157,10.015894,20.031788,.83465785,8.5135098,58.092186,136.88388,12.019073,46.740837,25.039736,8.3465786,16.693157,20.532583,26.041325,83.465782,13.85532,12.853731,4.3736072,2.3370419,1.6693157,83.465782,8.3465786,13.354526,6.6772628,1.3354526
1995,Other,58.124054,51.882332,102.49598,22.038305,3.3386314,16.693157,.9181236,78.45784,13.354526,16.693157,15.357704,25.039736,26.709051,1.8362472,20.031788,71.780571,175.27815,14.85691,83.465782,110.17484,50.079472,10.015894,27.822485,47.291714,116.8521,50.079472,9.8489628,.83465785,2.9213023,5.1748786,116.8521,16.693157,7.3449888,8.3465786,2.5039735
1998,"White, non-Hispanic",60.575584,150.95689,229.59666,47.781521,5.8193426,25.164726,1.5727954,72.348587,31.455906,46.397461,12.582363,50.329453,40.892677,7.077579,47.183861,169.86189,157.27954,18.873545,110.09567,70.775787,78.639771,15.727953,55.362396,62.439976,97.513313,67.038826,14.469717,4.4038272,3.1455908,5.1902246,97.513313,20.446339,13.683319,11.481406,2.6737521
1998,"Black, non-Hispanic",30.287792,24.378328,55.09502,9.9086103,1.698619,5.5047836,1.5727954,20.446339,9.9086103,12.582363,7.8639765,72.348587,17.300749,.94367719,11.795965,74.235939,110.09567,12.582363,58.193428,23.59193,7.8639765,5.5047836,21.232737,18.873545,80.212563,62.911812,8.9649334,1.1009568,1.4155158,2.0446339,83.358154,18.873545,8.9649334,8.0212564,1.7300749
1998,Hispanic,36.664169,15.460578,54.10416,5.1273127,2.0446339,34.601498,.39319885,157.27954,10.695008,28.310316,5.8193426,12.896922,17.300749,1.7300749,14.941556,65.742844,149.41556,11.795965,154.13394,37.747089,62.911812,15.727953,37.747089,23.59193,81.785355,31.455906,12.110524,1.0223169,1.8873544,2.6737521,81.785355,14.941556,11.953244,7.8639765,2.2019136
1998,Other,52.60511,60.39534,156.74478,22.805532,4.6397462,15.727953,1.7300749,.17300749,20.446339,15.727953,10.223169,4.7183862,31.455906,7.8639765,31.455906,169.39006,188.73544,14.312438,94.367722,39.319885,44.038269,7.8639765,40.892677,55.047836,130.54201,117.95965,15.098835,6.2911816,3.3028703,5.9766221,130.54201,34.601498,13.840599,8.1785355,4.7183862
2001,"White, non-Hispanic",65.355362,177.49614,269.2049,57.263809,6.9323149,21.663483,1.4442322,72.211609,31.773109,57.769291,14.442323,101.09626,50.836975,8.2321234,62.101986,191.64961,187.7502,21.374638,115.53858,72.211609,108.31742,21.663483,64.990448,64.990448,108.31742,57.769291,14.442323,5.7769289,2.8884645,5.3436594,108.31742,21.663483,13.286937,11.842705,3.3217342
2001,"Black, non-Hispanic",35.64838,27.873682,84.155411,12.420397,2.0219252,11.553858,.72211611,6.7878914,10.831741,18.775019,8.6653938,14.442323,12.275974,1.7330787,14.442323,85.209702,115.53858,14.442323,86.653931,26.285027,72.211609,5.7769289,27.440413,27.440413,76.544312,54.15871,11.553858,2.8884645,2.1663485,1.7330787,76.544312,8.9542398,13.86463,7.2211614,2.0219252
2001,Hispanic,35.64838,16.897516,43.03812,5.7769289,2.4551947,11.553858,.33217341,119.87128,8.6653938,25.99618,14.442323,14.297899,14.442323,3.6105807,12.56482,61.524292,142.97899,13.286937,36.105804,17.330788,64.990448,2.8884645,33.217342,22.428926,106.87318,38.99427,9.0986633,.31773108,2.3107715,2.8884645,106.87318,8.6653938,9.8207788,7.2211614,1.5886555
2001,Other,50.501873,75.822189,187.7502,25.136862,4.5348892,28.884645,4.6215429,14.442323,12.99809,36.105804,15.886555,64.990448,38.99427,1.4442322,43.326965,182.55095,259.96179,18.775019,268.6272,320.61957,75.100075,11.553858,85.209702,56.325058,115.53858,199.30405,17.330788,.9820779,2.599618,2.4551947,101.09626,10.109626,18.775019,12.99809,5.7769289
