year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2007,50-74.9,69.81797,272.29865,376.02618,74.311523,7.4681849,18.516161,1.4812928,23.453804,7.4064641,30.860268,8.0236692,61.720535,61.720535,12.344107,38.266731,282.55661,246.88214,21.725628,74.064644,49.376427,61.720535,16.047338,100.60447,119.87363,128.37871,88.877571,17.28175,5.184525,4.4438787,6.1720533,134.55077,23.453804,14.812928,12.344107,6.1720533
2007,75-89.9,101.55341,706.32983,850.0152,269.10153,18.972893,30.860268,2.4688215,49.376427,24.688213,61.720535,18.516161,98.752853,148.12929,24.688213,115.72601,541.90631,388.83939,27.033594,185.16161,98.752853,123.44107,37.032322,237.00685,156.77016,158.00458,116.03461,14.812928,12.344107,4.9376431,6.1720533,150.59811,37.032322,14.812928,14.812928,5.3079662
2007,90-100,195.49031,2341.9241,2603.9895,955.4339,57.029774,61.720535,4.3204374,204.91217,154.30135,333.29089,37.032322,195.0369,391.06131,61.720535,547.58459,1431.9164,690.03558,38.883938,524.62457,329.19266,752.99054,80.236694,834.7085,254.2886,222.19392,203.67776,20.984982,53.079662,6.1720533,18.516161,244.41331,51.845249,18.516161,23.453804,11.48002
2010,Less than 25,27.546797,0,8.6601276,1.2489436,.7670399,1.767373,.23564973,,1.1782486,1.767373,1.767373,10.604239,5.8912435,1.1782486,2.8042319,10.957713,141.38985,8.1299162,70.694923,3.8882205,1.4138985,5.8912435,-7.0694919,24.036272,167.31131,129.60736,15.552882,2.2386725,2.2386725,2.9456217,162.59831,65.981926,10.486413,18.851978,4.35952
2010,25-49.9,44.314411,38.057434,81.393417,9.19034,2.0030227,6.4803677,.64803678,11.782487,2.9456217,5.8912435,3.652571,11.782487,14.138984,3.5347459,7.0694919,70.341446,111.93362,14.138984,25.921471,14.728108,13.667685,5.8912435,8.2477407,64.80368,107.22063,47.129948,12.324481,1.5317233,2.3564973,2.9456217,107.22063,21.208477,10.486413,11.782487,2.9456217
2010,50-74.9,64.675087,184.74939,282.30838,53.139015,6.126893,16.495481,.70694923,41.238705,7.6586165,23.564974,6.8338423,35.347462,48.308197,5.8912435,27.09972,213.26302,176.7373,20.737177,58.912434,35.347462,47.129948,15.317233,49.935356,101.21156,119.00311,61.268932,15.317233,5.8912435,3.5347459,7.0694919,117.82487,23.564974,12.960735,14.138984,4.35952
2010,75-89.9,87.431137,565.46509,682.20599,235.64973,16.731131,29.456217,1.5317233,58.912434,29.456217,69.51667,15.317233,82.477409,156.70708,11.782487,106.04238,419.22089,294.56216,26.864069,141.38985,76.586166,147.28108,24.743221,143.74869,119.00311,123.71611,104.86414,15.906357,12.960735,4.0060453,11.782487,123.71611,29.456217,12.960735,14.138984,4.9486446
2010,90-100,191.62988,2196.0198,2453.1138,1048.0522,71.401871,76.586166,3.5347459,259.21472,129.60736,288.67093,35.347462,176.7373,486.6167,84.833908,517.25116,1312.9225,632.71954,38.882206,412.38702,288.67093,706.94922,58.912434,468.94296,274.53195,255.67996,221.51076,21.208477,35.347462,5.8912435,29.456217,249.78873,88.368652,18.851978,16.495481,17.673731
2013,Less than 25,25.632107,0,8.0605688,1.0981702,.65890211,3.0748765,.54908508,,1.6472553,2.7454255,1.2079872,16.472553,5.2712169,1.0981702,2.7454255,9.2246294,109.81702,7.9068255,18.668894,1.0981702,4.7221317,3.2945106,-6.5890212,24.489195,132.8786,82.362762,17.570723,.98835319,2.3061574,2.7454255,132.8786,43.926807,10.542434,21.963404,3.2945106
2013,25-49.9,42.348698,34.438618,68.635635,8.7853613,2.0865233,8.7853613,.60399359,.05490851,5.4908509,7.1381063,4.0632296,12.079872,13.178042,3.2945106,6.7537465,53.810341,93.344467,14.386029,27.454254,7.6871915,10.981702,5.4908509,6.5890212,36.459251,107.62068,29.650595,13.178042,3.2945106,1.6472553,2.1963403,107.62068,27.454254,10.981702,13.178042,3.5141447
2013,50-74.9,61.294167,184.74518,266.96518,55.896862,6.5890212,9.8835316,1.0981702,21.963404,10.981702,23.061575,6.5890212,38.435959,57.104851,8.5657272,30.748766,197.34119,164.72552,19.108162,76.871918,27.454254,30.748766,16.472553,38.437054,91.148125,109.81702,65.890213,15.374383,9.3344469,3.1846936,4.3926806,109.81702,21.963404,14.276213,14.495847,3.7337787
2013,75-89.9,95.841789,554.66382,691.84723,261.47433,21.194685,27.454254,2.1963403,8.7853613,21.963404,79.068253,15.374383,109.81702,181.19809,10.981702,115.30787,391.27805,274.54254,26.356085,144.95847,82.362762,109.81702,16.472553,102.18474,133.20804,144.95847,87.853615,18.668894,29.650595,2.7454255,10.981702,151.54749,27.454254,17.570723,17.021639,4.3926806
2013,90-100,201.71353,2055.3354,2298.1189,1030.1935,71.381065,54.908508,3.8435957,235.00842,164.72552,338.23642,32.945107,259.16818,494.17661,43.926807,546.9986,1097.072,549.08508,36.239616,411.81381,252.57915,768.71912,76.871918,419.50101,230.61574,241.59744,217.4377,19.767063,32.945107,4.3926806,18.668894,241.59744,36.239616,17.570723,19.986698,7.5773745
2016,Less than 25,26.932251,.10635725,7.6577215,1.0635724,.76577216,3.509789,.2658931,,1.8080732,4.2542896,1.1699296,4.2542896,4.5733614,.7445007,2.2335021,9.7848663,113.80225,8.6149368,10.635724,3.1907172,2.1271448,2.1271448,1.0529367,22.430742,109.54796,10.635724,23.398594,.85085797,1.5953586,2.1271448,111.6751,21.271448,12.762869,26.589312,3.2970746
2016,25-49.9,44.168892,42.457813,82.448135,10.656996,2.3611307,5.317862,.5317862,5.6369338,3.2970746,8.1895075,4.2542896,31.907173,15.953587,3.7225034,8.5085793,64.877922,95.721519,14.570942,38.288609,6.3814344,10.635724,7.9767933,10.42301,44.670044,88.276512,41.479324,15.953587,2.0207877,2.1271448,2.658931,88.276512,18.08073,11.699297,17.017159,2.7121098
2016,50-74.9,68.946564,204.25908,298.34271,66.154205,7.9767933,17.017159,.85085797,56.369339,7.4450068,31.907173,8.5085793,53.178623,55.305767,6.3814344,31.375387,212.71449,179.74374,21.271448,69.13221,25.525738,32.970745,17.123516,45.733616,88.276512,112.73868,68.068634,17.017159,2.658931,3.1907172,7.3386497,114.86582,32.970745,13.826442,15.953587,4.1479325
2016,75-89.9,96.956108,643.4613,790.23431,301.94821,25.100309,26.589312,2.1271448,53.178623,29.780027,101.03938,12.762869,106.35725,210.58734,19.144304,130.71306,434.78842,316.94458,26.482954,170.17159,85.085793,106.35725,21.271448,118.05654,120.18369,153.15443,106.35725,17.017159,12.762869,3.1907172,10.635724,158.47229,31.907173,14.890014,15.953587,4.8924332
2016,90-100,229.46278,2538.2156,2765.0757,1378.4962,84.022224,58.496483,3.1907172,410.53897,212.71449,584.96484,47.86076,280.78311,671.1142,53.178623,693.98102,1276.2869,638.14343,38.607677,399.37146,358.42392,744.50073,47.86076,557.84375,244.62166,212.71449,185.0616,23.93038,82.958649,4.5733614,42.542896,253.13023,53.178623,20.207876,27.652884,37.225037
2019,Less than 25,29.525419,.31,8.8000002,1.38,.89999998,2,.2,.029999999,.69999999,3,1.5,.40000001,4.6999998,1,2.3499999,9.6999998,140,8.1999998,22,8,1.1,2,1,20.459999,140,25,22,.89999998,1.7,2,140,19,10,32,3
2019,25-49.9,46.833424,57.599998,92.400002,11.22,3,2.5,.5,.1,3,8,4,32,19,2.9000001,8.6999998,77.699997,110,14,40,10,15,8,17.5,42.259998,103,28,16,1.7,2.24,3,104,21,13,17,2.8
2019,50-74.9,70.250137,224.2,323.01001,61,9.5,15,.52999997,3,10,32,9,33,58.599998,4.1999998,31,245,200,20,70,36,39,11,62.799999,100.2,125,97,17,4,3.05,6.8000002,130,22,14,20,5
2019,75-89.9,101.81179,653.09998,808.70001,301,26.959999,30,1,60,30,80,19,100,192,10,131.8,450,325,25.700001,179,100,120,21,125,133.3,166,109,18,28,4,11,180,23,17,14.5,5.1999998
2019,90-100,236.20335,2598.3999,2838,1339,80,100,2.0999999,600,204,500,40,400,700,54,781.5,1264,600,37.400002,425,287.5,852,60,516,249,252,240,20,30,6.1999998,39,253,51,18,20,23
