year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995,Retired,46.875542,377.17612,412.08261,212.16515,31.648111,68.994705,20.672258,417.93643,233.10152,247.15089,23.501703,295.15033,114.77301,74.235191,256.6615,232.44762,166.12999,19.00057,153.52249,225.46349,828.0871,80.509857,153.45728,37.180843,59.273544,82.738037,10.701694,35.468777,3.1564472,15.416858,60.783657,27.636154,11.069496,6.8675117,7.5619864
1995,Other not working,30.156977,95.199509,158.84435,59.744499,9.8635225,37.734226,2.9030387,255.79521,53.757797,113.9308,26.963936,137.53944,63.863277,25.115934,89.39782,125.38896,165.96185,14.193319,156.42822,109.63305,129.49049,46.784508,79.732567,41.96336,101.92535,54.084816,12.950663,5.9102335,3.6192431,3.9610221,102.80875,68.44194,9.1380415,14.636463,7.5868082
1998,Employee,84.120476,266.13312,355.35498,156.55124,17.448011,40.089237,5.3544497,180.63855,135.61879,105.83306,44.758488,222.00214,93.787239,23.914354,138.01074,216.95612,197.48413,22.756384,156.29593,147.35857,403.36105,39.727024,105.76682,95.516716,119.88935,95.789299,21.080748,7.0542107,6.4627008,17.644512,119.81594,24.012817,16.186068,20.77927,13.151552
1998,Self-employed,170.96127,1452.5157,1612.5782,509.50845,55.809132,93.671997,8.8474751,585.77301,471.65054,264.74463,79.312805,459.25851,230.98116,68.598045,510.22711,1127.2623,353.07599,36.506489,284.00876,593.36249,867.70978,126.10043,748.83423,173.85916,162.09137,148.76813,36.714115,24.118664,8.2082367,67.240334,162.40294,42.447582,21.686052,18.90193,54.868942
1998,Retired,51.299114,476.34668,529.18378,288.00174,37.561207,72.298004,14.359934,271.49231,394.59753,203.86694,27.194256,313.16013,159.81349,76.139168,400.75696,283.61929,193.99031,21.939638,239.10623,242.08305,556.36841,71.116722,197.95364,62.831264,78.094231,116.6339,14.993911,19.203613,5.2969251,99.800423,78.466927,42.738159,17.014748,9.9463186,6.1435966
1998,Other not working,36.223034,169.65202,245.64604,143.8853,10.212992,27.354189,5.5682011,382.06808,365.97528,412.57971,44.063019,5317.5884,77.929329,19.536623,425.42502,154.26608,198.56346,14.238215,114.92474,175.53549,196.94308,25.37657,110.37045,62.227562,111.28568,138.40599,20.165024,.5128805,5.1556411,7.1439266,110.56285,29.633699,14.503884,24.385351,3.9480977
2001,Employee,99.872681,329.24426,426.16772,196.97981,23.841133,32.050983,5.8322859,287.05643,147.8737,119.33995,48.108582,286.02414,114.12057,40.169891,178.30104,248.60431,228.96442,25.396948,184.47511,163.24551,366.6521,41.863068,121.2061,101.35874,127.16285,85.274246,20.431875,11.888915,6.0235801,17.001539,126.40721,32.340519,16.057507,19.028416,11.586362
2001,Self-employed,200.89427,1803.1299,1985.9198,650.0567,72.469734,71.497566,24.988876,613.0802,490.77368,379.34277,89.55558,816.57172,293.81659,122.0975,647.88031,1363.7158,457.68619,40.44651,415.07236,636.44806,1043.4901,161.28928,885.73297,190.0843,196.62198,180.14146,35.450481,60.522949,8.0430269,76.482025,194.55864,69.738564,22.113369,29.396536,42.209358
2001,Retired,57.520077,658.62762,709.56537,400.34152,48.648273,72.28463,27.336863,436.39032,466.71399,261.65329,35.014965,562.96454,218.41893,80.698837,558.77985,362.89313,232.00174,22.58403,330.71136,563.37915,858.20117,124.29513,252.74315,47.659161,72.460808,127.8786,14.506231,26.520117,3.2280304,21.611557,76.24173,16.997202,12.715892,22.616648,12.308455
2001,Other not working,52.972572,257.40469,378.32065,188.89125,18.412437,57.391685,2.5064662,495.57016,369.97391,89.491226,101.62196,257.28323,112.44112,14.459833,304.26208,243.53737,236.45009,20.652082,374.89188,271.18427,455.02264,8.2584696,155.94421,84.643417,136.11278,42.357853,22.289829,5.5190692,8.2668896,18.393925,135.57724,24.551949,12.419455,17.702265,15.638659
