year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1998,High school diploma,46.228733,85.16687,155.69101,20.289061,3.1455908,25.164726,.94367719,75.494179,20.446339,34.601498,7.8639765,23.59193,26.422962,2.0446339,24.378328,129.44106,133.68761,15.256115,78.639771,42.465473,94.367722,7.8639765,44.038269,37.888641,69.202995,45.611065,11.009567,3.9319882,2.2019136,3.9319882,69.202995,22.019135,12.582363,5.5047836,2.0918179
1998,Some college,55.793301,119.76836,204.62067,33.217438,4.7183862,15.727953,1.1009568,89.649338,20.446339,25.164726,10.223169,50.329453,31.455906,4.7183862,28.310316,167.03087,168.28911,18.716265,102.2317,73.921379,62.911812,12.582363,46.240185,62.911812,102.2317,78.639771,13.919239,4.4038272,3.1455908,4.7183862,102.2317,11.795965,13.211481,8.1785355,3.1455908
1998,College degree,94.051567,270.99265,375.11169,117.33054,10.223169,23.59193,2.3591931,70.775787,44.038269,49.385773,18.873545,75.494179,64.170052,11.009567,84.144554,244.4124,235.9193,22.176414,141.55157,78.639771,78.639771,23.59193,64.484612,106.95008,135.26041,86.503746,18.873545,4.7183862,3.1455908,11.009567,135.26041,23.59193,14.469717,18.244427,5.6620631
2001,No high school diploma,23.765587,36.697941,93.875099,6.3546219,2.1663485,21.663483,.57769287,64.990448,12.709244,49.392742,8.6653938,30.328876,14.442323,4.3326969,14.442323,98.207794,108.31742,12.420397,79.43277,43.326965,43.326965,11.553858,40.438503,17.330788,43.326965,37.261192,9.0264511,.31773108,1.4009053,1.4442322,44.771198,10.109626,11.698281,3.8994269,2.599618
2001,High school diploma,49.016521,83.766914,152.23653,20.132597,3.6105807,23.107716,.9820779,31.773109,11.987127,28.884645,10.831741,101.09626,25.99618,4.7659664,23.68541,127.67013,137.20206,17.47521,70.76738,48.092934,82.321236,11.553858,49.103897,36.943462,76.544312,54.15871,11.409434,11.265012,2.4551947,3.7550039,77.988541,17.330788,11.553858,8.3765469,2.4551947
2001,Some college,59.413967,119.79906,214.03522,34.011669,4.5493317,15.886555,1.7330787,85.209702,24.551949,43.326965,14.442323,72.211609,30.328876,4.3326969,36.105804,165.07574,180.52902,19.063866,122.75974,73.655846,73.655846,14.442323,54.880825,53.581017,101.09626,60.657753,14.442323,5.0548129,2.8884645,4.3326969,101.09626,24.551949,14.153476,7.9432774,3.4661574
2001,College degree,105.45979,350.5296,500.71533,147.74496,12.723686,21.663483,2.1663485,72.211609,43.326965,63.546219,18.775019,129.9809,80.877007,11.553858,115.53858,303.28876,274.40411,25.99618,148.75592,108.31742,144.42322,28.884645,90.408936,123.48186,141.53476,66.434685,18.775019,6.4990449,3.8994269,7.9432774,141.53476,24.551949,14.442323,18.052902,4.6215429
2004,No high school diploma,26.453882,27.927071,67.404564,2.9825027,1.4912513,20.335245,.67784154,84.052345,10.167623,9.7609177,4.3381858,20.335245,16.810471,2.7113662,12.201147,73.47802,101.67623,10.167623,116.58875,20.335245,35.247761,6.7784152,44.737541,16.268196,59.650055,108.45464,9.4897814,142.34673,1.6268196,5.4227324,63.717102,27.113661,11.794442,6.7784152,2.318218
2004,High school diploma,48.730835,92.728722,180.30585,16.268196,3.4163213,23.046612,.81340981,27.113661,10.167623,33.892075,6.7784152,67.784149,27.113661,3.7959125,23.893913,147.76945,169.46037,16.674902,88.1194,33.892075,67.784149,13.55683,62.36142,42.026173,94.897812,63.717102,12.336716,2.0335245,2.5771534,4.067049,94.897812,21.690929,12.472284,6.7784152,2.7113662
2004,Some college,59.869312,107.26164,217.58713,27.113661,4.067049,14.912514,1.3556831,54.227322,16.268196,47.448906,6.7784152,46.093224,32.536392,5.4227324,27.113661,193.86267,214.19792,18.979563,112.52169,67.784149,94.897812,13.55683,63.717102,69.953247,119.30011,105.74328,15.99706,4.067049,2.9825027,4.067049,117.94443,29.825027,14.912514,9.2186451,3.6603441
2004,College degree,107.20784,365.49216,573.58948,126.14631,13.55683,24.402294,1.3556831,111.16601,33.892075,77.273933,13.55683,67.784149,97.609177,10.845465,97.338043,367.39011,338.92075,26.029114,240.63374,116.12524,135.5683,30.774006,119.30011,158.61491,177.59448,149.12514,22.775475,5.4227324,3.9179239,9.4897814,176.2388,35.247761,17.62388,20.335245,6.3717103
2007,No high school diploma,27.927187,40.858994,79.866371,3.6415117,1.493637,17.28175,1.2344108,701.14526,3.3329089,79.002289,3.0860267,37.032322,18.516161,2.4688215,12.344107,104.92491,151.83252,12.837872,80.236694,154.30135,72.830231,16.047338,67.892586,23.700686,61.720535,38.883938,10.862814,2.4688215,1.851616,4.9376431,71.595818,24.688213,12.344107,7.4064641,2.4688215
2007,High school diploma,45.699036,99.370064,199.35733,17.528631,3.0860267,19.750572,1.2344108,56.782894,12.344107,37.032322,6.4189358,98.752853,35.797909,6.1720533,20.984982,170.22523,185.16161,16.17078,98.752853,61.720535,111.09696,9.011198,79.002289,49.376427,103.6905,101.22168,12.344107,1.6664544,2.8391447,5.5548482,106.15932,22.219393,13.578518,7.6533465,3.0860267
2007,Some college,58.393211,120.12051,247.00558,31.539194,3.9501143,22.219393,1.2344108,55.548481,9.6284037,35.797909,9.8752861,44.438786,44.438786,4.9376431,28.391447,201.45583,234.53804,18.763042,123.44107,70.978615,61.720535,18.516161,82.705521,74.064644,118.50343,98.752853,15.862178,4.6907606,3.4563501,6.1720533,122.20666,24.688213,14.812928,13.578518,5.0363955
2007,College degree,105.36166,400.19595,612.58868,143.56197,14.195724,30.860268,2.3453803,141.95723,32.094677,98.752853,18.516161,111.09696,98.752853,18.516161,92.580803,394.51767,370.32321,24.811655,271.57034,123.44107,132.08194,30.860268,151.83252,172.20029,191.33366,160.47339,22.219393,7.9002285,6.1720533,7.4064641,187.63043,37.032322,16.047338,24.688213,3.4563501
2010,No high school diploma,27.546797,19.205454,56.261375,1.8616329,.94259894,47.129948,.53021193,1.8851979,3.1812713,24.625397,5.3021193,58.912434,19.205454,1.5317233,8.8368654,69.51667,111.93362,11.311188,88.368652,35.347462,32.990963,5.8912435,35.052898,20.383701,70.694923,47.129948,8.95469,.67160177,1.6495482,2.7099719,70.694923,22.386724,10.132938,8.0120907,2.5567997
2010,High school diploma,43.116726,66.806702,162.7291,12.371611,2.3564973,23.564974,.70694923,58.912434,11.193362,73.051414,6.009068,41.238705,29.456217,4.477345,15.317233,143.74634,153.17233,15.435058,76.586166,65.981926,75.11335,9.4259892,44.773449,50.664692,97.79464,73.051414,11.782487,3.7703958,2.4743223,3.5347459,100.15114,25.921471,11.782487,9.4259892,3.4169211
2010,Some college,53.895905,67.160172,190.73489,21.220259,3.2990963,14.138984,.94259894,47.129948,11.664662,34.169212,6.4803677,70.694923,35.347462,5.8912435,23.564974,163.77657,182.62854,17.673731,94.259895,41.238705,75.407913,14.845933,29.456217,70.694923,124.89436,78.942657,15.317233,3.1812713,2.8277969,3.652571,123.71611,23.564974,10.839888,14.138984,4.0060453
2010,College degree,94.617256,292.1232,467.2345,108.988,12.960735,23.564974,1.1782486,193.23279,47.129948,126.07261,16.495481,117.82487,106.04238,12.960735,81.299156,336.97913,324.01837,23.564974,235.64973,147.28108,117.82487,24.743221,60.090683,169.66782,188.51979,160.97234,22.386724,20.030228,4.9486446,11.782487,188.51979,35.347462,14.021159,23.564974,5.8912435
2013,No high school diploma,24.517666,19.053253,50.955097,1.4605664,.81264597,21.963404,.65890211,5710.4849,20.865234,8.2362766,5.4908509,21.963404,15.374383,4.3926806,7.6871915,65.780396,106.52251,10.871885,76.871918,48.868572,37.337788,8.7853613,32.945107,19.097179,69.184723,36.404343,10.212983,5.710485,1.3946762,2.5257914,69.184723,17.570723,9.554081,9.3344469,5.1613998
2013,High school diploma,40.11982,57.544117,133.20804,9.136776,2.1963403,21.963404,.88951784,27.454254,24.159744,46.12315,5.4908509,82.362762,36.459251,3.2945106,21.963404,118.0533,137.27127,15.264565,82.362762,51.613998,50.515831,9.9933491,28.552425,38.765408,98.83532,65.890213,12.079872,2.7454255,1.9657247,2.9650595,98.83532,25.257915,12.079872,10.981702,2.7454255
2013,Some college,47.920895,55.347778,158.24632,16.560406,3.2945106,10.981702,1.0981702,43.926807,10.981702,76.871918,8.7853613,76.871918,45.024979,3.8435957,25.587366,136.832,164.72552,16.472553,109.81702,38.435959,54.908508,10.981702,26.356085,52.71217,116.40604,60.399361,15.374383,1.0981702,2.4159744,4.9417658,118.60238,27.454254,12.409324,15.044931,3.4043276
2013,College degree,95.841789,304.19315,463.20819,119.70055,15.264565,21.963404,1.3178042,164.72552,43.926807,117.50421,14.276213,137.27127,115.30787,9.8835316,87.853615,308.47601,285.52426,23.061575,219.63403,120.79872,109.81702,27.454254,56.226315,143.86029,175.70723,164.72552,23.061575,21.963404,3.8435957,5.4908509,175.70723,30.748766,15.374383,25.257915,5.4908509
2016,No high school diploma,28.009541,24.270723,42.755611,1.5953586,.98912239,10.635724,.63814348,2504.7131,10.103938,228.66808,5.317862,42.542896,38.288609,2.658931,16.836351,72.322922,106.35725,14.145514,106.35725,31.907173,31.907173,13.826442,31.907173,17.017159,69.13221,79.767929,10.210296,3.1907172,1.3826442,3.1907172,73.386497,17.017159,10.635724,10.635724,2.3398592
2016,High school diploma,43.091602,71.259354,133.69106,10.635724,2.2335021,26.589312,.63814348,47.86076,15.953587,106.35725,5.317862,90.403656,38.288609,3.7225034,19.941982,123.16169,148.90015,15.953587,106.35725,27.652884,74.450073,5.317862,38.820393,38.182251,92.5308,68.068634,14.890014,2.658931,2.1271448,3.7225034,94.657944,25.525738,13.081941,12.762869,3.1907172
2016,Some college,50.632633,70.238327,151.87814,16.272657,3.7225034,15.953587,1.0635724,106.35725,10.635724,74.450073,5.317862,106.35725,36.161461,4.2542896,20.207876,137.20085,170.17159,17.017159,88.276512,42.542896,42.542896,13.826442,32.970745,46.2654,104.23009,69.13221,17.655302,.63814348,2.1271448,4.7860761,105.29367,27.652884,13.826442,16.272657,3.1907172
2016,College degree,98.033394,310.68015,458.39972,132.94655,15.953587,26.589312,1.0635724,149.96371,42.542896,162.9393,18.08073,175.48946,124.43797,10.635724,92.849876,304.1817,316.94458,22.547735,212.71449,131.6171,132.94655,21.271448,69.13221,129.75584,164.85373,143.58228,24.781239,10.635724,3.9352181,10.635724,168.04445,42.542896,14.890014,31.907173,6.3814344
2019,No high school diploma,30.543537,20.780001,42.419998,1.6799999,1.02,28,.75,100,63,40,4,42,20,3,15,68,120,11.34,112,40,65,7,40,16.9,80,40,12.16,2,1.2,2.0999999,80,24,13,12,2.1199999
2019,High school diploma,45.815304,73.889999,130.35001,9.5,2.5,15,.5,244,9,40,6,96,40,2.3,20.225,119.3,165,15.3,95,53,91,10,36,33.150002,98,119,13,2,2,4,101,21,12,14,2.5
2019,Some college,50.905895,89.279999,172.31,15,3.9000001,18,.5,20,7,72,7.4000001,80,41,3,20,159,200,16,85,60,70,14,50,45,107,80,17,1,2.7,4.1999998,110,25,13,15.7,3.5999999
2019,College degree,95.703079,308.79999,466.95999,109.5,15.401,30,1,250,46,150,18,150,119,10,80,334.89999,335,21.200001,215,95,100,15,75,139,180,150,26,2.5,3.5999999,10,185,27,14.1,35,5.1999998
