year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995,Retired or other not working,27.352495,103.93159,143.27736,25.039736,3.505563,23.370419,2.5039735,66.772629,28.378366,83.465782,7.1780572,83.465782,38.39426,11.685209,36.558014,116.8521,126.86799,11.685209,75.119202,58.426048,50.079472,15.023841,61.764679,10.349757,41.732891,38.39426,7.5119205,6.3433995,1.3354526,3.3386314,43.402206,23.370419,8.1796465,8.3465786,1.6693157
1998,Managerial or professional,95.64566,208.86722,333.43262,83.421066,8.9649334,17.300749,1.5727954,39.319885,31.455906,47.183861,15.727953,53.47504,61.02446,4.7183862,69.360275,229.15628,220.19135,21.421473,125.82362,78.639771,94.367722,18.873545,55.834236,103.80449,125.82362,75.494179,18.716265,4.4038272,3.3028703,7.8639765,125.82362,20.446339,14.784276,15.727953,5.5047836
1998,"Technical, sales, or services",47.82283,64.956444,144.53989,23.120092,3.3028703,15.727953,.94367719,141.55157,14.155158,17.300749,13.36876,44.038269,29.883112,4.7183862,24.378328,130.54201,149.41556,16.042513,94.367722,62.911812,78.639771,13.683319,33.470657,47.655701,105.37729,75.494179,13.054201,4.7183862,3.1455908,6.2911816,106.95008,23.59193,12.896922,9.7513313,2.5164726
1998,Other occupation,58.981491,78.325211,160.73969,18.716265,3.1455908,12.582363,.94367719,12.582363,12.425083,20.446339,8.8076544,31.455906,20.446339,2.3591931,16.514351,133.05849,136.83319,17.615309,62.911812,39.319885,48.756657,15.727953,37.747089,45.846985,75.494179,44.038269,12.896922,3.4601498,2.3591931,3.1455908,78.639771,17.300749,13.211481,5.9766221,2.3591931
1998,Retired or other not working,27.099604,129.44106,182.85318,39.319885,5.8051877,36.174294,3.9319882,78.639771,78.639771,86.503746,9.4367723,50.329453,47.183861,9.4367723,78.639771,141.55157,141.55157,13.054201,141.55157,78.639771,47.183861,15.727953,75.494179,16.671631,61.33902,84.930946,9.4367723,1.1009568,1.6042513,2.6737521,61.33902,28.310316,11.481406,7.8639765,1.7300749
2001,Managerial or professional,103.97444,286.10242,441.86285,99.507599,10.109626,18.775019,1.4442322,72.211609,31.773109,50.54813,18.775019,101.09626,66.434685,8.6653938,86.653931,285.95798,259.96179,24.551949,144.42322,79.43277,144.42322,28.884645,85.49855,116.69396,140.09053,75.100075,16.608671,7.2211614,3.6105807,10.831741,140.09053,27.440413,14.153476,13.86463,4.3326969
2001,"Technical, sales, or services",51.987221,66.86795,157.63795,25.274065,4.0438504,10.831741,1.299809,28.884645,14.442323,33.217342,10.831741,36.105804,27.440413,3.8994269,25.851757,135.6134,166.0867,18.775019,108.31742,72.211609,57.769291,14.442323,37.18898,46.215431,99.652023,60.657753,14.009052,5.7047172,2.8884645,2.8884645,101.09626,23.107716,14.442323,9.8207788,2.7729259
2001,Other occupation,59.413967,71.720573,149.76688,18.630596,3.3506188,11.553858,.86653936,43.326965,8.6653938,17.330788,14.442323,36.105804,19.497135,2.8884645,17.330788,125.07051,128.53667,19.208288,57.769291,43.326965,86.653931,11.553858,33.217342,47.804089,80.877007,38.99427,12.99809,1.5453285,2.3107715,2.8884645,82.321236,17.330788,12.896994,8.6653938,2.7440412
2001,Retired or other not working,29.706984,139.51283,183.12865,42.460426,6.4990449,36.105804,4.3326969,72.211609,80.877007,93.875099,12.99809,144.42322,72.211609,11.553858,144.42322,147.31169,144.42322,14.442323,122.75974,57.769291,79.43277,25.99618,76.544312,15.496612,63.546219,50.54813,11.553858,.86653936,1.4442322,4.3326969,64.990448,10.109626,10.976165,11.553858,2.8884645
2004,Managerial or professional,104.70168,267.61185,474.29926,92.322014,10.981032,20.335245,1.3556831,67.784149,27.113661,55.583004,13.55683,61.005737,81.340981,8.1340981,66.564034,329.97327,324.00824,25.757978,162.68196,115.23306,135.5683,20.335245,108.45464,157.13722,174.88312,128.78989,20.335245,10.845465,4.067049,6.7784152,172.17175,36.603443,17.62388,18.979563,5.8294373
2004,"Technical, sales, or services",50.123146,61.493782,155.7002,16.810471,3.2536392,16.268196,1.0845464,47.448906,11.523306,33.892075,6.7784152,81.340981,29.825027,3.524776,27.113661,150.07411,203.35246,17.217175,149.12514,81.340981,67.784149,13.55683,54.227322,59.650055,120.65579,143.70241,14.912514,2.0335245,2.7113662,4.067049,120.65579,35.247761,14.912514,9.4897814,2.7113662
2004,Other occupation,61.26162,77.029907,179.76357,15.387003,3.3892076,7.8629618,.67784154,13.55683,6.7784152,27.113661,6.7784152,48.804588,27.113661,2.7113662,18.708426,155.63242,176.2388,19.657404,112.52169,29.825027,51.515957,13.55683,49.273655,69.139832,111.16601,105.74328,13.55683,2.0335245,3.1180711,4.067049,108.45464,21.690929,13.421262,9.3542128,2.7113662
2004,Retired or other not working,32.023121,150.07547,201.18336,26.706955,4.8262315,29.825027,2.7113662,108.45464,47.448906,89.475082,6.7784152,61.005737,56.938686,9.4897814,88.1194,172.17175,176.2388,13.55683,127.4342,81.340981,33.892075,33.892075,90.559624,21.826496,67.784149,131.50125,10.167623,29.825027,2.0335245,5.4227324,74.562569,23.046612,10.43876,9.4897814,3.7959125
2007,Managerial or professional,105.36166,305.14633,507.73782,96.777802,10.801094,18.516161,1.2344108,98.752853,24.688213,92.580803,16.047338,72.830231,88.877571,12.344107,73.07711,344.15372,333.29089,25.120258,259.22626,125.90989,139.4884,24.688213,121.28085,169.11427,182.69278,160.47339,20.367777,11.109696,5.5548482,8.6408749,172.8175,33.32909,16.047338,20.984982,4.9376431
2007,"Technical, sales, or services",54.584957,91.198265,230.95824,21.725628,3.703232,18.516161,1.2344108,151.83252,14.812928,49.376427,11.109696,12.344107,37.032322,6.1720533,29.008652,190.46957,246.88214,17.528631,154.30135,104.92491,30.860268,18.516161,79.002289,81.347664,124.67548,129.61313,14.812928,4.3204374,3.703232,4.9376431,123.44107,24.688213,13.578518,12.344107,3.703232
2007,Other occupation,60.932045,79.928093,194.34563,17.084244,3.0860267,12.344107,.86408752,1.2344108,4.9376431,22.219393,6.1720533,24.688213,29.99618,6.1720533,18.516161,167.26265,195.0369,20.614658,111.09696,37.032322,72.830231,16.047338,64.189354,78.385078,116.03461,74.064644,14.812928,4.9376431,3.0860267,5.9251714,117.26902,30.860268,13.578518,9.8752861,2.9625857
2007,Retired or other not working,29.196606,159.23898,218.61414,29.193813,4.0735555,37.032322,2.4688215,118.50343,30.860268,96.284035,6.1720533,123.44107,55.548481,7.4064641,43.821579,181.45837,192.56807,13.208195,154.30135,80.236694,185.16161,15.430134,109.24535,24.688213,65.423767,123.44107,11.973783,7.9002285,1.851616,6.1720533,85.174339,18.516161,12.097225,12.344107,2.4688215
2010,Managerial or professional,95.814941,195.94275,408.85229,75.99704,10.015114,17.673731,1.1782486,200.30228,35.347462,117.82487,11.782487,98.972885,86.012154,11.782487,62.093704,306.46249,294.56216,24.743221,235.64973,117.82487,120.18137,27.09972,48.898499,161.43185,176.7373,164.95482,20.030228,11.782487,4.7129946,7.0694919,176.7373,35.347462,14.138984,22.033251,5.8912435
2010,"Technical, sales, or services",49.10516,38.316647,135.98167,12.489436,2.4271922,14.138984,1.1782486,43.5952,11.782487,64.80368,5.8912435,29.456217,29.456217,3.2990963,16.966782,127.25085,180.27205,14.963758,88.368652,58.912434,31.812714,9.4259892,27.924494,66.806702,129.60736,101.91851,15.199408,2.3564973,2.7099719,4.477345,124.89436,25.921471,11.075538,14.138984,3.5347459
2010,Other occupation,58.686653,54.882824,173.5089,14.021159,2.5332346,11.782487,.58912432,1.8851979,6.5981927,10.604239,7.0694919,21.208477,29.456217,3.5347459,15.552882,147.39891,153.17233,20.030228,68.338425,58.912434,60.679806,9.4259892,27.09972,75.042656,106.04238,61.268932,12.960735,6.4803677,3.0634465,4.7129946,106.04238,20.030228,11.782487,11.664662,4.4419975
2010,Retired or other not working,32.337543,110.04842,192.29018,19.087629,3.5347459,34.169212,1.767373,166.13306,35.347462,141.38985,8.2477407,86.012154,65.392799,10.250764,53.021191,164.71916,176.7373,13.667685,115.46837,70.694923,96.616394,25.921471,66.217575,33.344437,80.120911,77.764412,9.5438147,3.5347459,2.1208477,4.7129946,82.477409,23.564974,10.015114,10.957713,3.4169211
2013,Managerial or professional,95.841789,211.50758,394.86905,76.542465,12.409324,12.079872,1.0981702,164.72552,32.945107,112.01336,10.981702,115.30787,93.344467,5.4908509,60.673904,284.64572,274.54254,24.159744,192.17978,109.81702,109.81702,21.963404,47.660587,145.16711,175.70723,153.74384,21.963404,10.981702,3.8435957,6.4792042,175.70723,27.454254,14.276213,21.963404,4.5024977
2013,"Technical, sales, or services",44.577576,34.76807,112.78208,11.992019,2.6465902,5.4908509,1.0981702,329.45105,10.981702,27.454254,6.0399361,115.30787,37.337788,2.3061574,19.437613,102.12983,164.72552,14.276213,108.71885,57.104851,32.945107,10.981702,21.963404,54.908508,110.91519,71.381065,17.241272,.80166423,2.1963403,4.3926806,112.01336,21.963404,13.178042,18.888527,3.2945106
2013,Other occupation,55.72197,54.073902,142.76323,11.42097,2.5806999,10.981702,.76871914,58.203022,10.981702,13.178042,5.4908509,59.301189,32.286205,2.7454255,16.252918,121.23799,133.97676,17.790358,65.890213,43.926807,42.147774,9.9933491,15.374383,57.917496,106.52251,53.261253,14.276213,3.2945106,2.3061574,3.2945106,106.52251,18.668894,12.079872,12.079872,3.7337787
2013,Retired or other not working,32.318741,99.713852,167.78943,16.143103,3.5141447,29.650595,2.1963403,65.890213,54.908508,159.23468,8.7853613,104.32617,96.638977,7.6871915,77.970085,147.70389,164.72552,13.178042,131.78043,62.595703,98.83532,10.981702,55.787045,29.430962,91.148125,53.810341,10.103166,4.1730466,1.7570723,3.8435957,94.442635,32.945107,10.871885,13.727127,3.2945106
2016,Managerial or professional,96.956108,218.03235,376.39828,85.5644,11.699297,21.271448,1.0635724,350.97891,31.907173,116.99297,13.826442,121.24726,91.467232,8.5085793,55.305767,275.35892,281.84668,23.398594,212.71449,132.94655,106.35725,21.271448,56.369339,132.94655,164.85373,143.58228,24.249451,7.3067427,3.4034319,10.635724,164.85373,37.225037,14.890014,25.525738,4.2542896
2016,"Technical, sales, or services",49.555344,45.946327,113.95115,12.018369,3.1907172,8.0831509,.63814348,244.62166,10.635724,64.877922,6.9132209,78.704361,31.907173,5.1051478,21.271448,110.61153,175.48946,15.953587,116.99297,79.767929,53.178623,10.635724,31.907173,47.328972,116.99297,95.721519,18.187088,3.7225034,2.0207877,2.8716455,115.07854,43.606468,13.613728,19.782448,2.7652884
2016,Other occupation,57.096371,54.880337,136.28618,10.635724,2.4462166,5.5305767,.47860759,55.305767,8.5085793,106.35725,7.4450068,26.589312,38.288609,5.317862,18.08073,116.78025,148.90015,20.314234,95.721519,23.398594,42.542896,10.635724,28.663277,53.178623,95.721519,53.178623,17.017159,3.0630887,2.1271448,4.2542896,95.721519,18.08073,13.720084,15.953587,3.1907172
2016,Retired or other not working,35.550571,124.03381,181.70071,15.315443,3.1907172,31.907173,2.9780028,71.259354,63.814346,186.12518,6.9132209,140.39156,106.35725,5.8496485,91.999016,164.00287,175.48946,14.890014,138.26442,53.178623,106.35725,15.953587,59.560055,26.589312,78.704361,74.130997,12.762869,1.276287,1.9144304,6.3814344,82.958649,41.479324,11.699297,15.953587,4.2542896
2019,Managerial or professional,99.775551,226.8,396.29999,80.599998,13,20,.89999998,255,40,120,15,130,94,3.5,63,302,325,22,200,100,100,15,60.000999,137.75,177,141,23,2.3199999,3.5999999,10,180,23,14,28,6.9000001
2019,"Technical, sales, or services",51.924011,61.150002,148.85001,13.4,3.22,10,.5,78,6.0999999,80,5.5,58,35,5,16,135.39999,215,14.5,160,40,60,10,37.75,55.169998,140,105,17,1.7,2.5,5,142,29,13,20,2.7
2019,Other occupation,62.10519,76.401001,154,12,3.2,20,.89999998,100,5.1999998,40,6,90,35,4,15.75,127.2,170,20,120,40,70,20,35,48.400002,109,110,17.799999,1.1,2.04,3,110,30,13,18,3.5699999
2019,Retired or other not working,35.634125,140.13,197.36,17.24,3.7,35,.89999998,121,45,141,9.5,128,107,5,71.699997,179.39999,200,13.2,132,64.400002,103.5,15,68,27.5,81,70,13,1.7,2.05,4,95,24,12,23.700001,3.5999999
