year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995,Single with child(ren),27.352495,20.031788,75.620003,5.8426046,1.6693157,8.3465786,1.4689978,4.1732893,4.0063577,26.709051,4.8410153,66.772629,11.685209,5.007947,10.015894,73.116028,125.19868,9.6820307,95.150993,25.373598,16.693157,13.354526,33.386314,20.031788,66.772629,41.732891,5.8426046,3.3386314,2.5039735,3.3386314,66.772629,16.693157,6.8441944,5.007947,1.5023841
1995,"Single, no child, age<55",37.609684,28.979321,54.419689,12.102539,2.3036556,8.847373,1.6693157,75.119202,16.693157,9.1812363,5.8426046,15.023841,16.693157,3.3386314,13.354526,33.720177,133.54526,12.519868,73.44989,26.875982,30.047682,11.685209,11.685209,19.380754,83.465782,71.780571,8.3465786,2.3370419,2.1701105,3.0047681,85.135101,16.693157,10.850552,6.6772628,2.5039735
1995,"Single, no child, age>=55",22.223904,118.10408,138.21935,26.709051,3.839426,26.709051,4.5071521,125.19868,33.386314,125.19868,5.007947,85.135101,30.047682,13.354526,33.386314,101.32746,116.8521,7.8457837,50.079472,90.143044,58.426048,20.031788,63.433994,6.3433995,35.05563,16.693157,6.5103312,6.3433995,1.3354526,4.5071521,31.716997,66.772629,8.3465786,1.6693157,1.8362472
1995,Couple with child(ren),71.800301,110.0079,214.50706,28.211435,3.8060398,13.354526,1.0015894,31.716997,10.015894,25.039736,10.850552,33.386314,30.047682,3.3386314,25.039736,177.28133,166.93156,21.701103,91.720551,50.079472,50.079472,16.693157,38.39426,80.945114,100.15894,50.079472,12.186005,8.3465786,3.0047681,3.3386314,98.489624,25.039736,12.019073,6.3433995,2.5039735
1995,"Couple, no child",63.252647,193.30675,257.40848,53.585033,5.8592982,21.701103,2.0031788,50.079472,16.693157,50.079472,11.685209,70.111259,40.063576,10.850552,36.724945,181.28769,158.58499,21.701103,96.820313,55.42128,75.119202,16.693157,63.519131,36.391083,75.119202,55.087418,12.519868,6.0095363,2.1701105,6.6772628,75.119202,18.362473,12.352936,8.0127153,2.6709051
1998,Single with child(ren),27.099604,25.322004,59.79768,8.8076544,1.5727954,12.582363,1.1009568,180.87146,23.59193,26.73752,9.4367723,20.446339,17.300749,3.6174293,19.817221,62.911812,119.53245,9.5940514,74.707779,23.59193,62.911812,8.9649334,25.164726,16.419983,70.775787,23.59193,10.06589,1.5727954,2.3591931,2.8310316,70.775787,23.59193,11.166847,4.7183862,1.8873544
1998,"Single, no child, age<55",38.258263,24.378328,46.554741,13.478856,2.3591931,8.6503744,.94367719,23.59193,15.727953,22.019135,9.9086103,67.630203,18.873545,2.3591931,18.873545,28.310316,125.82362,11.481406,133.68761,39.319885,44.038269,7.8639765,17.912565,20.446339,89.649338,95.940514,12.582363,3.1455908,2.3591931,2.9883111,88.076538,15.727953,11.795965,12.582363,2.3591931
1998,"Single, no child, age>=55",27.099604,136.83319,164.5773,43.251873,5.9766221,31.455906,5.1902246,34.601498,44.038269,102.2317,7.8639765,47.183861,47.183861,5.6620631,60.387478,117.95965,117.95965,7.706697,110.09567,70.775787,94.367722,12.582363,55.047836,15.727953,62.911812,81.785355,8.3358154,8.8076544,2.2019136,7.8639765,70.775787,18.873545,9.5940514,3.711797,1.5727954
1998,Couple with child(ren),81.298813,136.91183,264.54419,42.150913,5.5047836,15.727953,.94367719,70.775787,23.59193,25.164726,13.840599,44.038269,38.533485,5.6620631,40.106281,197.54309,180.87146,21.232737,78.639771,67.630203,88.076538,19.030823,44.038269,96.726913,110.09567,62.911812,15.098835,4.4038272,3.1455908,5.8193426,110.09567,23.59193,14.155158,10.695008,3.3028703
1998,"Couple, no child",66.951958,233.51292,312.35715,70.775787,9.2008524,31.455906,1.8873544,87.132858,39.319885,47.183861,12.582363,91.22213,57.878868,7.8639765,67.630203,204.93523,173.00749,23.74921,134.31673,66.057404,78.639771,31.455906,81.942635,53.585136,89.649338,51.902245,17.300749,4.7183862,2.8310316,7.8639765,89.649338,15.727953,15.413394,16.986189,2.2019136
