year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995,50-74.9,68.028099,166.32074,236.55484,56.843391,10.787081,26.642288,4.2102165,26.676012,18.179399,30.221842,24.123055,39.820698,37.808144,21.985241,33.432037,182.7583,159.51854,22.626577,65.862709,35.988892,47.738728,25.952162,54.049026,88.394135,104.19511,54.390106,14.508928,14.249721,5.251471,10.553728,103.93417,25.288671,14.220751,9.47612,6.7294741
1995,75-89.9,88.064735,398.50131,466.52847,166.32857,25.799381,52.755955,12.623835,52.589668,33.702404,62.874191,41.107365,82.235764,96.937904,48.983936,78.323013,300.75937,226.18887,27.815693,107.7049,83.022995,136.20627,41.684505,123.47218,96.595329,106.73338,70.785446,16.916304,19.864426,5.6439323,13.52071,107.4879,26.186125,14.496087,17.345547,9.7770386
1995,90-100,235.15685,2416.1538,2561.0613,1092.1177,135.00903,155.89935,24.723673,506.26443,475.41553,386.25308,85.719742,532.57971,331.99072,193.73325,616.5871,1470.6323,421.17258,45.315624,360.20279,505.686,1660.6104,227.11266,819.26764,204.50591,172.42778,160.95872,26.006199,61.134857,6.1519661,131.15099,170.9375,41.662762,18.202044,13.122161,34.266506
1998,Less than 25,31.970524,-2.9058123,27.251501,5.222919,2.0639176,4.0508251,1.0475367,.16356117,2.9778106,6.336729,5.1662097,17.426056,6.8475766,3.1502461,5.5724049,30.272348,84.217896,10.730658,65.094147,2.7295051,6.3172388,7.6760244,2.5101576,40.743252,96.363815,125.32464,21.949486,3.413373,6.5076251,20.102737,95.874344,21.265421,13.790995,27.053402,6.8285313
1998,25-49.9,53.183102,56.568275,115.06467,23.370081,5.5483217,15.390504,2.2219062,3.9240086,10.083434,14.765073,11.824274,23.776016,19.711821,8.9348364,16.800608,96.829605,104.97073,17.260462,62.702942,20.644484,23.182499,13.234939,20.744133,71.92894,93.53933,57.671856,16.961872,6.0182924,6.1906905,5.2510004,93.423798,22.669333,14.907767,13.485374,9.5624914
1998,50-74.9,73.785095,202.4175,277.767,81.317337,14.633574,35.362648,5.1341114,30.810295,26.426481,37.371761,25.360519,47.566292,57.450199,26.295515,53.668194,199.06573,170.31824,23.70776,71.643593,47.166153,79.953987,28.123241,61.919567,98.07634,106.29087,48.138454,20.802132,7.5874968,5.7827177,9.210021,107.73141,22.308746,17.186262,17.808336,16.101166
1998,75-89.9,105.97993,507.53091,604.27289,242.00937,36.378952,66.346497,13.749933,72.291222,66.435913,89.066055,51.179379,67.170135,123.81778,32.62067,138.6387,365.28223,255.06468,29.996281,151.63116,105.98775,166.23387,40.096786,148.63654,137.76901,132.20555,103.48804,21.579834,4.979167,6.9903522,30.700968,130.3098,32.788498,18.63273,10.675504,24.885603
1998,90-100,277.84741,3058.2446,3250.4351,1496.5839,132.67891,145.13269,13.224718,505.40652,730.15253,426.31665,129.28534,767.71033,418.38089,176.95547,1007.9949,1761.6891,524.48346,53.771252,419.76303,656.89557,1812.0521,188.51064,1165.7413,253.85454,215.45416,198.14142,56.967201,52.657173,9.7855892,151.56282,218.92467,46.761227,30.023603,21.978735,111.44567
2001,Less than 25,34.583347,.11455438,25.935249,4.5826211,2.0488651,4.9775681,.63660127,8.0837288,3.6963873,4.1316009,4.7850871,8.8812437,5.4122772,3.3945985,5.070684,27.850613,72.72673,11.958486,41.746574,5.4466186,18.624554,6.4021025,-.20824195,32.690014,84.821121,31.088951,19.298923,5.8616562,5.6272125,8.9373646,83.777733,19.641083,12.683741,20.923523,8.5419779
2001,25-49.9,57.128326,64.212654,123.1077,25.273272,6.6152439,14.834628,2.2168708,42.120289,10.746188,15.935664,14.885969,29.230131,20.216297,7.9891973,18.5919,102.34913,109.73621,19.977079,41.322227,20.342903,22.457283,18.103958,21.377571,72.831886,92.616821,32.91116,17.94688,6.1369605,4.9295039,5.8693452,92.848991,23.883734,16.138136,13.553957,7.7373085
